"[-0.108, 0.0080000000000000071, 9607]","[-0.104, 0.012000000000000011, 9622]","[-0.104, 0.012000000000000011, 9639]","[-0.104, 0.012000000000000011, 9655]","[-0.104, 0.012000000000000011, 9673]","[-0.104, 0.012000000000000011, 9689]","[-0.104, 0.012000000000000011, 9707]","[-0.104, 0.012000000000000011, 9723]","[-0.104, 0.012000000000000011, 9740]","[-0.104, 0.012000000000000011, 9755]","[-0.104, 0.012000000000000011, 9773]","[-0.104, 0.012000000000000011, 9789]","[-0.104, 0.012000000000000011, 9807]","[-0.104, 0.012000000000000011, 9822]","[-0.104, 0.012000000000000011, 9840]","[-0.104, 0.012000000000000011, 9856]","[-0.104, 0.012000000000000011, 9874]","[-0.104, 0.012000000000000011, 9889]","[-0.104, 0.012000000000000011, 9907]","[-0.104, 0.012000000000000011, 9922]","[-0.104, 0.012000000000000011, 9941]","[-0.104, 0.012000000000000011, 9955]","[-0.108, 0.012000000000000011, 9973]","[-0.112, 0.012000000000000011, 9989]","[-0.11600000000000001, 0.012000000000000011, 10007]","[-0.12, 0.012000000000000011, 10022]","[-0.124, 0.012000000000000011, 10040]","[-0.128, 0.016000000000000014, 10056]","[-0.13200000000000001, 0.016000000000000014, 10074]","[-0.13600000000000001, 0.016000000000000014, 10089]","[-0.14000000000000001, 0.016000000000000014, 10107]","[-0.152, 0.016000000000000014, 10122]","[-0.16, 0.016000000000000014, 10140]","[-0.16800000000000001, 0.016000000000000014, 10156]","[-0.17199999999999999, 0.016000000000000014, 10174]","[-0.17599999999999999, 0.016000000000000014, 10189]","[-0.184, 0.012000000000000011, 10206]","[-0.192, 0.0040000000000000036, 10223]","[-0.20000000000000001, -0.0040000000000000036, 10240]","[-0.20799999999999999, -0.0080000000000000071, 10255]","[-0.20799999999999999, -0.012000000000000011, 10273]","[-0.21199999999999999, -0.020000000000000018, 10288]","[-0.216, -0.036000000000000032, 10307]","[-0.224, -0.052000000000000046, 10322]","[-0.224, -0.060000000000000053, 10340]","[-0.224, -0.064000000000000057, 10355]","[-0.224, -0.072000000000000064, 10373]","[-0.224, -0.080000000000000071, 10388]","[-0.224, -0.096000000000000085, 10407]","[-0.22800000000000001, -0.1160000000000001, 10422]","[-0.22800000000000001, -0.12799999999999989, 10440]","[-0.22800000000000001, -0.1359999999999999, 10456]","[-0.22800000000000001, -0.14799999999999991, 10473]","[-0.22800000000000001, -0.15999999999999992, 10489]","[-0.22800000000000001, -0.17199999999999993, 10506]","[-0.22800000000000001, -0.17599999999999993, 10522]","[-0.224, -0.17999999999999994, 10541]","[-0.224, -0.17999999999999994, 10556]","[-0.22, -0.18399999999999994, 10573]","[-0.22, -0.18799999999999994, 10589]","[-0.21199999999999999, -0.19599999999999995, 10605]","[-0.20799999999999999, -0.19999999999999996, 10637]","[-0.19600000000000001, -0.20399999999999996, 10657]","[-0.192, -0.20399999999999996, 10673]","[-0.184, -0.20799999999999996, 10689]","[-0.17599999999999999, -0.20799999999999996, 10706]","[-0.16800000000000001, -0.20799999999999996, 10724]","[-0.152, -0.20799999999999996, 10740]","[-0.14799999999999999, -0.20799999999999996, 10755]","[-0.14000000000000001, -0.20799999999999996, 10774]","[-0.13600000000000001, -0.20399999999999996, 10789]","[-0.128, -0.19999999999999996, 10807]","[-0.11600000000000001, -0.19199999999999995, 10822]","[-0.108, -0.19199999999999995, 10841]","[-0.104, -0.18799999999999994, 10873]","[-0.087999999999999995, -0.17599999999999993, 10890]","[-0.075999999999999998, -0.16799999999999993, 10908]","[-0.064000000000000001, -0.15999999999999992, 10941]","[-0.048000000000000001, -0.14799999999999991, 10956]","[-0.048000000000000001, -0.1399999999999999, 10975]","[-0.028000000000000001, -0.1120000000000001, 11023]","[-0.02, -0.092000000000000082, 11040]","[-0.016, -0.084000000000000075, 11056]","[-0.016, -0.072000000000000064, 11074]","[-0.016, -0.052000000000000046, 11108]","[-0.016, -0.032000000000000028, 11141]","[-0.024, -0.024000000000000021, 11175]","[-0.032000000000000001, -0.012000000000000011, 11207]","[-0.040000000000000001, -0.0080000000000000071, 11224]","[-0.043999999999999997, -0.0040000000000000036, 11241]","[-0.051999999999999998, 0.0, 11256]","[-0.056000000000000001, 0.0040000000000000036, 11275]","[-0.059999999999999998, 0.0080000000000000071, 11307]","[-0.068000000000000005, 0.012000000000000011, 11323]","[-0.071999999999999995, 0.012000000000000011, 11341]","[-0.075999999999999998, 0.012000000000000011, 11375]","[-0.084000000000000005, 0.016000000000000014, 11408]","[-0.096000000000000002, 0.016000000000000014, 11442]","[-0.096000000000000002, 0.016000000000000014, 11474]","[-0.10000000000000001, 0.016000000000000014, 11509]","[-0.10000000000000001, 0.016000000000000014, 11541]","[-0.10000000000000001, 0.016000000000000014, 11575]"
"[-0.21199999999999999, -0.016000000000000014, 12624]","[-0.21199999999999999, -0.016000000000000014, 12657]","[-0.21199999999999999, -0.016000000000000014, 12676]","[-0.21199999999999999, -0.016000000000000014, 12691]","[-0.21199999999999999, -0.016000000000000014, 12709]","[-0.216, -0.0080000000000000071, 12725]","[-0.216, -0.0080000000000000071, 12743]","[-0.22, -0.0080000000000000071, 12757]","[-0.22, -0.0080000000000000071, 12775]","[-0.22, -0.0080000000000000071, 12791]","[-0.22, -0.0080000000000000071, 12808]","[-0.22, -0.0080000000000000071, 12824]","[-0.22, -0.0080000000000000071, 12843]","[-0.22, -0.0080000000000000071, 12860]","[-0.22, -0.0080000000000000071, 12875]","[-0.22, -0.0080000000000000071, 12891]","[-0.22, -0.0080000000000000071, 12909]","[-0.22, -0.0080000000000000071, 12925]","[-0.22, -0.0080000000000000071, 12943]","[-0.22, -0.0080000000000000071, 12957]","[-0.22, -0.0080000000000000071, 12976]","[-0.22, -0.0080000000000000071, 12991]","[-0.22, -0.0080000000000000071, 13009]","[-0.224, -0.0080000000000000071, 13024]","[-0.224, -0.0080000000000000071, 13043]","[-0.224, -0.0080000000000000071, 13058]","[-0.224, -0.0080000000000000071, 13076]","[-0.224, -0.0080000000000000071, 13091]","[-0.224, -0.0080000000000000071, 13110]","[-0.224, -0.0080000000000000071, 13124]","[-0.22800000000000001, -0.0040000000000000036, 13143]","[-0.22800000000000001, -0.0040000000000000036, 13158]","[-0.22800000000000001, 0.0, 13176]","[-0.23200000000000001, 0.0040000000000000036, 13191]","[-0.23200000000000001, 0.0040000000000000036, 13208]","[-0.23200000000000001, 0.0040000000000000036, 13225]","[-0.23599999999999999, 0.0080000000000000071, 13243]","[-0.23599999999999999, 0.012000000000000011, 13258]","[-0.23999999999999999, 0.012000000000000011, 13276]","[-0.23999999999999999, 0.016000000000000014, 13291]","[-0.23999999999999999, 0.016000000000000014, 13310]","[-0.24399999999999999, 0.016000000000000014, 13324]","[-0.24399999999999999, 0.020000000000000018, 13342]","[-0.24399999999999999, 0.020000000000000018, 13358]","[-0.24399999999999999, 0.024000000000000021, 13377]","[-0.248, 0.024000000000000021, 13392]","[-0.248, 0.024000000000000021, 13409]","[-0.248, 0.028000000000000025, 13424]","[-0.248, 0.028000000000000025, 13443]","[-0.252, 0.032000000000000028, 13457]","[-0.252, 0.032000000000000028, 13476]","[-0.252, 0.036000000000000032, 13491]","[-0.25600000000000001, 0.036000000000000032, 13509]","[-0.25600000000000001, 0.044000000000000039, 13524]","[-0.26000000000000001, 0.048000000000000043, 13542]","[-0.26000000000000001, 0.052000000000000046, 13558]","[-0.26400000000000001, 0.052000000000000046, 13575]","[-0.26400000000000001, 0.05600000000000005, 13591]","[-0.26800000000000002, 0.060000000000000053, 13609]","[-0.27200000000000002, 0.063999999999999946, 13625]","[-0.27200000000000002, 0.067999999999999949, 13642]","[-0.27600000000000002, 0.071999999999999953, 13658]","[-0.27600000000000002, 0.075999999999999956, 13676]","[-0.28000000000000003, 0.083999999999999964, 13691]","[-0.28000000000000003, 0.091999999999999971, 13709]","[-0.28000000000000003, 0.099999999999999978, 13725]","[-0.28000000000000003, 0.10399999999999998, 13742]","[-0.28000000000000003, 0.11199999999999999, 13758]","[-0.28000000000000003, 0.12, 13776]","[-0.28000000000000003, 0.124, 13792]","[-0.27600000000000002, 0.13200000000000001, 13809]","[-0.27600000000000002, 0.13600000000000001, 13824]","[-0.27200000000000002, 0.14000000000000001, 13843]","[-0.27200000000000002, 0.14800000000000002, 13858]","[-0.26800000000000002, 0.15200000000000002, 13875]","[-0.26400000000000001, 0.15600000000000003, 13892]","[-0.26400000000000001, 0.16000000000000003, 13909]","[-0.26000000000000001, 0.16400000000000003, 13924]","[-0.25600000000000001, 0.16800000000000004, 13944]","[-0.252, 0.17600000000000005, 13977]","[-0.224, 0.19199999999999995, 14025]","[-0.216, 0.19599999999999995, 14043]","[-0.20399999999999999, 0.19999999999999996, 14058]","[-0.19600000000000001, 0.20399999999999996, 14076]","[-0.192, 0.20799999999999996, 14091]","[-0.192, 0.20799999999999996, 14109]","[-0.188, 0.20799999999999996, 14124]","[-0.17999999999999999, 0.21199999999999997, 14143]","[-0.16, 0.21999999999999997, 14176]","[-0.14799999999999999, 0.22399999999999998, 14192]","[-0.14399999999999999, 0.22399999999999998, 14210]","[-0.13200000000000001, 0.22799999999999998, 14243]","[-0.11600000000000001, 0.23199999999999998, 14277]","[-0.10000000000000001, 0.23599999999999999, 14310]","[-0.071999999999999995, 0.24399999999999999, 14344]","[-0.048000000000000001, 0.248, 14376]","[-0.012, 0.252, 14392]","[0.0, 0.252, 14410]","[0.0040000000000000001, 0.252, 14425]","[0.016, 0.252, 14443]","[0.032000000000000001, 0.252, 14477]","[0.059999999999999998, 0.252, 14510]","[0.084000000000000005, 0.252, 14543]","[0.108, 0.252, 14559]","[0.12, 0.248, 14577]","[0.128, 0.24399999999999999, 14592]","[0.14000000000000001, 0.23599999999999999, 14611]","[0.14799999999999999, 0.22799999999999998, 14644]","[0.16, 0.21999999999999997, 14677]","[0.17999999999999999, 0.20799999999999996, 14710]","[0.184, 0.19999999999999996, 14726]","[0.188, 0.19599999999999995, 14744]","[0.19600000000000001, 0.18799999999999994, 14777]","[0.20000000000000001, 0.17600000000000005, 14810]","[0.20399999999999999, 0.16000000000000003, 14844]","[0.20799999999999999, 0.14400000000000002, 14877]","[0.20799999999999999, 0.128, 14892]","[0.20799999999999999, 0.12, 14910]","[0.20799999999999999, 0.10399999999999998, 14944]","[0.20799999999999999, 0.07999999999999996, 14977]","[0.20399999999999999, 0.063999999999999946, 15010]","[0.20000000000000001, 0.052000000000000046, 15044]","[0.19600000000000001, 0.036000000000000032, 15078]","[0.192, 0.024000000000000021, 15111]","[0.17999999999999999, 0.0080000000000000071, 15145]","[0.17599999999999999, -0.0040000000000000036, 15177]","[0.16400000000000001, -0.024000000000000021, 15211]","[0.156, -0.040000000000000036, 15244]","[0.152, -0.048000000000000043, 15278]","[0.14799999999999999, -0.05600000000000005, 15311]","[0.13600000000000001, -0.076000000000000068, 15345]","[0.13200000000000001, -0.088000000000000078, 15378]","[0.12, -0.10000000000000009, 15411]","[0.104, -0.12000000000000011, 15445]","[0.10000000000000001, -0.12400000000000011, 15477]","[0.087999999999999995, -0.1359999999999999, 15511]","[0.084000000000000005, -0.14399999999999991, 15545]","[0.071999999999999995, -0.15199999999999991, 15578]","[0.064000000000000001, -0.15999999999999992, 15611]","[0.064000000000000001, -0.15999999999999992, 15626]","[0.064000000000000001, -0.15999999999999992, 15644]","[0.064000000000000001, -0.15999999999999992, 15660]","[0.064000000000000001, -0.15999999999999992, 15679]","[0.064000000000000001, -0.15999999999999992, 15711]","[0.064000000000000001, -0.15999999999999992, 15744]","[0.064000000000000001, -0.15999999999999992, 15778]","[0.064000000000000001, -0.15999999999999992, 15811]","[0.064000000000000001, -0.15999999999999992, 15845]","[0.064000000000000001, -0.15999999999999992, 15878]","[0.064000000000000001, -0.15999999999999992, 15911]","[0.064000000000000001, -0.15999999999999992, 15944]","[0.064000000000000001, -0.15999999999999992, 15979]","[0.064000000000000001, -0.15999999999999992, 16011]","[0.064000000000000001, -0.15999999999999992, 16045]","[0.064000000000000001, -0.15999999999999992, 16078]","[0.084000000000000005, -0.15999999999999992, 16112]","[0.096000000000000002, -0.15999999999999992, 16145]","[0.112, -0.17199999999999993, 16179]","[0.124, -0.18799999999999994, 16212]","[0.14399999999999999, -0.21199999999999997, 16244]","[0.152, -0.21999999999999997, 16260]","[0.156, -0.22399999999999998, 16327]","[0.156, -0.23199999999999998, 16346]","[0.16, -0.23199999999999998, 16378]","[0.16, -0.23199999999999998, 16394]","[0.16, -0.23199999999999998, 16412]","[0.16, -0.23199999999999998, 16445]","[0.16, -0.23199999999999998, 16479]"
