"[-0.17999999999999999, 0.19999999999999996, 1084]","[-0.17999999999999999, 0.19999999999999996, 1100]","[-0.17999999999999999, 0.19999999999999996, 1116]","[-0.17999999999999999, 0.19999999999999996, 1133]","[-0.17999999999999999, 0.19999999999999996, 1149]","[-0.17999999999999999, 0.19999999999999996, 1167]","[-0.17999999999999999, 0.19599999999999995, 1183]","[-0.17999999999999999, 0.19599999999999995, 1200]","[-0.17999999999999999, 0.19599999999999995, 1216]","[-0.17999999999999999, 0.18799999999999994, 1234]","[-0.17999999999999999, 0.15200000000000002, 1250]","[-0.17999999999999999, 0.10799999999999998, 1266]","[-0.17199999999999999, 0.052000000000000046, 1283]","[-0.16, -0.012000000000000011, 1300]","[-0.152, -0.088000000000000078, 1316]","[-0.152, -0.20799999999999996, 1333]","[-0.152, -0.26000000000000001, 1350]","[-0.156, -0.28800000000000003, 1366]","[-0.156, -0.29600000000000004, 1383]","[-0.16, -0.28800000000000003, 1399]","[-0.16400000000000001, -0.248, 1417]"
"[-0.128, -0.1080000000000001, 2217]","[-0.128, -0.1120000000000001, 2246]","[-0.124, -0.1120000000000001, 2260]","[-0.124, -0.1160000000000001, 2273]","[-0.124, -0.1160000000000001, 2283]","[-0.124, -0.12000000000000011, 2300]","[-0.128, -0.12000000000000011, 2317]","[-0.128, -0.12000000000000011, 2334]","[-0.13200000000000001, -0.12400000000000011, 2350]","[-0.13200000000000001, -0.12400000000000011, 2368]","[-0.13600000000000001, -0.12400000000000011, 2384]","[-0.13600000000000001, -0.12400000000000011, 2401]","[-0.13600000000000001, -0.12400000000000011, 2417]","[-0.13600000000000001, -0.12400000000000011, 2434]","[-0.13600000000000001, -0.12400000000000011, 2450]","[-0.13600000000000001, -0.12400000000000011, 2467]","[-0.13600000000000001, -0.12400000000000011, 2484]","[-0.13600000000000001, -0.12400000000000011, 2501]","[-0.13600000000000001, -0.12400000000000011, 2517]","[-0.13600000000000001, -0.12400000000000011, 2534]","[-0.124, -0.1160000000000001, 2551]","[-0.056000000000000001, -0.064000000000000057, 2567]","[0.0, -0.032000000000000028, 2584]","[0.040000000000000001, -0.012000000000000011, 2602]","[0.056000000000000001, -0.0040000000000000036, 2617]","[0.056000000000000001, -0.0040000000000000036, 2634]","[0.056000000000000001, 0.0, 2651]","[0.056000000000000001, 0.0, 2668]","[0.056000000000000001, 0.0, 2684]","[0.056000000000000001, 0.0, 2701]","[0.048000000000000001, -0.0040000000000000036, 2717]"
"[-0.14799999999999999, -0.12000000000000011, 2900]","[-0.14799999999999999, -0.12000000000000011, 2934]","[-0.14799999999999999, -0.12000000000000011, 2951]","[-0.14799999999999999, -0.12000000000000011, 2967]","[-0.14799999999999999, -0.12000000000000011, 2984]","[-0.14799999999999999, -0.12000000000000011, 3001]","[-0.14799999999999999, -0.12000000000000011, 3018]","[-0.14799999999999999, -0.12000000000000011, 3034]","[-0.14799999999999999, -0.12000000000000011, 3051]","[-0.14399999999999999, -0.12400000000000011, 3068]","[-0.12, -0.1359999999999999, 3085]","[-0.080000000000000002, -0.15999999999999992, 3101]","[0.0, -0.18399999999999994, 3118]","[0.040000000000000001, -0.19599999999999995, 3135]","[0.059999999999999998, -0.19999999999999996, 3151]","[0.068000000000000005, -0.20799999999999996, 3168]","[0.075999999999999998, -0.21999999999999997, 3184]","[0.084000000000000005, -0.23199999999999998, 3200]","[0.087999999999999995, -0.23999999999999999, 3218]"
