"[-0.23999999999999999, 0.23199999999999998, 1082]","[-0.24399999999999999, 0.23199999999999998, 1099]","[-0.24399999999999999, 0.23199999999999998, 1116]","[-0.24399999999999999, 0.23199999999999998, 1132]","[-0.248, 0.23999999999999999, 1148]","[-0.248, 0.23999999999999999, 1165]","[-0.248, 0.23999999999999999, 1182]","[-0.248, 0.23999999999999999, 1199]","[-0.248, 0.23999999999999999, 1216]","[-0.248, 0.23999999999999999, 1232]","[-0.248, 0.23999999999999999, 1250]","[-0.248, 0.23999999999999999, 1266]","[-0.248, 0.23999999999999999, 1282]","[-0.248, 0.23599999999999999, 1299]","[-0.248, 0.22799999999999998, 1316]","[-0.248, 0.21599999999999997, 1332]","[-0.248, 0.19599999999999995, 1348]","[-0.248, 0.17200000000000004, 1365]","[-0.24399999999999999, 0.14400000000000002, 1382]","[-0.24399999999999999, 0.11599999999999999, 1399]","[-0.23999999999999999, 0.067999999999999949, 1417]","[-0.23999999999999999, 0.036000000000000032, 1433]","[-0.23999999999999999, 0.0040000000000000036, 1448]","[-0.23999999999999999, -0.032000000000000028, 1466]","[-0.23999999999999999, -0.072000000000000064, 1483]","[-0.23999999999999999, -0.1080000000000001, 1499]","[-0.23999999999999999, -0.15199999999999991, 1516]","[-0.23999999999999999, -0.16799999999999993, 1532]","[-0.23999999999999999, -0.17999999999999994, 1549]","[-0.23599999999999999, -0.20399999999999996, 1566]","[-0.23599999999999999, -0.21599999999999997, 1582]","[-0.23200000000000001, -0.22799999999999998, 1598]","[-0.23200000000000001, -0.23999999999999999, 1616]","[-0.23200000000000001, -0.24399999999999999, 1633]","[-0.23200000000000001, -0.24399999999999999, 1650]","[-0.23200000000000001, -0.248, 1666]","[-0.23200000000000001, -0.248, 1683]","[-0.23200000000000001, -0.24399999999999999, 1699]","[-0.22800000000000001, -0.22399999999999998, 1715]"
"[-0.23200000000000001, 0.020000000000000018, 2299]","[-0.23200000000000001, 0.020000000000000018, 2333]","[-0.23200000000000001, 0.020000000000000018, 2350]","[-0.23200000000000001, 0.020000000000000018, 2366]","[-0.23200000000000001, 0.020000000000000018, 2383]","[-0.23200000000000001, 0.032000000000000028, 2400]","[-0.22800000000000001, 0.040000000000000036, 2417]","[-0.22, 0.048000000000000043, 2433]","[-0.21199999999999999, 0.052000000000000046, 2449]","[-0.20399999999999999, 0.052000000000000046, 2466]","[-0.184, 0.060000000000000053, 2482]","[-0.16800000000000001, 0.063999999999999946, 2500]","[-0.152, 0.067999999999999949, 2516]","[-0.13200000000000001, 0.071999999999999953, 2533]","[-0.11600000000000001, 0.071999999999999953, 2549]","[-0.096000000000000002, 0.071999999999999953, 2567]","[-0.084000000000000005, 0.067999999999999949, 2582]","[-0.071999999999999995, 0.05600000000000005, 2600]","[-0.056000000000000001, 0.040000000000000036, 2616]","[-0.048000000000000001, 0.032000000000000028, 2632]","[-0.040000000000000001, 0.020000000000000018, 2650]","[-0.032000000000000001, 0.012000000000000011, 2666]","[-0.02, 0.0040000000000000036, 2683]","[-0.0080000000000000002, -0.016000000000000014, 2700]","[0.0, -0.028000000000000025, 2717]","[0.0040000000000000001, -0.040000000000000036, 2733]","[0.0080000000000000002, -0.05600000000000005, 2749]","[0.0080000000000000002, -0.06800000000000006, 2766]","[0.012, -0.080000000000000071, 2783]","[0.012, -0.092000000000000082, 2799]","[0.012, -0.10400000000000009, 2816]","[0.012, -0.1160000000000001, 2833]","[0.012, -0.12400000000000011, 2850]","[0.0080000000000000002, -0.1359999999999999, 2867]","[0.0080000000000000002, -0.1399999999999999, 2883]","[0.0, -0.15199999999999991, 2900]","[-0.0040000000000000001, -0.15599999999999992, 2918]","[-0.012, -0.15999999999999992, 2933]","[-0.016, -0.16399999999999992, 2950]","[-0.028000000000000001, -0.17199999999999993, 2966]","[-0.043999999999999997, -0.17999999999999994, 2983]","[-0.051999999999999998, -0.18399999999999994, 3000]","[-0.059999999999999998, -0.18799999999999994, 3016]","[-0.064000000000000001, -0.18799999999999994, 3033]","[-0.075999999999999998, -0.18799999999999994, 3050]","[-0.087999999999999995, -0.19199999999999995, 3067]","[-0.10000000000000001, -0.19199999999999995, 3083]","[-0.112, -0.19199999999999995, 3100]","[-0.128, -0.19199999999999995, 3117]","[-0.14000000000000001, -0.19199999999999995, 3150]","[-0.16400000000000001, -0.19199999999999995, 3183]","[-0.188, -0.19199999999999995, 3217]","[-0.20000000000000001, -0.18399999999999994, 3250]","[-0.20799999999999999, -0.18399999999999994, 3283]","[-0.216, -0.18399999999999994, 3317]","[-0.224, -0.18399999999999994, 3351]","[-0.22800000000000001, -0.18399999999999994, 3384]","[-0.22800000000000001, -0.18399999999999994, 3419]","[-0.22800000000000001, -0.18399999999999994, 3450]","[-0.22800000000000001, -0.18399999999999994, 3484]"
