"[-0.252, 0.124, 800]","[-0.252, 0.13600000000000001, 816]","[-0.252, 0.13600000000000001, 833]","[-0.252, 0.14000000000000001, 850]","[-0.252, 0.14000000000000001, 867]","[-0.252, 0.14000000000000001, 882]","[-0.252, 0.14000000000000001, 900]","[-0.252, 0.14000000000000001, 916]","[-0.252, 0.14000000000000001, 932]","[-0.252, 0.128, 950]","[-0.252, 0.095999999999999974, 966]","[-0.252, 0.07999999999999996, 982]","[-0.252, 0.044000000000000039, 999]","[-0.252, 0.012000000000000011, 1016]","[-0.252, -0.020000000000000018, 1032]","[-0.252, -0.052000000000000046, 1050]","[-0.252, -0.096000000000000085, 1066]","[-0.248, -0.12000000000000011, 1083]","[-0.248, -0.1399999999999999, 1100]","[-0.24399999999999999, -0.15999999999999992, 1116]","[-0.24399999999999999, -0.17599999999999993, 1132]","[-0.24399999999999999, -0.17999999999999994, 1149]","[-0.24399999999999999, -0.18399999999999994, 1167]","[-0.24399999999999999, -0.18799999999999994, 1183]","[-0.24399999999999999, -0.19199999999999995, 1199]","[-0.24399999999999999, -0.19199999999999995, 1216]"
"[-0.23599999999999999, 0.044000000000000039, 1650]","[-0.23599999999999999, 0.044000000000000039, 1683]","[-0.23599999999999999, 0.044000000000000039, 1700]","[-0.23599999999999999, 0.044000000000000039, 1717]","[-0.23599999999999999, 0.044000000000000039, 1733]","[-0.23599999999999999, 0.044000000000000039, 1750]","[-0.23599999999999999, 0.044000000000000039, 1767]","[-0.23999999999999999, 0.05600000000000005, 1783]","[-0.22800000000000001, 0.067999999999999949, 1800]","[-0.22, 0.075999999999999956, 1817]","[-0.21199999999999999, 0.083999999999999964, 1833]","[-0.20000000000000001, 0.095999999999999974, 1852]","[-0.188, 0.10799999999999998, 1867]","[-0.17999999999999999, 0.11199999999999999, 1883]","[-0.17599999999999999, 0.11199999999999999, 1901]","[-0.16400000000000001, 0.11199999999999999, 1916]","[-0.156, 0.11199999999999999, 1933]","[-0.14000000000000001, 0.11599999999999999, 1950]","[-0.13200000000000001, 0.11599999999999999, 1966]","[-0.124, 0.11599999999999999, 1983]","[-0.11600000000000001, 0.11199999999999999, 2000]","[-0.104, 0.091999999999999971, 2017]","[-0.096000000000000002, 0.075999999999999956, 2034]","[-0.091999999999999998, 0.05600000000000005, 2050]","[-0.087999999999999995, 0.036000000000000032, 2066]","[-0.084000000000000005, 0.020000000000000018, 2083]","[-0.075999999999999998, -0.0080000000000000071, 2100]","[-0.071999999999999995, -0.028000000000000025, 2117]","[-0.068000000000000005, -0.040000000000000036, 2133]","[-0.068000000000000005, -0.05600000000000005, 2150]","[-0.064000000000000001, -0.080000000000000071, 2167]","[-0.064000000000000001, -0.096000000000000085, 2183]","[-0.064000000000000001, -0.1080000000000001, 2217]","[-0.064000000000000001, -0.1080000000000001, 2234]","[-0.064000000000000001, -0.1080000000000001, 2250]","[-0.064000000000000001, -0.1120000000000001, 2267]","[-0.064000000000000001, -0.1120000000000001, 2284]","[-0.064000000000000001, -0.1120000000000001, 2300]","[-0.064000000000000001, -0.1120000000000001, 2317]","[-0.064000000000000001, -0.1120000000000001, 2334]","[-0.064000000000000001, -0.1080000000000001, 2351]","[-0.064000000000000001, -0.096000000000000085, 2384]","[-0.064000000000000001, -0.05600000000000005, 2417]","[-0.056000000000000001, -0.016000000000000014, 2451]","[-0.048000000000000001, 0.020000000000000018, 2483]","[-0.028000000000000001, 0.067999999999999949, 2517]","[-0.0040000000000000001, 0.10399999999999998, 2550]","[0.012, 0.12, 2584]","[0.028000000000000001, 0.12, 2617]","[0.064000000000000001, 0.124, 2651]","[0.075999999999999998, 0.10799999999999998, 2684]","[0.087999999999999995, 0.087999999999999967, 2717]","[0.096000000000000002, 0.067999999999999949, 2751]","[0.112, 0.028000000000000025, 2785]","[0.128, -0.0040000000000000036, 2818]","[0.14399999999999999, -0.044000000000000039, 2851]","[0.14799999999999999, -0.072000000000000064, 2884]","[0.156, -0.10400000000000009, 2917]","[0.16400000000000001, -0.1359999999999999, 2951]","[0.17599999999999999, -0.16799999999999993, 2984]","[0.17999999999999999, -0.18799999999999994, 3017]","[0.17999999999999999, -0.19199999999999995, 3051]","[0.184, -0.19999999999999996, 3084]","[0.188, -0.21199999999999997, 3118]","[0.188, -0.21599999999999997, 3151]","[0.184, -0.19999999999999996, 3185]"
