"[0.20799999999999999, 0.20399999999999996, 16277]","[0.20799999999999999, 0.20799999999999996, 16294]","[0.20799999999999999, 0.20799999999999996, 16310]","[0.20799999999999999, 0.20799999999999996, 16327]","[0.20799999999999999, 0.20799999999999996, 16343]","[0.20799999999999999, 0.20799999999999996, 16360]","[0.20799999999999999, 0.20799999999999996, 16377]","[0.20799999999999999, 0.20799999999999996, 16393]","[0.20799999999999999, 0.21199999999999997, 16411]","[0.20799999999999999, 0.21199999999999997, 16427]","[0.20799999999999999, 0.21599999999999997, 16444]","[0.20799999999999999, 0.21599999999999997, 16460]","[0.20799999999999999, 0.21199999999999997, 16477]","[0.20799999999999999, 0.20399999999999996, 16493]","[0.20799999999999999, 0.18799999999999994, 16511]","[0.21199999999999999, 0.16400000000000003, 16527]","[0.22, 0.13600000000000001, 16545]","[0.22800000000000001, 0.075999999999999956, 16560]","[0.23200000000000001, 0.036000000000000032, 16577]","[0.23999999999999999, -0.024000000000000021, 16593]","[0.24399999999999999, -0.060000000000000053, 16611]","[0.248, -0.092000000000000082, 16627]","[0.25600000000000001, -0.12400000000000011, 16644]","[0.26000000000000001, -0.15599999999999992, 16661]","[0.26400000000000001, -0.17999999999999994, 16677]","[0.26800000000000002, -0.19999999999999996, 16694]","[0.26800000000000002, -0.20399999999999996, 16711]","[0.26800000000000002, -0.21199999999999997, 16727]","[0.26800000000000002, -0.22399999999999998, 16745]","[0.26000000000000001, -0.23999999999999999, 16761]"
"[0.224, 0.071999999999999953, 17428]","[0.224, 0.07999999999999996, 17462]","[0.224, 0.07999999999999996, 17478]","[0.224, 0.07999999999999996, 17495]","[0.216, 0.07999999999999996, 17512]","[0.20799999999999999, 0.07999999999999996, 17527]","[0.20399999999999999, 0.083999999999999964, 17546]","[0.192, 0.083999999999999964, 17561]","[0.184, 0.087999999999999967, 17578]","[0.16800000000000001, 0.087999999999999967, 17595]","[0.152, 0.087999999999999967, 17611]","[0.14000000000000001, 0.087999999999999967, 17627]","[0.128, 0.087999999999999967, 17644]","[0.112, 0.087999999999999967, 17661]","[0.091999999999999998, 0.087999999999999967, 17678]","[0.080000000000000002, 0.087999999999999967, 17694]","[0.056000000000000001, 0.083999999999999964, 17711]","[0.043999999999999997, 0.07999999999999996, 17727]","[0.012, 0.063999999999999946, 17744]","[-0.0080000000000000002, 0.05600000000000005, 17761]","[-0.02, 0.044000000000000039, 17777]","[-0.028000000000000001, 0.036000000000000032, 17795]","[-0.040000000000000001, 0.016000000000000014, 17811]","[-0.048000000000000001, 0.0, 17827]","[-0.051999999999999998, -0.016000000000000014, 17844]","[-0.059999999999999998, -0.044000000000000039, 17861]","[-0.059999999999999998, -0.05600000000000005, 17877]","[-0.059999999999999998, -0.084000000000000075, 17894]","[-0.059999999999999998, -0.10400000000000009, 17911]","[-0.051999999999999998, -0.12000000000000011, 17928]","[-0.032000000000000001, -0.1399999999999999, 17945]","[-0.012, -0.15199999999999991, 17961]","[0.012, -0.15999999999999992, 17978]","[0.040000000000000001, -0.16399999999999992, 17995]","[0.080000000000000002, -0.16799999999999993, 18011]","[0.104, -0.16799999999999993, 18028]","[0.124, -0.16799999999999993, 18045]","[0.152, -0.16399999999999992, 18062]","[0.16400000000000001, -0.15599999999999992, 18078]","[0.17999999999999999, -0.1399999999999999, 18094]","[0.19600000000000001, -0.12400000000000011, 18111]","[0.21199999999999999, -0.1080000000000001, 18145]","[0.22800000000000001, -0.088000000000000078, 18178]","[0.248, -0.05600000000000005, 18211]","[0.252, -0.036000000000000032, 18229]","[0.25600000000000001, -0.028000000000000025, 18261]","[0.25600000000000001, -0.016000000000000014, 18295]","[0.25600000000000001, -0.016000000000000014, 18328]","[0.25600000000000001, -0.016000000000000014, 18361]","[0.25600000000000001, -0.016000000000000014, 18395]"
