"[-0.25600000000000001, -0.14799999999999991, 1516]","[-0.25600000000000001, -0.14799999999999991, 1533]","[-0.25600000000000001, -0.14799999999999991, 1549]","[-0.25600000000000001, -0.1399999999999999, 1567]"
"[-0.26000000000000001, -0.15599999999999992, 2200]","[-0.26000000000000001, -0.15599999999999992, 2222]","[-0.26000000000000001, -0.15599999999999992, 2233]","[-0.25600000000000001, -0.15199999999999991, 2251]"
"[-0.26000000000000001, -0.15599999999999992, 2601]","[-0.24399999999999999, -0.1399999999999999, 2621]","[-0.24399999999999999, -0.1399999999999999, 2634]","[-0.24399999999999999, -0.1399999999999999, 2651]","[-0.24399999999999999, -0.1399999999999999, 2667]","[-0.24399999999999999, -0.1399999999999999, 2684]","[-0.24399999999999999, -0.1399999999999999, 2701]","[-0.24399999999999999, -0.1399999999999999, 2717]","[-0.24399999999999999, -0.1399999999999999, 2734]","[-0.24399999999999999, -0.1399999999999999, 2751]","[-0.24399999999999999, -0.1399999999999999, 2768]","[-0.24399999999999999, -0.1399999999999999, 2785]","[-0.24399999999999999, -0.1399999999999999, 2801]","[-0.24399999999999999, -0.1399999999999999, 2818]","[-0.24399999999999999, -0.1399999999999999, 2834]","[-0.24399999999999999, -0.1399999999999999, 2851]","[-0.24399999999999999, -0.1399999999999999, 2867]","[-0.24399999999999999, -0.1399999999999999, 2885]","[-0.24399999999999999, -0.1399999999999999, 2901]","[-0.24399999999999999, -0.1399999999999999, 2918]","[-0.24399999999999999, -0.1399999999999999, 2934]","[-0.24399999999999999, -0.1399999999999999, 2951]","[-0.24399999999999999, -0.1399999999999999, 2967]","[-0.24399999999999999, -0.1399999999999999, 2985]","[-0.24399999999999999, -0.1399999999999999, 3001]","[-0.24399999999999999, -0.1399999999999999, 3017]","[-0.24399999999999999, -0.1399999999999999, 3035]","[-0.24399999999999999, -0.1399999999999999, 3050]","[-0.24399999999999999, -0.1399999999999999, 3068]","[-0.24399999999999999, -0.1399999999999999, 3084]","[-0.24399999999999999, -0.1399999999999999, 3101]","[-0.24399999999999999, -0.1359999999999999, 3117]","[-0.24399999999999999, -0.1359999999999999, 3135]","[-0.24399999999999999, -0.1359999999999999, 3150]","[-0.24399999999999999, -0.1359999999999999, 3167]","[-0.24399999999999999, -0.1359999999999999, 3184]","[-0.24399999999999999, -0.1319999999999999, 3202]","[-0.24399999999999999, -0.12400000000000011, 3218]","[-0.24399999999999999, -0.1120000000000001, 3234]","[-0.24399999999999999, -0.1080000000000001, 3251]","[-0.24399999999999999, -0.1080000000000001, 3267]","[-0.24399999999999999, -0.1080000000000001, 3285]","[-0.24399999999999999, -0.1080000000000001, 3301]","[-0.24399999999999999, -0.10000000000000009, 3317]","[-0.24399999999999999, -0.096000000000000085, 3334]","[-0.24399999999999999, -0.092000000000000082, 3351]","[-0.24399999999999999, -0.084000000000000075, 3367]","[-0.24399999999999999, -0.084000000000000075, 3384]","[-0.24399999999999999, -0.084000000000000075, 3401]","[-0.24399999999999999, -0.084000000000000075, 3418]","[-0.24399999999999999, -0.080000000000000071, 3447]","[-0.24399999999999999, -0.064000000000000057, 3468]","[-0.24399999999999999, -0.060000000000000053, 3487]","[-0.24399999999999999, -0.05600000000000005, 3514]","[-0.24399999999999999, -0.05600000000000005, 3535]","[-0.24399999999999999, -0.040000000000000036, 3554]","[-0.24399999999999999, -0.028000000000000025, 3581]","[-0.24399999999999999, -0.012000000000000011, 3601]","[-0.24399999999999999, -0.0080000000000000071, 3622]","[-0.24399999999999999, -0.0080000000000000071, 3648]","[-0.24399999999999999, -0.0040000000000000036, 3667]","[-0.24399999999999999, 0.0, 3687]","[-0.23999999999999999, 0.0080000000000000071, 3715]","[-0.23999999999999999, 0.016000000000000014, 3735]","[-0.23999999999999999, 0.016000000000000014, 3755]","[-0.23999999999999999, 0.016000000000000014, 3781]","[-0.23999999999999999, 0.020000000000000018, 3801]","[-0.23999999999999999, 0.020000000000000018, 3821]","[-0.23999999999999999, 0.024000000000000021, 3848]","[-0.23999999999999999, 0.024000000000000021, 3868]","[-0.23999999999999999, 0.024000000000000021, 3888]","[-0.23599999999999999, 0.024000000000000021, 3915]","[-0.23599999999999999, 0.028000000000000025, 3935]","[-0.23200000000000001, 0.036000000000000032, 3968]","[-0.23200000000000001, 0.040000000000000036, 3994]","[-0.22800000000000001, 0.040000000000000036, 4018]","[-0.22800000000000001, 0.048000000000000043, 4047]","[-0.22800000000000001, 0.060000000000000053, 4068]","[-0.22800000000000001, 0.060000000000000053, 4101]","[-0.22800000000000001, 0.060000000000000053, 4127]","[-0.22800000000000001, 0.060000000000000053, 4181]","[-0.22800000000000001, 0.060000000000000053, 4202]","[-0.22800000000000001, 0.060000000000000053, 4234]","[-0.22800000000000001, 0.060000000000000053, 4261]","[-0.22800000000000001, 0.075999999999999956, 4286]","[-0.22800000000000001, 0.091999999999999971, 4314]","[-0.224, 0.10399999999999998, 4335]","[-0.224, 0.10799999999999998, 4367]","[-0.224, 0.11599999999999999, 4395]","[-0.22, 0.13600000000000001, 4418]","[-0.216, 0.15200000000000002, 4448]","[-0.216, 0.15600000000000003, 4469]","[-0.216, 0.15600000000000003, 4501]","[-0.216, 0.16800000000000004, 4527]","[-0.21199999999999999, 0.18400000000000005, 4553]","[-0.21199999999999999, 0.18799999999999994, 4581]","[-0.21199999999999999, 0.18799999999999994, 4602]","[-0.21199999999999999, 0.18799999999999994, 4635]","[-0.20399999999999999, 0.19999999999999996, 4661]","[-0.192, 0.21599999999999997, 4685]","[-0.184, 0.21999999999999997, 4714]","[-0.184, 0.21999999999999997, 4736]","[-0.17999999999999999, 0.22399999999999998, 4767]","[-0.16800000000000001, 0.23199999999999998, 4794]","[-0.16, 0.23599999999999999, 4819]","[-0.16, 0.23599999999999999, 4847]","[-0.16, 0.23999999999999999, 4869]","[-0.152, 0.248, 4901]","[-0.13200000000000001, 0.26400000000000001, 4928]","[-0.128, 0.26800000000000002, 4953]","[-0.128, 0.26800000000000002, 4981]","[-0.12, 0.27200000000000002, 5002]","[-0.108, 0.28000000000000003, 5034]","[-0.091999999999999998, 0.28800000000000003, 5061]","[-0.091999999999999998, 0.28800000000000003, 5086]","[-0.091999999999999998, 0.28800000000000003, 5114]","[-0.084000000000000005, 0.29200000000000004, 5136]","[-0.064000000000000001, 0.29600000000000004, 5168]","[-0.043999999999999997, 0.29200000000000004, 5194]","[-0.040000000000000001, 0.27600000000000002, 5219]","[-0.040000000000000001, 0.26800000000000002, 5247]","[-0.035999999999999997, 0.26800000000000002, 5269]","[-0.028000000000000001, 0.26800000000000002, 5301]","[-0.028000000000000001, 0.26800000000000002, 5327]","[-0.024, 0.26800000000000002, 5352]","[-0.024, 0.26800000000000002, 5381]","[-0.016, 0.26800000000000002, 5403]","[-0.012, 0.26800000000000002, 5434]","[-0.012, 0.26400000000000001, 5461]","[-0.0080000000000000002, 0.26400000000000001, 5487]","[0.0, 0.26400000000000001, 5514]","[0.02, 0.27200000000000002, 5537]","[0.024, 0.27200000000000002, 5567]","[0.024, 0.26000000000000001, 5594]","[0.024, 0.252, 5620]","[0.024, 0.252, 5647]","[0.024, 0.252, 5669]","[0.024, 0.252, 5701]","[0.024, 0.252, 5727]","[0.028000000000000001, 0.252, 5753]","[0.035999999999999997, 0.26000000000000001, 5780]","[0.040000000000000001, 0.26000000000000001, 5803]","[0.040000000000000001, 0.26000000000000001, 5833]","[0.043999999999999997, 0.26000000000000001, 5861]","[0.051999999999999998, 0.26000000000000001, 5886]","[0.056000000000000001, 0.252, 5914]","[0.059999999999999998, 0.22799999999999998, 5936]","[0.064000000000000001, 0.22399999999999998, 5967]","[0.068000000000000005, 0.22399999999999998, 5994]","[0.071999999999999995, 0.22399999999999998, 6020]","[0.071999999999999995, 0.22399999999999998, 6046]","[0.075999999999999998, 0.22399999999999998, 6070]","[0.084000000000000005, 0.22399999999999998, 6100]","[0.091999999999999998, 0.22399999999999998, 6127]","[0.10000000000000001, 0.22399999999999998, 6154]","[0.10000000000000001, 0.21199999999999997, 6180]","[0.10000000000000001, 0.20799999999999996, 6203]","[0.104, 0.20799999999999996, 6234]","[0.112, 0.20799999999999996, 6260]","[0.112, 0.20799999999999996, 6286]","[0.112, 0.19999999999999996, 6314]","[0.12, 0.19999999999999996, 6370]","[0.124, 0.19999999999999996, 6393]","[0.128, 0.19599999999999995, 6419]","[0.128, 0.18000000000000005, 6447]","[0.128, 0.18000000000000005, 6470]","[0.13200000000000001, 0.18000000000000005, 6500]","[0.13600000000000001, 0.17600000000000005, 6527]","[0.14000000000000001, 0.16000000000000003, 6554]","[0.14399999999999999, 0.15200000000000002, 6580]","[0.14799999999999999, 0.15200000000000002, 6603]","[0.156, 0.15200000000000002, 6633]","[0.16, 0.14800000000000002, 6654]","[0.16800000000000001, 0.13200000000000001, 6687]","[0.16800000000000001, 0.12, 6714]","[0.16800000000000001, 0.12, 6738]","[0.17199999999999999, 0.12, 6767]","[0.17599999999999999, 0.11599999999999999, 6794]","[0.17599999999999999, 0.11199999999999999, 6820]","[0.17999999999999999, 0.10799999999999998, 6846]","[0.184, 0.10799999999999998, 6871]","[0.188, 0.10799999999999998, 6900]","[0.192, 0.095999999999999974, 6921]","[0.192, 0.087999999999999967, 6953]","[0.19600000000000001, 0.087999999999999967, 6980]","[0.19600000000000001, 0.083999999999999964, 7005]","[0.20399999999999999, 0.063999999999999946, 7033]","[0.20399999999999999, 0.048000000000000043, 7060]","[0.20799999999999999, 0.040000000000000036, 7087]","[0.20799999999999999, 0.040000000000000036, 7113]","[0.20799999999999999, 0.040000000000000036, 7137]","[0.20799999999999999, 0.036000000000000032, 7166]","[0.20799999999999999, 0.028000000000000025, 7188]","[0.20799999999999999, 0.028000000000000025, 7219]","[0.20799999999999999, 0.016000000000000014, 7246]","[0.216, -0.020000000000000018, 7271]","[0.22, -0.044000000000000039, 7300]","[0.224, -0.052000000000000046, 7322]","[0.224, -0.052000000000000046, 7353]","[0.224, -0.05600000000000005, 7379]","[0.22800000000000001, -0.072000000000000064, 7405]","[0.23200000000000001, -0.080000000000000071, 7432]","[0.23200000000000001, -0.080000000000000071, 7455]","[0.23200000000000001, -0.080000000000000071, 7486]","[0.23200000000000001, -0.10000000000000009, 7513]","[0.23599999999999999, -0.1120000000000001, 7538]","[0.23599999999999999, -0.12000000000000011, 7567]","[0.23599999999999999, -0.12000000000000011, 7588]","[0.23599999999999999, -0.12400000000000011, 7619]","[0.23999999999999999, -0.17599999999999993, 7646]","[0.23999999999999999, -0.20399999999999996, 7671]","[0.24399999999999999, -0.21199999999999997, 7699]","[0.24399999999999999, -0.21199999999999997, 7721]","[0.24399999999999999, -0.20399999999999996, 7752]","[0.23999999999999999, -0.19999999999999996, 7780]","[0.23999999999999999, -0.19999999999999996, 7805]","[0.23999999999999999, -0.19599999999999995, 7833]","[0.23200000000000001, -0.18399999999999994, 7855]","[0.22800000000000001, -0.17599999999999993, 7886]","[0.22, -0.17199999999999993, 7913]","[0.20799999999999999, -0.16399999999999992, 7938]","[0.20000000000000001, -0.16399999999999992, 7966]","[0.192, -0.16399999999999992, 7988]","[0.188, -0.16399999999999992, 8020]","[0.17999999999999999, -0.15999999999999992, 8046]","[0.17999999999999999, -0.15999999999999992, 8072]","[0.17199999999999999, -0.16399999999999992, 8099]","[0.16400000000000001, -0.17599999999999993, 8122]","[0.16, -0.17599999999999993, 8153]","[0.152, -0.17199999999999993, 8179]","[0.14399999999999999, -0.16799999999999993, 8206]","[0.13200000000000001, -0.16799999999999993, 8232]","[0.124, -0.17599999999999993, 8255]","[0.112, -0.17599999999999993, 8286]","[0.10000000000000001, -0.17199999999999993, 8313]","[0.087999999999999995, -0.16799999999999993, 8338]","[0.071999999999999995, -0.16799999999999993, 8366]","[0.048000000000000001, -0.17599999999999993, 8389]","[0.035999999999999997, -0.17599999999999993, 8419]","[0.032000000000000001, -0.17599999999999993, 8446]","[0.02, -0.17599999999999993, 8472]","[0.012, -0.17599999999999993, 8500]","[-0.02, -0.17999999999999994, 8573]","[-0.043999999999999997, -0.18399999999999994, 8606]","[-0.064000000000000001, -0.18799999999999994, 8632]","[-0.075999999999999998, -0.18399999999999994, 8655]","[-0.084000000000000005, -0.17199999999999993, 8686]","[-0.096000000000000002, -0.16799999999999993, 8712]","[-0.108, -0.16799999999999993, 8739]","[-0.11600000000000001, -0.16799999999999993, 8765]","[-0.11600000000000001, -0.16799999999999993, 8789]","[-0.11600000000000001, -0.16799999999999993, 8819]","[-0.12, -0.16799999999999993, 8846]","[-0.128, -0.17199999999999993, 8872]","[-0.13200000000000001, -0.17599999999999993, 8899]","[-0.13200000000000001, -0.17599999999999993, 8922]","[-0.13200000000000001, -0.17599999999999993, 8952]","[-0.13200000000000001, -0.15999999999999992, 8979]","[-0.13200000000000001, -0.15999999999999992, 9005]","[-0.13600000000000001, -0.19199999999999995, 9033]","[-0.13200000000000001, -0.23599999999999999, 9056]","[-0.12, -0.23199999999999998, 9086]","[-0.11600000000000001, -0.17199999999999993, 9112]","[-0.12, -0.14399999999999991, 9139]"
"[-0.216, -0.19199999999999995, 9790]","[-0.224, -0.18799999999999994, 9857]","[-0.224, -0.18799999999999994, 9873]","[-0.224, -0.18399999999999994, 9890]","[-0.224, -0.18399999999999994, 9906]","[-0.224, -0.18399999999999994, 9924]","[-0.224, -0.18399999999999994, 9940]","[-0.224, -0.18399999999999994, 9957]","[-0.22800000000000001, -0.18399999999999994, 9973]","[-0.22800000000000001, -0.17999999999999994, 9989]","[-0.23200000000000001, -0.17999999999999994, 10007]","[-0.23599999999999999, -0.17599999999999993, 10024]","[-0.23599999999999999, -0.17199999999999993, 10040]","[-0.23999999999999999, -0.17199999999999993, 10056]","[-0.23999999999999999, -0.17199999999999993, 10074]","[-0.23999999999999999, -0.17199999999999993, 10090]","[-0.23999999999999999, -0.17199999999999993, 10107]","[-0.23999999999999999, -0.17199999999999993, 10123]","[-0.23999999999999999, -0.17199999999999993, 10140]","[-0.24399999999999999, -0.17199999999999993, 10156]","[-0.24399999999999999, -0.17199999999999993, 10173]","[-0.24399999999999999, -0.17199999999999993, 10190]","[-0.24399999999999999, -0.17199999999999993, 10206]","[-0.24399999999999999, -0.16799999999999993, 10224]","[-0.248, -0.16399999999999992, 10240]","[-0.248, -0.15999999999999992, 10257]","[-0.248, -0.15599999999999992, 10273]","[-0.252, -0.15199999999999991, 10290]","[-0.252, -0.15199999999999991, 10307]","[-0.252, -0.15199999999999991, 10324]","[-0.252, -0.15199999999999991, 10340]","[-0.252, -0.15199999999999991, 10357]","[-0.252, -0.15199999999999991, 10374]","[-0.248, -0.15199999999999991, 10391]","[-0.248, -0.15199999999999991, 10407]","[-0.248, -0.15199999999999991, 10423]","[-0.248, -0.15199999999999991, 10440]","[-0.24399999999999999, -0.15199999999999991, 10457]","[-0.23999999999999999, -0.15199999999999991, 10474]","[-0.23599999999999999, -0.15199999999999991, 10490]","[-0.22800000000000001, -0.15199999999999991, 10507]","[-0.22, -0.15199999999999991, 10524]","[-0.216, -0.15199999999999991, 10540]","[-0.21199999999999999, -0.15199999999999991, 10557]","[-0.20000000000000001, -0.14799999999999991, 10574]","[-0.192, -0.1399999999999999, 10590]","[-0.188, -0.1359999999999999, 10607]","[-0.184, -0.1319999999999999, 10624]","[-0.184, -0.1319999999999999, 10640]","[-0.17999999999999999, -0.1319999999999999, 10656]","[-0.17999999999999999, -0.1319999999999999, 10674]","[-0.17999999999999999, -0.1319999999999999, 10698]","[-0.17199999999999999, -0.1319999999999999, 10723]","[-0.16400000000000001, -0.12400000000000011, 10740]","[-0.16, -0.12400000000000011, 10757]","[-0.16, -0.12400000000000011, 10778]","[-0.156, -0.12799999999999989, 10805]","[-0.152, -0.12799999999999989, 10823]","[-0.152, -0.12799999999999989, 10844]","[-0.14799999999999999, -0.12799999999999989, 10872]","[-0.14399999999999999, -0.1319999999999999, 10890]","[-0.14399999999999999, -0.1359999999999999, 10911]","[-0.14000000000000001, -0.14799999999999991, 10938]","[-0.14000000000000001, -0.15199999999999991, 10957]","[-0.14000000000000001, -0.15199999999999991, 10978]","[-0.14000000000000001, -0.15199999999999991, 11005]","[-0.14000000000000001, -0.15199999999999991, 11024]","[-0.14000000000000001, -0.15199999999999991, 11044]","[-0.14000000000000001, -0.15199999999999991, 11071]","[-0.14000000000000001, -0.15199999999999991, 11098]","[-0.13600000000000001, -0.15199999999999991, 11125]","[-0.13600000000000001, -0.15199999999999991, 11151]","[-0.13600000000000001, -0.15199999999999991, 11174]","[-0.13200000000000001, -0.15199999999999991, 11205]","[-0.13200000000000001, -0.15199999999999991, 11231]","[-0.13200000000000001, -0.15199999999999991, 11257]"
"[-0.14799999999999999, -0.1319999999999999, 12075]","[-0.14799999999999999, -0.1319999999999999, 12152]","[-0.14799999999999999, -0.1319999999999999, 12164]","[-0.14799999999999999, -0.1319999999999999, 12175]","[-0.14799999999999999, -0.1319999999999999, 12192]","[-0.14799999999999999, -0.1319999999999999, 12208]","[-0.14799999999999999, -0.1319999999999999, 12225]","[-0.14799999999999999, -0.1319999999999999, 12241]","[-0.14399999999999999, -0.12400000000000011, 12258]","[-0.14399999999999999, -0.12400000000000011, 12275]","[-0.14399999999999999, -0.12400000000000011, 12291]","[-0.14000000000000001, -0.12400000000000011, 12308]","[-0.14000000000000001, -0.12799999999999989, 12326]","[-0.13200000000000001, -0.1399999999999999, 12342]","[-0.13200000000000001, -0.14399999999999991, 12358]","[-0.128, -0.14799999999999991, 12375]","[-0.128, -0.14799999999999991, 12391]","[-0.128, -0.14799999999999991, 12408]","[-0.128, -0.14799999999999991, 12425]","[-0.128, -0.14799999999999991, 12442]","[-0.128, -0.14799999999999991, 12458]","[-0.128, -0.14799999999999991, 12475]","[-0.128, -0.14799999999999991, 12492]","[-0.128, -0.14799999999999991, 12509]","[-0.128, -0.14799999999999991, 12525]","[-0.128, -0.14799999999999991, 12542]","[-0.128, -0.14799999999999991, 12558]","[-0.128, -0.14799999999999991, 12575]","[-0.128, -0.14799999999999991, 12592]","[-0.128, -0.14799999999999991, 12608]","[-0.128, -0.14799999999999991, 12626]","[-0.128, -0.14799999999999991, 12642]","[-0.128, -0.14799999999999991, 12659]","[-0.128, -0.14799999999999991, 12675]","[-0.128, -0.14799999999999991, 12692]","[-0.128, -0.14799999999999991, 12709]","[-0.128, -0.14799999999999991, 12726]","[-0.128, -0.14799999999999991, 12742]","[-0.128, -0.14799999999999991, 12759]","[-0.128, -0.14799999999999991, 12776]","[-0.128, -0.14799999999999991, 12792]","[-0.128, -0.14799999999999991, 12809]","[-0.128, -0.14799999999999991, 12826]","[-0.128, -0.14799999999999991, 12842]","[-0.128, -0.14799999999999991, 12859]","[-0.128, -0.14799999999999991, 12876]","[-0.128, -0.14799999999999991, 12892]","[-0.128, -0.14799999999999991, 12909]","[-0.128, -0.14799999999999991, 12926]","[-0.128, -0.14799999999999991, 12942]","[-0.128, -0.14799999999999991, 12959]","[-0.128, -0.14799999999999991, 12976]","[-0.128, -0.14799999999999991, 12992]","[-0.128, -0.14799999999999991, 13017]","[-0.128, -0.14799999999999991, 13042]","[-0.128, -0.14799999999999991, 13071]","[-0.128, -0.14799999999999991, 13092]","[-0.128, -0.14799999999999991, 13111]","[-0.128, -0.14799999999999991, 13137]","[-0.128, -0.14799999999999991, 13159]","[-0.128, -0.14799999999999991, 13177]","[-0.128, -0.14799999999999991, 13204]","[-0.128, -0.14799999999999991, 13226]","[-0.128, -0.14799999999999991, 13244]","[-0.128, -0.14399999999999991, 13270]","[-0.128, -0.1319999999999999, 13293]","[-0.128, -0.1319999999999999, 13324]","[-0.128, -0.12799999999999989, 13350]","[-0.13200000000000001, -0.12799999999999989, 13377]","[-0.13200000000000001, -0.12799999999999989, 13404]","[-0.13200000000000001, -0.12400000000000011, 13426]","[-0.13200000000000001, -0.12400000000000011, 13458]","[-0.13200000000000001, -0.1160000000000001, 13484]","[-0.13200000000000001, -0.10000000000000009, 13509]","[-0.13200000000000001, -0.084000000000000075, 13537]","[-0.13200000000000001, -0.084000000000000075, 13559]","[-0.13200000000000001, -0.084000000000000075, 13590]","[-0.13200000000000001, -0.076000000000000068, 13617]","[-0.13200000000000001, -0.064000000000000057, 13643]","[-0.13200000000000001, -0.060000000000000053, 13670]","[-0.13200000000000001, -0.036000000000000032, 13764]","[-0.13200000000000001, -0.036000000000000032, 13790]","[-0.13200000000000001, -0.036000000000000032, 13817]","[-0.13200000000000001, -0.032000000000000028, 13843]","[-0.13200000000000001, -0.024000000000000021, 13870]","[-0.128, -0.016000000000000014, 13893]","[-0.128, -0.016000000000000014, 13924]","[-0.128, -0.016000000000000014, 13950]","[-0.128, -0.012000000000000011, 13976]","[-0.128, -0.0040000000000000036, 14003]","[-0.128, -0.0040000000000000036, 14026]","[-0.128, -0.0040000000000000036, 14056]","[-0.128, 0.0, 14083]","[-0.128, 0.016000000000000014, 14110]","[-0.12, 0.024000000000000021, 14137]","[-0.12, 0.028000000000000025, 14160]","[-0.12, 0.028000000000000025, 14190]","[-0.112, 0.040000000000000036, 14217]","[-0.108, 0.048000000000000043, 14243]","[-0.108, 0.048000000000000043, 14270]","[-0.108, 0.048000000000000043, 14293]","[-0.108, 0.048000000000000043, 14323]","[-0.104, 0.060000000000000053, 14350]","[-0.10000000000000001, 0.067999999999999949, 14377]","[-0.096000000000000002, 0.067999999999999949, 14403]","[-0.096000000000000002, 0.067999999999999949, 14427]","[-0.096000000000000002, 0.067999999999999949, 14457]","[-0.096000000000000002, 0.067999999999999949, 14483]","[-0.091999999999999998, 0.067999999999999949, 14510]","[-0.091999999999999998, 0.063999999999999946, 14536]","[-0.084000000000000005, 0.067999999999999949, 14560]","[-0.071999999999999995, 0.075999999999999956, 14590]","[-0.064000000000000001, 0.083999999999999964, 14617]","[-0.064000000000000001, 0.083999999999999964, 14644]","[-0.064000000000000001, 0.083999999999999964, 14670]","[-0.056000000000000001, 0.091999999999999971, 14694]","[-0.051999999999999998, 0.099999999999999978, 14723]","[-0.048000000000000001, 0.099999999999999978, 14750]","[-0.048000000000000001, 0.099999999999999978, 14777]","[-0.048000000000000001, 0.099999999999999978, 14803]","[-0.043999999999999997, 0.099999999999999978, 14827]","[-0.040000000000000001, 0.099999999999999978, 14857]","[-0.040000000000000001, 0.099999999999999978, 14883]","[-0.040000000000000001, 0.099999999999999978, 14910]","[-0.035999999999999997, 0.095999999999999974, 14936]","[-0.035999999999999997, 0.095999999999999974, 14961]","[-0.028000000000000001, 0.087999999999999967, 14990]","[-0.024, 0.07999999999999996, 15016]","[-0.02, 0.071999999999999953, 15043]","[-0.012, 0.071999999999999953, 15070]","[-0.0040000000000000001, 0.071999999999999953, 15094]","[-0.0040000000000000001, 0.071999999999999953, 15124]","[0.0, 0.071999999999999953, 15150]","[0.0040000000000000001, 0.071999999999999953, 15176]","[0.012, 0.07999999999999996, 15203]","[0.016, 0.083999999999999964, 15228]","[0.016, 0.083999999999999964, 15256]","[0.016, 0.087999999999999967, 15278]","[0.02, 0.087999999999999967, 15309]","[0.02, 0.091999999999999971, 15336]","[0.02, 0.095999999999999974, 15361]","[0.02, 0.095999999999999974, 15390]","[0.02, 0.095999999999999974, 15416]","[0.02, 0.10399999999999998, 15443]","[0.024, 0.10799999999999998, 15470]","[0.024, 0.11199999999999999, 15494]","[0.024, 0.12, 15523]","[0.024, 0.14000000000000001, 15544]","[0.024, 0.14400000000000002, 15576]","[0.024, 0.14400000000000002, 15604]","[0.024, 0.14800000000000002, 15628]","[0.024, 0.15600000000000003, 15656]","[0.024, 0.17200000000000004, 15678]","[0.024, 0.18000000000000005, 15710]","[0.024, 0.18799999999999994, 15736]","[0.024, 0.19999999999999996, 15761]","[0.02, 0.20799999999999996, 15790]","[0.02, 0.21199999999999997, 15811]","[0.02, 0.21199999999999997, 15842]","[0.02, 0.21199999999999997, 15870]","[0.02, 0.21999999999999997, 15895]","[0.016, 0.22399999999999998, 16003]","[0.012, 0.23199999999999998, 16028]","[0.0080000000000000002, 0.23599999999999999, 16056]","[0.0080000000000000002, 0.23599999999999999, 16078]","[0.0040000000000000001, 0.23599999999999999, 16109]","[0.0040000000000000001, 0.23999999999999999, 16136]","[0.0040000000000000001, 0.24399999999999999, 16161]","[0.0, 0.252, 16189]","[0.0, 0.252, 16212]","[0.0, 0.252, 16243]","[0.0, 0.252, 16269]","[0.0, 0.25600000000000001, 16294]","[0.0, 0.26000000000000001, 16322]","[0.0, 0.26000000000000001, 16345]","[0.0, 0.26000000000000001, 16376]"
