"[-0.152, 0.083999999999999964, 1584]","[-0.152, 0.083999999999999964, 1600]","[-0.156, 0.07999999999999996, 1618]","[-0.156, 0.07999999999999996, 1634]","[-0.156, 0.07999999999999996, 1650]","[-0.156, 0.07999999999999996, 1667]","[-0.16, 0.07999999999999996, 1683]","[-0.16, 0.07999999999999996, 1701]","[-0.16, 0.07999999999999996, 1717]","[-0.16, 0.07999999999999996, 1734]","[-0.16, 0.07999999999999996, 1750]","[-0.16, 0.07999999999999996, 1768]","[-0.16, 0.07999999999999996, 1784]","[-0.16, 0.07999999999999996, 1801]","[-0.152, 0.07999999999999996, 1817]","[-0.13200000000000001, 0.07999999999999996, 1835]","[-0.108, 0.07999999999999996, 1851]","[-0.080000000000000002, 0.07999999999999996, 1867]","[-0.040000000000000001, 0.083999999999999964, 1884]","[0.048000000000000001, 0.091999999999999971, 1900]","[0.10000000000000001, 0.10399999999999998, 1918]","[0.14000000000000001, 0.11599999999999999, 1934]","[0.156, 0.12, 1951]","[0.16, 0.12, 1967]","[0.16400000000000001, 0.12, 1985]","[0.16800000000000001, 0.12, 2002]","[0.16800000000000001, 0.12, 2018]","[0.16800000000000001, 0.12, 2034]","[0.16800000000000001, 0.12, 2050]","[0.16800000000000001, 0.12, 2068]","[0.16800000000000001, 0.12, 2084]","[0.16800000000000001, 0.12, 2101]","[0.16800000000000001, 0.12, 2117]"
"[-0.16400000000000001, 0.075999999999999956, 2801]","[-0.17199999999999999, 0.071999999999999953, 2835]","[-0.17199999999999999, 0.071999999999999953, 2851]","[-0.17199999999999999, 0.071999999999999953, 2868]","[-0.17199999999999999, 0.071999999999999953, 2884]","[-0.17999999999999999, 0.071999999999999953, 2902]","[-0.17999999999999999, 0.071999999999999953, 2918]","[-0.184, 0.071999999999999953, 2935]","[-0.184, 0.067999999999999949, 2951]","[-0.192, 0.060000000000000053, 2969]","[-0.20399999999999999, 0.048000000000000043, 2985]","[-0.216, 0.024000000000000021, 3001]","[-0.224, -0.012000000000000011, 3018]","[-0.22800000000000001, -0.080000000000000071, 3034]","[-0.23200000000000001, -0.12000000000000011, 3051]","[-0.23200000000000001, -0.15199999999999991, 3067]","[-0.23200000000000001, -0.16799999999999993, 3085]","[-0.23200000000000001, -0.17999999999999994, 3101]","[-0.23200000000000001, -0.17999999999999994, 3118]","[-0.23200000000000001, -0.17999999999999994, 3134]","[-0.23200000000000001, -0.18399999999999994, 3152]","[-0.224, -0.18399999999999994, 3168]"
"[0.056000000000000001, 0.05600000000000005, 3952]","[0.048000000000000001, 0.05600000000000005, 3985]","[0.048000000000000001, 0.05600000000000005, 4002]","[0.048000000000000001, 0.067999999999999949, 4019]","[0.043999999999999997, 0.067999999999999949, 4036]","[0.040000000000000001, 0.067999999999999949, 4052]","[0.040000000000000001, 0.067999999999999949, 4069]","[0.040000000000000001, 0.071999999999999953, 4085]","[0.040000000000000001, 0.071999999999999953, 4103]","[0.040000000000000001, 0.071999999999999953, 4119]","[0.040000000000000001, 0.071999999999999953, 4135]","[0.043999999999999997, 0.071999999999999953, 4152]","[0.059999999999999998, 0.071999999999999953, 4169]","[0.087999999999999995, 0.067999999999999949, 4185]","[0.104, 0.05600000000000005, 4202]","[0.112, 0.044000000000000039, 4219]","[0.12, 0.0080000000000000071, 4235]","[0.128, -0.012000000000000011, 4252]","[0.13200000000000001, -0.024000000000000021, 4268]","[0.14000000000000001, -0.052000000000000046, 4286]","[0.14399999999999999, -0.076000000000000068, 4302]","[0.14399999999999999, -0.10000000000000009, 4318]","[0.14399999999999999, -0.12000000000000011, 4336]","[0.14799999999999999, -0.1359999999999999, 4352]","[0.14799999999999999, -0.14399999999999991, 4369]","[0.14799999999999999, -0.15199999999999991, 4385]","[0.14799999999999999, -0.15199999999999991, 4402]","[0.14399999999999999, -0.15999999999999992, 4419]","[0.14399999999999999, -0.16399999999999992, 4436]","[0.14399999999999999, -0.16399999999999992, 4453]","[0.14399999999999999, -0.16399999999999992, 4469]","[0.14399999999999999, -0.16399999999999992, 4486]"
"[-0.028000000000000001, -0.20799999999999996, 6938]","[-0.028000000000000001, -0.19999999999999996, 6971]","[-0.028000000000000001, -0.19199999999999995, 6988]","[-0.028000000000000001, -0.19199999999999995, 7005]","[-0.028000000000000001, -0.19199999999999995, 7022]","[-0.028000000000000001, -0.19199999999999995, 7038]","[-0.024, -0.19199999999999995, 7054]","[-0.012, -0.19199999999999995, 7072]","[0.0080000000000000002, -0.18799999999999994, 7088]","[0.032000000000000001, -0.17199999999999993, 7104]","[0.064000000000000001, -0.16399999999999992, 7121]","[0.075999999999999998, -0.15999999999999992, 7138]","[0.084000000000000005, -0.15999999999999992, 7155]","[0.10000000000000001, -0.15999999999999992, 7171]","[0.124, -0.16399999999999992, 7188]","[0.16800000000000001, -0.16799999999999993, 7204]","[0.19600000000000001, -0.16799999999999993, 7222]","[0.224, -0.17999999999999994, 7238]","[0.24399999999999999, -0.19999999999999996, 7255]","[0.27200000000000002, -0.24399999999999999, 7271]","[0.28399999999999997, -0.26400000000000001, 7289]","[0.29599999999999999, -0.27200000000000002, 7305]","[0.32000000000000001, -0.27600000000000002, 7321]"
