"[-0.28000000000000003, 0.30000000000000004, 951]","[-0.28000000000000003, 0.30000000000000004, 967]","[-0.28000000000000003, 0.30000000000000004, 983]","[-0.26400000000000001, 0.29600000000000004, 1001]","[-0.248, 0.28000000000000003, 1018]","[-0.224, 0.25600000000000001, 1034]","[-0.188, 0.20399999999999996, 1051]","[-0.16, 0.16000000000000003, 1067]","[-0.13200000000000001, 0.11599999999999999, 1084]","[-0.10000000000000001, 0.071999999999999953, 1101]","[-0.068000000000000005, 0.028000000000000025, 1117]","[-0.035999999999999997, -0.012000000000000011, 1134]","[0.0080000000000000002, -0.072000000000000064, 1151]","[0.040000000000000001, -0.1120000000000001, 1167]","[0.071999999999999995, -0.14799999999999991, 1184]","[0.112, -0.19199999999999995, 1201]","[0.13200000000000001, -0.21599999999999997, 1218]","[0.152, -0.22799999999999998, 1233]","[0.16800000000000001, -0.24399999999999999, 1251]","[0.184, -0.28000000000000003, 1267]","[0.19600000000000001, -0.30400000000000005, 1284]","[0.20799999999999999, -0.32400000000000007, 1301]","[0.216, -0.34000000000000008, 1317]","[0.224, -0.34400000000000008, 1334]","[0.22800000000000001, -0.34400000000000008, 1351]","[0.22800000000000001, -0.33600000000000008, 1367]"
"[0.22, 0.26000000000000001, 1868]","[0.20799999999999999, 0.26400000000000001, 1902]","[0.20399999999999999, 0.26400000000000001, 1919]","[0.20000000000000001, 0.26400000000000001, 1936]","[0.188, 0.26000000000000001, 1952]","[0.17999999999999999, 0.252, 1968]","[0.16400000000000001, 0.24399999999999999, 1985]","[0.152, 0.22799999999999998, 2002]","[0.128, 0.20799999999999996, 2019]","[0.112, 0.19599999999999995, 2034]","[0.10000000000000001, 0.18000000000000005, 2052]","[0.075999999999999998, 0.14800000000000002, 2069]","[0.068000000000000005, 0.14000000000000001, 2085]","[0.043999999999999997, 0.10399999999999998, 2102]","[0.024, 0.083999999999999964, 2118]","[0.0080000000000000002, 0.063999999999999946, 2135]","[-0.012, 0.040000000000000036, 2152]","[-0.040000000000000001, 0.0040000000000000036, 2168]","[-0.064000000000000001, -0.028000000000000025, 2184]","[-0.087999999999999995, -0.052000000000000046, 2201]","[-0.108, -0.072000000000000064, 2218]","[-0.13600000000000001, -0.10400000000000009, 2234]","[-0.156, -0.12400000000000011, 2251]","[-0.17199999999999999, -0.14799999999999991, 2268]","[-0.192, -0.17199999999999993, 2284]","[-0.20799999999999999, -0.19599999999999995, 2301]","[-0.22800000000000001, -0.22399999999999998, 2319]","[-0.23599999999999999, -0.23599999999999999, 2334]","[-0.23999999999999999, -0.24399999999999999, 2351]","[-0.248, -0.26000000000000001, 2368]","[-0.25600000000000001, -0.26400000000000001, 2384]","[-0.25600000000000001, -0.26800000000000002, 2401]","[-0.26000000000000001, -0.26800000000000002, 2418]","[-0.26000000000000001, -0.26800000000000002, 2435]","[-0.26000000000000001, -0.26800000000000002, 2452]","[-0.26000000000000001, -0.26800000000000002, 2468]","[-0.26000000000000001, -0.26800000000000002, 2490]"
