"[-0.252, 0.29600000000000004, 950]","[-0.248, 0.29600000000000004, 968]","[-0.248, 0.29600000000000004, 985]","[-0.248, 0.29600000000000004, 1001]","[-0.24399999999999999, 0.29600000000000004, 1016]","[-0.22800000000000001, 0.28800000000000003, 1034]","[-0.20000000000000001, 0.28000000000000003, 1050]","[-0.16800000000000001, 0.27200000000000002, 1067]","[-0.128, 0.26800000000000002, 1083]","[-0.056000000000000001, 0.26400000000000001, 1100]","[0.0040000000000000001, 0.26400000000000001, 1117]","[0.059999999999999998, 0.27200000000000002, 1135]","[0.13200000000000001, 0.28000000000000003, 1151]","[0.16400000000000001, 0.28000000000000003, 1166]","[0.192, 0.27200000000000002, 1184]","[0.21199999999999999, 0.26400000000000001, 1200]","[0.23599999999999999, 0.252, 1217]","[0.26400000000000001, 0.24399999999999999, 1234]","[0.27600000000000002, 0.24399999999999999, 1250]","[0.28399999999999997, 0.24399999999999999, 1267]","[0.29199999999999998, 0.24399999999999999, 1283]","[0.29999999999999999, 0.24399999999999999, 1301]","[0.30399999999999999, 0.24399999999999999, 1316]","[0.308, 0.24399999999999999, 1334]","[0.312, 0.24399999999999999, 1351]","[0.316, 0.24399999999999999, 1367]","[0.316, 0.24399999999999999, 1384]","[0.316, 0.24399999999999999, 1401]","[0.316, 0.24399999999999999, 1416]","[0.316, 0.24399999999999999, 1434]","[0.312, 0.24399999999999999, 1450]"
"[0.016, 0.26400000000000001, 2268]","[0.02, 0.26800000000000002, 2300]","[0.02, 0.26800000000000002, 2318]","[0.02, 0.26800000000000002, 2335]","[0.02, 0.26800000000000002, 2351]","[0.02, 0.26400000000000001, 2367]","[0.02, 0.25600000000000001, 2384]","[0.016, 0.23599999999999999, 2401]","[0.012, 0.20799999999999996, 2417]","[0.0080000000000000002, 0.16400000000000003, 2434]","[0.0040000000000000001, 0.128, 2451]","[0.0040000000000000001, 0.099999999999999978, 2467]","[0.0040000000000000001, 0.063999999999999946, 2485]","[0.0040000000000000001, 0.0040000000000000036, 2501]","[0.0040000000000000001, -0.036000000000000032, 2517]","[0.0040000000000000001, -0.072000000000000064, 2534]","[0.016, -0.10400000000000009, 2550]","[0.028000000000000001, -0.1359999999999999, 2568]","[0.051999999999999998, -0.17999999999999994, 2584]","[0.068000000000000005, -0.20399999999999996, 2601]","[0.084000000000000005, -0.22799999999999998, 2617]","[0.108, -0.252, 2634]","[0.128, -0.26000000000000001, 2651]","[0.156, -0.26000000000000001, 2668]","[0.184, -0.24399999999999999, 2684]","[0.21199999999999999, -0.22399999999999998, 2701]","[0.23999999999999999, -0.20399999999999996, 2718]","[0.24399999999999999, -0.19999999999999996, 2734]","[0.24399999999999999, -0.19999999999999996, 2752]","[0.22800000000000001, -0.20399999999999996, 2768]"
"[-0.02, -0.016000000000000014, 3452]","[-0.016, -0.020000000000000018, 3485]","[-0.016, -0.020000000000000018, 3501]","[-0.016, -0.020000000000000018, 3519]","[-0.016, -0.020000000000000018, 3535]","[-0.016, -0.020000000000000018, 3552]","[-0.016, -0.020000000000000018, 3568]","[-0.016, -0.020000000000000018, 3586]","[-0.016, -0.020000000000000018, 3602]","[-0.016, -0.024000000000000021, 3619]","[-0.0080000000000000002, -0.028000000000000025, 3635]","[-0.0040000000000000001, -0.028000000000000025, 3651]","[0.0, -0.028000000000000025, 3668]","[0.0040000000000000001, -0.028000000000000025, 3686]","[0.0040000000000000001, -0.024000000000000021, 3702]","[0.0040000000000000001, -0.024000000000000021, 3718]","[0.0040000000000000001, -0.024000000000000021, 3735]","[0.0040000000000000001, -0.024000000000000021, 3752]","[0.0040000000000000001, -0.024000000000000021, 3769]","[0.0040000000000000001, -0.024000000000000021, 3785]","[0.0, -0.020000000000000018, 3802]","[-0.0040000000000000001, -0.012000000000000011, 3819]","[-0.016, -0.0040000000000000036, 3835]","[-0.024, 0.0, 3852]","[-0.040000000000000001, 0.0, 3868]","[-0.059999999999999998, 0.0, 3885]","[-0.087999999999999995, 0.0, 3902]","[-0.104, 0.0, 3919]","[-0.124, 0.0, 3935]","[-0.14000000000000001, 0.0, 3952]","[-0.16800000000000001, -0.0040000000000000036, 3977]","[-0.192, -0.012000000000000011, 3992]","[-0.20799999999999999, -0.024000000000000021, 4006]","[-0.22, -0.036000000000000032, 4032]","[-0.23200000000000001, -0.064000000000000057, 4052]","[-0.23999999999999999, -0.092000000000000082, 4069]","[-0.248, -0.1080000000000001, 4085]","[-0.25600000000000001, -0.12799999999999989, 4102]","[-0.26000000000000001, -0.1399999999999999, 4118]"
