"[0.035999999999999997, -0.072000000000000064, 3185]","[0.040000000000000001, -0.076000000000000068, 3202]","[0.040000000000000001, -0.076000000000000068, 3219]","[0.040000000000000001, -0.076000000000000068, 3235]","[0.040000000000000001, -0.076000000000000068, 3252]","[0.040000000000000001, -0.076000000000000068, 3268]","[0.040000000000000001, -0.076000000000000068, 3286]","[0.043999999999999997, -0.076000000000000068, 3302]","[0.043999999999999997, -0.076000000000000068, 3319]","[0.048000000000000001, -0.072000000000000064, 3335]","[0.051999999999999998, -0.06800000000000006, 3351]","[0.056000000000000001, -0.060000000000000053, 3369]","[0.059999999999999998, -0.05600000000000005, 3385]","[0.059999999999999998, -0.052000000000000046, 3402]","[0.059999999999999998, -0.036000000000000032, 3418]","[0.059999999999999998, -0.024000000000000021, 3436]","[0.059999999999999998, -0.016000000000000014, 3452]","[0.059999999999999998, -0.012000000000000011, 3469]","[0.051999999999999998, -0.012000000000000011, 3485]","[0.048000000000000001, -0.0080000000000000071, 3501]","[0.035999999999999997, -0.0040000000000000036, 3519]","[0.024, 0.0, 3535]","[0.012, 0.0040000000000000036, 3552]","[-0.0040000000000000001, 0.0080000000000000071, 3568]","[-0.012, 0.0080000000000000071, 3586]","[-0.02, 0.0080000000000000071, 3602]","[-0.032000000000000001, 0.0080000000000000071, 3619]","[-0.051999999999999998, 0.0040000000000000036, 3635]","[-0.064000000000000001, 0.0, 3651]","[-0.080000000000000002, -0.0040000000000000036, 3669]","[-0.091999999999999998, -0.0080000000000000071, 3686]","[-0.108, -0.012000000000000011, 3702]","[-0.11600000000000001, -0.016000000000000014, 3718]","[-0.124, -0.020000000000000018, 3736]","[-0.128, -0.024000000000000021, 3752]","[-0.13600000000000001, -0.028000000000000025, 3769]","[-0.14399999999999999, -0.044000000000000039, 3785]","[-0.14799999999999999, -0.052000000000000046, 3803]","[-0.152, -0.06800000000000006, 3818]","[-0.16, -0.080000000000000071, 3836]","[-0.16, -0.088000000000000078, 3852]","[-0.16400000000000001, -0.10000000000000009, 3870]","[-0.16400000000000001, -0.1080000000000001, 3885]","[-0.16400000000000001, -0.12000000000000011, 3903]","[-0.16400000000000001, -0.14399999999999991, 3919]","[-0.16400000000000001, -0.15599999999999992, 3936]","[-0.16400000000000001, -0.16799999999999993, 3953]","[-0.16400000000000001, -0.17599999999999993, 3969]","[-0.16400000000000001, -0.18399999999999994, 3986]","[-0.16, -0.18799999999999994, 4002]","[-0.156, -0.19999999999999996, 4020]","[-0.14799999999999999, -0.21199999999999997, 4036]","[-0.14000000000000001, -0.21999999999999997, 4053]","[-0.13600000000000001, -0.22799999999999998, 4069]","[-0.128, -0.23199999999999998, 4086]","[-0.12, -0.23999999999999999, 4102]","[-0.104, -0.24399999999999999, 4119]","[-0.084000000000000005, -0.248, 4136]","[-0.071999999999999995, -0.248, 4152]","[-0.064000000000000001, -0.252, 4170]","[-0.056000000000000001, -0.252, 4185]","[-0.043999999999999997, -0.252, 4202]","[-0.035999999999999997, -0.252, 4219]","[-0.028000000000000001, -0.252, 4236]","[-0.02, -0.252, 4253]","[-0.016, -0.252, 4269]","[-0.012, -0.248, 4286]","[-0.0080000000000000002, -0.248, 4302]","[-0.0040000000000000001, -0.248, 4319]","[0.0, -0.24399999999999999, 4335]","[0.0040000000000000001, -0.23999999999999999, 4352]","[0.012, -0.23599999999999999, 4369]","[0.016, -0.22799999999999998, 4386]","[0.035999999999999997, -0.20799999999999996, 4402]","[0.051999999999999998, -0.19599999999999995, 4419]","[0.059999999999999998, -0.18799999999999994, 4436]","[0.064000000000000001, -0.17999999999999994, 4452]","[0.068000000000000005, -0.17999999999999994, 4469]","[0.075999999999999998, -0.16799999999999993, 4486]","[0.084000000000000005, -0.15599999999999992, 4502]","[0.087999999999999995, -0.14399999999999991, 4536]","[0.091999999999999998, -0.1319999999999999, 4552]","[0.096000000000000002, -0.12000000000000011, 4569]","[0.10000000000000001, -0.1080000000000001, 4585]","[0.10000000000000001, -0.10000000000000009, 4603]","[0.10000000000000001, -0.092000000000000082, 4619]","[0.10000000000000001, -0.084000000000000075, 4636]","[0.104, -0.080000000000000071, 4652]","[0.104, -0.06800000000000006, 4669]","[0.104, -0.05600000000000005, 4686]","[0.104, -0.040000000000000036, 4703]","[0.104, -0.028000000000000025, 4719]","[0.104, -0.020000000000000018, 4736]","[0.104, -0.012000000000000011, 4753]","[0.104, -0.0040000000000000036, 4769]","[0.10000000000000001, 0.0040000000000000036, 4786]","[0.096000000000000002, 0.012000000000000011, 4802]","[0.096000000000000002, 0.016000000000000014, 4819]","[0.096000000000000002, 0.028000000000000025, 4836]","[0.096000000000000002, 0.040000000000000036, 4852]","[0.091999999999999998, 0.048000000000000043, 4869]","[0.091999999999999998, 0.05600000000000005, 4886]","[0.091999999999999998, 0.063999999999999946, 4902]","[0.091999999999999998, 0.087999999999999967, 4919]","[0.091999999999999998, 0.10399999999999998, 4936]","[0.091999999999999998, 0.11599999999999999, 4953]","[0.091999999999999998, 0.124, 4970]","[0.087999999999999995, 0.13600000000000001, 4986]","[0.087999999999999995, 0.14800000000000002, 5003]","[0.087999999999999995, 0.15600000000000003, 5019]","[0.087999999999999995, 0.16000000000000003, 5036]","[0.087999999999999995, 0.16800000000000004, 5053]","[0.087999999999999995, 0.17600000000000005, 5070]","[0.084000000000000005, 0.18400000000000005, 5086]","[0.084000000000000005, 0.18799999999999994, 5103]","[0.084000000000000005, 0.18799999999999994, 5120]","[0.084000000000000005, 0.18799999999999994, 5136]","[0.084000000000000005, 0.18799999999999994, 5152]","[0.084000000000000005, 0.18799999999999994, 5170]","[0.084000000000000005, 0.18799999999999994, 5186]","[0.084000000000000005, 0.18799999999999994, 5203]","[0.084000000000000005, 0.18799999999999994, 5219]","[0.084000000000000005, 0.18799999999999994, 5237]","[0.084000000000000005, 0.18799999999999994, 5253]","[0.084000000000000005, 0.18799999999999994, 5270]","[0.084000000000000005, 0.18400000000000005, 5287]","[0.084000000000000005, 0.17200000000000004, 5302]","[0.084000000000000005, 0.15600000000000003, 5320]","[0.087999999999999995, 0.128, 5336]","[0.091999999999999998, 0.10399999999999998, 5352]","[0.096000000000000002, 0.087999999999999967, 5370]","[0.10000000000000001, 0.075999999999999956, 5386]","[0.10000000000000001, 0.067999999999999949, 5403]","[0.104, 0.052000000000000046, 5420]","[0.108, 0.040000000000000036, 5436]","[0.112, 0.028000000000000025, 5452]","[0.11600000000000001, 0.016000000000000014, 5470]","[0.12, 0.0080000000000000071, 5486]","[0.12, 0.0, 5503]","[0.124, -0.0040000000000000036, 5519]","[0.124, -0.016000000000000014, 5537]","[0.128, -0.032000000000000028, 5554]","[0.128, -0.044000000000000039, 5570]","[0.13200000000000001, -0.05600000000000005, 5587]","[0.13200000000000001, -0.072000000000000064, 5604]","[0.13600000000000001, -0.084000000000000075, 5619]","[0.13600000000000001, -0.10000000000000009, 5636]","[0.13600000000000001, -0.1120000000000001, 5653]","[0.13600000000000001, -0.12400000000000011, 5670]","[0.14000000000000001, -0.1359999999999999, 5686]","[0.14399999999999999, -0.15199999999999991, 5703]","[0.14399999999999999, -0.16399999999999992, 5720]","[0.14799999999999999, -0.17199999999999993, 5736]","[0.152, -0.17999999999999994, 5754]","[0.152, -0.18399999999999994, 5769]","[0.156, -0.19199999999999995, 5786]","[0.156, -0.19999999999999996, 5805]","[0.16, -0.20799999999999996, 5819]","[0.16, -0.21199999999999997, 5837]","[0.16400000000000001, -0.22399999999999998, 5853]","[0.16400000000000001, -0.22799999999999998, 5870]","[0.16800000000000001, -0.23599999999999999, 5920]","[0.17199999999999999, -0.25600000000000001, 5937]","[0.17599999999999999, -0.26800000000000002, 5953]","[0.17599999999999999, -0.27600000000000002, 5970]","[0.17599999999999999, -0.28400000000000003, 5986]","[0.17599999999999999, -0.28800000000000003, 6004]","[0.17999999999999999, -0.29200000000000004, 6020]","[0.17999999999999999, -0.29200000000000004, 6037]","[0.17999999999999999, -0.29600000000000004, 6054]","[0.17999999999999999, -0.29600000000000004, 6071]","[0.17999999999999999, -0.29600000000000004, 6087]","[0.17999999999999999, -0.29600000000000004, 6104]","[0.17999999999999999, -0.29600000000000004, 6120]","[0.17999999999999999, -0.29600000000000004, 6137]","[0.17999999999999999, -0.29600000000000004, 6153]","[0.17999999999999999, -0.29600000000000004, 6171]","[0.17999999999999999, -0.29600000000000004, 6186]","[0.17999999999999999, -0.29600000000000004, 6204]","[0.17999999999999999, -0.29600000000000004, 6220]","[0.184, -0.27200000000000002, 6237]"
"[0.13200000000000001, -0.092000000000000082, 9189]","[0.13200000000000001, -0.092000000000000082, 9240]","[0.13200000000000001, -0.092000000000000082, 9255]","[0.13200000000000001, -0.092000000000000082, 9273]","[0.13200000000000001, -0.092000000000000082, 9289]","[0.13200000000000001, -0.092000000000000082, 9306]","[0.13200000000000001, -0.092000000000000082, 9323]","[0.13200000000000001, -0.092000000000000082, 9340]","[0.13200000000000001, -0.092000000000000082, 9356]","[0.13200000000000001, -0.092000000000000082, 9373]","[0.13200000000000001, -0.092000000000000082, 9389]","[0.13200000000000001, -0.092000000000000082, 9406]","[0.13200000000000001, -0.092000000000000082, 9423]","[0.13200000000000001, -0.092000000000000082, 9439]","[0.13200000000000001, -0.092000000000000082, 9456]","[0.13200000000000001, -0.084000000000000075, 9473]","[0.128, -0.084000000000000075, 9490]","[0.128, -0.080000000000000071, 9506]","[0.128, -0.080000000000000071, 9523]","[0.124, -0.080000000000000071, 9539]","[0.124, -0.076000000000000068, 9556]","[0.124, -0.076000000000000068, 9573]","[0.12, -0.072000000000000064, 9590]","[0.12, -0.072000000000000064, 9606]","[0.11600000000000001, -0.06800000000000006, 9623]","[0.11600000000000001, -0.06800000000000006, 9640]","[0.11600000000000001, -0.06800000000000006, 9656]","[0.11600000000000001, -0.06800000000000006, 9673]","[0.11600000000000001, -0.06800000000000006, 9689]","[0.112, -0.064000000000000057, 9707]","[0.112, -0.064000000000000057, 9723]","[0.108, -0.064000000000000057, 9740]","[0.108, -0.064000000000000057, 9756]","[0.108, -0.060000000000000053, 9772]","[0.104, -0.060000000000000053, 9790]","[0.104, -0.05600000000000005, 9807]","[0.10000000000000001, -0.05600000000000005, 9824]","[0.10000000000000001, -0.052000000000000046, 9840]","[0.096000000000000002, -0.052000000000000046, 9857]","[0.096000000000000002, -0.052000000000000046, 9873]","[0.096000000000000002, -0.048000000000000043, 9890]","[0.091999999999999998, -0.048000000000000043, 9906]","[0.091999999999999998, -0.048000000000000043, 9923]","[0.087999999999999995, -0.048000000000000043, 9940]","[0.087999999999999995, -0.044000000000000039, 9956]","[0.087999999999999995, -0.044000000000000039, 9973]","[0.087999999999999995, -0.040000000000000036, 9989]","[0.084000000000000005, -0.040000000000000036, 10007]","[0.084000000000000005, -0.040000000000000036, 10024]","[0.084000000000000005, -0.036000000000000032, 10039]","[0.084000000000000005, -0.036000000000000032, 10056]","[0.084000000000000005, -0.036000000000000032, 10074]","[0.080000000000000002, -0.032000000000000028, 10089]","[0.080000000000000002, -0.032000000000000028, 10107]","[0.080000000000000002, -0.032000000000000028, 10124]","[0.075999999999999998, -0.032000000000000028, 10139]","[0.075999999999999998, -0.032000000000000028, 10157]","[0.075999999999999998, -0.032000000000000028, 10173]","[0.075999999999999998, -0.028000000000000025, 10190]","[0.071999999999999995, -0.028000000000000025, 10206]","[0.068000000000000005, -0.028000000000000025, 10224]","[0.059999999999999998, -0.024000000000000021, 10240]","[0.059999999999999998, -0.024000000000000021, 10257]","[0.056000000000000001, -0.024000000000000021, 10274]","[0.051999999999999998, -0.020000000000000018, 10289]","[0.048000000000000001, -0.020000000000000018, 10306]","[0.043999999999999997, -0.016000000000000014, 10323]","[0.043999999999999997, -0.016000000000000014, 10340]","[0.043999999999999997, -0.016000000000000014, 10356]","[0.043999999999999997, -0.016000000000000014, 10374]","[0.040000000000000001, -0.016000000000000014, 10390]","[0.040000000000000001, -0.016000000000000014, 10407]","[0.040000000000000001, -0.016000000000000014, 10424]","[0.040000000000000001, -0.012000000000000011, 10440]","[0.040000000000000001, -0.012000000000000011, 10456]","[0.040000000000000001, -0.012000000000000011, 10473]","[0.040000000000000001, -0.012000000000000011, 10490]","[0.035999999999999997, -0.012000000000000011, 10507]"
