"[-0.216, -0.17199999999999993, 2367]","[-0.216, -0.17199999999999993, 2384]","[-0.216, -0.17199999999999993, 2401]","[-0.22, -0.16399999999999992, 2417]","[-0.224, -0.16399999999999992, 2434]","[-0.224, -0.16399999999999992, 2450]","[-0.224, -0.16399999999999992, 2468]","[-0.224, -0.16399999999999992, 2484]","[-0.224, -0.16399999999999992, 2500]","[-0.224, -0.16399999999999992, 2518]","[-0.224, -0.16399999999999992, 2533]","[-0.224, -0.16399999999999992, 2550]","[-0.224, -0.16399999999999992, 2567]","[-0.224, -0.16399999999999992, 2584]","[-0.224, -0.16399999999999992, 2600]","[-0.224, -0.16399999999999992, 2617]","[-0.224, -0.16399999999999992, 2634]","[-0.224, -0.16399999999999992, 2650]","[-0.224, -0.16399999999999992, 2668]","[-0.21199999999999999, -0.16399999999999992, 2684]","[-0.20000000000000001, -0.16399999999999992, 2701]","[-0.188, -0.16399999999999992, 2717]","[-0.17999999999999999, -0.16399999999999992, 2734]","[-0.16400000000000001, -0.16399999999999992, 2751]","[-0.14799999999999999, -0.16399999999999992, 2768]","[-0.14000000000000001, -0.16399999999999992, 2784]","[-0.124, -0.16399999999999992, 2800]","[-0.11600000000000001, -0.16399999999999992, 2834]","[-0.112, -0.15999999999999992, 2850]","[-0.108, -0.15599999999999992, 2868]","[-0.096000000000000002, -0.14799999999999991, 2883]","[-0.087999999999999995, -0.1399999999999999, 2901]","[-0.080000000000000002, -0.1319999999999999, 2917]","[-0.075999999999999998, -0.12799999999999989, 2935]","[-0.075999999999999998, -0.1160000000000001, 2951]","[-0.075999999999999998, -0.10400000000000009, 2967]","[-0.075999999999999998, -0.092000000000000082, 2984]","[-0.075999999999999998, -0.084000000000000075, 3001]","[-0.084000000000000005, -0.072000000000000064, 3018]","[-0.087999999999999995, -0.064000000000000057, 3051]","[-0.10000000000000001, -0.044000000000000039, 3085]","[-0.12, -0.016000000000000014, 3118]","[-0.13200000000000001, 0.0080000000000000071, 3151]","[-0.13600000000000001, 0.016000000000000014, 3185]","[-0.13600000000000001, 0.040000000000000036, 3217]","[-0.13600000000000001, 0.071999999999999953, 3251]","[-0.124, 0.099999999999999978, 3284]","[-0.104, 0.124, 3318]","[-0.080000000000000002, 0.16800000000000004, 3352]","[-0.068000000000000005, 0.18400000000000005, 3385]","[-0.064000000000000001, 0.18799999999999994, 3418]","[-0.048000000000000001, 0.20399999999999996, 3451]","[-0.02, 0.21999999999999997, 3468]","[-0.012, 0.22399999999999998, 3485]","[-0.0040000000000000001, 0.22399999999999998, 3502]","[0.0, 0.22399999999999998, 3535]","[0.016, 0.22399999999999998, 3568]","[0.035999999999999997, 0.21999999999999997, 3602]","[0.059999999999999998, 0.20799999999999996, 3635]","[0.075999999999999998, 0.18400000000000005, 3669]","[0.087999999999999995, 0.16000000000000003, 3702]","[0.104, 0.13600000000000001, 3735]","[0.11600000000000001, 0.10799999999999998, 3768]","[0.12, 0.071999999999999953, 3802]","[0.124, 0.032000000000000028, 3835]","[0.124, -0.0080000000000000071, 3869]","[0.124, -0.044000000000000039, 3902]","[0.124, -0.072000000000000064, 3936]","[0.12, -0.10000000000000009, 3968]","[0.11600000000000001, -0.12799999999999989, 4001]","[0.112, -0.15999999999999992, 4035]","[0.112, -0.17199999999999993, 4068]","[0.112, -0.18799999999999994, 4102]","[0.112, -0.19599999999999995, 4136]","[0.112, -0.19999999999999996, 4169]","[0.112, -0.19999999999999996, 4201]","[0.112, -0.19999999999999996, 4235]","[0.112, -0.19999999999999996, 4268]","[0.112, -0.19999999999999996, 4302]","[0.112, -0.19999999999999996, 4335]","[0.112, -0.19999999999999996, 4385]","[0.112, -0.19999999999999996, 4418]","[0.112, -0.19999999999999996, 4452]","[0.112, -0.19999999999999996, 4485]","[0.112, -0.19999999999999996, 4519]","[0.112, -0.19999999999999996, 4552]","[0.11600000000000001, -0.17999999999999994, 4585]","[0.11600000000000001, -0.17199999999999993, 4619]","[0.11600000000000001, -0.15599999999999992, 4653]","[0.11600000000000001, -0.1319999999999999, 4685]","[0.11600000000000001, -0.10400000000000009, 4719]","[0.11600000000000001, -0.084000000000000075, 4753]","[0.11600000000000001, -0.06800000000000006, 4785]","[0.112, -0.036000000000000032, 4819]","[0.112, -0.012000000000000011, 4852]","[0.112, -0.0040000000000000036, 4886]","[0.112, 0.012000000000000011, 4919]","[0.112, 0.036000000000000032, 4952]","[0.112, 0.048000000000000043, 4985]","[0.112, 0.048000000000000043, 5019]","[0.112, 0.048000000000000043, 5053]","[0.112, 0.048000000000000043, 5085]","[0.112, 0.048000000000000043, 5119]","[0.12, 0.048000000000000043, 5152]","[0.156, 0.044000000000000039, 5186]","[0.17999999999999999, 0.036000000000000032, 5219]","[0.192, 0.032000000000000028, 5253]","[0.216, 0.024000000000000021, 5286]","[0.23200000000000001, 0.012000000000000011, 5319]","[0.24399999999999999, 0.0, 5353]","[0.24399999999999999, 0.0, 5386]","[0.24399999999999999, 0.0, 5420]","[0.24399999999999999, 0.0, 5452]","[0.248, 0.0, 5486]","[0.248, 0.0, 5519]","[0.248, 0.0, 5552]","[0.248, 0.0, 5586]","[0.248, 0.0, 5620]","[0.248, 0.0, 5652]","[0.23599999999999999, 0.0, 5686]","[0.20000000000000001, 0.0040000000000000036, 5720]","[0.17999999999999999, 0.016000000000000014, 5753]","[0.16800000000000001, 0.020000000000000018, 5786]","[0.152, 0.020000000000000018, 5819]","[0.14799999999999999, 0.020000000000000018, 5853]","[0.14799999999999999, 0.020000000000000018, 5886]","[0.14399999999999999, 0.020000000000000018, 5919]","[0.14000000000000001, 0.024000000000000021, 5953]","[0.14000000000000001, 0.024000000000000021, 5986]","[0.14000000000000001, 0.028000000000000025, 6019]","[0.14000000000000001, 0.028000000000000025, 6053]","[0.156, 0.032000000000000028, 6086]","[0.19600000000000001, 0.044000000000000039, 6120]","[0.22800000000000001, 0.048000000000000043, 6153]","[0.23999999999999999, 0.048000000000000043, 6187]","[0.252, 0.048000000000000043, 6219]","[0.26000000000000001, 0.048000000000000043, 6253]","[0.26400000000000001, 0.048000000000000043, 6287]","[0.26400000000000001, 0.048000000000000043, 6321]","[0.26400000000000001, 0.048000000000000043, 6353]","[0.26400000000000001, 0.048000000000000043, 6387]","[0.26400000000000001, 0.048000000000000043, 6419]","[0.25600000000000001, 0.048000000000000043, 6453]","[0.22, 0.044000000000000039, 6486]","[0.19600000000000001, 0.040000000000000036, 6521]","[0.16400000000000001, 0.036000000000000032, 6553]","[0.152, 0.036000000000000032, 6587]","[0.152, 0.036000000000000032, 6621]","[0.152, 0.036000000000000032, 6654]","[0.152, 0.036000000000000032, 6686]","[0.156, 0.036000000000000032, 6720]","[0.192, 0.032000000000000028, 6753]","[0.22, 0.032000000000000028, 6786]","[0.24399999999999999, 0.028000000000000025, 6821]","[0.25600000000000001, 0.024000000000000021, 6853]","[0.26400000000000001, 0.020000000000000018, 6887]","[0.27200000000000002, 0.016000000000000014, 6920]","[0.28000000000000003, 0.016000000000000014, 6954]","[0.28000000000000003, 0.016000000000000014, 6987]","[0.28000000000000003, 0.016000000000000014, 7021]","[0.28000000000000003, 0.012000000000000011, 7054]","[0.25600000000000001, 0.012000000000000011, 7120]","[0.23200000000000001, 0.012000000000000011, 7154]","[0.20399999999999999, 0.016000000000000014, 7188]","[0.17999999999999999, 0.020000000000000018, 7221]","[0.156, 0.020000000000000018, 7254]","[0.14799999999999999, 0.020000000000000018, 7287]","[0.14399999999999999, 0.024000000000000021, 7321]","[0.14399999999999999, 0.024000000000000021, 7354]","[0.14399999999999999, 0.024000000000000021, 7388]","[0.14399999999999999, 0.024000000000000021, 7421]","[0.14399999999999999, 0.024000000000000021, 7454]","[0.14399999999999999, 0.024000000000000021, 7487]","[0.14399999999999999, 0.024000000000000021, 7521]","[0.14399999999999999, 0.024000000000000021, 7554]","[0.14399999999999999, 0.024000000000000021, 7587]","[0.14399999999999999, 0.024000000000000021, 7620]","[0.14399999999999999, 0.024000000000000021, 7655]","[0.14399999999999999, 0.024000000000000021, 7687]","[0.14399999999999999, 0.024000000000000021, 7722]"
"[-0.156, 0.024000000000000021, 8755]","[-0.152, 0.028000000000000025, 8806]","[-0.152, 0.028000000000000025, 8822]","[-0.152, 0.028000000000000025, 8839]","[-0.152, 0.028000000000000025, 8855]","[-0.152, 0.028000000000000025, 8871]","[-0.152, 0.028000000000000025, 8889]","[-0.152, 0.028000000000000025, 8905]","[-0.152, 0.028000000000000025, 8922]","[-0.152, 0.028000000000000025, 8939]","[-0.152, 0.028000000000000025, 8956]","[-0.152, 0.028000000000000025, 8971]","[-0.152, 0.028000000000000025, 8988]","[-0.152, 0.028000000000000025, 9005]","[-0.152, 0.028000000000000025, 9022]","[-0.152, 0.028000000000000025, 9038]","[-0.152, 0.028000000000000025, 9056]","[-0.152, 0.028000000000000025, 9072]","[-0.152, 0.028000000000000025, 9088]","[-0.152, 0.028000000000000025, 9106]","[-0.152, 0.028000000000000025, 9122]","[-0.152, 0.028000000000000025, 9139]","[-0.152, 0.028000000000000025, 9156]","[-0.152, 0.028000000000000025, 9172]","[-0.152, 0.028000000000000025, 9188]","[-0.152, 0.028000000000000025, 9206]","[-0.152, 0.028000000000000025, 9223]","[-0.152, 0.028000000000000025, 9256]","[-0.152, 0.032000000000000028, 9289]","[-0.152, 0.036000000000000032, 9321]","[-0.152, 0.040000000000000036, 9339]","[-0.156, 0.040000000000000036, 9356]","[-0.156, 0.040000000000000036, 9373]","[-0.156, 0.040000000000000036, 9389]","[-0.156, 0.044000000000000039, 9405]","[-0.16, 0.048000000000000043, 9422]","[-0.16, 0.052000000000000046, 9438]","[-0.16400000000000001, 0.052000000000000046, 9456]","[-0.16400000000000001, 0.052000000000000046, 9472]","[-0.16400000000000001, 0.052000000000000046, 9489]","[-0.16400000000000001, 0.052000000000000046, 9505]","[-0.16800000000000001, 0.052000000000000046, 9522]","[-0.16800000000000001, 0.05600000000000005, 9538]","[-0.17199999999999999, 0.05600000000000005, 9555]","[-0.17199999999999999, 0.05600000000000005, 9573]","[-0.17199999999999999, 0.05600000000000005, 9606]","[-0.17999999999999999, 0.048000000000000043, 9639]","[-0.188, 0.024000000000000021, 9672]","[-0.192, 0.0, 9706]","[-0.192, -0.020000000000000018, 9739]","[-0.19600000000000001, -0.036000000000000032, 9773]","[-0.19600000000000001, -0.040000000000000036, 9806]","[-0.19600000000000001, -0.048000000000000043, 9840]","[-0.19600000000000001, -0.05600000000000005, 9873]","[-0.19600000000000001, -0.05600000000000005, 9906]","[-0.19600000000000001, -0.05600000000000005, 9940]","[-0.19600000000000001, -0.05600000000000005, 9972]","[-0.19600000000000001, -0.05600000000000005, 10006]","[-0.184, -0.040000000000000036, 10039]","[-0.17199999999999999, -0.024000000000000021, 10073]","[-0.17199999999999999, -0.020000000000000018, 10106]","[-0.16, 0.0, 10139]","[-0.152, 0.016000000000000014, 10173]","[-0.14799999999999999, 0.024000000000000021, 10207]","[-0.14799999999999999, 0.024000000000000021, 10240]","[-0.14399999999999999, 0.032000000000000028, 10273]","[-0.14399999999999999, 0.036000000000000032, 10307]","[-0.14399999999999999, 0.036000000000000032, 10339]","[-0.14399999999999999, 0.044000000000000039, 10373]","[-0.14399999999999999, 0.048000000000000043, 10406]","[-0.14399999999999999, 0.048000000000000043, 10439]","[-0.14399999999999999, 0.048000000000000043, 10473]","[-0.14799999999999999, 0.048000000000000043, 10507]","[-0.156, 0.036000000000000032, 10540]","[-0.16800000000000001, 0.012000000000000011, 10573]","[-0.17999999999999999, -0.020000000000000018, 10606]","[-0.184, -0.036000000000000032, 10640]","[-0.188, -0.048000000000000043, 10673]","[-0.188, -0.052000000000000046, 10706]","[-0.188, -0.052000000000000046, 10740]","[-0.188, -0.052000000000000046, 10823]","[-0.188, -0.044000000000000039, 10857]","[-0.184, -0.028000000000000025, 10891]","[-0.17999999999999999, -0.012000000000000011, 10924]","[-0.17999999999999999, 0.0, 10956]","[-0.16800000000000001, 0.028000000000000025, 10990]","[-0.16400000000000001, 0.036000000000000032, 11023]","[-0.16400000000000001, 0.036000000000000032, 11057]","[-0.16, 0.048000000000000043, 11090]","[-0.152, 0.063999999999999946, 11123]","[-0.152, 0.071999999999999953, 11157]","[-0.152, 0.071999999999999953, 11191]","[-0.152, 0.071999999999999953, 11224]","[-0.152, 0.07999999999999996, 11257]","[-0.152, 0.07999999999999996, 11290]","[-0.152, 0.07999999999999996, 11323]","[-0.152, 0.083999999999999964, 11357]"
"[0.156, 0.036000000000000032, 12959]","[0.152, 0.032000000000000028, 13025]","[0.152, 0.032000000000000028, 13041]","[0.152, 0.028000000000000025, 13058]","[0.14799999999999999, 0.024000000000000021, 13075]","[0.14799999999999999, 0.020000000000000018, 13092]","[0.14799999999999999, 0.020000000000000018, 13108]","[0.14799999999999999, 0.020000000000000018, 13125]","[0.14799999999999999, 0.020000000000000018, 13142]","[0.14799999999999999, 0.020000000000000018, 13159]","[0.14799999999999999, 0.016000000000000014, 13175]","[0.14399999999999999, 0.0080000000000000071, 13192]","[0.14000000000000001, 0.0040000000000000036, 13208]","[0.14000000000000001, 0.0, 13226]","[0.14000000000000001, 0.0, 13243]","[0.14000000000000001, 0.0, 13258]","[0.14000000000000001, 0.0, 13275]","[0.14000000000000001, 0.0, 13292]","[0.14000000000000001, -0.0040000000000000036, 13309]","[0.13600000000000001, -0.0080000000000000071, 13325]","[0.13600000000000001, -0.012000000000000011, 13342]","[0.13600000000000001, -0.012000000000000011, 13358]","[0.13600000000000001, -0.012000000000000011, 13375]","[0.13600000000000001, -0.012000000000000011, 13392]","[0.13600000000000001, -0.012000000000000011, 13409]","[0.13600000000000001, -0.012000000000000011, 13426]","[0.13600000000000001, -0.012000000000000011, 13442]","[0.13600000000000001, -0.012000000000000011, 13458]","[0.13600000000000001, -0.012000000000000011, 13475]","[0.13600000000000001, -0.012000000000000011, 13492]","[0.13600000000000001, -0.012000000000000011, 13509]","[0.14799999999999999, -0.012000000000000011, 13526]","[0.152, -0.012000000000000011, 13542]","[0.16, -0.012000000000000011, 13558]","[0.16800000000000001, -0.012000000000000011, 13575]","[0.17599999999999999, -0.012000000000000011, 13592]","[0.192, -0.0040000000000000036, 13608]","[0.20399999999999999, 0.0040000000000000036, 13626]","[0.20799999999999999, 0.0080000000000000071, 13641]","[0.21199999999999999, 0.0080000000000000071, 13659]","[0.216, 0.0080000000000000071, 13676]","[0.216, 0.0080000000000000071, 13692]","[0.216, 0.0080000000000000071, 13708]","[0.216, 0.0080000000000000071, 13725]","[0.22, 0.0080000000000000071, 13742]","[0.224, 0.0080000000000000071, 13759]","[0.224, 0.0080000000000000071, 13775]","[0.22800000000000001, 0.0080000000000000071, 13793]","[0.22800000000000001, 0.0080000000000000071, 13809]","[0.23200000000000001, 0.0080000000000000071, 13842]","[0.24399999999999999, 0.0080000000000000071, 13876]","[0.25600000000000001, 0.0080000000000000071, 13909]","[0.26400000000000001, 0.0080000000000000071, 13942]","[0.26800000000000002, 0.0080000000000000071, 13976]","[0.27600000000000002, 0.0080000000000000071, 14009]","[0.28000000000000003, 0.0080000000000000071, 14042]","[0.28000000000000003, 0.0080000000000000071, 14076]","[0.28000000000000003, 0.0080000000000000071, 14110]","[0.28000000000000003, 0.0080000000000000071, 14143]","[0.28000000000000003, 0.0080000000000000071, 14176]","[0.28000000000000003, 0.0080000000000000071, 14209]","[0.28399999999999997, 0.0080000000000000071, 14242]","[0.28399999999999997, 0.0080000000000000071, 14276]","[0.28399999999999997, 0.0080000000000000071, 14309]","[0.28399999999999997, 0.0080000000000000071, 14343]","[0.29199999999999998, 0.036000000000000032, 14376]","[0.29199999999999998, 0.052000000000000046, 14410]","[0.29199999999999998, 0.063999999999999946, 14443]","[0.29199999999999998, 0.067999999999999949, 14476]","[0.29199999999999998, 0.067999999999999949, 14510]","[0.29199999999999998, 0.067999999999999949, 14542]","[0.29199999999999998, 0.067999999999999949, 14576]","[0.28799999999999998, 0.067999999999999949, 14609]","[0.28399999999999997, 0.05600000000000005, 14643]","[0.27200000000000002, 0.036000000000000032, 14676]","[0.26800000000000002, 0.020000000000000018, 14709]","[0.26800000000000002, 0.016000000000000014, 14742]","[0.26800000000000002, 0.016000000000000014, 14777]","[0.26400000000000001, 0.016000000000000014, 14810]","[0.252, 0.016000000000000014, 14844]","[0.23599999999999999, 0.024000000000000021, 14943]","[0.22, 0.036000000000000032, 14976]","[0.21199999999999999, 0.048000000000000043, 15009]","[0.20000000000000001, 0.048000000000000043, 15044]","[0.184, 0.048000000000000043, 15077]","[0.16800000000000001, 0.040000000000000036, 15110]","[0.16, 0.036000000000000032, 15143]","[0.152, 0.024000000000000021, 15177]","[0.152, 0.020000000000000018, 15210]","[0.156, 0.016000000000000014, 15243]"
