"[0.216, 0.091999999999999971, 5084]","[0.216, 0.091999999999999971, 5102]","[0.216, 0.091999999999999971, 5117]","[0.216, 0.091999999999999971, 5134]","[0.216, 0.091999999999999971, 5151]","[0.216, 0.091999999999999971, 5168]","[0.216, 0.091999999999999971, 5184]","[0.216, 0.091999999999999971, 5201]","[0.216, 0.091999999999999971, 5218]","[0.216, 0.091999999999999971, 5234]","[0.216, 0.091999999999999971, 5251]","[0.216, 0.091999999999999971, 5267]","[0.216, 0.091999999999999971, 5285]","[0.216, 0.091999999999999971, 5301]","[0.216, 0.091999999999999971, 5318]","[0.216, 0.091999999999999971, 5334]","[0.216, 0.091999999999999971, 5351]","[0.216, 0.091999999999999971, 5368]","[0.216, 0.091999999999999971, 5384]","[0.216, 0.091999999999999971, 5401]","[0.216, 0.099999999999999978, 5417]","[0.216, 0.10399999999999998, 5435]","[0.216, 0.11199999999999999, 5451]","[0.21199999999999999, 0.124, 5469]","[0.21199999999999999, 0.13200000000000001, 5484]","[0.20799999999999999, 0.14000000000000001, 5501]","[0.20399999999999999, 0.15200000000000002, 5517]","[0.20000000000000001, 0.16000000000000003, 5535]","[0.19600000000000001, 0.17200000000000004, 5551]","[0.192, 0.18000000000000005, 5567]","[0.192, 0.18000000000000005, 5585]","[0.192, 0.18400000000000005, 5600]","[0.188, 0.19199999999999995, 5618]","[0.184, 0.19599999999999995, 5634]","[0.17999999999999999, 0.19999999999999996, 5651]","[0.17999999999999999, 0.20399999999999996, 5668]","[0.17999999999999999, 0.20799999999999996, 5684]","[0.17599999999999999, 0.21199999999999997, 5701]","[0.17199999999999999, 0.21599999999999997, 5718]","[0.17199999999999999, 0.21599999999999997, 5734]","[0.16400000000000001, 0.22399999999999998, 5750]","[0.16400000000000001, 0.22799999999999998, 5768]","[0.16400000000000001, 0.22799999999999998, 5801]","[0.156, 0.23599999999999999, 5834]","[0.14799999999999999, 0.23999999999999999, 5868]","[0.14399999999999999, 0.24399999999999999, 5902]","[0.13600000000000001, 0.252, 5919]","[0.13200000000000001, 0.25600000000000001, 5935]","[0.124, 0.25600000000000001, 5968]","[0.11600000000000001, 0.25600000000000001, 5985]","[0.11600000000000001, 0.25600000000000001, 6001]","[0.112, 0.26000000000000001, 6018]","[0.104, 0.26000000000000001, 6036]","[0.091999999999999998, 0.26000000000000001, 6068]","[0.084000000000000005, 0.26400000000000001, 6102]","[0.075999999999999998, 0.26400000000000001, 6135]","[0.048000000000000001, 0.26400000000000001, 6169]","[0.048000000000000001, 0.26400000000000001, 6202]","[0.035999999999999997, 0.26400000000000001, 6235]","[0.028000000000000001, 0.25600000000000001, 6268]","[0.016, 0.248, 6302]","[0.0080000000000000002, 0.24399999999999999, 6335]","[0.0040000000000000001, 0.23999999999999999, 6368]","[-0.012, 0.22399999999999998, 6401]","[-0.02, 0.21599999999999997, 6435]","[-0.024, 0.19999999999999996, 6468]","[-0.032000000000000001, 0.19199999999999995, 6502]","[-0.032000000000000001, 0.18799999999999994, 6536]","[-0.035999999999999997, 0.17200000000000004, 6568]","[-0.035999999999999997, 0.16400000000000003, 6602]","[-0.035999999999999997, 0.15200000000000002, 6635]","[-0.035999999999999997, 0.13600000000000001, 6668]","[-0.035999999999999997, 0.11599999999999999, 6701]","[-0.040000000000000001, 0.099999999999999978, 6735]","[-0.043999999999999997, 0.075999999999999956, 6768]","[-0.043999999999999997, 0.060000000000000053, 6801]","[-0.043999999999999997, 0.048000000000000043, 6835]","[-0.048000000000000001, 0.032000000000000028, 6868]","[-0.051999999999999998, 0.0080000000000000071, 6902]","[-0.051999999999999998, -0.0040000000000000036, 6935]","[-0.051999999999999998, -0.024000000000000021, 6985]","[-0.051999999999999998, -0.036000000000000032, 7018]","[-0.051999999999999998, -0.040000000000000036, 7052]","[-0.051999999999999998, -0.052000000000000046, 7086]","[-0.048000000000000001, -0.060000000000000053, 7119]","[-0.048000000000000001, -0.064000000000000057, 7153]","[-0.048000000000000001, -0.076000000000000068, 7186]","[-0.043999999999999997, -0.080000000000000071, 7219]","[-0.043999999999999997, -0.084000000000000075, 7252]","[-0.040000000000000001, -0.092000000000000082, 7286]","[-0.035999999999999997, -0.096000000000000085, 7319]","[-0.032000000000000001, -0.10000000000000009, 7352]","[-0.028000000000000001, -0.10400000000000009, 7385]","[-0.016, -0.1120000000000001, 7419]","[-0.0040000000000000001, -0.12000000000000011, 7453]","[0.0080000000000000002, -0.12400000000000011, 7486]","[0.028000000000000001, -0.12799999999999989, 7519]","[0.040000000000000001, -0.12799999999999989, 7552]","[0.051999999999999998, -0.1319999999999999, 7586]","[0.071999999999999995, -0.1319999999999999, 7619]","[0.080000000000000002, -0.1319999999999999, 7652]","[0.087999999999999995, -0.1319999999999999, 7685]","[0.104, -0.12400000000000011, 7718]","[0.11600000000000001, -0.12000000000000011, 7752]","[0.13200000000000001, -0.1120000000000001, 7785]","[0.14000000000000001, -0.1080000000000001, 7819]","[0.14799999999999999, -0.10000000000000009, 7852]","[0.152, -0.092000000000000082, 7886]","[0.152, -0.080000000000000071, 7919]","[0.152, -0.064000000000000057, 7953]","[0.152, -0.052000000000000046, 7986]","[0.152, -0.040000000000000036, 8019]","[0.14799999999999999, -0.032000000000000028, 8052]","[0.14000000000000001, -0.016000000000000014, 8086]","[0.128, 0.0, 8119]","[0.124, 0.0080000000000000071, 8152]","[0.124, 0.012000000000000011, 8186]","[0.12, 0.020000000000000018, 8219]","[0.12, 0.024000000000000021, 8252]","[0.12, 0.028000000000000025, 8287]","[0.11600000000000001, 0.036000000000000032, 8319]","[0.11600000000000001, 0.036000000000000032, 8352]","[0.11600000000000001, 0.036000000000000032, 8386]","[0.11600000000000001, 0.036000000000000032, 8420]","[0.112, 0.036000000000000032, 8453]","[0.108, 0.036000000000000032, 8486]","[0.10000000000000001, 0.040000000000000036, 8519]","[0.084000000000000005, 0.040000000000000036, 8553]","[0.068000000000000005, 0.040000000000000036, 8586]","[0.051999999999999998, 0.036000000000000032, 8620]","[0.02, 0.036000000000000032, 8653]","[0.0, 0.032000000000000028, 8686]","[-0.012, 0.032000000000000028, 8720]","[-0.02, 0.032000000000000028, 8753]","[-0.024, 0.032000000000000028, 8786]","[-0.028000000000000001, 0.032000000000000028, 8819]","[-0.035999999999999997, 0.032000000000000028, 8852]","[-0.048000000000000001, 0.032000000000000028, 8886]","[-0.048000000000000001, 0.032000000000000028, 8920]","[-0.048000000000000001, 0.032000000000000028, 8953]","[-0.048000000000000001, 0.032000000000000028, 8986]","[-0.035999999999999997, 0.032000000000000028, 9020]"
"[0.040000000000000001, -0.1399999999999999, 10587]","[0.040000000000000001, -0.1399999999999999, 10637]","[0.040000000000000001, -0.1319999999999999, 10654]","[0.040000000000000001, -0.1319999999999999, 10670]","[0.040000000000000001, -0.1319999999999999, 10687]","[0.040000000000000001, -0.1319999999999999, 10703]","[0.040000000000000001, -0.1319999999999999, 10720]","[0.040000000000000001, -0.1319999999999999, 10737]","[0.040000000000000001, -0.1319999999999999, 10753]","[0.040000000000000001, -0.1319999999999999, 10771]","[0.040000000000000001, -0.1319999999999999, 10787]","[0.040000000000000001, -0.1319999999999999, 10804]","[0.035999999999999997, -0.1319999999999999, 10820]","[0.035999999999999997, -0.1319999999999999, 10837]","[0.035999999999999997, -0.1319999999999999, 10853]","[0.035999999999999997, -0.1319999999999999, 10871]","[0.035999999999999997, -0.1319999999999999, 10887]","[0.035999999999999997, -0.1319999999999999, 10904]","[0.028000000000000001, -0.1319999999999999, 10921]","[0.024, -0.1319999999999999, 10936]","[0.016, -0.1359999999999999, 10954]","[0.0040000000000000001, -0.14399999999999991, 10970]","[-0.016, -0.15599999999999992, 10987]","[-0.02, -0.15999999999999992, 11004]","[-0.024, -0.15999999999999992, 11020]","[-0.024, -0.16799999999999993, 11038]","[-0.012, -0.18799999999999994, 11054]","[-0.0080000000000000002, -0.19599999999999995, 11071]","[-0.0040000000000000001, -0.19999999999999996, 11088]","[0.0, -0.20799999999999996, 11103]","[0.0, -0.20799999999999996, 11121]","[0.012, -0.21999999999999997, 11154]","[0.02, -0.22399999999999998, 11171]","[0.02, -0.22399999999999998, 11188]","[0.02, -0.22399999999999998, 11204]","[0.02, -0.22399999999999998, 11221]","[0.024, -0.22399999999999998, 11238]"
