"[-0.124, 0.34399999999999997, 3000]","[-0.124, 0.34399999999999997, 3017]","[-0.124, 0.33999999999999997, 3034]","[-0.124, 0.33999999999999997, 3050]","[-0.124, 0.33999999999999997, 3068]","[-0.12, 0.33999999999999997, 3083]","[-0.112, 0.33599999999999997, 3100]","[-0.104, 0.33199999999999996, 3117]","[-0.091999999999999998, 0.32799999999999996, 3133]","[-0.080000000000000002, 0.32399999999999995, 3151]","[-0.056000000000000001, 0.31200000000000006, 3167]","[-0.035999999999999997, 0.30800000000000005, 3184]","[-0.02, 0.30400000000000005, 3200]","[-0.0040000000000000001, 0.30000000000000004, 3218]","[0.02, 0.29600000000000004, 3233]","[0.035999999999999997, 0.29600000000000004, 3251]","[0.051999999999999998, 0.29600000000000004, 3267]","[0.068000000000000005, 0.29600000000000004, 3284]","[0.080000000000000002, 0.29600000000000004, 3300]","[0.091999999999999998, 0.29600000000000004, 3318]","[0.104, 0.29600000000000004, 3334]","[0.112, 0.29600000000000004, 3350]","[0.12, 0.29600000000000004, 3368]","[0.128, 0.29600000000000004, 3384]","[0.13600000000000001, 0.29600000000000004, 3401]","[0.14000000000000001, 0.29600000000000004, 3417]","[0.14399999999999999, 0.30000000000000004, 3434]","[0.152, 0.30000000000000004, 3451]","[0.152, 0.30000000000000004, 3467]","[0.156, 0.30000000000000004, 3484]","[0.156, 0.30000000000000004, 3500]","[0.156, 0.30000000000000004, 3518]","[0.156, 0.30000000000000004, 3534]","[0.156, 0.30000000000000004, 3551]","[0.156, 0.30000000000000004, 3567]","[0.156, 0.30000000000000004, 3584]","[0.156, 0.30000000000000004, 3601]","[0.156, 0.30000000000000004, 3618]","[0.156, 0.30000000000000004, 3634]","[0.156, 0.29600000000000004, 3651]","[0.156, 0.28000000000000003, 3667]","[0.156, 0.26800000000000002, 3696]","[0.156, 0.23999999999999999, 3717]","[0.156, 0.22399999999999998, 3734]","[0.152, 0.21599999999999997, 3751]","[0.152, 0.20399999999999996, 3767]","[0.152, 0.18799999999999994, 3796]","[0.14799999999999999, 0.16000000000000003, 3818]","[0.14799999999999999, 0.14800000000000002, 3834]","[0.14399999999999999, 0.13600000000000001, 3851]","[0.14399999999999999, 0.12, 3868]","[0.14000000000000001, 0.10399999999999998, 3896]","[0.13600000000000001, 0.071999999999999953, 3918]","[0.13600000000000001, 0.048000000000000043, 3935]","[0.13600000000000001, 0.036000000000000032, 3962]","[0.13200000000000001, 0.0080000000000000071, 3984]","[0.128, -0.0080000000000000071, 4002]","[0.124, -0.032000000000000028, 4029]","[0.124, -0.064000000000000057, 4047]","[0.12, -0.080000000000000071, 4068]","[0.11600000000000001, -0.10400000000000009, 4096]","[0.112, -0.1319999999999999, 4118]","[0.112, -0.15199999999999991, 4146]","[0.108, -0.16799999999999993, 4167]","[0.108, -0.17599999999999993, 4196]","[0.108, -0.19199999999999995, 4218]","[0.108, -0.19999999999999996, 4246]","[0.108, -0.21199999999999997, 4269]","[0.108, -0.21999999999999997, 4295]","[0.108, -0.22799999999999998, 4319]","[0.112, -0.23599999999999999, 4346]","[0.112, -0.24399999999999999, 4369]","[0.11600000000000001, -0.248, 4396]","[0.11600000000000001, -0.25600000000000001, 4419]","[0.12, -0.26800000000000002, 4446]","[0.12, -0.27600000000000002, 4468]","[0.124, -0.27600000000000002, 4495]","[0.124, -0.28400000000000003, 4518]","[0.124, -0.28800000000000003, 4546]","[0.124, -0.29200000000000004, 4579]","[0.124, -0.30000000000000004, 4629]","[0.124, -0.30000000000000004, 4653]","[0.124, -0.30000000000000004, 4679]","[0.124, -0.30000000000000004, 4712]","[0.124, -0.28400000000000003, 4736]"
"[-0.19600000000000001, 0.22799999999999998, 7071]","[-0.19600000000000001, 0.22799999999999998, 7105]","[-0.19600000000000001, 0.22799999999999998, 7120]","[-0.19600000000000001, 0.22799999999999998, 7137]","[-0.19600000000000001, 0.22799999999999998, 7154]","[-0.19600000000000001, 0.22799999999999998, 7170]","[-0.19600000000000001, 0.22799999999999998, 7187]","[-0.19600000000000001, 0.22799999999999998, 7204]","[-0.19600000000000001, 0.22799999999999998, 7221]","[-0.19600000000000001, 0.22799999999999998, 7237]","[-0.19600000000000001, 0.22799999999999998, 7253]","[-0.19600000000000001, 0.22799999999999998, 7271]","[-0.19600000000000001, 0.22799999999999998, 7287]","[-0.19600000000000001, 0.22799999999999998, 7304]","[-0.19600000000000001, 0.22399999999999998, 7321]","[-0.20000000000000001, 0.21999999999999997, 7338]","[-0.20399999999999999, 0.21599999999999997, 7354]","[-0.20799999999999999, 0.20799999999999996, 7371]","[-0.21199999999999999, 0.19999999999999996, 7388]","[-0.216, 0.19199999999999995, 7403]","[-0.22, 0.18400000000000005, 7420]","[-0.224, 0.17600000000000005, 7437]","[-0.224, 0.17200000000000004, 7454]","[-0.22800000000000001, 0.16000000000000003, 7471]","[-0.22800000000000001, 0.15200000000000002, 7487]","[-0.22800000000000001, 0.14400000000000002, 7504]","[-0.23200000000000001, 0.13600000000000001, 7521]","[-0.23200000000000001, 0.12, 7537]","[-0.23200000000000001, 0.10799999999999998, 7553]","[-0.23599999999999999, 0.095999999999999974, 7571]","[-0.23599999999999999, 0.07999999999999996, 7588]","[-0.23599999999999999, 0.067999999999999949, 7604]","[-0.23599999999999999, 0.05600000000000005, 7622]","[-0.23599999999999999, 0.040000000000000036, 7637]","[-0.23599999999999999, 0.028000000000000025, 7654]","[-0.23999999999999999, 0.012000000000000011, 7671]","[-0.23999999999999999, 0.0, 7688]","[-0.23999999999999999, -0.012000000000000011, 7704]","[-0.23999999999999999, -0.024000000000000021, 7721]","[-0.23999999999999999, -0.044000000000000039, 7738]","[-0.23999999999999999, -0.060000000000000053, 7763]","[-0.23999999999999999, -0.088000000000000078, 7787]","[-0.23999999999999999, -0.10000000000000009, 7813]","[-0.23599999999999999, -0.1160000000000001, 7837]","[-0.23200000000000001, -0.1319999999999999, 7862]","[-0.224, -0.15199999999999991, 7887]","[-0.216, -0.16399999999999992, 7904]","[-0.21199999999999999, -0.16799999999999993, 7921]","[-0.20399999999999999, -0.17599999999999993, 7938]","[-0.192, -0.18799999999999994, 7962]","[-0.17999999999999999, -0.19599999999999995, 7980]","[-0.16400000000000001, -0.20799999999999996, 8005]","[-0.152, -0.21199999999999997, 8029]","[-0.14000000000000001, -0.21599999999999997, 8054]","[-0.124, -0.21999999999999997, 8080]","[-0.112, -0.21999999999999997, 8105]","[-0.10000000000000001, -0.21999999999999997, 8129]","[-0.080000000000000002, -0.21999999999999997, 8154]","[-0.064000000000000001, -0.21599999999999997, 8179]","[-0.048000000000000001, -0.21199999999999997, 8204]","[-0.028000000000000001, -0.19999999999999996, 8229]","[-0.012, -0.19199999999999995, 8254]","[0.0, -0.17999999999999994, 8279]","[0.016, -0.16799999999999993, 8305]","[0.024, -0.15999999999999992, 8329]","[0.028000000000000001, -0.14799999999999991, 8354]","[0.035999999999999997, -0.1399999999999999, 8380]","[0.043999999999999997, -0.12400000000000011, 8405]","[0.048000000000000001, -0.1120000000000001, 8429]","[0.051999999999999998, -0.096000000000000085, 8455]","[0.051999999999999998, -0.084000000000000075, 8479]","[0.056000000000000001, -0.06800000000000006, 8504]","[0.056000000000000001, -0.052000000000000046, 8530]","[0.056000000000000001, -0.040000000000000036, 8555]","[0.056000000000000001, -0.032000000000000028, 8580]","[0.056000000000000001, -0.024000000000000021, 8605]","[0.056000000000000001, -0.016000000000000014, 8630]","[0.056000000000000001, -0.0080000000000000071, 8655]","[0.048000000000000001, -0.0040000000000000036, 8680]","[0.048000000000000001, 0.0, 8705]","[0.040000000000000001, 0.0040000000000000036, 8763]","[0.040000000000000001, 0.0040000000000000036, 8788]","[0.040000000000000001, 0.0040000000000000036, 8813]","[0.032000000000000001, 0.0080000000000000071, 8838]","[0.028000000000000001, 0.012000000000000011, 8862]","[0.02, 0.012000000000000011, 8888]","[0.012, 0.016000000000000014, 8912]","[0.0080000000000000002, 0.020000000000000018, 8939]","[-0.0040000000000000001, 0.020000000000000018, 8963]","[-0.0080000000000000002, 0.020000000000000018, 8988]","[-0.012, 0.020000000000000018, 9012]","[-0.012, 0.020000000000000018, 9038]","[-0.012, 0.020000000000000018, 9062]","[-0.012, 0.020000000000000018, 9088]","[-0.012, 0.020000000000000018, 9112]","[-0.012, 0.020000000000000018, 9139]","[-0.024, 0.016000000000000014, 9163]"
"[-0.032000000000000001, 0.0080000000000000071, 9231]","[-0.032000000000000001, 0.0080000000000000071, 9289]","[-0.032000000000000001, 0.0080000000000000071, 9305]","[-0.032000000000000001, 0.0080000000000000071, 9322]","[-0.032000000000000001, 0.0080000000000000071, 9338]","[-0.032000000000000001, 0.0080000000000000071, 9356]","[-0.032000000000000001, 0.0080000000000000071, 9372]","[-0.032000000000000001, 0.0080000000000000071, 9388]","[-0.032000000000000001, 0.0080000000000000071, 9405]","[-0.032000000000000001, 0.0080000000000000071, 9422]","[-0.032000000000000001, 0.0080000000000000071, 9439]","[-0.032000000000000001, 0.0080000000000000071, 9455]","[-0.032000000000000001, 0.0080000000000000071, 9473]","[-0.032000000000000001, 0.0080000000000000071, 9489]","[-0.032000000000000001, 0.0080000000000000071, 9506]","[-0.032000000000000001, 0.0080000000000000071, 9523]","[-0.032000000000000001, 0.0080000000000000071, 9538]","[-0.032000000000000001, 0.0080000000000000071, 9556]","[-0.032000000000000001, 0.0080000000000000071, 9572]","[-0.032000000000000001, 0.0080000000000000071, 9589]","[-0.032000000000000001, 0.0080000000000000071, 9605]","[-0.032000000000000001, 0.0080000000000000071, 9622]","[-0.032000000000000001, 0.0080000000000000071, 9639]","[-0.032000000000000001, 0.0080000000000000071, 9656]","[-0.032000000000000001, 0.0080000000000000071, 9672]"
"[-0.059999999999999998, -0.016000000000000014, 10223]","[-0.059999999999999998, -0.016000000000000014, 10279]","[-0.059999999999999998, -0.016000000000000014, 10290]","[-0.059999999999999998, -0.0080000000000000071, 10306]","[-0.056000000000000001, -0.0080000000000000071, 10323]","[-0.051999999999999998, 0.0, 10339]","[-0.048000000000000001, 0.0040000000000000036, 10355]","[-0.043999999999999997, 0.0080000000000000071, 10373]","[-0.040000000000000001, 0.016000000000000014, 10390]","[-0.035999999999999997, 0.020000000000000018, 10406]","[-0.032000000000000001, 0.024000000000000021, 10423]","[-0.024, 0.032000000000000028, 10440]","[-0.016, 0.040000000000000036, 10455]","[-0.012, 0.048000000000000043, 10472]","[-0.0040000000000000001, 0.05600000000000005, 10489]","[0.0, 0.067999999999999949, 10506]","[0.0040000000000000001, 0.075999999999999956, 10522]","[0.0080000000000000002, 0.087999999999999967, 10539]","[0.012, 0.095999999999999974, 10555]","[0.016, 0.10399999999999998, 10573]","[0.016, 0.11199999999999999, 10589]","[0.016, 0.11599999999999999, 10606]","[0.02, 0.12, 10623]","[0.02, 0.13200000000000001, 10639]","[0.02, 0.14000000000000001, 10656]","[0.02, 0.14400000000000002, 10672]","[0.02, 0.14800000000000002, 10689]","[0.02, 0.15600000000000003, 10707]","[0.02, 0.16400000000000003, 10722]","[0.02, 0.17200000000000004, 10739]","[0.02, 0.18000000000000005, 10757]","[0.02, 0.19199999999999995, 10773]","[0.02, 0.19599999999999995, 10789]","[0.02, 0.20399999999999996, 10806]","[0.02, 0.20799999999999996, 10823]","[0.02, 0.21199999999999997, 10840]","[0.016, 0.21999999999999997, 10857]","[0.016, 0.22399999999999998, 10873]","[0.012, 0.22399999999999998, 10890]","[0.0080000000000000002, 0.22799999999999998, 10906]","[0.0040000000000000001, 0.22799999999999998, 10923]","[0.0, 0.22799999999999998, 10940]","[-0.0080000000000000002, 0.23199999999999998, 10956]","[-0.016, 0.23199999999999998, 10973]","[-0.028000000000000001, 0.23199999999999998, 10989]","[-0.035999999999999997, 0.23199999999999998, 11007]","[-0.043999999999999997, 0.23199999999999998, 11023]","[-0.048000000000000001, 0.23199999999999998, 11040]","[-0.056000000000000001, 0.23199999999999998, 11057]","[-0.059999999999999998, 0.23199999999999998, 11074]","[-0.068000000000000005, 0.23199999999999998, 11096]","[-0.075999999999999998, 0.22399999999999998, 11124]","[-0.084000000000000005, 0.21599999999999997, 11146]","[-0.096000000000000002, 0.20799999999999996, 11164]","[-0.104, 0.20399999999999996, 11190]","[-0.11600000000000001, 0.19199999999999995, 11212]","[-0.12, 0.18799999999999994, 11229]","[-0.124, 0.18400000000000005, 11246]","[-0.128, 0.18000000000000005, 11274]","[-0.13600000000000001, 0.16800000000000004, 11296]","[-0.14000000000000001, 0.16000000000000003, 11323]","[-0.14000000000000001, 0.15200000000000002, 11346]","[-0.14399999999999999, 0.14800000000000002, 11373]","[-0.14399999999999999, 0.14000000000000001, 11396]","[-0.14399999999999999, 0.14000000000000001, 11424]","[-0.14000000000000001, 0.13200000000000001, 11446]","[-0.13600000000000001, 0.13200000000000001, 11473]","[-0.13200000000000001, 0.13200000000000001, 11496]","[-0.124, 0.128, 11524]","[-0.12, 0.128, 11546]","[-0.12, 0.124, 11573]","[-0.11600000000000001, 0.124, 11596]","[-0.11600000000000001, 0.124, 11624]","[-0.112, 0.124, 11647]","[-0.108, 0.124, 11673]","[-0.104, 0.124, 11696]","[-0.10000000000000001, 0.124, 11723]","[-0.096000000000000002, 0.124, 11746]","[-0.091999999999999998, 0.128, 11773]","[-0.091999999999999998, 0.128, 11796]","[-0.091999999999999998, 0.128, 11874]"
"[0.059999999999999998, -0.028000000000000025, 13264]","[0.064000000000000001, -0.028000000000000025, 13342]","[0.064000000000000001, -0.028000000000000025, 13359]","[0.064000000000000001, -0.028000000000000025, 13376]","[0.064000000000000001, -0.028000000000000025, 13392]","[0.064000000000000001, -0.028000000000000025, 13408]","[0.064000000000000001, -0.028000000000000025, 13425]","[0.064000000000000001, -0.028000000000000025, 13442]","[0.064000000000000001, -0.028000000000000025, 13459]","[0.064000000000000001, -0.036000000000000032, 13475]","[0.068000000000000005, -0.044000000000000039, 13492]","[0.071999999999999995, -0.052000000000000046, 13508]","[0.075999999999999998, -0.05600000000000005, 13525]","[0.080000000000000002, -0.064000000000000057, 13542]","[0.084000000000000005, -0.064000000000000057, 13558]","[0.087999999999999995, -0.072000000000000064, 13576]","[0.091999999999999998, -0.076000000000000068, 13592]","[0.096000000000000002, -0.080000000000000071, 13609]","[0.10000000000000001, -0.084000000000000075, 13625]","[0.104, -0.088000000000000078, 13642]","[0.108, -0.092000000000000082, 13658]","[0.112, -0.092000000000000082, 13675]","[0.11600000000000001, -0.096000000000000085, 13692]","[0.11600000000000001, -0.096000000000000085, 13708]","[0.11600000000000001, -0.10000000000000009, 13725]","[0.12, -0.10000000000000009, 13742]","[0.12, -0.10000000000000009, 13759]","[0.12, -0.10000000000000009, 13775]","[0.12, -0.10000000000000009, 13792]","[0.124, -0.10000000000000009, 13808]","[0.128, -0.10000000000000009, 13826]"
