"[-0.25600000000000001, 0.020000000000000018, 1265]","[-0.25600000000000001, 0.020000000000000018, 1282]","[-0.25600000000000001, 0.020000000000000018, 1298]","[-0.25600000000000001, 0.020000000000000018, 1315]","[-0.25600000000000001, 0.020000000000000018, 1332]","[-0.25600000000000001, 0.020000000000000018, 1348]","[-0.25600000000000001, 0.020000000000000018, 1365]","[-0.25600000000000001, 0.020000000000000018, 1382]","[-0.25600000000000001, 0.020000000000000018, 1398]","[-0.252, 0.024000000000000021, 1415]","[-0.248, 0.028000000000000025, 1432]","[-0.24399999999999999, 0.028000000000000025, 1449]","[-0.23999999999999999, 0.032000000000000028, 1465]","[-0.23200000000000001, 0.032000000000000028, 1482]","[-0.224, 0.036000000000000032, 1499]","[-0.22, 0.040000000000000036, 1515]","[-0.22, 0.040000000000000036, 1532]","[-0.216, 0.044000000000000039, 1548]","[-0.216, 0.048000000000000043, 1565]","[-0.21199999999999999, 0.048000000000000043, 1581]","[-0.20799999999999999, 0.052000000000000046, 1599]","[-0.20799999999999999, 0.05600000000000005, 1615]","[-0.20799999999999999, 0.060000000000000053, 1632]","[-0.20799999999999999, 0.071999999999999953, 1649]","[-0.20799999999999999, 0.075999999999999956, 1665]","[-0.20799999999999999, 0.083999999999999964, 1682]","[-0.20799999999999999, 0.087999999999999967, 1698]","[-0.20799999999999999, 0.091999999999999971, 1716]","[-0.20799999999999999, 0.095999999999999974, 1731]","[-0.21199999999999999, 0.099999999999999978, 1749]","[-0.216, 0.10799999999999998, 1766]","[-0.22, 0.11199999999999999, 1782]","[-0.22800000000000001, 0.11599999999999999, 1799]","[-0.23200000000000001, 0.12, 1815]","[-0.23999999999999999, 0.12, 1831]","[-0.24399999999999999, 0.12, 1849]","[-0.25600000000000001, 0.12, 1865]","[-0.26000000000000001, 0.124, 1881]","[-0.26800000000000002, 0.124, 1898]","[-0.27600000000000002, 0.124, 1932]","[-0.29599999999999999, 0.124, 1966]","[-0.30399999999999999, 0.124, 1998]","[-0.312, 0.12, 2032]","[-0.32000000000000001, 0.11599999999999999, 2065]","[-0.32400000000000001, 0.10799999999999998, 2099]","[-0.32800000000000001, 0.083999999999999964, 2132]","[-0.32800000000000001, 0.063999999999999946, 2149]","[-0.32800000000000001, 0.052000000000000046, 2182]","[-0.32800000000000001, 0.020000000000000018, 2215]","[-0.32800000000000001, 0.0, 2249]","[-0.316, -0.020000000000000018, 2282]","[-0.308, -0.040000000000000036, 2315]","[-0.29999999999999999, -0.052000000000000046, 2349]","[-0.29599999999999999, -0.05600000000000005, 2382]","[-0.29599999999999999, -0.05600000000000005, 2415]","[-0.29599999999999999, -0.05600000000000005, 2449]","[-0.29199999999999998, -0.05600000000000005, 2483]","[-0.29199999999999998, -0.060000000000000053, 2516]","[-0.29199999999999998, -0.060000000000000053, 2549]","[-0.29199999999999998, -0.060000000000000053, 2582]","[-0.29199999999999998, -0.060000000000000053, 2616]","[-0.29199999999999998, -0.060000000000000053, 2649]","[-0.29199999999999998, -0.060000000000000053, 2682]","[-0.29199999999999998, -0.060000000000000053, 2715]","[-0.29199999999999998, -0.060000000000000053, 2749]","[-0.29199999999999998, -0.060000000000000053, 2783]","[-0.29199999999999998, -0.060000000000000053, 2816]","[-0.29599999999999999, -0.060000000000000053, 2849]","[-0.29599999999999999, -0.060000000000000053, 2883]","[-0.29599999999999999, -0.060000000000000053, 2916]","[-0.29599999999999999, -0.060000000000000053, 2949]","[-0.29599999999999999, -0.060000000000000053, 2983]","[-0.29599999999999999, -0.060000000000000053, 3016]","[-0.29599999999999999, -0.060000000000000053, 3049]","[-0.29599999999999999, -0.060000000000000053, 3083]","[-0.29599999999999999, -0.060000000000000053, 3116]","[-0.29599999999999999, -0.064000000000000057, 3149]","[-0.29599999999999999, -0.072000000000000064, 3183]","[-0.29599999999999999, -0.084000000000000075, 3216]","[-0.29199999999999998, -0.096000000000000085, 3250]","[-0.28000000000000003, -0.1359999999999999, 3299]","[-0.26800000000000002, -0.15199999999999991, 3332]","[-0.25600000000000001, -0.17199999999999993, 3366]","[-0.23999999999999999, -0.18799999999999994, 3400]","[-0.22800000000000001, -0.19999999999999996, 3433]","[-0.22, -0.20399999999999996, 3467]","[-0.20799999999999999, -0.21199999999999997, 3500]","[-0.19600000000000001, -0.21599999999999997, 3532]","[-0.184, -0.21599999999999997, 3566]","[-0.17199999999999999, -0.21599999999999997, 3599]","[-0.16, -0.21599999999999997, 3633]","[-0.152, -0.21599999999999997, 3667]","[-0.14399999999999999, -0.21599999999999997, 3700]","[-0.13200000000000001, -0.21199999999999997, 3733]","[-0.124, -0.20399999999999996, 3767]","[-0.112, -0.19599999999999995, 3800]","[-0.108, -0.18399999999999994, 3834]","[-0.10000000000000001, -0.16799999999999993, 3867]","[-0.096000000000000002, -0.15999999999999992, 3899]","[-0.096000000000000002, -0.14799999999999991, 3933]","[-0.096000000000000002, -0.1399999999999999, 3966]","[-0.096000000000000002, -0.1319999999999999, 3999]","[-0.096000000000000002, -0.12400000000000011, 4034]","[-0.096000000000000002, -0.12000000000000011, 4067]","[-0.096000000000000002, -0.1120000000000001, 4100]","[-0.10000000000000001, -0.1120000000000001, 4134]","[-0.10000000000000001, -0.1080000000000001, 4166]","[-0.10000000000000001, -0.10400000000000009, 4200]","[-0.104, -0.092000000000000082, 4233]","[-0.104, -0.080000000000000071, 4266]","[-0.104, -0.05600000000000005, 4299]","[-0.104, -0.036000000000000032, 4334]","[-0.104, -0.016000000000000014, 4367]","[-0.10000000000000001, 0.0080000000000000071, 4400]","[-0.096000000000000002, 0.036000000000000032, 4433]","[-0.084000000000000005, 0.05600000000000005, 4467]","[-0.071999999999999995, 0.071999999999999953, 4501]","[-0.056000000000000001, 0.091999999999999971, 4534]","[-0.040000000000000001, 0.099999999999999978, 4566]","[-0.012, 0.10399999999999998, 4601]","[0.024, 0.10399999999999998, 4633]","[0.035999999999999997, 0.10399999999999998, 4667]","[0.059999999999999998, 0.095999999999999974, 4700]","[0.075999999999999998, 0.083999999999999964, 4733]","[0.087999999999999995, 0.067999999999999949, 4767]","[0.096000000000000002, 0.052000000000000046, 4800]","[0.104, 0.036000000000000032, 4834]","[0.104, 0.020000000000000018, 4867]","[0.104, -0.0040000000000000036, 4900]","[0.104, -0.024000000000000021, 4934]","[0.104, -0.05600000000000005, 4967]","[0.104, -0.076000000000000068, 5000]","[0.104, -0.088000000000000078, 5033]","[0.104, -0.1080000000000001, 5067]","[0.104, -0.12400000000000011, 5100]","[0.108, -0.14399999999999991, 5133]","[0.112, -0.15599999999999992, 5166]","[0.12, -0.17199999999999993, 5200]","[0.124, -0.17999999999999994, 5234]","[0.13200000000000001, -0.18799999999999994, 5267]","[0.14000000000000001, -0.19599999999999995, 5300]","[0.14399999999999999, -0.20399999999999996, 5334]","[0.156, -0.20799999999999996, 5367]","[0.17199999999999999, -0.20799999999999996, 5401]","[0.17599999999999999, -0.21199999999999997, 5433]","[0.184, -0.21199999999999997, 5468]","[0.20000000000000001, -0.21199999999999997, 5501]","[0.20799999999999999, -0.21199999999999997, 5534]","[0.22, -0.20799999999999996, 5567]","[0.23200000000000001, -0.19999999999999996, 5601]","[0.248, -0.19199999999999995, 5634]","[0.25600000000000001, -0.17999999999999994, 5667]","[0.26800000000000002, -0.16799999999999993, 5701]","[0.27600000000000002, -0.15999999999999992, 5734]","[0.28000000000000003, -0.15199999999999991, 5768]","[0.28799999999999998, -0.1359999999999999, 5801]","[0.29199999999999998, -0.12400000000000011, 5834]","[0.29599999999999999, -0.10400000000000009, 5867]","[0.29599999999999999, -0.092000000000000082, 5900]","[0.29599999999999999, -0.076000000000000068, 5934]","[0.29599999999999999, -0.05600000000000005, 5967]","[0.28399999999999997, -0.028000000000000025, 6034]","[0.27600000000000002, -0.016000000000000014, 6067]","[0.27200000000000002, -0.0040000000000000036, 6101]","[0.26400000000000001, 0.016000000000000014, 6134]","[0.25600000000000001, 0.036000000000000032, 6168]","[0.248, 0.048000000000000043, 6200]","[0.24399999999999999, 0.060000000000000053, 6234]","[0.23999999999999999, 0.071999999999999953, 6268]","[0.23999999999999999, 0.075999999999999956, 6301]","[0.23599999999999999, 0.07999999999999996, 6335]","[0.23599999999999999, 0.07999999999999996, 6368]","[0.23599999999999999, 0.083999999999999964, 6401]","[0.23599999999999999, 0.083999999999999964, 6434]","[0.23200000000000001, 0.087999999999999967, 6467]","[0.23200000000000001, 0.091999999999999971, 6502]","[0.22800000000000001, 0.095999999999999974, 6535]","[0.22800000000000001, 0.095999999999999974, 6567]","[0.22800000000000001, 0.095999999999999974, 6601]","[0.22800000000000001, 0.095999999999999974, 6635]","[0.22800000000000001, 0.095999999999999974, 6668]","[0.22800000000000001, 0.095999999999999974, 6702]","[0.22800000000000001, 0.095999999999999974, 6734]"
"[-0.23999999999999999, 0.016000000000000014, 8069]","[-0.23999999999999999, 0.016000000000000014, 8118]","[-0.23999999999999999, 0.016000000000000014, 8135]","[-0.23999999999999999, 0.016000000000000014, 8152]","[-0.248, 0.020000000000000018, 8169]","[-0.248, 0.020000000000000018, 8185]","[-0.248, 0.020000000000000018, 8202]","[-0.248, 0.020000000000000018, 8218]","[-0.248, 0.020000000000000018, 8236]","[-0.252, 0.020000000000000018, 8252]","[-0.252, 0.020000000000000018, 8268]","[-0.25600000000000001, 0.020000000000000018, 8285]","[-0.25600000000000001, 0.020000000000000018, 8301]","[-0.26000000000000001, 0.020000000000000018, 8318]","[-0.26400000000000001, 0.020000000000000018, 8335]","[-0.26400000000000001, 0.020000000000000018, 8351]","[-0.26400000000000001, 0.016000000000000014, 8369]","[-0.26800000000000002, 0.016000000000000014, 8385]","[-0.26800000000000002, 0.012000000000000011, 8402]","[-0.27200000000000002, 0.012000000000000011, 8419]","[-0.27200000000000002, 0.0080000000000000071, 8435]","[-0.27600000000000002, 0.0040000000000000036, 8451]","[-0.27600000000000002, 0.0040000000000000036, 8469]","[-0.28000000000000003, 0.0, 8485]","[-0.28000000000000003, 0.0, 8502]","[-0.28399999999999997, -0.0040000000000000036, 8519]","[-0.28399999999999997, -0.0080000000000000071, 8536]","[-0.28399999999999997, -0.0080000000000000071, 8552]","[-0.28399999999999997, -0.0080000000000000071, 8569]","[-0.28399999999999997, -0.0080000000000000071, 8585]","[-0.28399999999999997, -0.0080000000000000071, 8603]","[-0.28799999999999998, -0.0080000000000000071, 8636]","[-0.28799999999999998, -0.012000000000000011, 8669]","[-0.29199999999999998, -0.016000000000000014, 8686]","[-0.29199999999999998, -0.016000000000000014, 8702]","[-0.29199999999999998, -0.016000000000000014, 8718]","[-0.29199999999999998, -0.016000000000000014, 8735]","[-0.29199999999999998, -0.020000000000000018, 8753]","[-0.29199999999999998, -0.020000000000000018, 8785]","[-0.29599999999999999, -0.024000000000000021, 8819]","[-0.29599999999999999, -0.024000000000000021, 8852]","[-0.29599999999999999, -0.024000000000000021, 8885]","[-0.29599999999999999, -0.024000000000000021, 8919]","[-0.29599999999999999, -0.024000000000000021, 8952]","[-0.29599999999999999, -0.024000000000000021, 8986]","[-0.29599999999999999, -0.024000000000000021, 9018]","[-0.29599999999999999, -0.024000000000000021, 9052]","[-0.29599999999999999, -0.024000000000000021, 9086]","[-0.29599999999999999, -0.024000000000000021, 9119]","[-0.29599999999999999, -0.024000000000000021, 9153]","[-0.29599999999999999, -0.024000000000000021, 9185]","[-0.28799999999999998, -0.024000000000000021, 9219]","[-0.28000000000000003, -0.024000000000000021, 9252]","[-0.26400000000000001, -0.016000000000000014, 9286]","[-0.25600000000000001, -0.012000000000000011, 9319]","[-0.248, -0.0080000000000000071, 9352]","[-0.24399999999999999, -0.0080000000000000071, 9386]","[-0.23999999999999999, -0.0040000000000000036, 9420]","[-0.23599999999999999, 0.0, 9452]","[-0.23200000000000001, 0.0040000000000000036, 9485]","[-0.23200000000000001, 0.0040000000000000036, 9519]","[-0.23200000000000001, 0.0080000000000000071, 9552]","[-0.23200000000000001, 0.0080000000000000071, 9585]","[-0.23200000000000001, 0.0080000000000000071, 9620]","[-0.23200000000000001, 0.0080000000000000071, 9653]","[-0.23200000000000001, 0.0080000000000000071, 9686]","[-0.23200000000000001, 0.0080000000000000071, 9719]","[-0.23200000000000001, 0.0080000000000000071, 9753]","[-0.23200000000000001, 0.0080000000000000071, 9786]","[-0.22800000000000001, 0.012000000000000011, 9819]","[-0.22800000000000001, 0.012000000000000011, 9852]","[-0.22800000000000001, 0.012000000000000011, 9885]","[-0.216, 0.028000000000000025, 9918]"
