"[-0.30399999999999999, 0.22399999999999998, 1315]","[-0.30399999999999999, 0.21999999999999997, 1332]","[-0.30399999999999999, 0.21999999999999997, 1349]","[-0.30399999999999999, 0.21999999999999997, 1366]","[-0.30399999999999999, 0.21999999999999997, 1382]","[-0.30399999999999999, 0.21999999999999997, 1399]","[-0.29199999999999998, 0.21999999999999997, 1416]","[-0.26800000000000002, 0.21999999999999997, 1432]","[-0.23599999999999999, 0.22399999999999998, 1449]","[-0.20000000000000001, 0.22399999999999998, 1466]","[-0.16800000000000001, 0.22799999999999998, 1482]","[-0.11600000000000001, 0.23199999999999998, 1499]","[-0.087999999999999995, 0.23199999999999998, 1516]","[-0.068000000000000005, 0.23199999999999998, 1532]","[-0.056000000000000001, 0.23599999999999999, 1549]","[-0.051999999999999998, 0.23599999999999999, 1565]","[-0.051999999999999998, 0.23599999999999999, 1583]","[-0.051999999999999998, 0.23599999999999999, 1599]","[-0.048000000000000001, 0.23599999999999999, 1616]","[-0.048000000000000001, 0.23599999999999999, 1633]","[-0.048000000000000001, 0.23599999999999999, 1649]","[-0.048000000000000001, 0.23599999999999999, 1665]","[-0.048000000000000001, 0.23599999999999999, 1685]","[-0.048000000000000001, 0.23599999999999999, 1699]","[-0.048000000000000001, 0.23599999999999999, 1716]","[-0.048000000000000001, 0.23599999999999999, 1733]","[-0.048000000000000001, 0.23599999999999999, 1749]","[-0.048000000000000001, 0.23599999999999999, 1766]"
"[-0.16800000000000001, 0.20799999999999996, 2466]","[-0.16400000000000001, 0.20799999999999996, 2500]","[-0.16400000000000001, 0.20799999999999996, 2516]","[-0.16400000000000001, 0.20799999999999996, 2534]","[-0.16400000000000001, 0.20799999999999996, 2550]","[-0.16400000000000001, 0.20799999999999996, 2566]","[-0.16400000000000001, 0.20799999999999996, 2583]","[-0.16, 0.20799999999999996, 2600]","[-0.16, 0.20799999999999996, 2616]","[-0.156, 0.20799999999999996, 2633]","[-0.152, 0.20399999999999996, 2650]","[-0.14799999999999999, 0.19999999999999996, 2666]","[-0.14000000000000001, 0.19199999999999995, 2686]","[-0.128, 0.18000000000000005, 2699]","[-0.12, 0.16800000000000004, 2717]","[-0.112, 0.16000000000000003, 2733]","[-0.104, 0.14400000000000002, 2750]","[-0.096000000000000002, 0.13200000000000001, 2766]","[-0.091999999999999998, 0.12, 2783]","[-0.084000000000000005, 0.10799999999999998, 2800]","[-0.075999999999999998, 0.091999999999999971, 2817]","[-0.068000000000000005, 0.063999999999999946, 2833]","[-0.068000000000000005, 0.048000000000000043, 2849]","[-0.064000000000000001, 0.032000000000000028, 2866]","[-0.059999999999999998, 0.016000000000000014, 2883]","[-0.059999999999999998, -0.012000000000000011, 2900]","[-0.059999999999999998, -0.028000000000000025, 2917]","[-0.064000000000000001, -0.048000000000000043, 2933]","[-0.068000000000000005, -0.064000000000000057, 2950]","[-0.071999999999999995, -0.06800000000000006, 2966]","[-0.075999999999999998, -0.072000000000000064, 2983]","[-0.080000000000000002, -0.076000000000000068, 2999]","[-0.087999999999999995, -0.076000000000000068, 3017]","[-0.10000000000000001, -0.080000000000000071, 3034]","[-0.112, -0.080000000000000071, 3049]","[-0.128, -0.084000000000000075, 3066]","[-0.14399999999999999, -0.084000000000000075, 3083]","[-0.16400000000000001, -0.084000000000000075, 3100]","[-0.17599999999999999, -0.084000000000000075, 3116]","[-0.184, -0.080000000000000071, 3134]","[-0.192, -0.072000000000000064, 3150]","[-0.20399999999999999, -0.060000000000000053, 3175]","[-0.216, -0.044000000000000039, 3190]","[-0.224, -0.036000000000000032, 3207]","[-0.23200000000000001, -0.024000000000000021, 3233]","[-0.23999999999999999, -0.012000000000000011, 3250]","[-0.23999999999999999, 0.0, 3266]","[-0.23999999999999999, 0.012000000000000011, 3283]","[-0.22800000000000001, 0.024000000000000021, 3301]","[-0.216, 0.044000000000000039, 3317]","[-0.20799999999999999, 0.052000000000000046, 3340]","[-0.20399999999999999, 0.05600000000000005, 3357]","[-0.20000000000000001, 0.05600000000000005, 3373]","[-0.192, 0.060000000000000053, 3390]","[-0.16800000000000001, 0.063999999999999946, 3417]","[-0.14399999999999999, 0.071999999999999953, 3433]","[-0.13200000000000001, 0.071999999999999953, 3450]","[-0.11600000000000001, 0.071999999999999953, 3468]","[-0.108, 0.071999999999999953, 3490]","[-0.084000000000000005, 0.071999999999999953, 3517]","[-0.051999999999999998, 0.067999999999999949, 3539]","[-0.035999999999999997, 0.063999999999999946, 3567]","[-0.024, 0.052000000000000046, 3585]","[-0.0080000000000000002, 0.040000000000000036, 3607]","[0.0080000000000000002, 0.028000000000000025, 3634]","[0.024, 0.012000000000000011, 3657]","[0.043999999999999997, 0.0, 3683]","[0.056000000000000001, -0.012000000000000011, 3706]","[0.075999999999999998, -0.028000000000000025, 3733]","[0.096000000000000002, -0.048000000000000043, 3756]","[0.112, -0.064000000000000057, 3784]","[0.13200000000000001, -0.088000000000000078, 3817]","[0.14799999999999999, -0.1080000000000001, 3839]","[0.152, -0.12400000000000011, 3867]","[0.16400000000000001, -0.14399999999999991, 3890]","[0.16800000000000001, -0.15199999999999991, 3918]","[0.17599999999999999, -0.16399999999999992, 3939]","[0.17599999999999999, -0.16799999999999993, 3968]","[0.17999999999999999, -0.17199999999999993, 3991]","[0.17999999999999999, -0.17599999999999993, 4017]","[0.17999999999999999, -0.17599999999999993, 4067]","[0.17999999999999999, -0.17599999999999993, 4090]","[0.17999999999999999, -0.17599999999999993, 4117]","[0.17999999999999999, -0.17199999999999993, 4151]","[0.17599999999999999, -0.15599999999999992, 4185]","[0.16800000000000001, -0.12799999999999989, 4217]","[0.16, -0.092000000000000082, 4239]","[0.152, -0.076000000000000068, 4268]","[0.14799999999999999, -0.05600000000000005, 4301]","[0.14399999999999999, -0.044000000000000039, 4335]","[0.14000000000000001, -0.020000000000000018, 4368]","[0.13600000000000001, 0.0, 4401]","[0.13600000000000001, 0.024000000000000021, 4424]","[0.13600000000000001, 0.044000000000000039, 4451]","[0.13600000000000001, 0.071999999999999953, 4485]","[0.13200000000000001, 0.091999999999999971, 4518]","[0.13200000000000001, 0.10799999999999998, 4551]","[0.13200000000000001, 0.13200000000000001, 4574]","[0.13200000000000001, 0.14400000000000002, 4602]","[0.128, 0.16000000000000003, 4635]","[0.128, 0.18000000000000005, 4668]","[0.128, 0.19999999999999996, 4702]","[0.128, 0.21599999999999997, 4735]","[0.128, 0.23599999999999999, 4769]","[0.13200000000000001, 0.26000000000000001, 4802]","[0.13600000000000001, 0.27600000000000002, 4835]","[0.13600000000000001, 0.28800000000000003, 4868]","[0.13600000000000001, 0.29600000000000004, 4901]","[0.13600000000000001, 0.29600000000000004, 4935]","[0.13600000000000001, 0.29600000000000004, 4957]","[0.13600000000000001, 0.29600000000000004, 4985]","[0.13600000000000001, 0.29600000000000004, 5018]","[0.13600000000000001, 0.29600000000000004, 5052]","[0.13600000000000001, 0.29600000000000004, 5085]","[0.13600000000000001, 0.29200000000000004, 5118]","[0.13600000000000001, 0.28800000000000003, 5152]","[0.12, 0.26800000000000002, 5185]","[0.112, 0.252, 5207]","[0.112, 0.248, 5235]","[0.108, 0.248, 5268]","[0.10000000000000001, 0.23999999999999999, 5302]","[0.087999999999999995, 0.22799999999999998, 5335]","[0.084000000000000005, 0.22799999999999998, 5368]","[0.084000000000000005, 0.22799999999999998, 5389]","[0.084000000000000005, 0.22799999999999998, 5419]","[0.084000000000000005, 0.22799999999999998, 5453]","[0.084000000000000005, 0.22799999999999998, 5485]","[0.087999999999999995, 0.23599999999999999, 5519]","[0.096000000000000002, 0.24399999999999999, 5552]","[0.12, 0.26400000000000001, 5586]","[0.152, 0.28000000000000003, 5619]","[0.16400000000000001, 0.28800000000000003, 5652]","[0.16400000000000001, 0.28800000000000003, 5686]","[0.17599999999999999, 0.28800000000000003, 5719]","[0.17999999999999999, 0.28800000000000003, 5752]","[0.184, 0.28400000000000003, 5785]","[0.184, 0.28400000000000003, 5819]","[0.184, 0.28400000000000003, 5852]","[0.184, 0.28000000000000003, 5885]","[0.188, 0.27600000000000002, 5919]","[0.188, 0.27200000000000002, 5941]"
