"[0.22800000000000001, 0.14800000000000002, 2001]","[0.22800000000000001, 0.14800000000000002, 2018]","[0.22800000000000001, 0.14800000000000002, 2034]","[0.224, 0.16000000000000003, 2051]","[0.224, 0.16400000000000003, 2068]","[0.224, 0.16800000000000004, 2085]","[0.224, 0.17600000000000005, 2101]","[0.22800000000000001, 0.18000000000000005, 2117]","[0.23200000000000001, 0.18799999999999994, 2135]","[0.23599999999999999, 0.19199999999999995, 2152]","[0.23999999999999999, 0.19599999999999995, 2168]","[0.248, 0.20399999999999996, 2185]","[0.252, 0.20799999999999996, 2201]","[0.26000000000000001, 0.20799999999999996, 2219]","[0.26400000000000001, 0.21199999999999997, 2235]","[0.26800000000000002, 0.21199999999999997, 2252]","[0.28000000000000003, 0.21199999999999997, 2269]","[0.28799999999999998, 0.21199999999999997, 2284]","[0.29599999999999999, 0.21199999999999997, 2302]","[0.30399999999999999, 0.21199999999999997, 2319]","[0.316, 0.19999999999999996, 2335]","[0.32400000000000001, 0.19199999999999995, 2351]","[0.32800000000000001, 0.18400000000000005, 2369]","[0.33600000000000002, 0.17600000000000005, 2385]","[0.34399999999999997, 0.15600000000000003, 2402]","[0.34799999999999998, 0.14400000000000002, 2418]","[0.35199999999999998, 0.13200000000000001, 2436]","[0.35199999999999998, 0.12, 2452]","[0.34799999999999998, 0.10799999999999998, 2469]","[0.34399999999999997, 0.10399999999999998, 2485]","[0.34399999999999997, 0.099999999999999978, 2501]","[0.33600000000000002, 0.095999999999999974, 2519]","[0.32800000000000001, 0.091999999999999971, 2535]","[0.312, 0.087999999999999967, 2552]","[0.29999999999999999, 0.087999999999999967, 2569]","[0.28399999999999997, 0.087999999999999967, 2586]","[0.26000000000000001, 0.091999999999999971, 2602]","[0.24399999999999999, 0.091999999999999971, 2619]","[0.23200000000000001, 0.095999999999999974, 2635]","[0.224, 0.095999999999999974, 2652]","[0.216, 0.095999999999999974, 2669]","[0.21199999999999999, 0.099999999999999978, 2685]","[0.21199999999999999, 0.11199999999999999, 2702]","[0.20799999999999999, 0.124, 2718]","[0.20399999999999999, 0.14000000000000001, 2736]","[0.19600000000000001, 0.15600000000000003, 2752]","[0.19600000000000001, 0.16400000000000003, 2769]"
"[0.22800000000000001, 0.17600000000000005, 12091]","[0.224, 0.17200000000000004, 12125]","[0.224, 0.17200000000000004, 12141]","[0.224, 0.17200000000000004, 12158]","[0.224, 0.17200000000000004, 12174]","[0.224, 0.17200000000000004, 12191]","[0.224, 0.17200000000000004, 12208]","[0.224, 0.17200000000000004, 12225]","[0.224, 0.17200000000000004, 12242]","[0.224, 0.17200000000000004, 12258]","[0.224, 0.17200000000000004, 12275]","[0.224, 0.17200000000000004, 12292]","[0.224, 0.17200000000000004, 12308]","[0.224, 0.17200000000000004, 12325]","[0.224, 0.17200000000000004, 12342]","[0.224, 0.17200000000000004, 12358]","[0.224, 0.17200000000000004, 12375]","[0.224, 0.17200000000000004, 12391]","[0.224, 0.17200000000000004, 12409]","[0.224, 0.17200000000000004, 12425]","[0.224, 0.17200000000000004, 12442]","[0.224, 0.17200000000000004, 12458]","[0.224, 0.17600000000000005, 12476]","[0.216, 0.18000000000000005, 12491]","[0.20799999999999999, 0.18799999999999994, 12509]","[0.20000000000000001, 0.19599999999999995, 12525]","[0.17999999999999999, 0.20799999999999996, 12541]","[0.16400000000000001, 0.21599999999999997, 12558]","[0.14799999999999999, 0.22399999999999998, 12575]","[0.13200000000000001, 0.23199999999999998, 12592]","[0.108, 0.23999999999999999, 12608]","[0.096000000000000002, 0.248, 12626]","[0.080000000000000002, 0.252, 12642]","[0.064000000000000001, 0.25600000000000001, 12659]","[0.035999999999999997, 0.26400000000000001, 12675]","[0.016, 0.26400000000000001, 12692]","[-0.012, 0.26800000000000002, 12708]","[-0.035999999999999997, 0.26800000000000002, 12726]","[-0.071999999999999995, 0.26800000000000002, 12742]","[-0.091999999999999998, 0.26800000000000002, 12758]","[-0.11600000000000001, 0.26800000000000002, 12776]","[-0.13200000000000001, 0.26800000000000002, 12792]","[-0.156, 0.26800000000000002, 12808]","[-0.17199999999999999, 0.26000000000000001, 12825]","[-0.188, 0.252, 12842]","[-0.20799999999999999, 0.23999999999999999, 12858]","[-0.22800000000000001, 0.22799999999999998, 12876]","[-0.252, 0.20799999999999996, 12892]","[-0.26000000000000001, 0.19999999999999996, 12909]","[-0.26800000000000002, 0.19199999999999995, 12925]","[-0.27200000000000002, 0.18400000000000005, 12943]","[-0.28000000000000003, 0.17200000000000004, 12959]","[-0.28399999999999997, 0.16000000000000003, 12975]","[-0.28399999999999997, 0.14400000000000002, 12992]","[-0.28799999999999998, 0.124, 13008]","[-0.29199999999999998, 0.099999999999999978, 13025]","[-0.29599999999999999, 0.087999999999999967, 13042]","[-0.29599999999999999, 0.07999999999999996, 13059]","[-0.29599999999999999, 0.067999999999999949, 13075]","[-0.29599999999999999, 0.060000000000000053, 13092]","[-0.29599999999999999, 0.044000000000000039, 13109]","[-0.29599999999999999, 0.036000000000000032, 13126]","[-0.29199999999999998, 0.020000000000000018, 13142]","[-0.29199999999999998, 0.0080000000000000071, 13159]","[-0.28399999999999997, -0.0080000000000000071, 13176]","[-0.27200000000000002, -0.020000000000000018, 13192]","[-0.26000000000000001, -0.036000000000000032, 13209]","[-0.248, -0.052000000000000046, 13226]","[-0.23999999999999999, -0.064000000000000057, 13243]","[-0.23200000000000001, -0.076000000000000068, 13259]","[-0.22, -0.084000000000000075, 13276]","[-0.20799999999999999, -0.092000000000000082, 13292]","[-0.20000000000000001, -0.10000000000000009, 13309]","[-0.188, -0.10400000000000009, 13326]","[-0.17999999999999999, -0.1080000000000001, 13342]","[-0.16800000000000001, -0.1120000000000001, 13360]","[-0.14799999999999999, -0.12000000000000011, 13376]","[-0.13200000000000001, -0.12000000000000011, 13393]","[-0.12, -0.12400000000000011, 13409]","[-0.108, -0.12400000000000011, 13426]","[-0.108, -0.12799999999999989, 13476]","[-0.108, -0.12799999999999989, 13493]","[-0.108, -0.12799999999999989, 13509]","[-0.108, -0.12799999999999989, 13526]","[-0.108, -0.12799999999999989, 13542]","[-0.108, -0.12799999999999989, 13559]","[-0.108, -0.1399999999999999, 13576]","[-0.108, -0.15599999999999992, 13593]"
"[-0.0080000000000000002, -0.020000000000000018, 14259]","[-0.0040000000000000001, -0.016000000000000014, 14293]","[-0.0040000000000000001, -0.016000000000000014, 14310]","[-0.0040000000000000001, -0.016000000000000014, 14326]","[-0.0040000000000000001, -0.012000000000000011, 14343]","[-0.0040000000000000001, -0.012000000000000011, 14360]","[-0.0040000000000000001, -0.012000000000000011, 14376]","[-0.0040000000000000001, -0.012000000000000011, 14393]","[-0.0040000000000000001, -0.012000000000000011, 14409]","[-0.0040000000000000001, -0.012000000000000011, 14427]","[-0.0080000000000000002, -0.012000000000000011, 14444]","[-0.0080000000000000002, -0.012000000000000011, 14460]","[-0.0080000000000000002, -0.012000000000000011, 14477]","[-0.0080000000000000002, -0.012000000000000011, 14493]","[-0.0080000000000000002, -0.012000000000000011, 14510]","[-0.012, -0.012000000000000011, 14527]","[-0.012, -0.012000000000000011, 14543]","[-0.016, -0.012000000000000011, 14560]","[-0.02, -0.012000000000000011, 14576]","[-0.028000000000000001, -0.012000000000000011, 14594]","[-0.035999999999999997, -0.012000000000000011, 14610]","[-0.048000000000000001, -0.012000000000000011, 14627]","[-0.059999999999999998, -0.016000000000000014, 14643]","[-0.071999999999999995, -0.020000000000000018, 14661]","[-0.080000000000000002, -0.020000000000000018, 14676]","[-0.087999999999999995, -0.024000000000000021, 14693]","[-0.10000000000000001, -0.028000000000000025, 14710]","[-0.108, -0.032000000000000028, 14726]","[-0.11600000000000001, -0.036000000000000032, 14744]","[-0.124, -0.040000000000000036, 14760]","[-0.13200000000000001, -0.044000000000000039, 14777]","[-0.13600000000000001, -0.048000000000000043, 14793]","[-0.14000000000000001, -0.052000000000000046, 14811]","[-0.14399999999999999, -0.060000000000000053, 14827]","[-0.14799999999999999, -0.072000000000000064, 14843]","[-0.152, -0.084000000000000075, 14860]","[-0.156, -0.088000000000000078, 14877]","[-0.156, -0.096000000000000085, 14894]","[-0.156, -0.10400000000000009, 14910]","[-0.156, -0.10400000000000009, 14927]","[-0.156, -0.1160000000000001, 14943]","[-0.156, -0.12400000000000011, 14961]","[-0.156, -0.1319999999999999, 14977]","[-0.156, -0.1399999999999999, 14994]","[-0.156, -0.15199999999999991, 15010]","[-0.152, -0.15999999999999992, 15027]","[-0.14000000000000001, -0.17199999999999993, 15043]","[-0.13200000000000001, -0.18399999999999994, 15060]","[-0.12, -0.19599999999999995, 15077]","[-0.112, -0.20799999999999996, 15093]","[-0.10000000000000001, -0.21599999999999997, 15110]","[-0.084000000000000005, -0.22399999999999998, 15127]","[-0.071999999999999995, -0.23199999999999998, 15144]","[-0.059999999999999998, -0.23599999999999999, 15160]","[-0.043999999999999997, -0.24399999999999999, 15176]","[-0.028000000000000001, -0.248, 15193]","[-0.012, -0.252, 15210]","[0.0, -0.25600000000000001, 15227]","[0.012, -0.25600000000000001, 15244]","[0.032000000000000001, -0.26000000000000001, 15260]","[0.048000000000000001, -0.26000000000000001, 15277]","[0.059999999999999998, -0.26000000000000001, 15294]","[0.071999999999999995, -0.26000000000000001, 15310]","[0.087999999999999995, -0.26000000000000001, 15328]","[0.096000000000000002, -0.25600000000000001, 15344]","[0.104, -0.25600000000000001, 15361]","[0.11600000000000001, -0.252, 15377]","[0.12, -0.248, 15394]","[0.12, -0.248, 15410]","[0.124, -0.24399999999999999, 15427]","[0.128, -0.24399999999999999, 15444]","[0.13200000000000001, -0.23599999999999999, 15461]","[0.14399999999999999, -0.22799999999999998, 15477]","[0.14799999999999999, -0.22399999999999998, 15494]","[0.152, -0.21999999999999997, 15511]","[0.156, -0.21199999999999997, 15527]","[0.16400000000000001, -0.20399999999999996, 15544]","[0.16400000000000001, -0.19999999999999996, 15561]","[0.16800000000000001, -0.19599999999999995, 15578]","[0.17199999999999999, -0.19199999999999995, 15593]","[0.17599999999999999, -0.17999999999999994, 15644]","[0.17599999999999999, -0.17599999999999993, 15661]","[0.17999999999999999, -0.17199999999999993, 15678]","[0.17999999999999999, -0.17199999999999993, 15694]","[0.17999999999999999, -0.16799999999999993, 15711]","[0.17999999999999999, -0.16399999999999992, 15728]","[0.17999999999999999, -0.15999999999999992, 15744]","[0.17999999999999999, -0.15599999999999992, 15761]","[0.17999999999999999, -0.15199999999999991, 15778]","[0.17999999999999999, -0.14799999999999991, 15794]","[0.17599999999999999, -0.14399999999999991, 15810]","[0.17599999999999999, -0.1399999999999999, 15828]","[0.17599999999999999, -0.1359999999999999, 15844]","[0.17199999999999999, -0.1319999999999999, 15861]","[0.16800000000000001, -0.12799999999999989, 15878]","[0.16400000000000001, -0.12000000000000011, 15894]","[0.16, -0.1160000000000001, 15911]","[0.156, -0.1120000000000001, 15928]","[0.152, -0.1080000000000001, 15945]","[0.14799999999999999, -0.10400000000000009, 15961]","[0.14799999999999999, -0.10000000000000009, 15978]","[0.14000000000000001, -0.092000000000000082, 15994]","[0.13600000000000001, -0.088000000000000078, 16011]","[0.128, -0.084000000000000075, 16028]","[0.12, -0.080000000000000071, 16045]","[0.112, -0.076000000000000068, 16062]","[0.104, -0.072000000000000064, 16078]","[0.096000000000000002, -0.06800000000000006, 16094]","[0.087999999999999995, -0.06800000000000006, 16111]","[0.084000000000000005, -0.06800000000000006, 16128]","[0.075999999999999998, -0.064000000000000057, 16145]","[0.071999999999999995, -0.064000000000000057, 16161]","[0.071999999999999995, -0.064000000000000057, 16178]","[0.071999999999999995, -0.064000000000000057, 16194]","[0.071999999999999995, -0.064000000000000057, 16211]","[0.071999999999999995, -0.064000000000000057, 16227]","[0.071999999999999995, -0.064000000000000057, 16244]","[0.071999999999999995, -0.064000000000000057, 16261]","[0.071999999999999995, -0.064000000000000057, 16278]","[0.071999999999999995, -0.064000000000000057, 16295]","[0.071999999999999995, -0.064000000000000057, 16312]","[0.071999999999999995, -0.064000000000000057, 16328]","[0.071999999999999995, -0.064000000000000057, 16344]","[0.071999999999999995, -0.064000000000000057, 16361]","[0.071999999999999995, -0.060000000000000053, 16378]","[0.071999999999999995, -0.060000000000000053, 16395]","[0.071999999999999995, -0.060000000000000053, 16411]","[0.071999999999999995, -0.060000000000000053, 16428]","[0.071999999999999995, -0.060000000000000053, 16445]","[0.075999999999999998, -0.05600000000000005, 16462]","[0.084000000000000005, -0.048000000000000043, 16478]","[0.087999999999999995, -0.040000000000000036, 16495]","[0.096000000000000002, -0.036000000000000032, 16512]","[0.10000000000000001, -0.028000000000000025, 16528]","[0.104, -0.020000000000000018, 16544]","[0.108, -0.012000000000000011, 16562]","[0.112, 0.0, 16578]","[0.11600000000000001, 0.0080000000000000071, 16595]","[0.124, 0.016000000000000014, 16612]","[0.13200000000000001, 0.028000000000000025, 16628]","[0.13600000000000001, 0.036000000000000032, 16644]","[0.13600000000000001, 0.040000000000000036, 16662]","[0.13600000000000001, 0.040000000000000036, 16678]","[0.13600000000000001, 0.040000000000000036, 16695]","[0.13600000000000001, 0.040000000000000036, 16712]","[0.13600000000000001, 0.040000000000000036, 16729]","[0.13600000000000001, 0.040000000000000036, 16745]","[0.13600000000000001, 0.040000000000000036, 16762]","[0.13600000000000001, 0.040000000000000036, 16778]","[0.13600000000000001, 0.040000000000000036, 16795]","[0.13600000000000001, 0.040000000000000036, 16812]","[0.13200000000000001, 0.032000000000000028, 16828]","[0.124, 0.024000000000000021, 16845]","[0.11600000000000001, 0.012000000000000011, 16862]","[0.10000000000000001, -0.0040000000000000036, 16878]","[0.091999999999999998, -0.016000000000000014, 16895]","[0.084000000000000005, -0.024000000000000021, 16912]","[0.075999999999999998, -0.032000000000000028, 16929]","[0.068000000000000005, -0.044000000000000039, 16945]","[0.064000000000000001, -0.048000000000000043, 16962]","[0.064000000000000001, -0.052000000000000046, 16978]","[0.051999999999999998, -0.072000000000000064, 17045]","[0.043999999999999997, -0.084000000000000075, 17062]","[0.040000000000000001, -0.096000000000000085, 17079]","[0.032000000000000001, -0.1080000000000001, 17095]","[0.032000000000000001, -0.1120000000000001, 17112]","[0.028000000000000001, -0.1160000000000001, 17128]","[0.028000000000000001, -0.12000000000000011, 17146]","[0.024, -0.12400000000000011, 17162]","[0.024, -0.12799999999999989, 17178]","[0.02, -0.1319999999999999, 17196]","[0.02, -0.1359999999999999, 17212]","[0.016, -0.1399999999999999, 17229]","[0.016, -0.1399999999999999, 17245]","[0.016, -0.14799999999999991, 17262]","[0.012, -0.14799999999999991, 17278]"
