"[-0.28000000000000003, 0.25600000000000001, 1451]","[-0.28000000000000003, 0.25600000000000001, 1467]","[-0.28000000000000003, 0.25600000000000001, 1484]","[-0.28000000000000003, 0.25600000000000001, 1500]","[-0.28000000000000003, 0.25600000000000001, 1517]","[-0.28000000000000003, 0.25600000000000001, 1534]","[-0.28000000000000003, 0.252, 1551]","[-0.27600000000000002, 0.252, 1568]","[-0.26800000000000002, 0.252, 1585]","[-0.25600000000000001, 0.252, 1601]","[-0.23599999999999999, 0.252, 1619]","[-0.22, 0.252, 1635]","[-0.19600000000000001, 0.252, 1651]","[-0.16800000000000001, 0.25600000000000001, 1669]","[-0.124, 0.26000000000000001, 1684]","[-0.087999999999999995, 0.26000000000000001, 1701]","[-0.040000000000000001, 0.26000000000000001, 1718]","[0.035999999999999997, 0.26800000000000002, 1735]","[0.080000000000000002, 0.28000000000000003, 1750]","[0.11600000000000001, 0.28800000000000003, 1768]","[0.13600000000000001, 0.29200000000000004, 1784]","[0.14000000000000001, 0.29200000000000004, 1801]","[0.14000000000000001, 0.29200000000000004, 1817]","[0.13600000000000001, 0.28800000000000003, 1835]","[0.13200000000000001, 0.28400000000000003, 1851]"
"[-0.10000000000000001, 0.21599999999999997, 2235]","[-0.10000000000000001, 0.23199999999999998, 2267]","[-0.10000000000000001, 0.24399999999999999, 2285]","[-0.10000000000000001, 0.248, 2301]","[-0.10000000000000001, 0.252, 2319]","[-0.10000000000000001, 0.252, 2334]","[-0.10000000000000001, 0.252, 2352]","[-0.10000000000000001, 0.252, 2368]","[-0.10000000000000001, 0.252, 2385]","[-0.10000000000000001, 0.248, 2401]","[-0.10000000000000001, 0.23999999999999999, 2418]","[-0.096000000000000002, 0.21199999999999997, 2435]","[-0.091999999999999998, 0.18400000000000005, 2451]","[-0.087999999999999995, 0.15200000000000002, 2468]","[-0.080000000000000002, 0.099999999999999978, 2485]","[-0.071999999999999995, 0.063999999999999946, 2501]","[-0.059999999999999998, 0.032000000000000028, 2518]","[-0.048000000000000001, 0.0, 2535]","[-0.024, -0.048000000000000043, 2552]","[-0.0040000000000000001, -0.084000000000000075, 2567]","[0.02, -0.1120000000000001, 2584]","[0.048000000000000001, -0.12799999999999989, 2602]","[0.084000000000000005, -0.1319999999999999, 2618]","[0.128, -0.096000000000000085, 2635]","[0.14799999999999999, -0.072000000000000064, 2652]","[0.152, -0.064000000000000057, 2668]","[0.152, -0.064000000000000057, 2685]"
"[-0.048000000000000001, 0.087999999999999967, 3269]","[-0.048000000000000001, 0.087999999999999967, 3302]","[-0.048000000000000001, 0.087999999999999967, 3318]","[-0.048000000000000001, 0.087999999999999967, 3335]","[-0.048000000000000001, 0.087999999999999967, 3352]","[-0.056000000000000001, 0.087999999999999967, 3369]","[-0.059999999999999998, 0.087999999999999967, 3385]","[-0.064000000000000001, 0.087999999999999967, 3401]","[-0.071999999999999995, 0.083999999999999964, 3419]","[-0.084000000000000005, 0.07999999999999996, 3435]","[-0.10000000000000001, 0.075999999999999956, 3452]","[-0.12, 0.067999999999999949, 3468]","[-0.13600000000000001, 0.063999999999999946, 3486]","[-0.14799999999999999, 0.060000000000000053, 3502]","[-0.16, 0.05600000000000005, 3519]","[-0.17599999999999999, 0.052000000000000046, 3535]","[-0.184, 0.044000000000000039, 3552]","[-0.192, 0.032000000000000028, 3569]","[-0.20000000000000001, 0.016000000000000014, 3586]","[-0.20799999999999999, -0.012000000000000011, 3602]","[-0.216, -0.040000000000000036, 3619]","[-0.22, -0.076000000000000068, 3636]","[-0.224, -0.12799999999999989, 3652]","[-0.224, -0.14399999999999991, 3669]","[-0.224, -0.15199999999999991, 3685]","[-0.22, -0.15599999999999992, 3703]"
