"[0.096000000000000002, 0.30800000000000005, 1884]","[0.096000000000000002, 0.30800000000000005, 1901]","[0.096000000000000002, 0.30800000000000005, 1918]","[0.10000000000000001, 0.31200000000000006, 1934]","[0.104, 0.31200000000000006, 1951]","[0.108, 0.30800000000000005, 1967]","[0.112, 0.30800000000000005, 1985]","[0.11600000000000001, 0.30400000000000005, 2001]","[0.11600000000000001, 0.30000000000000004, 2018]","[0.12, 0.30000000000000004, 2034]","[0.124, 0.29600000000000004, 2051]","[0.124, 0.29600000000000004, 2068]","[0.124, 0.29600000000000004, 2085]","[0.124, 0.29600000000000004, 2101]","[0.128, 0.29600000000000004, 2117]","[0.128, 0.29600000000000004, 2135]","[0.128, 0.29200000000000004, 2151]","[0.13200000000000001, 0.29200000000000004, 2168]","[0.13200000000000001, 0.28800000000000003, 2185]","[0.13200000000000001, 0.27600000000000002, 2201]","[0.12, 0.26400000000000001, 2218]","[0.108, 0.248, 2235]","[0.087999999999999995, 0.22399999999999998, 2251]","[0.056000000000000001, 0.18400000000000005, 2267]","[0.035999999999999997, 0.16400000000000003, 2285]","[0.024, 0.15200000000000002, 2301]","[0.0080000000000000002, 0.13200000000000001, 2318]","[-0.024, 0.091999999999999971, 2334]","[-0.048000000000000001, 0.060000000000000053, 2352]","[-0.068000000000000005, 0.028000000000000025, 2368]","[-0.091999999999999998, 0.0, 2385]","[-0.11600000000000001, -0.024000000000000021, 2401]","[-0.14000000000000001, -0.05600000000000005, 2418]","[-0.14799999999999999, -0.076000000000000068, 2435]","[-0.156, -0.096000000000000085, 2452]","[-0.16800000000000001, -0.12000000000000011, 2468]","[-0.17199999999999999, -0.1319999999999999, 2485]","[-0.17199999999999999, -0.14399999999999991, 2502]","[-0.17599999999999999, -0.15199999999999991, 2518]","[-0.17999999999999999, -0.15999999999999992, 2535]","[-0.184, -0.17599999999999993, 2551]","[-0.188, -0.17999999999999994, 2569]","[-0.188, -0.17999999999999994, 2585]","[-0.188, -0.17999999999999994, 2602]","[-0.188, -0.17599999999999993, 2618]"
"[-0.20799999999999999, 0.23999999999999999, 3202]","[-0.20399999999999999, 0.23599999999999999, 3235]","[-0.20399999999999999, 0.23599999999999999, 3252]","[-0.20399999999999999, 0.23599999999999999, 3269]","[-0.20399999999999999, 0.23599999999999999, 3285]","[-0.20000000000000001, 0.23599999999999999, 3303]","[-0.20000000000000001, 0.23599999999999999, 3318]","[-0.20000000000000001, 0.23599999999999999, 3336]","[-0.20000000000000001, 0.23599999999999999, 3352]","[-0.20000000000000001, 0.23199999999999998, 3369]","[-0.20000000000000001, 0.22799999999999998, 3385]","[-0.192, 0.21999999999999997, 3402]","[-0.188, 0.21599999999999997, 3419]","[-0.184, 0.20799999999999996, 3435]","[-0.17999999999999999, 0.19599999999999995, 3452]","[-0.16400000000000001, 0.17200000000000004, 3469]","[-0.156, 0.15600000000000003, 3485]","[-0.14000000000000001, 0.13600000000000001, 3502]","[-0.124, 0.11599999999999999, 3519]","[-0.10000000000000001, 0.075999999999999956, 3535]","[-0.080000000000000002, 0.052000000000000046, 3552]","[-0.064000000000000001, 0.028000000000000025, 3568]","[-0.048000000000000001, 0.0040000000000000036, 3586]","[-0.035999999999999997, -0.016000000000000014, 3603]","[-0.016, -0.036000000000000032, 3618]","[-0.0040000000000000001, -0.044000000000000039, 3635]","[0.0080000000000000002, -0.05600000000000005, 3653]","[0.02, -0.06800000000000006, 3668]","[0.028000000000000001, -0.076000000000000068, 3685]","[0.032000000000000001, -0.080000000000000071, 3703]","[0.040000000000000001, -0.088000000000000078, 3718]","[0.048000000000000001, -0.10000000000000009, 3735]","[0.064000000000000001, -0.1160000000000001, 3752]","[0.075999999999999998, -0.12400000000000011, 3768]","[0.080000000000000002, -0.12400000000000011, 3785]","[0.080000000000000002, -0.12400000000000011, 3803]","[0.080000000000000002, -0.12400000000000011, 3818]"
