<<<<<<< HEAD
"[-0.13200000000000001, -0.088000000000000078, 1200]","[-0.13600000000000001, -0.092000000000000082, 1218]","[-0.13600000000000001, -0.092000000000000082, 1234]","[-0.14399999999999999, -0.092000000000000082, 1250]","[-0.14399999999999999, -0.092000000000000082, 1267]","[-0.14799999999999999, -0.088000000000000078, 1284]","[-0.156, -0.076000000000000068, 1300]","[-0.16, -0.06800000000000006, 1317]","[-0.16400000000000001, -0.05600000000000005, 1334]","[-0.16800000000000001, -0.040000000000000036, 1350]","[-0.16800000000000001, -0.024000000000000021, 1367]","[-0.17199999999999999, 0.012000000000000011, 1384]","[-0.17199999999999999, 0.040000000000000036, 1401]","[-0.17199999999999999, 0.063999999999999946, 1417]","[-0.17199999999999999, 0.091999999999999971, 1434]","[-0.16400000000000001, 0.128, 1451]","[-0.156, 0.15200000000000002, 1467]","[-0.14399999999999999, 0.18000000000000005, 1484]","[-0.13600000000000001, 0.20399999999999996, 1501]","[-0.11600000000000001, 0.22799999999999998, 1518]","[-0.104, 0.23599999999999999, 1534]","[-0.087999999999999995, 0.23999999999999999, 1551]","[-0.071999999999999995, 0.24399999999999999, 1567]","[-0.048000000000000001, 0.24399999999999999, 1583]","[-0.032000000000000001, 0.24399999999999999, 1601]","[-0.016, 0.22799999999999998, 1617]","[-0.0040000000000000001, 0.21199999999999997, 1634]","[0.0080000000000000002, 0.19599999999999995, 1651]","[0.028000000000000001, 0.16800000000000004, 1667]","[0.035999999999999997, 0.14800000000000002, 1683]","[0.043999999999999997, 0.124, 1701]","[0.051999999999999998, 0.087999999999999967, 1717]","[0.056000000000000001, 0.060000000000000053, 1734]","[0.056000000000000001, 0.032000000000000028, 1751]","[0.059999999999999998, 0.0040000000000000036, 1767]","[0.059999999999999998, -0.032000000000000028, 1783]","[0.056000000000000001, -0.05600000000000005, 1800]","[0.051999999999999998, -0.076000000000000068, 1817]","[0.048000000000000001, -0.092000000000000082, 1833]","[0.040000000000000001, -0.1080000000000001, 1851]","[0.032000000000000001, -0.12400000000000011, 1867]","[0.024, -0.1319999999999999, 1884]","[0.02, -0.1319999999999999, 1900]","[0.012, -0.1319999999999999, 1922]","[0.0, -0.12799999999999989, 1948]","[-0.012, -0.1160000000000001, 1968]","[-0.016, -0.1080000000000001, 1987]","[-0.016, -0.084000000000000075, 2014]","[-0.02, -0.052000000000000046, 2036]","[-0.02, -0.024000000000000021, 2054]","[-0.02, -0.0080000000000000071, 2081]","[-0.02, 0.024000000000000021, 2102]","[-0.02, 0.044000000000000039, 2121]","[-0.012, 0.071999999999999953, 2147]","[-0.0040000000000000001, 0.099999999999999978, 2168]","[0.0040000000000000001, 0.11599999999999999, 2187]","[0.016, 0.14800000000000002, 2214]","[0.028000000000000001, 0.17600000000000005, 2234]","[0.032000000000000001, 0.18400000000000005, 2253]","[0.040000000000000001, 0.19199999999999995, 2280]","[0.048000000000000001, 0.19999999999999996, 2301]","[0.064000000000000001, 0.20799999999999996, 2321]","[0.075999999999999998, 0.21199999999999997, 2347]","[0.091999999999999998, 0.21199999999999997, 2367]","[0.104, 0.21199999999999997, 2387]","[0.112, 0.21199999999999997, 2414]","[0.124, 0.21199999999999997, 2434]","[0.13600000000000001, 0.20399999999999996, 2467]","[0.152, 0.18400000000000005, 2494]","[0.16, 0.16800000000000004, 2518]","[0.16800000000000001, 0.15200000000000002, 2547]","[0.17199999999999999, 0.13200000000000001, 2569]","[0.17599999999999999, 0.11199999999999999, 2601]","[0.184, 0.083999999999999964, 2627]","[0.188, 0.052000000000000046, 2652]","[0.188, 0.032000000000000028, 2680]","[0.192, 0.0, 2701]","[0.192, -0.020000000000000018, 2734]","[0.192, -0.052000000000000046, 2761]","[0.17999999999999999, -0.092000000000000082, 2785]","[0.16400000000000001, -0.1399999999999999, 2835]","[0.16, -0.14799999999999991, 2867]","[0.16, -0.15199999999999991, 2894]"
=======
"[-0.17999999999999999, -0.23599999999999999, 3695]","[-0.17599999999999999, -0.23999999999999999, 3712]","[-0.17599999999999999, -0.23999999999999999, 3729]","[-0.17599999999999999, -0.23999999999999999, 3746]","[-0.17599999999999999, -0.23999999999999999, 3763]","[-0.17599999999999999, -0.23999999999999999, 3779]","[-0.17599999999999999, -0.23999999999999999, 3795]","[-0.17599999999999999, -0.23999999999999999, 3813]","[-0.17599999999999999, -0.23999999999999999, 3829]","[-0.17999999999999999, -0.23999999999999999, 3846]","[-0.17999999999999999, -0.23999999999999999, 3862]","[-0.184, -0.23599999999999999, 3878]","[-0.188, -0.23199999999999998, 3896]","[-0.192, -0.22399999999999998, 3912]","[-0.19600000000000001, -0.21199999999999997, 3929]","[-0.20000000000000001, -0.20399999999999996, 3946]","[-0.20399999999999999, -0.19999999999999996, 3962]","[-0.20799999999999999, -0.19599999999999995, 3979]","[-0.21199999999999999, -0.18399999999999994, 3996]","[-0.216, -0.17599999999999993, 4012]","[-0.22, -0.17199999999999993, 4028]","[-0.22, -0.16399999999999992, 4045]","[-0.22800000000000001, -0.15199999999999991, 4080]","[-0.23200000000000001, -0.1359999999999999, 4112]","[-0.23599999999999999, -0.12000000000000011, 4146]","[-0.23999999999999999, -0.10400000000000009, 4179]","[-0.248, -0.080000000000000071, 4213]","[-0.252, -0.05600000000000005, 4246]","[-0.252, -0.028000000000000025, 4279]","[-0.252, -0.012000000000000011, 4313]","[-0.252, 0.020000000000000018, 4346]","[-0.248, 0.048000000000000043, 4379]","[-0.24399999999999999, 0.07999999999999996, 4412]","[-0.23999999999999999, 0.099999999999999978, 4446]","[-0.23200000000000001, 0.124, 4479]","[-0.22, 0.15600000000000003, 4513]","[-0.21199999999999999, 0.17600000000000005, 4546]","[-0.20399999999999999, 0.19599999999999995, 4579]","[-0.184, 0.21599999999999997, 4613]","[-0.16800000000000001, 0.23199999999999998, 4647]","[-0.156, 0.24399999999999999, 4680]","[-0.13600000000000001, 0.26000000000000001, 4712]","[-0.124, 0.26400000000000001, 4746]","[-0.104, 0.26800000000000002, 4779]","[-0.087999999999999995, 0.26800000000000002, 4812]","[-0.068000000000000005, 0.27200000000000002, 4846]","[-0.051999999999999998, 0.26800000000000002, 4880]","[-0.035999999999999997, 0.26000000000000001, 4913]","[-0.02, 0.252, 4946]","[-0.0040000000000000001, 0.23999999999999999, 4980]","[0.0080000000000000002, 0.22399999999999998, 5013]","[0.02, 0.21199999999999997, 5046]","[0.040000000000000001, 0.19199999999999995, 5079]","[0.059999999999999998, 0.16000000000000003, 5112]","[0.075999999999999998, 0.124, 5146]","[0.084000000000000005, 0.10399999999999998, 5179]","[0.087999999999999995, 0.067999999999999949, 5213]","[0.087999999999999995, 0.024000000000000021, 5246]","[0.087999999999999995, -0.0080000000000000071, 5280]","[0.087999999999999995, -0.028000000000000025, 5313]","[0.087999999999999995, -0.048000000000000043, 5347]","[0.087999999999999995, -0.076000000000000068, 5379]","[0.080000000000000002, -0.1120000000000001, 5413]","[0.075999999999999998, -0.12400000000000011, 5446]","[0.071999999999999995, -0.14399999999999991, 5480]","[0.056000000000000001, -0.15999999999999992, 5513]","[0.043999999999999997, -0.17199999999999993, 5546]","[0.032000000000000001, -0.18399999999999994, 5579]","[0.028000000000000001, -0.18399999999999994, 5613]","[0.024, -0.18399999999999994, 5647]","[-0.02, -0.19599999999999995, 5679]","[-0.040000000000000001, -0.19599999999999995, 5712]","[-0.043999999999999997, -0.18799999999999994, 5746]","[-0.056000000000000001, -0.17999999999999994, 5779]","[-0.068000000000000005, -0.16799999999999993, 5812]","[-0.075999999999999998, -0.15199999999999991, 5846]","[-0.084000000000000005, -0.1359999999999999, 5880]","[-0.087999999999999995, -0.12000000000000011, 5912]","[-0.091999999999999998, -0.092000000000000082, 5946]","[-0.096000000000000002, -0.076000000000000068, 5979]","[-0.10000000000000001, -0.05600000000000005, 6046]","[-0.10000000000000001, -0.036000000000000032, 6079]","[-0.10000000000000001, -0.024000000000000021, 6113]","[-0.10000000000000001, 0.0, 6146]","[-0.096000000000000002, 0.016000000000000014, 6179]","[-0.087999999999999995, 0.044000000000000039, 6213]","[-0.080000000000000002, 0.075999999999999956, 6246]","[-0.071999999999999995, 0.095999999999999974, 6279]","[-0.059999999999999998, 0.11599999999999999, 6313]","[-0.051999999999999998, 0.13200000000000001, 6346]","[-0.043999999999999997, 0.15200000000000002, 6379]","[-0.032000000000000001, 0.16800000000000004, 6413]","[-0.016, 0.19199999999999995, 6446]","[-0.0040000000000000001, 0.20399999999999996, 6479]","[0.0, 0.21199999999999997, 6514]","[0.024, 0.22799999999999998, 6546]","[0.051999999999999998, 0.248, 6579]","[0.064000000000000001, 0.25600000000000001, 6612]","[0.071999999999999995, 0.25600000000000001, 6646]","[0.084000000000000005, 0.26400000000000001, 6680]","[0.104, 0.27200000000000002, 6713]","[0.12, 0.27600000000000002, 6746]","[0.13600000000000001, 0.27600000000000002, 6780]","[0.156, 0.28000000000000003, 6813]","[0.17999999999999999, 0.28400000000000003, 6846]","[0.19600000000000001, 0.28400000000000003, 6879]","[0.21199999999999999, 0.28400000000000003, 6913]","[0.23599999999999999, 0.28000000000000003, 6946]","[0.24399999999999999, 0.28000000000000003, 6979]","[0.248, 0.27600000000000002, 7013]","[0.248, 0.27600000000000002, 7046]","[0.252, 0.27200000000000002, 7080]","[0.26400000000000001, 0.26000000000000001, 7113]","[0.27600000000000002, 0.252, 7147]","[0.28000000000000003, 0.23999999999999999, 7180]","[0.28799999999999998, 0.22799999999999998, 7213]","[0.29199999999999998, 0.21599999999999997, 7247]","[0.29599999999999999, 0.20799999999999996, 7280]","[0.29599999999999999, 0.19599999999999995, 7313]","[0.29999999999999999, 0.18400000000000005, 7346]","[0.30399999999999999, 0.16400000000000003, 7379]","[0.30399999999999999, 0.13600000000000001, 7413]","[0.308, 0.11199999999999999, 7447]","[0.308, 0.091999999999999971, 7480]","[0.308, 0.067999999999999949, 7513]","[0.29999999999999999, 0.032000000000000028, 7546]","[0.29599999999999999, -0.0040000000000000036, 7579]","[0.28799999999999998, -0.028000000000000025, 7613]","[0.28399999999999997, -0.048000000000000043, 7646]","[0.28000000000000003, -0.064000000000000057, 7680]","[0.27600000000000002, -0.084000000000000075, 7713]","[0.27200000000000002, -0.092000000000000082, 7747]","[0.26800000000000002, -0.1080000000000001, 7780]","[0.26800000000000002, -0.12000000000000011, 7813]","[0.26400000000000001, -0.1319999999999999, 7847]","[0.26000000000000001, -0.14799999999999991, 7880]","[0.252, -0.16799999999999993, 7913]","[0.252, -0.17199999999999993, 7946]","[0.252, -0.17599999999999993, 7979]","[0.248, -0.18799999999999994, 8013]","[0.24399999999999999, -0.19999999999999996, 8046]","[0.24399999999999999, -0.20799999999999996, 8080]","[0.23999999999999999, -0.21199999999999997, 8113]","[0.23999999999999999, -0.21199999999999997, 8146]","[0.23999999999999999, -0.21199999999999997, 8179]","[0.23999999999999999, -0.21199999999999997, 8213]","[0.23999999999999999, -0.21199999999999997, 8246]","[0.23999999999999999, -0.21199999999999997, 8280]","[0.23999999999999999, -0.21599999999999997, 8313]"
>>>>>>> FETCH_HEAD
