"[-0.252, 0.27600000000000002, 2733]","[-0.252, 0.27600000000000002, 2750]","[-0.252, 0.27600000000000002, 2767]","[-0.252, 0.27600000000000002, 2783]","[-0.252, 0.27600000000000002, 2802]","[-0.252, 0.27600000000000002, 2817]","[-0.252, 0.27600000000000002, 2834]","[-0.252, 0.27600000000000002, 2851]","[-0.252, 0.27600000000000002, 2868]","[-0.252, 0.27600000000000002, 2885]","[-0.252, 0.27600000000000002, 2900]","[-0.252, 0.27600000000000002, 2917]","[-0.252, 0.27600000000000002, 2934]","[-0.252, 0.27600000000000002, 2951]","[-0.252, 0.27600000000000002, 2967]","[-0.252, 0.27600000000000002, 2984]","[-0.252, 0.27600000000000002, 3000]","[-0.252, 0.27600000000000002, 3017]","[-0.252, 0.27600000000000002, 3034]","[-0.252, 0.27600000000000002, 3050]","[-0.248, 0.27600000000000002, 3067]","[-0.248, 0.27600000000000002, 3084]","[-0.23999999999999999, 0.27600000000000002, 3101]","[-0.23200000000000001, 0.27600000000000002, 3117]","[-0.22, 0.27600000000000002, 3133]","[-0.20000000000000001, 0.27600000000000002, 3151]","[-0.184, 0.28000000000000003, 3184]","[-0.17199999999999999, 0.28000000000000003, 3201]","[-0.17199999999999999, 0.28000000000000003, 3217]","[-0.16400000000000001, 0.28000000000000003, 3234]","[-0.152, 0.28000000000000003, 3254]","[-0.13600000000000001, 0.28000000000000003, 3284]","[-0.11600000000000001, 0.28400000000000003, 3318]","[-0.104, 0.28400000000000003, 3334]","[-0.091999999999999998, 0.28400000000000003, 3351]","[-0.084000000000000005, 0.28400000000000003, 3368]","[-0.080000000000000002, 0.28400000000000003, 3384]","[-0.071999999999999995, 0.28400000000000003, 3401]","[-0.059999999999999998, 0.28400000000000003, 3417]","[-0.051999999999999998, 0.28400000000000003, 3436]","[-0.043999999999999997, 0.28400000000000003, 3451]","[-0.035999999999999997, 0.28400000000000003, 3467]","[-0.028000000000000001, 0.28400000000000003, 3483]","[-0.024, 0.28400000000000003, 3500]","[-0.016, 0.28400000000000003, 3517]","[-0.012, 0.28400000000000003, 3534]","[-0.0040000000000000001, 0.28400000000000003, 3551]","[0.0040000000000000001, 0.28400000000000003, 3591]","[0.012, 0.28400000000000003, 3618]","[0.02, 0.28400000000000003, 3634]","[0.024, 0.28400000000000003, 3668]","[0.028000000000000001, 0.28400000000000003, 3685]","[0.035999999999999997, 0.28400000000000003, 3701]","[0.043999999999999997, 0.28400000000000003, 3718]","[0.056000000000000001, 0.28400000000000003, 3734]","[0.064000000000000001, 0.28400000000000003, 3751]","[0.071999999999999995, 0.28400000000000003, 3784]","[0.075999999999999998, 0.28400000000000003, 3818]","[0.075999999999999998, 0.28400000000000003, 3851]","[0.075999999999999998, 0.28400000000000003, 3884]","[0.080000000000000002, 0.28400000000000003, 3917]","[0.080000000000000002, 0.28400000000000003, 3951]","[0.080000000000000002, 0.28400000000000003, 3985]","[0.080000000000000002, 0.28400000000000003, 4018]","[0.080000000000000002, 0.28400000000000003, 4051]","[0.080000000000000002, 0.28400000000000003, 4084]","[0.080000000000000002, 0.28400000000000003, 4118]","[0.080000000000000002, 0.28400000000000003, 4151]","[0.080000000000000002, 0.28400000000000003, 4184]","[0.080000000000000002, 0.28400000000000003, 4218]","[0.080000000000000002, 0.28400000000000003, 4251]"
"[-0.075999999999999998, 0.27200000000000002, 4534]","[-0.080000000000000002, 0.26800000000000002, 4569]","[-0.080000000000000002, 0.26800000000000002, 4587]","[-0.080000000000000002, 0.26800000000000002, 4601]","[-0.080000000000000002, 0.26800000000000002, 4618]","[-0.080000000000000002, 0.26800000000000002, 4635]","[-0.080000000000000002, 0.26800000000000002, 4651]","[-0.075999999999999998, 0.26800000000000002, 4668]","[-0.075999999999999998, 0.26800000000000002, 4684]","[-0.075999999999999998, 0.26800000000000002, 4701]","[-0.075999999999999998, 0.26800000000000002, 4718]","[-0.075999999999999998, 0.26800000000000002, 4735]","[-0.075999999999999998, 0.26800000000000002, 4751]","[-0.075999999999999998, 0.26800000000000002, 4768]","[-0.075999999999999998, 0.26800000000000002, 4791]","[-0.064000000000000001, 0.26800000000000002, 4818]","[-0.059999999999999998, 0.26400000000000001, 4834]","[-0.051999999999999998, 0.25600000000000001, 4852]","[-0.048000000000000001, 0.252, 4868]","[-0.040000000000000001, 0.24399999999999999, 4885]","[-0.035999999999999997, 0.23999999999999999, 4901]","[-0.032000000000000001, 0.23199999999999998, 4918]","[-0.032000000000000001, 0.21599999999999997, 4935]","[-0.028000000000000001, 0.20799999999999996, 4951]","[-0.028000000000000001, 0.19999999999999996, 4968]","[-0.028000000000000001, 0.19199999999999995, 4985]","[-0.028000000000000001, 0.18400000000000005, 5002]","[-0.028000000000000001, 0.17600000000000005, 5018]","[-0.028000000000000001, 0.16800000000000004, 5035]","[-0.028000000000000001, 0.15200000000000002, 5052]","[-0.028000000000000001, 0.14400000000000002, 5068]","[-0.028000000000000001, 0.13600000000000001, 5085]","[-0.032000000000000001, 0.128, 5102]","[-0.032000000000000001, 0.12, 5120]","[-0.032000000000000001, 0.11599999999999999, 5135]","[-0.035999999999999997, 0.10799999999999998, 5152]","[-0.035999999999999997, 0.099999999999999978, 5168]","[-0.040000000000000001, 0.095999999999999974, 5185]","[-0.048000000000000001, 0.083999999999999964, 5201]","[-0.051999999999999998, 0.075999999999999956, 5234]","[-0.068000000000000005, 0.05600000000000005, 5251]","[-0.087999999999999995, 0.040000000000000036, 5267]","[-0.10000000000000001, 0.028000000000000025, 5289]","[-0.12, 0.016000000000000014, 5318]","[-0.13600000000000001, 0.0080000000000000071, 5352]","[-0.156, 0.0040000000000000036, 5369]","[-0.17599999999999999, 0.0040000000000000036, 5401]","[-0.20000000000000001, 0.0, 5434]","[-0.216, 0.0, 5451]","[-0.22800000000000001, 0.0, 5469]","[-0.23999999999999999, 0.0080000000000000071, 5486]","[-0.24399999999999999, 0.016000000000000014, 5502]","[-0.25600000000000001, 0.024000000000000021, 5535]","[-0.26800000000000002, 0.044000000000000039, 5552]","[-0.27200000000000002, 0.052000000000000046, 5569]","[-0.27200000000000002, 0.060000000000000053, 5586]","[-0.27600000000000002, 0.071999999999999953, 5618]","[-0.27600000000000002, 0.091999999999999971, 5636]","[-0.27600000000000002, 0.099999999999999978, 5668]","[-0.27200000000000002, 0.11199999999999999, 5702]","[-0.26000000000000001, 0.128, 5735]","[-0.248, 0.14000000000000001, 5769]","[-0.23999999999999999, 0.14400000000000002, 5802]","[-0.22800000000000001, 0.15200000000000002, 5835]","[-0.20399999999999999, 0.15600000000000003, 5869]","[-0.192, 0.15600000000000003, 5902]","[-0.17599999999999999, 0.15600000000000003, 5935]","[-0.14799999999999999, 0.14800000000000002, 5969]","[-0.128, 0.14400000000000002, 6002]","[-0.104, 0.13600000000000001, 6035]","[-0.080000000000000002, 0.128, 6068]","[-0.068000000000000005, 0.11599999999999999, 6102]","[-0.048000000000000001, 0.099999999999999978, 6135]","[-0.032000000000000001, 0.083999999999999964, 6168]","[-0.016, 0.063999999999999946, 6202]","[0.0080000000000000002, 0.036000000000000032, 6235]","[0.016, 0.020000000000000018, 6268]","[0.032000000000000001, 0.0, 6306]","[0.051999999999999998, -0.032000000000000028, 6336]","[0.068000000000000005, -0.060000000000000053, 6371]","[0.096000000000000002, -0.1080000000000001, 6435]","[0.104, -0.12400000000000011, 6468]","[0.112, -0.1399999999999999, 6502]","[0.124, -0.16399999999999992, 6535]","[0.13600000000000001, -0.18399999999999994, 6570]","[0.14799999999999999, -0.20799999999999996, 6603]","[0.152, -0.22399999999999998, 6636]","[0.156, -0.22399999999999998, 6668]","[0.156, -0.22399999999999998, 6702]","[0.156, -0.22799999999999998, 6735]","[0.156, -0.23199999999999998, 6769]","[0.156, -0.23199999999999998, 6803]","[0.156, -0.23199999999999998, 6836]","[0.156, -0.23199999999999998, 6869]","[0.156, -0.23199999999999998, 6902]","[0.156, -0.23199999999999998, 6936]","[0.156, -0.23199999999999998, 6969]","[0.156, -0.23199999999999998, 7003]","[0.156, -0.23199999999999998, 7036]","[0.156, -0.23199999999999998, 7070]","[0.156, -0.22799999999999998, 7102]","[0.152, -0.20399999999999996, 7139]","[0.14399999999999999, -0.16799999999999993, 7169]","[0.14399999999999999, -0.12400000000000011, 7202]","[0.14000000000000001, -0.072000000000000064, 7236]","[0.14399999999999999, -0.032000000000000028, 7269]","[0.14799999999999999, 0.012000000000000011, 7303]","[0.152, 0.05600000000000005, 7336]","[0.156, 0.083999999999999964, 7369]","[0.16, 0.12, 7403]","[0.16800000000000001, 0.14400000000000002, 7435]","[0.17599999999999999, 0.17600000000000005, 7469]","[0.184, 0.19999999999999996, 7512]","[0.188, 0.21599999999999997, 7536]","[0.188, 0.22399999999999998, 7569]","[0.192, 0.23199999999999998, 7603]","[0.20000000000000001, 0.24399999999999999, 7636]","[0.20399999999999999, 0.25600000000000001, 7671]","[0.21199999999999999, 0.26800000000000002, 7703]","[0.216, 0.28000000000000003, 7736]","[0.216, 0.28000000000000003, 7769]","[0.216, 0.28400000000000003, 7802]","[0.216, 0.28400000000000003, 7838]","[0.216, 0.28400000000000003, 7869]","[0.216, 0.28400000000000003, 7903]","[0.216, 0.28400000000000003, 7936]","[0.216, 0.28400000000000003, 7970]","[0.216, 0.28400000000000003, 8008]","[0.216, 0.28400000000000003, 8037]","[0.216, 0.28400000000000003, 8070]","[0.216, 0.28400000000000003, 8103]","[0.216, 0.28400000000000003, 8136]","[0.216, 0.28400000000000003, 8169]","[0.216, 0.28400000000000003, 8203]","[0.21199999999999999, 0.28000000000000003, 8237]","[0.20799999999999999, 0.27600000000000002, 8269]","[0.20399999999999999, 0.26800000000000002, 8303]","[0.19600000000000001, 0.26400000000000001, 8336]","[0.19600000000000001, 0.26400000000000001, 8369]","[0.19600000000000001, 0.26400000000000001, 8403]","[0.19600000000000001, 0.26000000000000001, 8437]","[0.192, 0.26000000000000001, 8470]","[0.192, 0.26000000000000001, 8503]","[0.192, 0.26000000000000001, 8537]","[0.188, 0.252, 8569]","[0.17599999999999999, 0.24399999999999999, 8603]","[0.17599999999999999, 0.23999999999999999, 8636]","[0.17599999999999999, 0.23999999999999999, 8672]","[0.17599999999999999, 0.23999999999999999, 8703]","[0.17599999999999999, 0.23999999999999999, 8736]","[0.17599999999999999, 0.23999999999999999, 8770]","[0.17599999999999999, 0.23999999999999999, 8803]","[0.17599999999999999, 0.23999999999999999, 8837]"
