"[-0.22, 0.048000000000000043, 1280]","[-0.22, 0.048000000000000043, 1296]","[-0.22, 0.048000000000000043, 1314]","[-0.22, 0.048000000000000043, 1329]","[-0.22, 0.048000000000000043, 1346]","[-0.22, 0.048000000000000043, 1364]","[-0.22, 0.048000000000000043, 1380]","[-0.22, 0.048000000000000043, 1396]","[-0.22, 0.048000000000000043, 1413]","[-0.22, 0.048000000000000043, 1430]","[-0.22, 0.048000000000000043, 1446]","[-0.22, 0.048000000000000043, 1464]","[-0.22, 0.048000000000000043, 1480]","[-0.22, 0.048000000000000043, 1497]","[-0.22, 0.048000000000000043, 1512]","[-0.22, 0.048000000000000043, 1532]","[-0.22, 0.048000000000000043, 1546]","[-0.22, 0.048000000000000043, 1563]","[-0.22, 0.048000000000000043, 1580]","[-0.22, 0.048000000000000043, 1597]","[-0.22, 0.048000000000000043, 1613]","[-0.22, 0.048000000000000043, 1630]","[-0.22, 0.048000000000000043, 1647]","[-0.22, 0.048000000000000043, 1663]","[-0.22, 0.048000000000000043, 1680]","[-0.22, 0.048000000000000043, 1702]","[-0.22800000000000001, 0.052000000000000046, 1730]","[-0.22800000000000001, 0.05600000000000005, 1747]","[-0.23200000000000001, 0.060000000000000053, 1764]","[-0.23599999999999999, 0.063999999999999946, 1781]","[-0.23999999999999999, 0.071999999999999953, 1814]","[-0.24399999999999999, 0.07999999999999996, 1831]","[-0.24399999999999999, 0.083999999999999964, 1849]","[-0.24399999999999999, 0.083999999999999964, 1864]","[-0.248, 0.087999999999999967, 1882]","[-0.252, 0.091999999999999971, 1913]","[-0.252, 0.10399999999999998, 1931]","[-0.25600000000000001, 0.10799999999999998, 1947]","[-0.25600000000000001, 0.12, 1964]","[-0.25600000000000001, 0.124, 1981]","[-0.25600000000000001, 0.13200000000000001, 1996]","[-0.25600000000000001, 0.13600000000000001, 2013]","[-0.25600000000000001, 0.14800000000000002, 2047]","[-0.25600000000000001, 0.16400000000000003, 2064]","[-0.25600000000000001, 0.17200000000000004, 2080]","[-0.25600000000000001, 0.18000000000000005, 2098]","[-0.25600000000000001, 0.18000000000000005, 2114]","[-0.25600000000000001, 0.18400000000000005, 2130]","[-0.252, 0.19199999999999995, 2164]","[-0.248, 0.19999999999999996, 2181]","[-0.248, 0.19999999999999996, 2214]","[-0.24399999999999999, 0.20799999999999996, 2230]","[-0.23599999999999999, 0.21599999999999997, 2248]","[-0.22800000000000001, 0.21999999999999997, 2281]","[-0.21199999999999999, 0.22799999999999998, 2313]","[-0.20000000000000001, 0.23199999999999998, 2331]","[-0.192, 0.23599999999999999, 2364]","[-0.16, 0.24399999999999999, 2398]","[-0.14000000000000001, 0.252, 2430]","[-0.128, 0.25600000000000001, 2464]","[-0.112, 0.25600000000000001, 2498]","[-0.087999999999999995, 0.26000000000000001, 2530]","[-0.071999999999999995, 0.26400000000000001, 2564]","[-0.048000000000000001, 0.26800000000000002, 2597]","[-0.028000000000000001, 0.26800000000000002, 2631]","[0.0040000000000000001, 0.27200000000000002, 2665]","[0.024, 0.27200000000000002, 2697]","[0.051999999999999998, 0.27200000000000002, 2731]","[0.064000000000000001, 0.27200000000000002, 2765]","[0.071999999999999995, 0.27200000000000002, 2798]","[0.084000000000000005, 0.27200000000000002, 2831]","[0.104, 0.27600000000000002, 2870]","[0.13200000000000001, 0.27600000000000002, 2898]","[0.14799999999999999, 0.27600000000000002, 2931]","[0.156, 0.27600000000000002, 2964]","[0.16, 0.27600000000000002, 2998]","[0.16800000000000001, 0.27600000000000002, 3032]","[0.184, 0.27600000000000002, 3066]","[0.20000000000000001, 0.27600000000000002, 3098]","[0.22, 0.27600000000000002, 3130]","[0.23200000000000001, 0.27600000000000002, 3182]","[0.23999999999999999, 0.27600000000000002, 3214]","[0.248, 0.27600000000000002, 3247]","[0.25600000000000001, 0.28000000000000003, 3281]","[0.25600000000000001, 0.28000000000000003, 3314]","[0.25600000000000001, 0.28000000000000003, 3348]","[0.25600000000000001, 0.28000000000000003, 3380]","[0.25600000000000001, 0.28000000000000003, 3414]","[0.25600000000000001, 0.28000000000000003, 3448]","[0.25600000000000001, 0.28000000000000003, 3482]","[0.25600000000000001, 0.28000000000000003, 3515]","[0.25600000000000001, 0.28000000000000003, 3548]","[0.25600000000000001, 0.28000000000000003, 3582]","[0.25600000000000001, 0.28000000000000003, 3615]","[0.25600000000000001, 0.28000000000000003, 3648]","[0.25600000000000001, 0.28000000000000003, 3682]","[0.25600000000000001, 0.28000000000000003, 3715]","[0.25600000000000001, 0.28000000000000003, 3748]"
"[0.184, 0.252, 3998]","[0.184, 0.252, 4048]","[0.184, 0.252, 4064]","[0.184, 0.252, 4082]","[0.184, 0.252, 4098]","[0.184, 0.252, 4115]","[0.184, 0.252, 4132]","[0.184, 0.252, 4148]","[0.184, 0.252, 4165]","[0.184, 0.252, 4182]","[0.184, 0.252, 4198]","[0.184, 0.252, 4215]","[0.184, 0.252, 4231]","[0.184, 0.252, 4250]","[0.184, 0.252, 4264]","[0.184, 0.252, 4282]","[0.184, 0.252, 4298]","[0.184, 0.252, 4315]","[0.184, 0.252, 4331]","[0.184, 0.252, 4349]","[0.184, 0.252, 4366]","[0.184, 0.24399999999999999, 4381]","[0.188, 0.23999999999999999, 4398]","[0.192, 0.23199999999999998, 4418]","[0.19600000000000001, 0.22399999999999998, 4431]","[0.20000000000000001, 0.21599999999999997, 4447]","[0.20000000000000001, 0.20799999999999996, 4465]","[0.20399999999999999, 0.20399999999999996, 4482]","[0.20799999999999999, 0.19599999999999995, 4498]","[0.20799999999999999, 0.19199999999999995, 4515]","[0.20799999999999999, 0.18799999999999994, 4532]","[0.21199999999999999, 0.18400000000000005, 4548]","[0.21199999999999999, 0.17600000000000005, 4564]","[0.21199999999999999, 0.16800000000000004, 4582]","[0.21199999999999999, 0.16400000000000003, 4601]","[0.21199999999999999, 0.15200000000000002, 4615]","[0.21199999999999999, 0.14800000000000002, 4632]","[0.21199999999999999, 0.14000000000000001, 4651]","[0.21199999999999999, 0.13200000000000001, 4682]","[0.20399999999999999, 0.11599999999999999, 4715]","[0.20000000000000001, 0.10799999999999998, 4733]","[0.19600000000000001, 0.10399999999999998, 4765]","[0.188, 0.087999999999999967, 4799]","[0.17599999999999999, 0.071999999999999953, 4832]","[0.16400000000000001, 0.060000000000000053, 4865]","[0.156, 0.048000000000000043, 4898]","[0.14799999999999999, 0.040000000000000036, 4932]","[0.14000000000000001, 0.036000000000000032, 4949]","[0.14000000000000001, 0.032000000000000028, 4965]","[0.13600000000000001, 0.028000000000000025, 4982]","[0.128, 0.024000000000000021, 4999]","[0.12, 0.020000000000000018, 5015]","[0.112, 0.016000000000000014, 5032]","[0.108, 0.012000000000000011, 5050]","[0.096000000000000002, 0.0, 5082]","[0.087999999999999995, -0.0040000000000000036, 5115]","[0.087999999999999995, -0.0040000000000000036, 5149]","[0.087999999999999995, -0.0040000000000000036, 5182]","[0.087999999999999995, -0.0040000000000000036, 5215]","[0.087999999999999995, -0.0040000000000000036, 5249]","[0.087999999999999995, -0.0040000000000000036, 5282]","[0.087999999999999995, -0.0040000000000000036, 5315]","[0.087999999999999995, -0.0040000000000000036, 5349]","[0.087999999999999995, -0.0040000000000000036, 5382]","[0.087999999999999995, -0.0040000000000000036, 5417]","[0.087999999999999995, -0.0040000000000000036, 5448]","[0.087999999999999995, -0.0040000000000000036, 5482]"
"[-0.056000000000000001, -0.0080000000000000071, 5932]","[-0.064000000000000001, -0.0080000000000000071, 5982]","[-0.064000000000000001, -0.0080000000000000071, 5999]","[-0.064000000000000001, -0.0080000000000000071, 6015]","[-0.064000000000000001, -0.0080000000000000071, 6034]","[-0.064000000000000001, -0.0080000000000000071, 6049]","[-0.064000000000000001, -0.0080000000000000071, 6066]","[-0.064000000000000001, -0.0080000000000000071, 6083]","[-0.064000000000000001, -0.0080000000000000071, 6100]","[-0.064000000000000001, -0.0080000000000000071, 6115]","[-0.064000000000000001, -0.0040000000000000036, 6133]","[-0.064000000000000001, -0.0040000000000000036, 6149]","[-0.064000000000000001, -0.0040000000000000036, 6165]","[-0.064000000000000001, -0.0040000000000000036, 6183]","[-0.059999999999999998, -0.0040000000000000036, 6199]","[-0.056000000000000001, 0.0, 6216]","[-0.043999999999999997, 0.0040000000000000036, 6232]","[-0.035999999999999997, 0.0080000000000000071, 6248]","[-0.024, 0.012000000000000011, 6272]","[-0.012, 0.016000000000000014, 6300]","[0.0080000000000000002, 0.020000000000000018, 6315]","[0.016, 0.024000000000000021, 6333]","[0.024, 0.024000000000000021, 6349]","[0.028000000000000001, 0.024000000000000021, 6367]","[0.035999999999999997, 0.024000000000000021, 6383]","[0.048000000000000001, 0.024000000000000021, 6399]","[0.051999999999999998, 0.024000000000000021, 6416]","[0.059999999999999998, 0.024000000000000021, 6449]","[0.064000000000000001, 0.024000000000000021, 6466]","[0.071999999999999995, 0.024000000000000021, 6482]","[0.075999999999999998, 0.024000000000000021, 6499]","[0.084000000000000005, 0.020000000000000018, 6516]","[0.087999999999999995, 0.020000000000000018, 6532]","[0.091999999999999998, 0.016000000000000014, 6549]","[0.096000000000000002, 0.012000000000000011, 6566]","[0.104, 0.0080000000000000071, 6583]","[0.108, 0.0040000000000000036, 6625]","[0.12, -0.012000000000000011, 6649]","[0.128, -0.024000000000000021, 6665]","[0.128, -0.032000000000000028, 6682]","[0.13600000000000001, -0.040000000000000036, 6699]","[0.14399999999999999, -0.048000000000000043, 6716]","[0.152, -0.060000000000000053, 6732]","[0.152, -0.064000000000000057, 6749]","[0.156, -0.072000000000000064, 6765]","[0.156, -0.076000000000000068, 6782]","[0.16, -0.084000000000000075, 6799]","[0.16400000000000001, -0.088000000000000078, 6817]","[0.16800000000000001, -0.10000000000000009, 6849]","[0.17199999999999999, -0.1120000000000001, 6866]","[0.17599999999999999, -0.12000000000000011, 6883]","[0.17999999999999999, -0.12799999999999989, 6900]","[0.184, -0.1399999999999999, 6933]","[0.188, -0.15599999999999992, 6966]","[0.192, -0.16399999999999992, 6984]","[0.192, -0.17599999999999993, 7017]","[0.19600000000000001, -0.19599999999999995, 7050]","[0.20000000000000001, -0.20799999999999996, 7083]","[0.20000000000000001, -0.21599999999999997, 7116]","[0.20399999999999999, -0.23599999999999999, 7149]","[0.20799999999999999, -0.252, 7183]","[0.21199999999999999, -0.26800000000000002, 7216]","[0.216, -0.27600000000000002, 7250]","[0.216, -0.28400000000000003, 7282]","[0.22, -0.28800000000000003, 7316]","[0.22, -0.29200000000000004, 7350]","[0.22, -0.29600000000000004, 7383]","[0.22, -0.29600000000000004, 7416]","[0.22, -0.29600000000000004, 7453]","[0.224, -0.29600000000000004, 7483]"
