"[-0.30399999999999999, 0.07999999999999996, 33874]","[-0.30399999999999999, 0.083999999999999964, 33892]","[-0.30399999999999999, 0.083999999999999964, 33908]","[-0.30399999999999999, 0.083999999999999964, 33925]","[-0.30399999999999999, 0.083999999999999964, 33941]","[-0.30399999999999999, 0.083999999999999964, 33958]","[-0.312, 0.091999999999999971, 33975]","[-0.312, 0.091999999999999971, 33993]","[-0.312, 0.091999999999999971, 34008]","[-0.312, 0.091999999999999971, 34024]","[-0.312, 0.091999999999999971, 34042]","[-0.312, 0.091999999999999971, 34058]","[-0.312, 0.095999999999999974, 34075]","[-0.312, 0.099999999999999978, 34091]","[-0.312, 0.099999999999999978, 34109]","[-0.312, 0.099999999999999978, 34125]","[-0.308, 0.10399999999999998, 34142]","[-0.29999999999999999, 0.10399999999999998, 34158]","[-0.29599999999999999, 0.10399999999999998, 34175]","[-0.28799999999999998, 0.10399999999999998, 34192]","[-0.28000000000000003, 0.10399999999999998, 34209]","[-0.27600000000000002, 0.10399999999999998, 34225]","[-0.26800000000000002, 0.099999999999999978, 34242]","[-0.26400000000000001, 0.099999999999999978, 34258]","[-0.26000000000000001, 0.099999999999999978, 34275]","[-0.25600000000000001, 0.095999999999999974, 34292]","[-0.252, 0.095999999999999974, 34308]","[-0.24399999999999999, 0.091999999999999971, 34325]","[-0.23999999999999999, 0.087999999999999967, 34341]","[-0.23599999999999999, 0.087999999999999967, 34359]","[-0.23599999999999999, 0.083999999999999964, 34375]","[-0.23200000000000001, 0.083999999999999964, 34392]","[-0.22800000000000001, 0.075999999999999956, 34408]","[-0.224, 0.071999999999999953, 34425]","[-0.22, 0.067999999999999949, 34442]","[-0.216, 0.060000000000000053, 34458]","[-0.20799999999999999, 0.052000000000000046, 34475]","[-0.20799999999999999, 0.048000000000000043, 34492]","[-0.20399999999999999, 0.048000000000000043, 34509]","[-0.20399999999999999, 0.040000000000000036, 34525]","[-0.20399999999999999, 0.036000000000000032, 34541]","[-0.20000000000000001, 0.028000000000000025, 34558]","[-0.19600000000000001, 0.024000000000000021, 34576]","[-0.19600000000000001, 0.016000000000000014, 34591]","[-0.192, 0.0080000000000000071, 34608]","[-0.192, 0.0080000000000000071, 34625]","[-0.192, 0.0080000000000000071, 34642]","[-0.192, 0.0080000000000000071, 34658]","[-0.188, 0.0040000000000000036, 34675]","[-0.188, 0.0040000000000000036, 34692]","[-0.184, 0.0, 34708]","[-0.17999999999999999, 0.0, 34726]"
"[-0.22, 0.087999999999999967, 36410]","[-0.224, 0.087999999999999967, 36443]","[-0.224, 0.087999999999999967, 36459]","[-0.23200000000000001, 0.087999999999999967, 36476]","[-0.23200000000000001, 0.087999999999999967, 36493]","[-0.23200000000000001, 0.087999999999999967, 36509]","[-0.23200000000000001, 0.087999999999999967, 36526]","[-0.23200000000000001, 0.087999999999999967, 36542]","[-0.23200000000000001, 0.087999999999999967, 36560]","[-0.23200000000000001, 0.091999999999999971, 36576]","[-0.23200000000000001, 0.095999999999999974, 36593]","[-0.23200000000000001, 0.095999999999999974, 36609]","[-0.23200000000000001, 0.099999999999999978, 36627]","[-0.23200000000000001, 0.10799999999999998, 36643]","[-0.22800000000000001, 0.11199999999999999, 36660]","[-0.22800000000000001, 0.11599999999999999, 36676]","[-0.22800000000000001, 0.12, 36693]","[-0.224, 0.124, 36710]","[-0.224, 0.128, 36726]","[-0.224, 0.13200000000000001, 36743]","[-0.22, 0.13600000000000001, 36759]","[-0.22, 0.14000000000000001, 36777]","[-0.22, 0.14400000000000002, 36793]","[-0.22, 0.14400000000000002, 36810]","[-0.22, 0.14800000000000002, 36826]","[-0.22, 0.15200000000000002, 36843]","[-0.22, 0.15600000000000003, 36860]","[-0.22, 0.16400000000000003, 36877]","[-0.22, 0.16400000000000003, 36893]","[-0.22, 0.17200000000000004, 36910]","[-0.22, 0.18000000000000005, 36927]","[-0.22, 0.18400000000000005, 36943]","[-0.22, 0.19199999999999995, 36960]","[-0.22, 0.19599999999999995, 36976]","[-0.22, 0.19999999999999996, 36994]","[-0.22, 0.20799999999999996, 37010]","[-0.22, 0.21199999999999997, 37027]","[-0.22, 0.21599999999999997, 37043]","[-0.22, 0.21999999999999997, 37060]","[-0.22, 0.22399999999999998, 37077]","[-0.22, 0.22799999999999998, 37093]","[-0.22, 0.22799999999999998, 37110]","[-0.22, 0.22799999999999998, 37126]","[-0.22, 0.23199999999999998, 37143]","[-0.22, 0.23599999999999999, 37160]","[-0.22, 0.23599999999999999, 37179]","[-0.22, 0.23599999999999999, 37193]","[-0.22, 0.23599999999999999, 37210]","[-0.22, 0.23599999999999999, 37227]","[-0.22, 0.23599999999999999, 37243]","[-0.22, 0.23599999999999999, 37261]","[-0.22, 0.23599999999999999, 37277]","[-0.22, 0.23599999999999999, 37294]","[-0.22, 0.23599999999999999, 37311]","[-0.22, 0.23599999999999999, 37326]","[-0.216, 0.22799999999999998, 37344]","[-0.216, 0.21599999999999997, 37360]"
"[-0.21199999999999999, 0.21999999999999997, 49103]","[-0.216, 0.21599999999999997, 49136]","[-0.224, 0.21999999999999997, 49152]","[-0.22800000000000001, 0.22399999999999998, 49170]","[-0.22800000000000001, 0.22799999999999998, 49186]","[-0.23200000000000001, 0.22799999999999998, 49203]","[-0.23200000000000001, 0.23199999999999998, 49220]","[-0.23200000000000001, 0.23199999999999998, 49235]","[-0.23200000000000001, 0.23199999999999998, 49253]","[-0.23200000000000001, 0.23599999999999999, 49270]","[-0.23200000000000001, 0.23999999999999999, 49286]","[-0.23200000000000001, 0.24399999999999999, 49302]","[-0.23200000000000001, 0.248, 49320]","[-0.23200000000000001, 0.25600000000000001, 49336]","[-0.23200000000000001, 0.25600000000000001, 49353]","[-0.23200000000000001, 0.25600000000000001, 49370]","[-0.23200000000000001, 0.25600000000000001, 49386]","[-0.23200000000000001, 0.25600000000000001, 49403]","[-0.23200000000000001, 0.26000000000000001, 49420]","[-0.22800000000000001, 0.26400000000000001, 49436]","[-0.224, 0.26400000000000001, 49453]","[-0.224, 0.26400000000000001, 49470]","[-0.224, 0.26400000000000001, 49486]","[-0.224, 0.26800000000000002, 49502]","[-0.224, 0.26800000000000002, 49519]","[-0.22, 0.27600000000000002, 49537]","[-0.216, 0.27600000000000002, 49553]","[-0.216, 0.28000000000000003, 49570]","[-0.20799999999999999, 0.28400000000000003, 49586]","[-0.20399999999999999, 0.28400000000000003, 49603]","[-0.20399999999999999, 0.28800000000000003, 49620]","[-0.19600000000000001, 0.29600000000000004, 49637]","[-0.188, 0.30000000000000004, 49653]","[-0.184, 0.30400000000000005, 49670]","[-0.17999999999999999, 0.30400000000000005, 49687]","[-0.17599999999999999, 0.30400000000000005, 49703]","[-0.16800000000000001, 0.30800000000000005, 49719]","[-0.16400000000000001, 0.30800000000000005, 49736]","[-0.156, 0.31200000000000006, 49753]","[-0.14799999999999999, 0.31599999999999995, 49770]","[-0.14000000000000001, 0.31599999999999995, 49786]","[-0.13200000000000001, 0.31999999999999995, 49803]","[-0.124, 0.32399999999999995, 49819]","[-0.11600000000000001, 0.32399999999999995, 49836]","[-0.104, 0.32799999999999996, 49854]","[-0.087999999999999995, 0.32799999999999996, 49869]","[-0.080000000000000002, 0.32799999999999996, 49886]","[-0.068000000000000005, 0.32799999999999996, 49903]","[-0.059999999999999998, 0.32799999999999996, 49919]","[-0.048000000000000001, 0.32799999999999996, 49937]","[-0.035999999999999997, 0.32799999999999996, 49952]","[-0.028000000000000001, 0.32799999999999996, 49970]","[-0.016, 0.32799999999999996, 49986]","[-0.0040000000000000001, 0.32799999999999996, 50003]","[0.0040000000000000001, 0.32399999999999995, 50020]","[0.012, 0.31999999999999995, 50036]","[0.016, 0.31599999999999995, 50053]","[0.024, 0.31200000000000006, 50070]","[0.032000000000000001, 0.30800000000000005, 50086]","[0.040000000000000001, 0.30400000000000005, 50104]","[0.048000000000000001, 0.30400000000000005, 50120]","[0.051999999999999998, 0.30000000000000004, 50136]","[0.056000000000000001, 0.29200000000000004, 50154]","[0.059999999999999998, 0.28800000000000003, 50170]","[0.059999999999999998, 0.28400000000000003, 50186]","[0.064000000000000001, 0.27600000000000002, 50203]","[0.064000000000000001, 0.26800000000000002, 50219]","[0.064000000000000001, 0.26000000000000001, 50237]","[0.064000000000000001, 0.252, 50253]","[0.064000000000000001, 0.24399999999999999, 50271]","[0.064000000000000001, 0.23199999999999998, 50287]","[0.064000000000000001, 0.21999999999999997, 50304]","[0.064000000000000001, 0.20799999999999996, 50320]","[0.064000000000000001, 0.19599999999999995, 50337]","[0.059999999999999998, 0.18799999999999994, 50353]","[0.056000000000000001, 0.18400000000000005, 50371]","[0.056000000000000001, 0.18000000000000005, 50386]","[0.051999999999999998, 0.17600000000000005, 50404]","[0.043999999999999997, 0.17200000000000004, 50420]","[0.040000000000000001, 0.16800000000000004, 50438]","[0.016, 0.16000000000000003, 50488]","[0.0040000000000000001, 0.15600000000000003, 50503]","[-0.0040000000000000001, 0.15200000000000002, 50521]","[-0.012, 0.15200000000000002, 50537]","[-0.024, 0.15200000000000002, 50554]","[-0.040000000000000001, 0.15200000000000002, 50571]","[-0.051999999999999998, 0.15200000000000002, 50587]","[-0.064000000000000001, 0.15600000000000003, 50603]","[-0.075999999999999998, 0.15600000000000003, 50620]","[-0.087999999999999995, 0.16000000000000003, 50637]","[-0.104, 0.16400000000000003, 50653]","[-0.112, 0.16800000000000004, 50671]","[-0.12, 0.17200000000000004, 50687]","[-0.13200000000000001, 0.17600000000000005, 50704]","[-0.14799999999999999, 0.18400000000000005, 50721]","[-0.16, 0.18799999999999994, 50737]","[-0.16800000000000001, 0.19599999999999995, 50754]","[-0.17999999999999999, 0.19999999999999996, 50771]","[-0.188, 0.20399999999999996, 50787]","[-0.19600000000000001, 0.21599999999999997, 50803]","[-0.20399999999999999, 0.22399999999999998, 50821]","[-0.21199999999999999, 0.22799999999999998, 50837]","[-0.216, 0.23199999999999998, 50854]","[-0.22800000000000001, 0.23999999999999999, 50871]","[-0.23200000000000001, 0.24399999999999999, 50887]","[-0.23999999999999999, 0.248, 50903]","[-0.24399999999999999, 0.252, 50921]","[-0.248, 0.25600000000000001, 50937]","[-0.252, 0.26000000000000001, 50954]","[-0.252, 0.26400000000000001, 50971]","[-0.25600000000000001, 0.26800000000000002, 50987]","[-0.25600000000000001, 0.26800000000000002, 51004]","[-0.252, 0.26800000000000002, 51021]","[-0.24399999999999999, 0.25600000000000001, 51037]"
"[0.068000000000000005, 0.22799999999999998, 52322]","[0.068000000000000005, 0.22799999999999998, 52371]","[0.068000000000000005, 0.22799999999999998, 52388]","[0.068000000000000005, 0.22799999999999998, 52405]","[0.068000000000000005, 0.22799999999999998, 52422]","[0.068000000000000005, 0.22799999999999998, 52438]","[0.068000000000000005, 0.22799999999999998, 52455]","[0.068000000000000005, 0.21999999999999997, 52471]","[0.068000000000000005, 0.21199999999999997, 52488]","[0.068000000000000005, 0.19999999999999996, 52505]","[0.068000000000000005, 0.19199999999999995, 52521]","[0.068000000000000005, 0.18000000000000005, 52539]","[0.068000000000000005, 0.17200000000000004, 52555]","[0.068000000000000005, 0.16400000000000003, 52572]","[0.071999999999999995, 0.15600000000000003, 52588]","[0.071999999999999995, 0.15200000000000002, 52606]","[0.071999999999999995, 0.14800000000000002, 52622]","[0.071999999999999995, 0.14400000000000002, 52638]","[0.071999999999999995, 0.13600000000000001, 52655]","[0.071999999999999995, 0.128, 52672]","[0.071999999999999995, 0.12, 52689]","[0.075999999999999998, 0.10799999999999998, 52705]","[0.075999999999999998, 0.099999999999999978, 52722]","[0.075999999999999998, 0.095999999999999974, 52738]","[0.075999999999999998, 0.091999999999999971, 52755]","[0.075999999999999998, 0.083999999999999964, 52771]","[0.075999999999999998, 0.07999999999999996, 52788]","[0.080000000000000002, 0.067999999999999949, 52805]","[0.080000000000000002, 0.05600000000000005, 52823]","[0.080000000000000002, 0.048000000000000043, 52838]","[0.080000000000000002, 0.036000000000000032, 52854]","[0.080000000000000002, 0.028000000000000025, 52872]","[0.080000000000000002, 0.024000000000000021, 52888]","[0.080000000000000002, 0.016000000000000014, 52905]","[0.080000000000000002, 0.0080000000000000071, 52922]","[0.080000000000000002, -0.0040000000000000036, 52939]","[0.080000000000000002, -0.012000000000000011, 52955]","[0.080000000000000002, -0.024000000000000021, 52972]","[0.080000000000000002, -0.028000000000000025, 52989]","[0.080000000000000002, -0.040000000000000036, 53006]","[0.080000000000000002, -0.048000000000000043, 53022]","[0.080000000000000002, -0.052000000000000046, 53038]","[0.080000000000000002, -0.060000000000000053, 53055]","[0.080000000000000002, -0.064000000000000057, 53072]","[0.080000000000000002, -0.06800000000000006, 53088]","[0.080000000000000002, -0.072000000000000064, 53105]","[0.080000000000000002, -0.076000000000000068, 53122]","[0.080000000000000002, -0.080000000000000071, 53139]","[0.080000000000000002, -0.084000000000000075, 53156]","[0.080000000000000002, -0.084000000000000075, 53172]","[0.080000000000000002, -0.088000000000000078, 53189]","[0.080000000000000002, -0.088000000000000078, 53206]","[0.080000000000000002, -0.092000000000000082, 53222]","[0.080000000000000002, -0.092000000000000082, 53239]","[0.080000000000000002, -0.092000000000000082, 53255]","[0.084000000000000005, -0.092000000000000082, 53272]"
"[0.064000000000000001, 0.29600000000000004, 54523]","[0.064000000000000001, 0.29600000000000004, 54574]","[0.064000000000000001, 0.29600000000000004, 54590]","[0.064000000000000001, 0.29600000000000004, 54607]","[0.064000000000000001, 0.29600000000000004, 54623]","[0.064000000000000001, 0.29600000000000004, 54640]","[0.056000000000000001, 0.29600000000000004, 54657]","[0.056000000000000001, 0.29600000000000004, 54673]","[0.056000000000000001, 0.29600000000000004, 54691]","[0.056000000000000001, 0.29600000000000004, 54706]","[0.056000000000000001, 0.29600000000000004, 54724]","[0.056000000000000001, 0.29600000000000004, 54740]","[0.056000000000000001, 0.29600000000000004, 54757]","[0.056000000000000001, 0.29600000000000004, 54773]","[0.056000000000000001, 0.29600000000000004, 54790]","[0.056000000000000001, 0.29600000000000004, 54807]","[0.056000000000000001, 0.29600000000000004, 54823]","[0.056000000000000001, 0.29600000000000004, 54840]","[0.056000000000000001, 0.29600000000000004, 54857]","[0.059999999999999998, 0.29600000000000004, 54874]","[0.059999999999999998, 0.29600000000000004, 54890]","[0.064000000000000001, 0.29600000000000004, 54907]","[0.064000000000000001, 0.29600000000000004, 54923]","[0.064000000000000001, 0.29600000000000004, 54941]","[0.068000000000000005, 0.30000000000000004, 54957]","[0.068000000000000005, 0.30000000000000004, 54973]","[0.068000000000000005, 0.30000000000000004, 54990]","[0.071999999999999995, 0.30400000000000005, 55008]","[0.071999999999999995, 0.30400000000000005, 55024]","[0.075999999999999998, 0.30400000000000005, 55040]","[0.075999999999999998, 0.30800000000000005, 55057]","[0.075999999999999998, 0.30800000000000005, 55073]","[0.075999999999999998, 0.30800000000000005, 55090]","[0.075999999999999998, 0.30800000000000005, 55106]","[0.075999999999999998, 0.30800000000000005, 55123]","[0.075999999999999998, 0.30800000000000005, 55139]","[0.075999999999999998, 0.30800000000000005, 55157]","[0.080000000000000002, 0.30800000000000005, 55173]","[0.080000000000000002, 0.30400000000000005, 55190]"
