"[-0.091999999999999998, 0.33599999999999997, 2184]","[-0.096000000000000002, 0.33599999999999997, 2201]","[-0.096000000000000002, 0.33599999999999997, 2218]","[-0.096000000000000002, 0.33599999999999997, 2236]","[-0.096000000000000002, 0.33199999999999996, 2251]","[-0.091999999999999998, 0.32799999999999996, 2268]","[-0.087999999999999995, 0.32399999999999995, 2284]","[-0.080000000000000002, 0.31999999999999995, 2301]","[-0.068000000000000005, 0.31200000000000006, 2319]","[-0.059999999999999998, 0.30400000000000005, 2335]","[-0.048000000000000001, 0.29600000000000004, 2351]","[-0.035999999999999997, 0.29200000000000004, 2368]","[-0.02, 0.28400000000000003, 2384]","[-0.012, 0.28000000000000003, 2401]","[0.0, 0.27600000000000002, 2418]","[0.012, 0.27600000000000002, 2435]","[0.032000000000000001, 0.27600000000000002, 2451]","[0.043999999999999997, 0.27600000000000002, 2468]","[0.056000000000000001, 0.28000000000000003, 2485]","[0.068000000000000005, 0.28800000000000003, 2501]","[0.075999999999999998, 0.29200000000000004, 2518]","[0.087999999999999995, 0.29600000000000004, 2535]","[0.096000000000000002, 0.29600000000000004, 2551]","[0.104, 0.30000000000000004, 2568]","[0.12, 0.30000000000000004, 2585]","[0.128, 0.30000000000000004, 2601]","[0.13600000000000001, 0.30000000000000004, 2618]","[0.14799999999999999, 0.29600000000000004, 2635]","[0.156, 0.28800000000000003, 2652]","[0.16800000000000001, 0.27600000000000002, 2669]","[0.17599999999999999, 0.26400000000000001, 2684]","[0.17999999999999999, 0.252, 2702]","[0.184, 0.23999999999999999, 2718]","[0.192, 0.20799999999999996, 2734]","[0.192, 0.18000000000000005, 2751]","[0.192, 0.14400000000000002, 2768]","[0.192, 0.10799999999999998, 2784]","[0.192, 0.060000000000000053, 2801]","[0.192, 0.020000000000000018, 2818]","[0.192, -0.016000000000000014, 2835]","[0.19600000000000001, -0.072000000000000064, 2851]","[0.19600000000000001, -0.1080000000000001, 2867]","[0.20000000000000001, -0.14399999999999991, 2885]","[0.20000000000000001, -0.17599999999999993, 2901]","[0.20399999999999999, -0.19999999999999996, 2918]","[0.20799999999999999, -0.21599999999999997, 2934]","[0.20799999999999999, -0.23599999999999999, 2951]","[0.21199999999999999, -0.23599999999999999, 2968]","[0.21199999999999999, -0.23999999999999999, 2985]","[0.21199999999999999, -0.22399999999999998, 3001]"
"[-0.156, 0.19199999999999995, 5286]","[-0.156, 0.19199999999999995, 5317]","[-0.156, 0.18799999999999994, 5330]","[-0.156, 0.18799999999999994, 5351]","[-0.16, 0.18799999999999994, 5370]","[-0.16, 0.18799999999999994, 5386]","[-0.16, 0.18400000000000005, 5403]","[-0.16400000000000001, 0.18000000000000005, 5420]","[-0.16800000000000001, 0.17200000000000004, 5436]","[-0.17199999999999999, 0.16000000000000003, 5453]","[-0.17599999999999999, 0.15200000000000002, 5470]","[-0.17999999999999999, 0.14400000000000002, 5487]","[-0.17999999999999999, 0.13200000000000001, 5503]","[-0.184, 0.11599999999999999, 5519]","[-0.192, 0.099999999999999978, 5537]","[-0.192, 0.087999999999999967, 5554]","[-0.19600000000000001, 0.071999999999999953, 5570]","[-0.20000000000000001, 0.05600000000000005, 5587]","[-0.20399999999999999, 0.040000000000000036, 5603]","[-0.20399999999999999, 0.020000000000000018, 5620]","[-0.20799999999999999, 0.0, 5637]","[-0.21199999999999999, -0.032000000000000028, 5654]","[-0.21199999999999999, -0.048000000000000043, 5671]","[-0.21199999999999999, -0.060000000000000053, 5687]","[-0.20799999999999999, -0.076000000000000068, 5703]","[-0.20000000000000001, -0.10400000000000009, 5721]","[-0.19600000000000001, -0.12000000000000011, 5737]","[-0.192, -0.1359999999999999, 5753]","[-0.188, -0.15199999999999991, 5771]","[-0.17999999999999999, -0.16399999999999992, 5786]","[-0.17199999999999999, -0.18399999999999994, 5803]","[-0.16400000000000001, -0.19999999999999996, 5820]","[-0.152, -0.21199999999999997, 5838]","[-0.13600000000000001, -0.22799999999999998, 5854]","[-0.128, -0.23999999999999999, 5871]","[-0.11600000000000001, -0.248, 5887]","[-0.108, -0.25600000000000001, 5903]","[-0.096000000000000002, -0.26000000000000001, 5920]","[-0.087999999999999995, -0.26400000000000001, 5937]","[-0.075999999999999998, -0.26400000000000001, 5954]","[-0.064000000000000001, -0.26800000000000002, 5970]","[-0.051999999999999998, -0.26800000000000002, 5987]","[-0.035999999999999997, -0.26800000000000002, 6004]","[-0.028000000000000001, -0.26400000000000001, 6021]","[-0.016, -0.26000000000000001, 6037]","[-0.0080000000000000002, -0.25600000000000001, 6054]","[0.0040000000000000001, -0.248, 6070]","[0.0080000000000000002, -0.248, 6087]","[0.012, -0.24399999999999999, 6104]","[0.016, -0.24399999999999999, 6121]","[0.024, -0.23999999999999999, 6143]","[0.028000000000000001, -0.23999999999999999, 6170]","[0.035999999999999997, -0.23599999999999999, 6187]","[0.043999999999999997, -0.23599999999999999, 6209]","[0.048000000000000001, -0.23199999999999998, 6236]","[0.056000000000000001, -0.22799999999999998, 6254]","[0.059999999999999998, -0.22799999999999998, 6277]","[0.064000000000000001, -0.22399999999999998, 6302]","[0.075999999999999998, -0.21599999999999997, 6321]","[0.080000000000000002, -0.21599999999999997, 6343]","[0.084000000000000005, -0.21199999999999997, 6369]","[0.087999999999999995, -0.20799999999999996, 6387]","[0.087999999999999995, -0.20399999999999996, 6410]","[0.096000000000000002, -0.19999999999999996, 6436]","[0.10000000000000001, -0.19599999999999995, 6455]","[0.10000000000000001, -0.19199999999999995, 6476]","[0.104, -0.18399999999999994, 6503]","[0.112, -0.17599999999999993, 6529]","[0.112, -0.16799999999999993, 6555]","[0.11600000000000001, -0.15999999999999992, 6583]","[0.12, -0.15599999999999992, 6604]","[0.12, -0.15199999999999991, 6636]","[0.124, -0.14399999999999991, 6663]","[0.124, -0.1399999999999999, 6687]","[0.128, -0.1319999999999999, 6716]","[0.128, -0.12400000000000011, 6738]","[0.128, -0.12000000000000011, 6770]","[0.128, -0.1080000000000001, 6795]","[0.128, -0.10000000000000009, 6821]","[0.128, -0.092000000000000082, 6849]","[0.128, -0.06800000000000006, 6902]","[0.124, -0.05600000000000005, 6929]","[0.11600000000000001, -0.036000000000000032, 6954]","[0.108, -0.024000000000000021, 6982]","[0.10000000000000001, -0.012000000000000011, 7005]","[0.091999999999999998, -0.0080000000000000071, 7035]","[0.087999999999999995, -0.0040000000000000036, 7063]","[0.075999999999999998, 0.0, 7088]","[0.071999999999999995, 0.0, 7116]","[0.064000000000000001, 0.0, 7138]","[0.064000000000000001, 0.0, 7169]","[0.064000000000000001, 0.0, 7196]","[0.064000000000000001, 0.0, 7222]","[0.064000000000000001, 0.0, 7249]","[0.059999999999999998, 0.0, 7272]"
"[-0.0040000000000000001, -0.06800000000000006, 9848]","[0.0, -0.076000000000000068, 9890]","[0.0, -0.076000000000000068, 9907]","[0.0, -0.076000000000000068, 9924]","[0.0040000000000000001, -0.076000000000000068, 9940]","[0.0040000000000000001, -0.076000000000000068, 9958]","[0.0040000000000000001, -0.076000000000000068, 9974]","[0.0080000000000000002, -0.072000000000000064, 9991]","[0.016, -0.064000000000000057, 10007]","[0.024, -0.060000000000000053, 10024]","[0.028000000000000001, -0.05600000000000005, 10041]","[0.035999999999999997, -0.048000000000000043, 10058]","[0.043999999999999997, -0.040000000000000036, 10074]","[0.048000000000000001, -0.028000000000000025, 10091]","[0.051999999999999998, -0.020000000000000018, 10108]","[0.051999999999999998, -0.016000000000000014, 10124]","[0.056000000000000001, -0.012000000000000011, 10141]","[0.059999999999999998, -0.0040000000000000036, 10157]","[0.064000000000000001, 0.0040000000000000036, 10174]","[0.064000000000000001, 0.0080000000000000071, 10191]","[0.068000000000000005, 0.020000000000000018, 10207]","[0.071999999999999995, 0.028000000000000025, 10224]","[0.071999999999999995, 0.032000000000000028, 10240]","[0.075999999999999998, 0.040000000000000036, 10258]","[0.080000000000000002, 0.052000000000000046, 10275]","[0.084000000000000005, 0.063999999999999946, 10291]","[0.084000000000000005, 0.071999999999999953, 10307]","[0.084000000000000005, 0.07999999999999996, 10325]","[0.087999999999999995, 0.083999999999999964, 10341]","[0.087999999999999995, 0.091999999999999971, 10358]","[0.087999999999999995, 0.099999999999999978, 10375]","[0.087999999999999995, 0.10399999999999998, 10391]","[0.091999999999999998, 0.11199999999999999, 10408]","[0.091999999999999998, 0.124, 10425]","[0.091999999999999998, 0.13200000000000001, 10441]","[0.091999999999999998, 0.14000000000000001, 10457]","[0.087999999999999995, 0.14800000000000002, 10474]","[0.084000000000000005, 0.15600000000000003, 10491]","[0.080000000000000002, 0.16400000000000003, 10508]","[0.075999999999999998, 0.16800000000000004, 10524]","[0.068000000000000005, 0.17200000000000004, 10542]","[0.059999999999999998, 0.17600000000000005, 10558]","[0.051999999999999998, 0.18000000000000005, 10574]","[0.043999999999999997, 0.18400000000000005, 10591]","[0.035999999999999997, 0.18799999999999994, 10608]","[0.032000000000000001, 0.19199999999999995, 10624]","[0.02, 0.19199999999999995, 10641]","[0.012, 0.19199999999999995, 10658]","[0.0, 0.19199999999999995, 10674]","[-0.012, 0.18400000000000005, 10691]","[-0.02, 0.17600000000000005, 10715]","[-0.032000000000000001, 0.16400000000000003, 10741]","[-0.043999999999999997, 0.14800000000000002, 10758]","[-0.051999999999999998, 0.13200000000000001, 10781]","[-0.056000000000000001, 0.124, 10808]","[-0.056000000000000001, 0.11599999999999999, 10834]","[-0.056000000000000001, 0.091999999999999971, 10858]","[-0.043999999999999997, 0.067999999999999949, 10888]","[-0.028000000000000001, 0.040000000000000036, 10908]","[-0.024, 0.036000000000000032, 10928]","[-0.016, 0.032000000000000028, 10954]"
"[0.13600000000000001, -0.096000000000000085, 12008]","[0.13600000000000001, -0.096000000000000085, 12059]","[0.13600000000000001, -0.096000000000000085, 12076]","[0.13600000000000001, -0.096000000000000085, 12093]","[0.13600000000000001, -0.10400000000000009, 12109]","[0.14399999999999999, -0.1120000000000001, 12125]","[0.152, -0.12400000000000011, 12143]","[0.16400000000000001, -0.1359999999999999, 12159]","[0.17599999999999999, -0.1399999999999999, 12175]","[0.184, -0.1399999999999999, 12192]"
