"[0.016, 0.22399999999999998, 3234]","[0.016, 0.22399999999999998, 3251]","[0.016, 0.22399999999999998, 3267]","[0.012, 0.23199999999999998, 3284]","[0.012, 0.23199999999999998, 3301]","[0.012, 0.23199999999999998, 3318]","[0.012, 0.23199999999999998, 3337]","[0.0080000000000000002, 0.23599999999999999, 3351]","[0.0080000000000000002, 0.23999999999999999, 3367]","[0.0040000000000000001, 0.24399999999999999, 3384]","[0.0, 0.24399999999999999, 3400]","[0.0, 0.248, 3418]","[-0.0040000000000000001, 0.248, 3434]","[-0.0080000000000000002, 0.252, 3451]","[-0.012, 0.252, 3467]","[-0.012, 0.252, 3484]","[-0.016, 0.252, 3500]","[-0.016, 0.25600000000000001, 3518]","[-0.024, 0.25600000000000001, 3535]","[-0.028000000000000001, 0.25600000000000001, 3550]","[-0.032000000000000001, 0.25600000000000001, 3568]","[-0.040000000000000001, 0.25600000000000001, 3585]","[-0.043999999999999997, 0.25600000000000001, 3601]","[-0.056000000000000001, 0.248, 3617]","[-0.064000000000000001, 0.24399999999999999, 3634]","[-0.068000000000000005, 0.23599999999999999, 3652]","[-0.075999999999999998, 0.22799999999999998, 3668]","[-0.080000000000000002, 0.21999999999999997, 3685]","[-0.087999999999999995, 0.21599999999999997, 3701]","[-0.091999999999999998, 0.20799999999999996, 3718]","[-0.096000000000000002, 0.19999999999999996, 3735]","[-0.104, 0.18400000000000005, 3751]","[-0.108, 0.17200000000000004, 3767]","[-0.112, 0.16000000000000003, 3784]","[-0.11600000000000001, 0.15200000000000002, 3801]","[-0.124, 0.13200000000000001, 3817]","[-0.128, 0.12, 3837]","[-0.128, 0.10799999999999998, 3865]","[-0.13200000000000001, 0.095999999999999974, 3884]","[-0.13200000000000001, 0.083999999999999964, 3902]","[-0.13600000000000001, 0.071999999999999953, 3917]","[-0.13600000000000001, 0.063999999999999946, 3934]","[-0.13600000000000001, 0.044000000000000039, 3951]","[-0.13600000000000001, 0.032000000000000028, 3968]","[-0.13600000000000001, 0.020000000000000018, 3998]","[-0.13600000000000001, -0.020000000000000018, 4017]","[-0.13600000000000001, -0.028000000000000025, 4034]","[-0.13600000000000001, -0.048000000000000043, 4051]","[-0.13600000000000001, -0.064000000000000057, 4082]","[-0.13600000000000001, -0.088000000000000078, 4102]","[-0.13600000000000001, -0.10000000000000009, 4118]","[-0.13600000000000001, -0.1080000000000001, 4135]","[-0.13600000000000001, -0.12400000000000011, 4152]","[-0.13600000000000001, -0.1319999999999999, 4182]","[-0.13200000000000001, -0.14399999999999991, 4201]","[-0.128, -0.15599999999999992, 4232]","[-0.12, -0.17199999999999993, 4252]","[-0.11600000000000001, -0.17999999999999994, 4282]","[-0.104, -0.19999999999999996, 4315]","[-0.091999999999999998, -0.21599999999999997, 4338]","[-0.084000000000000005, -0.21999999999999997, 4366]","[-0.071999999999999995, -0.23199999999999998, 4399]","[-0.059999999999999998, -0.23599999999999999, 4432]","[-0.043999999999999997, -0.23999999999999999, 4465]","[-0.032000000000000001, -0.24399999999999999, 4499]","[-0.016, -0.24399999999999999, 4518]","[-0.0080000000000000002, -0.24399999999999999, 4549]","[0.0080000000000000002, -0.24399999999999999, 4582]","[0.024, -0.23599999999999999, 4615]","[0.035999999999999997, -0.23199999999999998, 4649]","[0.051999999999999998, -0.22399999999999998, 4669]","[0.059999999999999998, -0.21599999999999997, 4699]","[0.071999999999999995, -0.20399999999999996, 4732]","[0.084000000000000005, -0.18799999999999994, 4765]","[0.096000000000000002, -0.17199999999999993, 4799]","[0.108, -0.15199999999999991, 4834]","[0.11600000000000001, -0.1399999999999999, 4866]","[0.12, -0.1160000000000001, 4899]","[0.124, -0.10000000000000009, 4932]","[0.124, -0.084000000000000075, 4953]","[0.124, -0.060000000000000053, 4999]","[0.124, -0.052000000000000046, 5032]","[0.124, -0.032000000000000028, 5065]","[0.124, -0.020000000000000018, 5099]","[0.124, -0.0080000000000000071, 5132]","[0.124, 0.0040000000000000036, 5166]","[0.124, 0.016000000000000014, 5186]","[0.124, 0.024000000000000021, 5215]","[0.124, 0.036000000000000032, 5249]","[0.124, 0.048000000000000043, 5282]","[0.12, 0.060000000000000053, 5302]","[0.11600000000000001, 0.067999999999999949, 5334]","[0.11600000000000001, 0.07999999999999996, 5365]","[0.112, 0.091999999999999971, 5399]","[0.104, 0.10399999999999998, 5432]","[0.10000000000000001, 0.11599999999999999, 5453]","[0.096000000000000002, 0.128, 5482]","[0.087999999999999995, 0.14000000000000001, 5515]","[0.084000000000000005, 0.14800000000000002, 5549]","[0.075999999999999998, 0.16000000000000003, 5582]","[0.071999999999999995, 0.17200000000000004, 5616]","[0.068000000000000005, 0.17600000000000005, 5636]","[0.068000000000000005, 0.18400000000000005, 5669]","[0.059999999999999998, 0.19599999999999995, 5699]","[0.056000000000000001, 0.20399999999999996, 5720]","[0.051999999999999998, 0.21199999999999997, 5748]","[0.043999999999999997, 0.22799999999999998, 5769]","[0.035999999999999997, 0.23999999999999999, 5799]","[0.02, 0.248, 5835]","[-0.0040000000000000001, 0.26400000000000001, 5865]","[-0.028000000000000001, 0.27200000000000002, 5899]"
"[-0.128, -0.17199999999999993, 6887]","[-0.124, -0.17599999999999993, 6932]","[-0.124, -0.17599999999999993, 6953]","[-0.124, -0.17599999999999993, 6971]","[-0.124, -0.17599999999999993, 6986]","[-0.124, -0.17599999999999993, 7004]","[-0.124, -0.17599999999999993, 7020]","[-0.124, -0.17599999999999993, 7037]","[-0.124, -0.17599999999999993, 7053]","[-0.124, -0.17599999999999993, 7070]","[-0.124, -0.17599999999999993, 7086]","[-0.124, -0.17599999999999993, 7104]","[-0.124, -0.17599999999999993, 7121]","[-0.124, -0.17599999999999993, 7136]","[-0.124, -0.17599999999999993, 7153]","[-0.124, -0.17599999999999993, 7171]","[-0.124, -0.17599999999999993, 7187]","[-0.124, -0.17599999999999993, 7203]","[-0.124, -0.17599999999999993, 7220]","[-0.124, -0.17599999999999993, 7236]","[-0.128, -0.17599999999999993, 7254]","[-0.128, -0.17599999999999993, 7270]","[-0.13200000000000001, -0.17599999999999993, 7287]","[-0.13200000000000001, -0.17599999999999993, 7303]","[-0.13200000000000001, -0.17599999999999993, 7321]","[-0.13200000000000001, -0.17599999999999993, 7339]","[-0.13600000000000001, -0.17599999999999993, 7366]","[-0.13600000000000001, -0.17599999999999993, 7387]","[-0.13600000000000001, -0.17599999999999993, 7404]","[-0.13600000000000001, -0.17599999999999993, 7421]","[-0.13600000000000001, -0.17599999999999993, 7438]","[-0.13600000000000001, -0.17599999999999993, 7454]","[-0.13600000000000001, -0.17599999999999993, 7471]","[-0.13600000000000001, -0.17599999999999993, 7499]","[-0.13600000000000001, -0.17599999999999993, 7520]","[-0.13600000000000001, -0.17599999999999993, 7537]","[-0.13600000000000001, -0.17599999999999993, 7554]","[-0.13600000000000001, -0.17599999999999993, 7572]","[-0.13600000000000001, -0.17599999999999993, 7587]","[-0.13600000000000001, -0.17599999999999993, 7604]","[-0.13600000000000001, -0.17599999999999993, 7621]","[-0.13600000000000001, -0.17599999999999993, 7637]","[-0.13600000000000001, -0.17599999999999993, 7655]","[-0.13600000000000001, -0.17599999999999993, 7671]","[-0.13600000000000001, -0.17599999999999993, 7699]","[-0.13600000000000001, -0.17599999999999993, 7720]","[-0.13600000000000001, -0.17599999999999993, 7737]"
"[-0.14000000000000001, -0.19199999999999995, 20914]","[-0.14000000000000001, -0.19199999999999995, 20964]","[-0.14000000000000001, -0.19199999999999995, 20981]","[-0.14000000000000001, -0.19199999999999995, 20997]","[-0.14000000000000001, -0.19199999999999995, 21014]","[-0.14000000000000001, -0.19199999999999995, 21031]","[-0.14000000000000001, -0.19199999999999995, 21048]","[-0.14000000000000001, -0.19199999999999995, 21064]","[-0.14000000000000001, -0.19199999999999995, 21081]","[-0.14000000000000001, -0.19199999999999995, 21097]","[-0.14000000000000001, -0.19199999999999995, 21114]","[-0.14000000000000001, -0.19199999999999995, 21131]","[-0.14000000000000001, -0.19199999999999995, 21147]","[-0.14000000000000001, -0.19199999999999995, 21164]","[-0.14000000000000001, -0.19199999999999995, 21181]","[-0.14000000000000001, -0.19199999999999995, 21197]","[-0.14000000000000001, -0.19199999999999995, 21214]","[-0.14000000000000001, -0.19199999999999995, 21231]","[-0.14000000000000001, -0.19199999999999995, 21247]","[-0.14000000000000001, -0.19199999999999995, 21264]","[-0.14000000000000001, -0.19199999999999995, 21281]","[-0.14000000000000001, -0.19199999999999995, 21297]","[-0.14000000000000001, -0.19199999999999995, 21314]","[-0.14799999999999999, -0.19599999999999995, 21334]","[-0.156, -0.19599999999999995, 21348]","[-0.16400000000000001, -0.19999999999999996, 21364]","[-0.17199999999999999, -0.19999999999999996, 21380]","[-0.17999999999999999, -0.20399999999999996, 21398]","[-0.188, -0.20399999999999996, 21415]","[-0.19600000000000001, -0.20799999999999996, 21431]","[-0.20000000000000001, -0.20799999999999996, 21448]","[-0.20799999999999999, -0.21199999999999997, 21465]","[-0.20799999999999999, -0.21199999999999997, 21481]","[-0.216, -0.21199999999999997, 21498]","[-0.22, -0.21199999999999997, 21515]","[-0.23200000000000001, -0.21199999999999997, 21531]","[-0.23599999999999999, -0.21199999999999997, 21548]","[-0.23999999999999999, -0.21199999999999997, 21565]","[-0.24399999999999999, -0.21199999999999997, 21581]","[-0.24399999999999999, -0.21199999999999997, 21598]","[-0.248, -0.21199999999999997, 21617]","[-0.252, -0.21199999999999997, 21632]","[-0.25600000000000001, -0.21199999999999997, 21648]","[-0.26400000000000001, -0.20799999999999996, 21665]","[-0.26800000000000002, -0.20399999999999996, 21681]","[-0.27200000000000002, -0.19999999999999996, 21698]","[-0.27600000000000002, -0.19999999999999996, 21715]","[-0.28000000000000003, -0.19199999999999995, 21734]","[-0.28399999999999997, -0.18799999999999994, 21751]","[-0.28799999999999998, -0.18799999999999994, 21767]","[-0.29199999999999998, -0.17999999999999994, 21799]","[-0.29599999999999999, -0.17199999999999993, 21834]","[-0.30399999999999999, -0.15999999999999992, 21865]","[-0.312, -0.14799999999999991, 21899]","[-0.316, -0.1399999999999999, 21932]","[-0.32000000000000001, -0.1319999999999999, 21964]","[-0.32000000000000001, -0.12400000000000011, 21998]","[-0.32400000000000001, -0.1080000000000001, 22032]","[-0.32400000000000001, -0.10000000000000009, 22050]","[-0.32400000000000001, -0.096000000000000085, 22068]","[-0.32400000000000001, -0.096000000000000085, 22098]","[-0.32400000000000001, -0.088000000000000078, 22131]","[-0.32400000000000001, -0.076000000000000068, 22165]","[-0.32400000000000001, -0.072000000000000064, 22199]","[-0.32000000000000001, -0.060000000000000053, 22232]","[-0.312, -0.052000000000000046, 22266]","[-0.30399999999999999, -0.040000000000000036, 22299]","[-0.29199999999999998, -0.028000000000000025, 22334]","[-0.28399999999999997, -0.020000000000000018, 22366]","[-0.28000000000000003, -0.012000000000000011, 22399]","[-0.27200000000000002, -0.012000000000000011, 22432]","[-0.26400000000000001, -0.0040000000000000036, 22465]","[-0.252, 0.0, 22499]","[-0.23999999999999999, 0.0, 22532]","[-0.224, 0.0040000000000000036, 22566]","[-0.20799999999999999, 0.0040000000000000036, 22599]","[-0.188, 0.0040000000000000036, 22632]","[-0.16400000000000001, 0.0040000000000000036, 22665]","[-0.14799999999999999, 0.0040000000000000036, 22699]","[-0.128, 0.0040000000000000036, 22732]","[-0.091999999999999998, 0.0040000000000000036, 22816]","[-0.071999999999999995, 0.0040000000000000036, 22849]","[-0.056000000000000001, 0.0080000000000000071, 22883]","[-0.040000000000000001, 0.0080000000000000071, 22916]","[-0.024, 0.012000000000000011, 22950]","[-0.012, 0.012000000000000011, 22982]","[0.0, 0.012000000000000011, 23016]","[0.012, 0.016000000000000014, 23049]","[0.02, 0.016000000000000014, 23082]","[0.032000000000000001, 0.016000000000000014, 23115]","[0.043999999999999997, 0.016000000000000014, 23150]","[0.056000000000000001, 0.016000000000000014, 23182]","[0.064000000000000001, 0.016000000000000014, 23216]","[0.071999999999999995, 0.016000000000000014, 23249]","[0.075999999999999998, 0.016000000000000014, 23283]","[0.087999999999999995, 0.016000000000000014, 23316]","[0.096000000000000002, 0.016000000000000014, 23349]","[0.104, 0.012000000000000011, 23383]","[0.112, 0.012000000000000011, 23416]","[0.12, 0.012000000000000011, 23449]","[0.13200000000000001, 0.0080000000000000071, 23483]","[0.13600000000000001, 0.0080000000000000071, 23516]","[0.14799999999999999, 0.0040000000000000036, 23550]","[0.156, 0.0, 23583]","[0.16400000000000001, -0.0040000000000000036, 23616]","[0.17199999999999999, -0.0080000000000000071, 23650]","[0.17999999999999999, -0.012000000000000011, 23684]","[0.188, -0.012000000000000011, 23716]","[0.19600000000000001, -0.016000000000000014, 23750]","[0.20399999999999999, -0.016000000000000014, 23784]","[0.21199999999999999, -0.024000000000000021, 23816]","[0.216, -0.024000000000000021, 23849]","[0.22, -0.024000000000000021, 23883]","[0.22800000000000001, -0.028000000000000025, 23916]","[0.23200000000000001, -0.032000000000000028, 23949]","[0.23999999999999999, -0.036000000000000032, 23983]","[0.248, -0.040000000000000036, 24017]","[0.252, -0.044000000000000039, 24050]","[0.26000000000000001, -0.052000000000000046, 24084]","[0.26800000000000002, -0.05600000000000005, 24117]","[0.27200000000000002, -0.064000000000000057, 24150]","[0.28000000000000003, -0.072000000000000064, 24183]","[0.28799999999999998, -0.084000000000000075, 24217]","[0.29199999999999998, -0.092000000000000082, 24250]","[0.29599999999999999, -0.10000000000000009, 24283]","[0.30399999999999999, -0.1120000000000001, 24317]","[0.30399999999999999, -0.12400000000000011, 24351]","[0.308, -0.1399999999999999, 24384]","[0.308, -0.15199999999999991, 24417]","[0.308, -0.15999999999999992, 24451]","[0.308, -0.16799999999999993, 24483]","[0.29999999999999999, -0.17999999999999994, 24517]","[0.29599999999999999, -0.18799999999999994, 24550]","[0.28799999999999998, -0.19599999999999995, 24583]","[0.28000000000000003, -0.20799999999999996, 24617]","[0.27200000000000002, -0.21599999999999997, 24651]","[0.26000000000000001, -0.22399999999999998, 24684]","[0.248, -0.23199999999999998, 24717]","[0.23999999999999999, -0.23199999999999998, 24750]","[0.22800000000000001, -0.23599999999999999, 24783]","[0.216, -0.23999999999999999, 24816]","[0.20799999999999999, -0.23999999999999999, 24851]","[0.19600000000000001, -0.24399999999999999, 24883]","[0.188, -0.24399999999999999, 24917]","[0.188, -0.24399999999999999, 24950]","[0.188, -0.24399999999999999, 24983]"
