"[-0.043999999999999997, 0.16800000000000004, 3033]","[-0.043999999999999997, 0.16800000000000004, 3050]","[-0.043999999999999997, 0.16800000000000004, 3067]","[-0.043999999999999997, 0.16800000000000004, 3083]","[-0.043999999999999997, 0.16800000000000004, 3100]","[-0.043999999999999997, 0.16800000000000004, 3116]","[-0.043999999999999997, 0.16800000000000004, 3134]","[-0.043999999999999997, 0.16800000000000004, 3149]","[-0.051999999999999998, 0.16800000000000004, 3167]","[-0.056000000000000001, 0.16800000000000004, 3183]","[-0.064000000000000001, 0.16800000000000004, 3199]","[-0.071999999999999995, 0.16800000000000004, 3216]","[-0.080000000000000002, 0.16800000000000004, 3232]","[-0.087999999999999995, 0.16400000000000003, 3250]","[-0.096000000000000002, 0.16000000000000003, 3266]","[-0.108, 0.14800000000000002, 3283]","[-0.112, 0.14400000000000002, 3299]","[-0.11600000000000001, 0.14000000000000001, 3317]","[-0.12, 0.13200000000000001, 3333]","[-0.124, 0.12, 3350]","[-0.13200000000000001, 0.10799999999999998, 3366]","[-0.13600000000000001, 0.095999999999999974, 3383]","[-0.13600000000000001, 0.07999999999999996, 3399]","[-0.14000000000000001, 0.05600000000000005, 3416]","[-0.14000000000000001, 0.040000000000000036, 3433]","[-0.14000000000000001, 0.024000000000000021, 3449]","[-0.14000000000000001, 0.0040000000000000036, 3467]","[-0.13600000000000001, -0.024000000000000021, 3483]","[-0.13600000000000001, -0.048000000000000043, 3500]","[-0.13200000000000001, -0.06800000000000006, 3516]","[-0.13200000000000001, -0.092000000000000082, 3533]","[-0.128, -0.12400000000000011, 3550]","[-0.128, -0.1359999999999999, 3566]","[-0.12, -0.14799999999999991, 3583]","[-0.11600000000000001, -0.15999999999999992, 3599]","[-0.112, -0.17199999999999993, 3616]","[-0.10000000000000001, -0.19199999999999995, 3633]","[-0.091999999999999998, -0.20399999999999996, 3650]","[-0.084000000000000005, -0.21199999999999997, 3666]","[-0.075999999999999998, -0.21999999999999997, 3684]","[-0.068000000000000005, -0.22399999999999998, 3699]","[-0.059999999999999998, -0.22799999999999998, 3716]","[-0.051999999999999998, -0.23199999999999998, 3733]","[-0.040000000000000001, -0.23199999999999998, 3750]","[-0.028000000000000001, -0.23199999999999998, 3767]","[-0.02, -0.23199999999999998, 3800]","[-0.0080000000000000002, -0.22799999999999998, 3834]","[0.0, -0.21599999999999997, 3866]","[0.016, -0.18399999999999994, 3900]","[0.032000000000000001, -0.16399999999999992, 3934]","[0.043999999999999997, -0.1399999999999999, 3967]","[0.048000000000000001, -0.12400000000000011, 4000]","[0.056000000000000001, -0.096000000000000085, 4034]","[0.059999999999999998, -0.076000000000000068, 4067]","[0.064000000000000001, -0.052000000000000046, 4100]","[0.064000000000000001, -0.036000000000000032, 4133]","[0.068000000000000005, -0.016000000000000014, 4150]","[0.068000000000000005, -0.0040000000000000036, 4183]","[0.068000000000000005, 0.012000000000000011, 4217]","[0.059999999999999998, 0.032000000000000028, 4250]","[0.056000000000000001, 0.040000000000000036, 4284]","[0.043999999999999997, 0.060000000000000053, 4317]","[0.040000000000000001, 0.071999999999999953, 4351]","[0.024, 0.083999999999999964, 4383]","[0.016, 0.095999999999999974, 4417]","[0.0040000000000000001, 0.10799999999999998, 4450]","[0.0, 0.11599999999999999, 4483]","[-0.0040000000000000001, 0.124, 4517]","[-0.0040000000000000001, 0.124, 4550]","[-0.0080000000000000002, 0.13200000000000001, 4583]","[-0.012, 0.13200000000000001, 4617]","[-0.02, 0.14000000000000001, 4650]","[-0.028000000000000001, 0.14800000000000002, 4684]","[-0.035999999999999997, 0.15200000000000002, 4718]","[-0.043999999999999997, 0.15600000000000003, 4750]","[-0.043999999999999997, 0.16000000000000003, 4784]","[-0.048000000000000001, 0.16000000000000003, 4817]"
"[-0.112, -0.19199999999999995, 5884]","[-0.112, -0.19199999999999995, 5934]","[-0.112, -0.19199999999999995, 5952]","[-0.112, -0.19199999999999995, 5968]","[-0.112, -0.19199999999999995, 5984]","[-0.112, -0.19199999999999995, 6001]","[-0.112, -0.19199999999999995, 6018]","[-0.112, -0.19199999999999995, 6035]","[-0.112, -0.19199999999999995, 6052]","[-0.112, -0.19199999999999995, 6068]","[-0.112, -0.19199999999999995, 6085]","[-0.112, -0.19199999999999995, 6101]","[-0.112, -0.19199999999999995, 6118]","[-0.112, -0.19199999999999995, 6135]","[-0.112, -0.19199999999999995, 6150]","[-0.112, -0.19199999999999995, 6168]","[-0.112, -0.19199999999999995, 6184]","[-0.12, -0.18799999999999994, 6201]","[-0.12, -0.18799999999999994, 6218]","[-0.128, -0.18799999999999994, 6234]","[-0.13200000000000001, -0.18799999999999994, 6251]","[-0.13600000000000001, -0.18799999999999994, 6268]","[-0.14000000000000001, -0.18799999999999994, 6285]","[-0.14799999999999999, -0.19199999999999995, 6302]","[-0.152, -0.19599999999999995, 6318]","[-0.16, -0.19999999999999996, 6334]","[-0.16800000000000001, -0.19999999999999996, 6351]","[-0.17199999999999999, -0.20399999999999996, 6368]","[-0.17599999999999999, -0.20399999999999996, 6384]","[-0.17999999999999999, -0.20399999999999996, 6401]","[-0.184, -0.20399999999999996, 6418]","[-0.188, -0.20399999999999996, 6435]","[-0.19600000000000001, -0.20399999999999996, 6451]","[-0.20399999999999999, -0.20399999999999996, 6468]","[-0.20799999999999999, -0.20399999999999996, 6484]","[-0.20799999999999999, -0.20399999999999996, 6502]","[-0.21199999999999999, -0.20399999999999996, 6518]","[-0.216, -0.20399999999999996, 6535]","[-0.22, -0.19999999999999996, 6551]","[-0.224, -0.19199999999999995, 6568]","[-0.22800000000000001, -0.19199999999999995, 6584]","[-0.23200000000000001, -0.18399999999999994, 6601]","[-0.23599999999999999, -0.17999999999999994, 6618]","[-0.24399999999999999, -0.17199999999999993, 6651]","[-0.248, -0.15999999999999992, 6668]","[-0.252, -0.15199999999999991, 6701]","[-0.25600000000000001, -0.1399999999999999, 6735]","[-0.26000000000000001, -0.12000000000000011, 6768]","[-0.26400000000000001, -0.1120000000000001, 6801]","[-0.26400000000000001, -0.10000000000000009, 6835]","[-0.26400000000000001, -0.080000000000000071, 6868]","[-0.26400000000000001, -0.064000000000000057, 6902]","[-0.25600000000000001, -0.048000000000000043, 6935]","[-0.24399999999999999, -0.032000000000000028, 6968]","[-0.224, -0.0080000000000000071, 7002]","[-0.20399999999999999, 0.012000000000000011, 7035]","[-0.184, 0.024000000000000021, 7068]","[-0.16400000000000001, 0.036000000000000032, 7102]","[-0.128, 0.052000000000000046, 7135]","[-0.108, 0.052000000000000046, 7169]","[-0.087999999999999995, 0.052000000000000046, 7201]","[-0.051999999999999998, 0.052000000000000046, 7235]","[-0.02, 0.052000000000000046, 7268]","[0.02, 0.052000000000000046, 7302]","[0.048000000000000001, 0.052000000000000046, 7334]","[0.080000000000000002, 0.052000000000000046, 7368]","[0.104, 0.052000000000000046, 7402]","[0.124, 0.044000000000000039, 7434]","[0.14799999999999999, 0.036000000000000032, 7468]","[0.16400000000000001, 0.028000000000000025, 7501]","[0.17999999999999999, 0.016000000000000014, 7535]","[0.188, 0.0040000000000000036, 7569]","[0.19600000000000001, -0.020000000000000018, 7602]","[0.20000000000000001, -0.032000000000000028, 7636]","[0.20399999999999999, -0.048000000000000043, 7669]","[0.20399999999999999, -0.060000000000000053, 7701]","[0.20799999999999999, -0.072000000000000064, 7735]","[0.20799999999999999, -0.088000000000000078, 7768]","[0.20799999999999999, -0.10400000000000009, 7801]","[0.20799999999999999, -0.1120000000000001, 7835]","[0.192, -0.1359999999999999, 7902]","[0.17999999999999999, -0.14399999999999991, 7936]","[0.16800000000000001, -0.15199999999999991, 7969]","[0.156, -0.15599999999999992, 8002]","[0.14000000000000001, -0.16399999999999992, 8036]","[0.13200000000000001, -0.16399999999999992, 8068]","[0.124, -0.16399999999999992, 8102]","[0.11600000000000001, -0.16399999999999992, 8135]","[0.11600000000000001, -0.16399999999999992, 8169]","[0.11600000000000001, -0.16399999999999992, 8202]","[0.11600000000000001, -0.16399999999999992, 8235]","[0.11600000000000001, -0.16399999999999992, 8268]"
