"[-0.248, 0.29200000000000004, 1049]","[-0.248, 0.29200000000000004, 1066]","[-0.252, 0.28800000000000003, 1082]","[-0.252, 0.28800000000000003, 1100]","[-0.252, 0.28400000000000003, 1116]","[-0.252, 0.27600000000000002, 1133]","[-0.252, 0.252, 1149]","[-0.248, 0.21999999999999997, 1166]","[-0.23999999999999999, 0.18000000000000005, 1182]","[-0.23200000000000001, 0.14800000000000002, 1200]","[-0.224, 0.10799999999999998, 1216]","[-0.216, 0.083999999999999964, 1232]","[-0.21199999999999999, 0.05600000000000005, 1250]","[-0.20399999999999999, 0.028000000000000025, 1266]","[-0.19600000000000001, -0.020000000000000018, 1283]","[-0.192, -0.044000000000000039, 1299]","[-0.188, -0.060000000000000053, 1316]","[-0.184, -0.072000000000000064, 1332]","[-0.17999999999999999, -0.080000000000000071, 1350]","[-0.17999999999999999, -0.088000000000000078, 1366]","[-0.17599999999999999, -0.10000000000000009, 1382]","[-0.17599999999999999, -0.1160000000000001, 1400]","[-0.17199999999999999, -0.1399999999999999, 1416]","[-0.17199999999999999, -0.15199999999999991, 1433]","[-0.17199999999999999, -0.15199999999999991, 1449]","[-0.17199999999999999, -0.15199999999999991, 1467]","[-0.16800000000000001, -0.15599999999999992, 1483]","[-0.16800000000000001, -0.15999999999999992, 1500]","[-0.16800000000000001, -0.15999999999999992, 1516]","[-0.16800000000000001, -0.17199999999999993, 1533]","[-0.16800000000000001, -0.19599999999999995, 1550]","[-0.16800000000000001, -0.20399999999999996, 1567]","[-0.16800000000000001, -0.20799999999999996, 1583]","[-0.16800000000000001, -0.20799999999999996, 1600]","[-0.16800000000000001, -0.21199999999999997, 1616]","[-0.16800000000000001, -0.21999999999999997, 1633]","[-0.16800000000000001, -0.23999999999999999, 1650]","[-0.16800000000000001, -0.26000000000000001, 1666]","[-0.16800000000000001, -0.28000000000000003, 1683]","[-0.16800000000000001, -0.29200000000000004, 1700]","[-0.16800000000000001, -0.29200000000000004, 1717]","[-0.16800000000000001, -0.29600000000000004, 1733]","[-0.16800000000000001, -0.30000000000000004, 1750]","[-0.16400000000000001, -0.30800000000000005, 1767]","[-0.16400000000000001, -0.30800000000000005, 1783]","[-0.16400000000000001, -0.31200000000000006, 1800]","[-0.16400000000000001, -0.31200000000000006, 1816]","[-0.16400000000000001, -0.31200000000000006, 1833]","[-0.16400000000000001, -0.31200000000000006, 1850]","[-0.16400000000000001, -0.31200000000000006, 1867]","[-0.152, -0.30400000000000005, 1883]"
"[-0.16400000000000001, -0.072000000000000064, 2216]","[-0.17199999999999999, -0.084000000000000075, 2250]","[-0.17599999999999999, -0.092000000000000082, 2267]","[-0.17599999999999999, -0.096000000000000085, 2283]","[-0.17599999999999999, -0.10000000000000009, 2300]","[-0.17599999999999999, -0.10400000000000009, 2317]","[-0.17999999999999999, -0.1120000000000001, 2333]","[-0.184, -0.1160000000000001, 2350]","[-0.188, -0.12000000000000011, 2366]","[-0.188, -0.12000000000000011, 2384]","[-0.188, -0.12000000000000011, 2401]","[-0.188, -0.12000000000000011, 2417]","[-0.188, -0.12000000000000011, 2433]","[-0.188, -0.12000000000000011, 2451]","[-0.188, -0.12000000000000011, 2467]","[-0.188, -0.12000000000000011, 2484]","[-0.184, -0.1160000000000001, 2500]","[-0.17599999999999999, -0.10000000000000009, 2516]","[-0.16400000000000001, -0.076000000000000068, 2533]","[-0.128, -0.032000000000000028, 2550]","[-0.104, 0.0, 2567]","[-0.071999999999999995, 0.028000000000000025, 2583]","[-0.040000000000000001, 0.05600000000000005, 2601]","[0.012, 0.095999999999999974, 2617]","[0.040000000000000001, 0.11599999999999999, 2634]","[0.059999999999999998, 0.124, 2650]","[0.064000000000000001, 0.128, 2667]","[0.071999999999999995, 0.13200000000000001, 2683]","[0.071999999999999995, 0.13200000000000001, 2701]","[0.071999999999999995, 0.13200000000000001, 2717]","[0.071999999999999995, 0.13200000000000001, 2734]","[0.071999999999999995, 0.13200000000000001, 2751]"
"[-0.14399999999999999, -0.1319999999999999, 2951]","[-0.16, -0.14799999999999991, 2984]","[-0.16, -0.14799999999999991, 3001]","[-0.16, -0.15199999999999991, 3017]","[-0.16400000000000001, -0.15199999999999991, 3034]","[-0.16400000000000001, -0.15599999999999992, 3051]","[-0.16800000000000001, -0.15999999999999992, 3068]","[-0.17199999999999999, -0.16399999999999992, 3084]","[-0.17599999999999999, -0.16399999999999992, 3101]","[-0.17599999999999999, -0.16399999999999992, 3117]","[-0.17599999999999999, -0.16399999999999992, 3134]","[-0.17199999999999999, -0.15599999999999992, 3151]","[-0.16400000000000001, -0.1399999999999999, 3168]","[-0.16, -0.1319999999999999, 3184]","[-0.156, -0.12000000000000011, 3201]","[-0.156, -0.1080000000000001, 3218]","[-0.152, -0.10000000000000009, 3234]","[-0.152, -0.092000000000000082, 3251]","[-0.14799999999999999, -0.080000000000000071, 3267]","[-0.14399999999999999, -0.06800000000000006, 3285]","[-0.14000000000000001, -0.064000000000000057, 3301]","[-0.14000000000000001, -0.064000000000000057, 3318]","[-0.14000000000000001, -0.060000000000000053, 3334]","[-0.14000000000000001, -0.060000000000000053, 3351]","[-0.14000000000000001, -0.060000000000000053, 3368]","[-0.14000000000000001, -0.060000000000000053, 3384]","[-0.14000000000000001, -0.060000000000000053, 3400]","[-0.14000000000000001, -0.060000000000000053, 3417]","[-0.128, -0.06800000000000006, 3434]","[-0.104, -0.084000000000000075, 3451]","[-0.071999999999999995, -0.10400000000000009, 3468]","[-0.028000000000000001, -0.12799999999999989, 3484]","[0.0, -0.14399999999999991, 3501]","[0.032000000000000001, -0.15999999999999992, 3518]","[0.068000000000000005, -0.17999999999999994, 3534]","[0.10000000000000001, -0.19599999999999995, 3551]","[0.13600000000000001, -0.21199999999999997, 3568]","[0.14399999999999999, -0.21999999999999997, 3585]","[0.14799999999999999, -0.21999999999999997, 3601]","[0.152, -0.22399999999999998, 3618]","[0.16400000000000001, -0.23199999999999998, 3634]","[0.17199999999999999, -0.23599999999999999, 3651]","[0.17999999999999999, -0.24399999999999999, 3668]","[0.17999999999999999, -0.24399999999999999, 3685]","[0.17999999999999999, -0.24399999999999999, 3701]","[0.184, -0.24399999999999999, 3718]","[0.188, -0.23999999999999999, 3735]"
