"[-0.252, 0.27200000000000002, 1782]","[-0.252, 0.27200000000000002, 1799]","[-0.252, 0.27200000000000002, 1816]","[-0.252, 0.27200000000000002, 1833]","[-0.252, 0.27200000000000002, 1849]","[-0.252, 0.27200000000000002, 1866]","[-0.252, 0.27200000000000002, 1883]","[-0.252, 0.27200000000000002, 1899]","[-0.252, 0.27200000000000002, 1916]","[-0.252, 0.27200000000000002, 1932]","[-0.252, 0.27200000000000002, 1949]","[-0.25600000000000001, 0.26800000000000002, 1966]","[-0.252, 0.26400000000000001, 1983]","[-0.24399999999999999, 0.25600000000000001, 1999]","[-0.23599999999999999, 0.24399999999999999, 2015]","[-0.23200000000000001, 0.23599999999999999, 2033]","[-0.224, 0.23199999999999998, 2050]","[-0.216, 0.22399999999999998, 2066]","[-0.20799999999999999, 0.21199999999999997, 2082]","[-0.19600000000000001, 0.19999999999999996, 2099]","[-0.188, 0.19599999999999995, 2115]","[-0.17999999999999999, 0.19199999999999995, 2133]","[-0.16800000000000001, 0.18799999999999994, 2149]","[-0.16, 0.18799999999999994, 2166]","[-0.152, 0.18799999999999994, 2182]","[-0.14399999999999999, 0.19199999999999995, 2200]","[-0.13600000000000001, 0.19599999999999995, 2216]","[-0.128, 0.19999999999999996, 2233]","[-0.124, 0.20399999999999996, 2249]","[-0.124, 0.20399999999999996, 2265]","[-0.124, 0.20399999999999996, 2283]","[-0.124, 0.20399999999999996, 2299]","[-0.124, 0.20399999999999996, 2316]","[-0.124, 0.20399999999999996, 2332]","[-0.124, 0.20399999999999996, 2349]","[-0.124, 0.20399999999999996, 2366]","[-0.124, 0.20799999999999996, 2382]","[-0.124, 0.20799999999999996, 2399]","[-0.124, 0.20799999999999996, 2415]","[-0.124, 0.20799999999999996, 2432]","[-0.124, 0.20799999999999996, 2449]","[-0.124, 0.20399999999999996, 2483]","[-0.128, 0.19999999999999996, 2516]","[-0.13200000000000001, 0.18799999999999994, 2549]","[-0.14399999999999999, 0.16000000000000003, 2583]","[-0.14399999999999999, 0.13600000000000001, 2616]","[-0.14799999999999999, 0.10399999999999998, 2650]","[-0.14799999999999999, 0.071999999999999953, 2683]","[-0.14799999999999999, 0.063999999999999946, 2716]","[-0.14799999999999999, 0.060000000000000053, 2749]","[-0.14799999999999999, 0.060000000000000053, 2782]","[-0.14799999999999999, 0.060000000000000053, 2816]","[-0.14799999999999999, 0.060000000000000053, 2849]","[-0.14799999999999999, 0.060000000000000053, 2882]","[-0.14799999999999999, 0.060000000000000053, 2900]","[-0.14799999999999999, 0.060000000000000053, 2933]","[-0.14799999999999999, 0.060000000000000053, 2966]","[-0.14799999999999999, 0.060000000000000053, 2999]","[-0.14799999999999999, 0.060000000000000053, 3033]","[-0.14799999999999999, 0.060000000000000053, 3066]","[-0.14799999999999999, 0.060000000000000053, 3100]","[-0.14799999999999999, 0.060000000000000053, 3133]","[-0.14799999999999999, 0.060000000000000053, 3166]","[-0.14799999999999999, 0.060000000000000053, 3200]","[-0.14799999999999999, 0.060000000000000053, 3233]","[-0.152, 0.060000000000000053, 3267]","[-0.152, 0.060000000000000053, 3299]","[-0.16, 0.060000000000000053, 3334]"
"[-0.24399999999999999, -0.016000000000000014, 3750]","[-0.23999999999999999, -0.020000000000000018, 3800]","[-0.23599999999999999, -0.020000000000000018, 3816]","[-0.23200000000000001, -0.016000000000000014, 3833]","[-0.23200000000000001, -0.012000000000000011, 3850]","[-0.224, -0.0040000000000000036, 3867]","[-0.224, 0.0040000000000000036, 3884]","[-0.22, 0.0080000000000000071, 3900]","[-0.21199999999999999, 0.016000000000000014, 3916]","[-0.20799999999999999, 0.020000000000000018, 3933]","[-0.20399999999999999, 0.032000000000000028, 3950]","[-0.192, 0.040000000000000036, 3967]","[-0.188, 0.044000000000000039, 3983]","[-0.184, 0.052000000000000046, 4000]","[-0.17599999999999999, 0.05600000000000005, 4016]","[-0.17199999999999999, 0.063999999999999946, 4034]","[-0.16, 0.071999999999999953, 4050]","[-0.14799999999999999, 0.075999999999999956, 4066]","[-0.14799999999999999, 0.075999999999999956, 4084]","[-0.14000000000000001, 0.075999999999999956, 4100]","[-0.13600000000000001, 0.075999999999999956, 4117]","[-0.13200000000000001, 0.075999999999999956, 4134]","[-0.128, 0.071999999999999953, 4150]","[-0.12, 0.063999999999999946, 4167]","[-0.12, 0.060000000000000053, 4184]","[-0.11600000000000001, 0.052000000000000046, 4200]","[-0.11600000000000001, 0.040000000000000036, 4217]","[-0.112, 0.024000000000000021, 4234]","[-0.112, 0.0080000000000000071, 4251]","[-0.112, -0.012000000000000011, 4267]","[-0.112, -0.028000000000000025, 4284]","[-0.112, -0.036000000000000032, 4300]","[-0.108, -0.05600000000000005, 4318]","[-0.108, -0.072000000000000064, 4334]","[-0.108, -0.088000000000000078, 4350]","[-0.108, -0.10400000000000009, 4367]","[-0.104, -0.12400000000000011, 4384]","[-0.104, -0.1359999999999999, 4400]","[-0.104, -0.14399999999999991, 4417]","[-0.104, -0.15199999999999991, 4450]","[-0.104, -0.16399999999999992, 4484]","[-0.104, -0.17199999999999993, 4517]","[-0.104, -0.17199999999999993, 4550]"
"[-0.112, 0.07999999999999996, 5268]","[-0.112, 0.075999999999999956, 5318]","[-0.112, 0.075999999999999956, 5334]","[-0.112, 0.075999999999999956, 5351]","[-0.112, 0.075999999999999956, 5367]","[-0.108, 0.075999999999999956, 5384]","[-0.10000000000000001, 0.075999999999999956, 5400]","[-0.091999999999999998, 0.071999999999999953, 5418]","[-0.084000000000000005, 0.071999999999999953, 5434]","[-0.071999999999999995, 0.071999999999999953, 5450]","[-0.064000000000000001, 0.067999999999999949, 5468]","[-0.059999999999999998, 0.067999999999999949, 5484]","[-0.056000000000000001, 0.067999999999999949, 5501]","[-0.048000000000000001, 0.067999999999999949, 5517]","[-0.043999999999999997, 0.067999999999999949, 5534]","[-0.043999999999999997, 0.067999999999999949, 5550]","[-0.040000000000000001, 0.067999999999999949, 5568]","[-0.032000000000000001, 0.067999999999999949, 5584]","[-0.032000000000000001, 0.067999999999999949, 5600]","[-0.028000000000000001, 0.067999999999999949, 5617]","[-0.028000000000000001, 0.067999999999999949, 5634]","[-0.028000000000000001, 0.067999999999999949, 5650]","[-0.028000000000000001, 0.067999999999999949, 5668]","[-0.028000000000000001, 0.067999999999999949, 5684]","[-0.028000000000000001, 0.067999999999999949, 5701]","[-0.028000000000000001, 0.067999999999999949, 5718]","[-0.028000000000000001, 0.067999999999999949, 5735]","[-0.028000000000000001, 0.067999999999999949, 5751]","[-0.028000000000000001, 0.067999999999999949, 5767]","[-0.028000000000000001, 0.067999999999999949, 5784]","[-0.028000000000000001, 0.067999999999999949, 5801]","[-0.028000000000000001, 0.067999999999999949, 5817]","[-0.028000000000000001, 0.067999999999999949, 5834]","[-0.028000000000000001, 0.067999999999999949, 5850]","[-0.028000000000000001, 0.067999999999999949, 5867]","[-0.028000000000000001, 0.067999999999999949, 5884]","[-0.028000000000000001, 0.067999999999999949, 5901]","[-0.028000000000000001, 0.067999999999999949, 5917]","[-0.028000000000000001, 0.067999999999999949, 5935]","[-0.028000000000000001, 0.067999999999999949, 5951]","[-0.028000000000000001, 0.067999999999999949, 5967]","[-0.028000000000000001, 0.067999999999999949, 5984]","[-0.028000000000000001, 0.063999999999999946, 6018]","[-0.028000000000000001, 0.063999999999999946, 6052]","[-0.028000000000000001, 0.05600000000000005, 6084]","[-0.032000000000000001, 0.040000000000000036, 6101]","[-0.032000000000000001, 0.028000000000000025, 6118]","[-0.032000000000000001, 0.012000000000000011, 6134]","[-0.032000000000000001, -0.0080000000000000071, 6151]","[-0.028000000000000001, -0.020000000000000018, 6168]","[-0.024, -0.032000000000000028, 6184]","[-0.02, -0.044000000000000039, 6201]","[-0.016, -0.05600000000000005, 6218]","[-0.0080000000000000002, -0.076000000000000068, 6235]","[-0.0040000000000000001, -0.084000000000000075, 6252]","[0.0, -0.096000000000000085, 6285]","[0.0080000000000000002, -0.1080000000000001, 6318]","[0.016, -0.12400000000000011, 6351]","[0.028000000000000001, -0.1359999999999999, 6384]","[0.059999999999999998, -0.15599999999999992, 6418]","[0.091999999999999998, -0.17599999999999993, 6451]","[0.10000000000000001, -0.17599999999999993, 6485]","[0.10000000000000001, -0.17599999999999993, 6518]","[0.104, -0.17599999999999993, 6552]","[0.104, -0.17599999999999993, 6584]","[0.108, -0.17599999999999993, 6618]","[0.108, -0.17599999999999993, 6651]","[0.108, -0.17599999999999993, 6685]","[0.108, -0.17599999999999993, 6718]","[0.108, -0.17599999999999993, 6751]","[0.108, -0.16399999999999992, 6785]","[0.108, -0.14799999999999991, 6818]","[0.124, -0.12000000000000011, 6851]","[0.14000000000000001, -0.10400000000000009, 6885]","[0.156, -0.092000000000000082, 6918]","[0.17999999999999999, -0.072000000000000064, 6952]","[0.184, -0.06800000000000006, 6985]","[0.184, -0.06800000000000006, 7018]","[0.184, -0.06800000000000006, 7052]","[0.184, -0.06800000000000006, 7085]","[0.184, -0.06800000000000006, 7151]","[0.17999999999999999, -0.06800000000000006, 7186]","[0.16, -0.05600000000000005, 7219]","[0.14000000000000001, -0.036000000000000032, 7252]","[0.124, -0.0040000000000000036, 7285]","[0.108, 0.024000000000000021, 7319]","[0.087999999999999995, 0.060000000000000053, 7351]","[0.080000000000000002, 0.07999999999999996, 7385]","[0.080000000000000002, 0.091999999999999971, 7418]","[0.080000000000000002, 0.095999999999999974, 7451]","[0.080000000000000002, 0.095999999999999974, 7485]","[0.080000000000000002, 0.095999999999999974, 7518]","[0.080000000000000002, 0.095999999999999974, 7552]","[0.080000000000000002, 0.095999999999999974, 7585]","[0.080000000000000002, 0.095999999999999974, 7619]","[0.096000000000000002, 0.095999999999999974, 7652]","[0.12, 0.095999999999999974, 7685]","[0.156, 0.095999999999999974, 7719]","[0.20000000000000001, 0.087999999999999967, 7753]","[0.23599999999999999, 0.083999999999999964, 7786]","[0.25600000000000001, 0.07999999999999996, 7818]","[0.26400000000000001, 0.07999999999999996, 7852]","[0.26800000000000002, 0.07999999999999996, 7885]","[0.26800000000000002, 0.07999999999999996, 7919]"
