"[-0.312, 0.252, 2050]","[-0.312, 0.252, 2066]","[-0.312, 0.252, 2083]","[-0.312, 0.252, 2100]","[-0.312, 0.252, 2116]","[-0.312, 0.252, 2133]","[-0.316, 0.248, 2150]","[-0.32000000000000001, 0.23999999999999999, 2167]","[-0.32800000000000001, 0.22399999999999998, 2184]","[-0.32800000000000001, 0.21999999999999997, 2200]","[-0.33200000000000002, 0.21599999999999997, 2216]","[-0.33200000000000002, 0.21599999999999997, 2234]","[-0.33200000000000002, 0.21599999999999997, 2249]","[-0.33200000000000002, 0.21599999999999997, 2266]","[-0.33200000000000002, 0.21599999999999997, 2283]","[-0.33200000000000002, 0.20799999999999996, 2300]","[-0.33200000000000002, 0.20799999999999996, 2316]","[-0.33200000000000002, 0.20799999999999996, 2333]","[-0.33200000000000002, 0.20799999999999996, 2349]","[-0.33200000000000002, 0.20799999999999996, 2366]","[-0.33200000000000002, 0.20799999999999996, 2400]","[-0.33200000000000002, 0.20399999999999996, 2416]","[-0.32800000000000001, 0.19999999999999996, 2434]","[-0.312, 0.19599999999999995, 2450]","[-0.27200000000000002, 0.19199999999999995, 2467]","[-0.23999999999999999, 0.19199999999999995, 2483]","[-0.20799999999999999, 0.19199999999999995, 2499]","[-0.17999999999999999, 0.19199999999999995, 2517]","[-0.13200000000000001, 0.19199999999999995, 2533]","[-0.10000000000000001, 0.19199999999999995, 2550]","[-0.064000000000000001, 0.19199999999999995, 2566]","[-0.02, 0.19199999999999995, 2584]","[0.051999999999999998, 0.21199999999999997, 2600]","[0.091999999999999998, 0.22399999999999998, 2617]","[0.124, 0.22799999999999998, 2633]","[0.14799999999999999, 0.23199999999999998, 2650]","[0.16800000000000001, 0.23199999999999998, 2667]","[0.17999999999999999, 0.23199999999999998, 2684]","[0.188, 0.23199999999999998, 2700]","[0.20000000000000001, 0.23199999999999998, 2716]","[0.216, 0.23199999999999998, 2733]","[0.23599999999999999, 0.23199999999999998, 2750]","[0.248, 0.23199999999999998, 2768]","[0.252, 0.23199999999999998, 2783]","[0.252, 0.23199999999999998, 2800]","[0.26400000000000001, 0.23199999999999998, 2817]","[0.27600000000000002, 0.23199999999999998, 2834]","[0.28799999999999998, 0.23199999999999998, 2850]","[0.29599999999999999, 0.23199999999999998, 2867]","[0.29999999999999999, 0.23199999999999998, 2884]","[0.29999999999999999, 0.23199999999999998, 2900]","[0.29999999999999999, 0.23199999999999998, 2917]","[0.29999999999999999, 0.23199999999999998, 2933]","[0.29999999999999999, 0.23199999999999998, 2950]","[0.30399999999999999, 0.23199999999999998, 2967]","[0.30399999999999999, 0.22799999999999998, 2984]","[0.308, 0.22799999999999998, 3001]","[0.308, 0.22799999999999998, 3034]","[0.308, 0.22799999999999998, 3068]","[0.308, 0.22799999999999998, 3101]","[0.308, 0.22799999999999998, 3134]","[0.308, 0.22799999999999998, 3167]"
"[0.0040000000000000001, 0.19999999999999996, 4235]","[0.0040000000000000001, 0.19599999999999995, 4268]","[0.0040000000000000001, 0.19599999999999995, 4285]","[0.0, 0.19599999999999995, 4302]","[0.0, 0.19599999999999995, 4318]","[0.0, 0.19599999999999995, 4335]","[0.0, 0.19599999999999995, 4351]","[0.0, 0.19599999999999995, 4368]","[0.0, 0.19599999999999995, 4385]","[0.0, 0.19599999999999995, 4402]","[0.0, 0.19599999999999995, 4418]","[0.0, 0.19599999999999995, 4435]","[0.0, 0.19199999999999995, 4452]","[0.0, 0.19199999999999995, 4468]","[0.0, 0.19199999999999995, 4485]","[0.0, 0.19199999999999995, 4501]","[-0.0040000000000000001, 0.19199999999999995, 4518]","[-0.0040000000000000001, 0.19199999999999995, 4535]","[-0.0080000000000000002, 0.18000000000000005, 4551]","[-0.012, 0.16800000000000004, 4568]","[-0.016, 0.16000000000000003, 4584]","[-0.016, 0.15200000000000002, 4601]","[-0.02, 0.14000000000000001, 4618]","[-0.024, 0.11199999999999999, 4635]","[-0.024, 0.091999999999999971, 4651]","[-0.028000000000000001, 0.071999999999999953, 4668]","[-0.032000000000000001, 0.044000000000000039, 4686]","[-0.032000000000000001, 0.032000000000000028, 4702]","[-0.032000000000000001, 0.016000000000000014, 4718]","[-0.032000000000000001, -0.0040000000000000036, 4735]","[-0.032000000000000001, -0.028000000000000025, 4752]","[-0.024, -0.072000000000000064, 4768]","[-0.016, -0.10000000000000009, 4785]","[0.0, -0.1399999999999999, 4802]","[0.0040000000000000001, -0.15599999999999992, 4818]","[0.024, -0.18399999999999994, 4835]","[0.040000000000000001, -0.19599999999999995, 4852]","[0.056000000000000001, -0.20799999999999996, 4868]","[0.071999999999999995, -0.22399999999999998, 4902]","[0.091999999999999998, -0.23199999999999998, 4936]","[0.11600000000000001, -0.248, 4969]","[0.152, -0.26400000000000001, 5002]","[0.16800000000000001, -0.27200000000000002, 5036]","[0.17199999999999999, -0.27200000000000002, 5068]","[0.17599999999999999, -0.27600000000000002, 5102]","[0.17999999999999999, -0.27600000000000002, 5135]","[0.17999999999999999, -0.27600000000000002, 5169]","[0.17999999999999999, -0.27600000000000002, 5202]","[0.17999999999999999, -0.27600000000000002, 5235]","[0.17999999999999999, -0.27600000000000002, 5252]","[0.17999999999999999, -0.27600000000000002, 5269]","[0.17999999999999999, -0.27600000000000002, 5302]","[0.184, -0.27600000000000002, 5336]","[0.192, -0.27200000000000002, 5369]","[0.19600000000000001, -0.26800000000000002, 5386]","[0.19600000000000001, -0.26400000000000001, 5418]","[0.19600000000000001, -0.26400000000000001, 5436]","[0.19600000000000001, -0.26400000000000001, 5468]","[0.19600000000000001, -0.26400000000000001, 5502]","[0.19600000000000001, -0.26400000000000001, 5519]","[0.19600000000000001, -0.26400000000000001, 5552]","[0.19600000000000001, -0.26400000000000001, 5585]","[0.19600000000000001, -0.26400000000000001, 5619]","[0.20000000000000001, -0.25600000000000001, 5652]","[0.20000000000000001, -0.252, 5686]","[0.20000000000000001, -0.252, 5719]","[0.20000000000000001, -0.24399999999999999, 5752]","[0.20000000000000001, -0.22799999999999998, 5785]","[0.20399999999999999, -0.22399999999999998, 5819]","[0.20399999999999999, -0.21599999999999997, 5853]","[0.20399999999999999, -0.20399999999999996, 5886]","[0.20399999999999999, -0.19999999999999996, 5920]","[0.20399999999999999, -0.19999999999999996, 5952]","[0.20399999999999999, -0.19999999999999996, 5986]","[0.20399999999999999, -0.19999999999999996, 6019]","[0.20399999999999999, -0.19999999999999996, 6053]","[0.20399999999999999, -0.19999999999999996, 6086]","[0.20399999999999999, -0.19999999999999996, 6119]","[0.20399999999999999, -0.19999999999999996, 6153]","[0.20399999999999999, -0.19999999999999996, 6187]"
"[-0.024, -0.092000000000000082, 7287]","[-0.024, -0.092000000000000082, 7336]","[-0.024, -0.084000000000000075, 7353]","[-0.024, -0.080000000000000071, 7370]","[-0.024, -0.076000000000000068, 7388]","[-0.024, -0.072000000000000064, 7404]","[-0.028000000000000001, -0.06800000000000006, 7421]","[-0.028000000000000001, -0.06800000000000006, 7436]","[-0.028000000000000001, -0.06800000000000006, 7453]","[-0.028000000000000001, -0.064000000000000057, 7470]","[-0.028000000000000001, -0.05600000000000005, 7486]","[-0.028000000000000001, -0.052000000000000046, 7503]","[-0.028000000000000001, -0.044000000000000039, 7521]","[-0.028000000000000001, -0.044000000000000039, 7537]","[-0.028000000000000001, -0.044000000000000039, 7554]","[-0.028000000000000001, -0.044000000000000039, 7570]","[-0.028000000000000001, -0.044000000000000039, 7587]","[-0.028000000000000001, -0.044000000000000039, 7603]","[-0.028000000000000001, -0.044000000000000039, 7620]","[-0.028000000000000001, -0.044000000000000039, 7637]","[-0.028000000000000001, -0.044000000000000039, 7654]","[-0.028000000000000001, -0.044000000000000039, 7670]","[-0.032000000000000001, -0.044000000000000039, 7687]","[-0.032000000000000001, -0.044000000000000039, 7703]","[-0.032000000000000001, -0.044000000000000039, 7720]","[-0.032000000000000001, -0.044000000000000039, 7737]","[-0.032000000000000001, -0.044000000000000039, 7754]","[-0.032000000000000001, -0.044000000000000039, 7771]","[-0.032000000000000001, -0.044000000000000039, 7787]","[-0.032000000000000001, -0.044000000000000039, 7805]","[-0.032000000000000001, -0.044000000000000039, 7837]","[-0.043999999999999997, -0.044000000000000039, 7854]","[-0.051999999999999998, -0.036000000000000032, 7870]","[-0.064000000000000001, -0.028000000000000025, 7887]","[-0.075999999999999998, -0.024000000000000021, 7904]","[-0.084000000000000005, -0.020000000000000018, 7921]","[-0.096000000000000002, -0.020000000000000018, 7937]","[-0.12, -0.016000000000000014, 7954]","[-0.13600000000000001, -0.016000000000000014, 7971]","[-0.156, -0.016000000000000014, 7987]","[-0.17599999999999999, -0.020000000000000018, 8004]","[-0.20000000000000001, -0.032000000000000028, 8038]","[-0.23200000000000001, -0.052000000000000046, 8070]","[-0.25600000000000001, -0.076000000000000068, 8104]","[-0.26000000000000001, -0.088000000000000078, 8137]","[-0.26000000000000001, -0.1080000000000001, 8171]","[-0.26000000000000001, -0.1160000000000001, 8205]","[-0.26000000000000001, -0.1160000000000001, 8238]","[-0.26000000000000001, -0.1160000000000001, 8271]","[-0.26000000000000001, -0.1160000000000001, 8304]","[-0.26000000000000001, -0.1160000000000001, 8338]","[-0.26000000000000001, -0.1160000000000001, 8371]","[-0.26000000000000001, -0.1160000000000001, 8405]","[-0.26000000000000001, -0.1160000000000001, 8438]","[-0.26000000000000001, -0.1160000000000001, 8471]","[-0.26000000000000001, -0.1160000000000001, 8505]","[-0.26000000000000001, -0.1160000000000001, 8538]","[-0.26000000000000001, -0.1160000000000001, 8571]","[-0.26000000000000001, -0.1160000000000001, 8604]","[-0.26000000000000001, -0.1160000000000001, 8638]","[-0.26000000000000001, -0.1160000000000001, 8671]","[-0.26000000000000001, -0.1160000000000001, 8705]","[-0.26000000000000001, -0.1160000000000001, 8738]","[-0.26000000000000001, -0.1160000000000001, 8772]","[-0.26000000000000001, -0.1160000000000001, 8805]","[-0.26000000000000001, -0.1160000000000001, 8838]"
