"[-0.29999999999999999, 0.18400000000000005, 1916]","[-0.29999999999999999, 0.18400000000000005, 1933]","[-0.29999999999999999, 0.18400000000000005, 1950]","[-0.29999999999999999, 0.18400000000000005, 1966]","[-0.29999999999999999, 0.18400000000000005, 1983]","[-0.29999999999999999, 0.18400000000000005, 2000]","[-0.29999999999999999, 0.18400000000000005, 2016]","[-0.29999999999999999, 0.18400000000000005, 2033]","[-0.29999999999999999, 0.18400000000000005, 2049]","[-0.29999999999999999, 0.18400000000000005, 2066]","[-0.29999999999999999, 0.18400000000000005, 2083]","[-0.29999999999999999, 0.18400000000000005, 2100]","[-0.29999999999999999, 0.18400000000000005, 2116]","[-0.29599999999999999, 0.18400000000000005, 2134]","[-0.29599999999999999, 0.18400000000000005, 2149]","[-0.28399999999999997, 0.18400000000000005, 2166]","[-0.26000000000000001, 0.18400000000000005, 2183]","[-0.252, 0.18400000000000005, 2199]","[-0.224, 0.18400000000000005, 2216]","[-0.20399999999999999, 0.18400000000000005, 2233]","[-0.17999999999999999, 0.18400000000000005, 2250]","[-0.16, 0.18400000000000005, 2266]","[-0.124, 0.18400000000000005, 2283]","[-0.104, 0.18400000000000005, 2302]","[-0.084000000000000005, 0.18400000000000005, 2316]","[-0.064000000000000001, 0.18400000000000005, 2333]","[-0.048000000000000001, 0.18400000000000005, 2349]","[-0.016, 0.18400000000000005, 2366]","[0.0040000000000000001, 0.18400000000000005, 2383]","[0.028000000000000001, 0.18400000000000005, 2400]","[0.059999999999999998, 0.18799999999999994, 2416]","[0.084000000000000005, 0.18799999999999994, 2433]","[0.104, 0.19199999999999995, 2450]","[0.124, 0.19199999999999995, 2467]","[0.156, 0.19199999999999995, 2483]","[0.17199999999999999, 0.19599999999999995, 2499]","[0.192, 0.19599999999999995, 2516]","[0.20799999999999999, 0.19599999999999995, 2533]","[0.224, 0.19599999999999995, 2550]","[0.252, 0.19599999999999995, 2566]","[0.26800000000000002, 0.19599999999999995, 2583]","[0.28399999999999997, 0.19599999999999995, 2599]","[0.29599999999999999, 0.19599999999999995, 2617]","[0.312, 0.19599999999999995, 2633]","[0.32000000000000001, 0.19599999999999995, 2650]","[0.32400000000000001, 0.19599999999999995, 2666]","[0.32400000000000001, 0.19599999999999995, 2683]","[0.32400000000000001, 0.19599999999999995, 2699]","[0.32400000000000001, 0.19599999999999995, 2716]","[0.32400000000000001, 0.19599999999999995, 2732]"
"[-0.064000000000000001, 0.19599999999999995, 3534]","[-0.064000000000000001, 0.19599999999999995, 3579]","[-0.064000000000000001, 0.19599999999999995, 3601]","[-0.064000000000000001, 0.19599999999999995, 3618]","[-0.064000000000000001, 0.19599999999999995, 3634]","[-0.064000000000000001, 0.19599999999999995, 3651]","[-0.064000000000000001, 0.19599999999999995, 3667]","[-0.064000000000000001, 0.19599999999999995, 3684]","[-0.064000000000000001, 0.19599999999999995, 3700]","[-0.064000000000000001, 0.19599999999999995, 3717]","[-0.064000000000000001, 0.19599999999999995, 3734]","[-0.064000000000000001, 0.19599999999999995, 3751]","[-0.064000000000000001, 0.19599999999999995, 3767]","[-0.064000000000000001, 0.19199999999999995, 3784]","[-0.068000000000000005, 0.18400000000000005, 3803]","[-0.068000000000000005, 0.17200000000000004, 3818]","[-0.071999999999999995, 0.16400000000000003, 3834]","[-0.075999999999999998, 0.14800000000000002, 3850]","[-0.080000000000000002, 0.14000000000000001, 3868]","[-0.080000000000000002, 0.124, 3884]","[-0.080000000000000002, 0.12, 3901]","[-0.084000000000000005, 0.10399999999999998, 3917]","[-0.084000000000000005, 0.091999999999999971, 3934]","[-0.084000000000000005, 0.07999999999999996, 3951]","[-0.084000000000000005, 0.067999999999999949, 3968]","[-0.084000000000000005, 0.044000000000000039, 3985]","[-0.084000000000000005, 0.032000000000000028, 4001]","[-0.084000000000000005, 0.020000000000000018, 4017]","[-0.084000000000000005, 0.0040000000000000036, 4034]","[-0.084000000000000005, -0.012000000000000011, 4051]","[-0.084000000000000005, -0.036000000000000032, 4067]","[-0.084000000000000005, -0.060000000000000053, 4084]","[-0.080000000000000002, -0.080000000000000071, 4101]","[-0.071999999999999995, -0.10000000000000009, 4118]","[-0.064000000000000001, -0.12400000000000011, 4134]","[-0.059999999999999998, -0.1359999999999999, 4150]","[-0.056000000000000001, -0.14799999999999991, 4168]","[-0.051999999999999998, -0.15599999999999992, 4185]","[-0.043999999999999997, -0.16399999999999992, 4201]","[-0.040000000000000001, -0.16799999999999993, 4217]","[-0.035999999999999997, -0.17599999999999993, 4234]","[-0.028000000000000001, -0.17999999999999994, 4251]","[-0.024, -0.18799999999999994, 4268]","[-0.012, -0.19599999999999995, 4284]","[-0.0040000000000000001, -0.20399999999999996, 4304]","[0.012, -0.21599999999999997, 4329]","[0.032000000000000001, -0.22399999999999998, 4351]","[0.056000000000000001, -0.23199999999999998, 4380]","[0.071999999999999995, -0.23999999999999999, 4401]","[0.084000000000000005, -0.23999999999999999, 4417]","[0.091999999999999998, -0.24399999999999999, 4446]","[0.108, -0.24399999999999999, 4467]","[0.12, -0.24399999999999999, 4484]","[0.128, -0.24399999999999999, 4501]","[0.14399999999999999, -0.23999999999999999, 4529]","[0.156, -0.23599999999999999, 4551]","[0.16400000000000001, -0.22799999999999998, 4580]","[0.17599999999999999, -0.21999999999999997, 4602]","[0.188, -0.20799999999999996, 4629]","[0.19600000000000001, -0.19599999999999995, 4650]","[0.20000000000000001, -0.18799999999999994, 4668]","[0.20399999999999999, -0.18399999999999994, 4696]","[0.20799999999999999, -0.15999999999999992, 4718]","[0.20799999999999999, -0.15199999999999991, 4735]","[0.21199999999999999, -0.1399999999999999, 4762]","[0.21199999999999999, -0.1359999999999999, 4784]","[0.21199999999999999, -0.1359999999999999, 4805]","[0.21199999999999999, -0.1359999999999999, 4829]","[0.21199999999999999, -0.1359999999999999, 4851]","[0.21199999999999999, -0.1359999999999999, 4879]","[0.21199999999999999, -0.1359999999999999, 4902]"
"[-0.087999999999999995, -0.05600000000000005, 5736]","[-0.084000000000000005, -0.05600000000000005, 5780]","[-0.084000000000000005, -0.05600000000000005, 5796]","[-0.084000000000000005, -0.05600000000000005, 5819]","[-0.084000000000000005, -0.05600000000000005, 5836]","[-0.084000000000000005, -0.05600000000000005, 5852]","[-0.084000000000000005, -0.05600000000000005, 5869]","[-0.084000000000000005, -0.05600000000000005, 5886]","[-0.084000000000000005, -0.05600000000000005, 5902]","[-0.084000000000000005, -0.05600000000000005, 5919]","[-0.087999999999999995, -0.05600000000000005, 5935]","[-0.087999999999999995, -0.05600000000000005, 5953]","[-0.091999999999999998, -0.05600000000000005, 5968]","[-0.10000000000000001, -0.05600000000000005, 5986]","[-0.108, -0.052000000000000046, 6002]","[-0.11600000000000001, -0.052000000000000046, 6019]","[-0.124, -0.052000000000000046, 6036]","[-0.13600000000000001, -0.052000000000000046, 6052]","[-0.14000000000000001, -0.052000000000000046, 6069]","[-0.152, -0.048000000000000043, 6085]","[-0.16, -0.048000000000000043, 6103]","[-0.16800000000000001, -0.048000000000000043, 6119]","[-0.17599999999999999, -0.048000000000000043, 6137]","[-0.184, -0.048000000000000043, 6153]","[-0.188, -0.048000000000000043, 6169]","[-0.19600000000000001, -0.048000000000000043, 6185]","[-0.20000000000000001, -0.048000000000000043, 6203]","[-0.20399999999999999, -0.048000000000000043, 6219]","[-0.21199999999999999, -0.048000000000000043, 6235]","[-0.216, -0.048000000000000043, 6252]","[-0.22, -0.048000000000000043, 6269]","[-0.22800000000000001, -0.048000000000000043, 6286]","[-0.23200000000000001, -0.048000000000000043, 6305]","[-0.23999999999999999, -0.052000000000000046, 6330]","[-0.248, -0.05600000000000005, 6347]","[-0.252, -0.05600000000000005, 6363]","[-0.25600000000000001, -0.064000000000000057, 6380]","[-0.26000000000000001, -0.064000000000000057, 6396]","[-0.26400000000000001, -0.06800000000000006, 6413]","[-0.26800000000000002, -0.06800000000000006, 6429]","[-0.27200000000000002, -0.072000000000000064, 6446]","[-0.27600000000000002, -0.076000000000000068, 6463]","[-0.28000000000000003, -0.080000000000000071, 6479]","[-0.28799999999999998, -0.088000000000000078, 6496]","[-0.29199999999999998, -0.096000000000000085, 6513]","[-0.29999999999999999, -0.1080000000000001, 6536]","[-0.29999999999999999, -0.12400000000000011, 6563]","[-0.29999999999999999, -0.14399999999999991, 6581]","[-0.29999999999999999, -0.15599999999999992, 6603]","[-0.29999999999999999, -0.16399999999999992, 6630]","[-0.29599999999999999, -0.16799999999999993, 6653]","[-0.29199999999999998, -0.16799999999999993, 6669]","[-0.29199999999999998, -0.16799999999999993, 6687]","[-0.28799999999999998, -0.16799999999999993, 6704]","[-0.28799999999999998, -0.16799999999999993, 6729]","[-0.28799999999999998, -0.16799999999999993, 6753]","[-0.28799999999999998, -0.16799999999999993, 6779]","[-0.28399999999999997, -0.16799999999999993, 6797]"
