"[-0.24399999999999999, 0.060000000000000053, 2683]","[-0.252, 0.060000000000000053, 2700]","[-0.252, 0.060000000000000053, 2716]","[-0.252, 0.060000000000000053, 2733]","[-0.252, 0.060000000000000053, 2750]","[-0.252, 0.060000000000000053, 2767]","[-0.252, 0.060000000000000053, 2783]","[-0.252, 0.060000000000000053, 2800]","[-0.252, 0.060000000000000053, 2817]","[-0.252, 0.060000000000000053, 2833]","[-0.252, 0.060000000000000053, 2850]","[-0.248, 0.05600000000000005, 2866]","[-0.248, 0.05600000000000005, 2883]","[-0.248, 0.05600000000000005, 2899]","[-0.248, 0.05600000000000005, 2918]","[-0.248, 0.05600000000000005, 2934]","[-0.248, 0.05600000000000005, 2950]","[-0.248, 0.05600000000000005, 2967]","[-0.248, 0.05600000000000005, 2983]","[-0.248, 0.05600000000000005, 3000]","[-0.248, 0.05600000000000005, 3017]","[-0.248, 0.05600000000000005, 3033]","[-0.248, 0.05600000000000005, 3049]","[-0.248, 0.05600000000000005, 3067]","[-0.248, 0.05600000000000005, 3083]","[-0.248, 0.05600000000000005, 3100]","[-0.248, 0.05600000000000005, 3116]","[-0.248, 0.05600000000000005, 3134]","[-0.248, 0.05600000000000005, 3149]","[-0.248, 0.05600000000000005, 3167]","[-0.248, 0.05600000000000005, 3183]","[-0.248, 0.05600000000000005, 3199]","[-0.248, 0.05600000000000005, 3217]","[-0.248, 0.05600000000000005, 3233]","[-0.248, 0.05600000000000005, 3250]","[-0.248, 0.05600000000000005, 3266]","[-0.248, 0.05600000000000005, 3300]","[-0.248, 0.05600000000000005, 3318]","[-0.248, 0.05600000000000005, 3333]","[-0.24399999999999999, 0.05600000000000005, 3350]","[-0.23999999999999999, 0.05600000000000005, 3384]","[-0.23999999999999999, 0.05600000000000005, 3418]","[-0.23999999999999999, 0.05600000000000005, 3450]","[-0.23200000000000001, 0.05600000000000005, 3484]","[-0.23200000000000001, 0.05600000000000005, 3517]","[-0.23200000000000001, 0.05600000000000005, 3550]","[-0.23200000000000001, 0.05600000000000005, 3584]","[-0.23200000000000001, 0.05600000000000005, 3617]","[-0.23200000000000001, 0.05600000000000005, 3651]","[-0.23200000000000001, 0.05600000000000005, 3684]","[-0.23200000000000001, 0.05600000000000005, 3717]","[-0.23200000000000001, 0.05600000000000005, 3750]","[-0.224, 0.05600000000000005, 3784]","[-0.21199999999999999, 0.05600000000000005, 3817]","[-0.20000000000000001, 0.05600000000000005, 3851]","[-0.192, 0.05600000000000005, 3884]","[-0.17199999999999999, 0.05600000000000005, 3918]","[-0.14399999999999999, 0.060000000000000053, 3950]","[-0.13600000000000001, 0.060000000000000053, 3968]","[-0.128, 0.060000000000000053, 4000]","[-0.091999999999999998, 0.063999999999999946, 4034]","[-0.068000000000000005, 0.067999999999999949, 4067]","[-0.056000000000000001, 0.067999999999999949, 4100]","[-0.024, 0.067999999999999949, 4134]","[0.0080000000000000002, 0.067999999999999949, 4167]","[0.024, 0.063999999999999946, 4201]","[0.056000000000000001, 0.063999999999999946, 4234]","[0.087999999999999995, 0.063999999999999946, 4268]","[0.091999999999999998, 0.063999999999999946, 4301]","[0.108, 0.063999999999999946, 4334]","[0.14000000000000001, 0.071999999999999953, 4367]","[0.14799999999999999, 0.071999999999999953, 4400]","[0.14799999999999999, 0.071999999999999953, 4434]","[0.14799999999999999, 0.071999999999999953, 4467]","[0.14799999999999999, 0.071999999999999953, 4501]","[0.14799999999999999, 0.071999999999999953, 4534]","[0.14799999999999999, 0.075999999999999956, 4568]","[0.14799999999999999, 0.087999999999999967, 4601]","[0.14799999999999999, 0.10399999999999998, 4635]","[0.14799999999999999, 0.12, 4667]","[0.14399999999999999, 0.13200000000000001, 4717]","[0.14000000000000001, 0.14000000000000001, 4751]","[0.128, 0.15200000000000002, 4784]","[0.11600000000000001, 0.16800000000000004, 4818]","[0.112, 0.17600000000000005, 4852]","[0.10000000000000001, 0.18400000000000005, 4884]","[0.087999999999999995, 0.19199999999999995, 4919]","[0.071999999999999995, 0.20399999999999996, 4951]","[0.051999999999999998, 0.21199999999999997, 4984]","[0.032000000000000001, 0.21999999999999997, 5018]","[0.024, 0.21999999999999997, 5051]","[0.0080000000000000002, 0.21999999999999997, 5085]","[0.0, 0.21999999999999997, 5118]","[0.0, 0.22399999999999998, 5151]"
"[-0.20799999999999999, -0.32800000000000007, 11588]","[-0.21199999999999999, -0.32800000000000007, 11638]","[-0.21199999999999999, -0.32800000000000007, 11655]","[-0.21199999999999999, -0.32800000000000007, 11671]","[-0.21199999999999999, -0.32800000000000007, 11688]","[-0.21199999999999999, -0.32800000000000007, 11704]","[-0.21199999999999999, -0.32800000000000007, 11721]","[-0.21199999999999999, -0.32800000000000007, 11737]","[-0.21199999999999999, -0.32800000000000007, 11755]","[-0.21199999999999999, -0.32800000000000007, 11771]","[-0.21199999999999999, -0.32800000000000007, 11788]","[-0.216, -0.32400000000000007, 11804]","[-0.216, -0.32000000000000006, 11821]","[-0.216, -0.31200000000000006, 11838]","[-0.216, -0.30400000000000005, 11855]","[-0.216, -0.29200000000000004, 11871]","[-0.216, -0.28000000000000003, 11887]","[-0.216, -0.27200000000000002, 11906]","[-0.20399999999999999, -0.248, 11921]","[-0.192, -0.23199999999999998, 11937]","[-0.188, -0.22399999999999998, 11954]","[-0.188, -0.21599999999999997, 11971]","[-0.188, -0.21199999999999997, 11987]","[-0.188, -0.19999999999999996, 12004]","[-0.184, -0.18799999999999994, 12021]","[-0.17999999999999999, -0.17599999999999993, 12038]","[-0.17599999999999999, -0.16799999999999993, 12055]","[-0.17599999999999999, -0.15999999999999992, 12071]","[-0.17599999999999999, -0.15199999999999991, 12087]","[-0.16800000000000001, -0.1359999999999999, 12104]","[-0.16, -0.12000000000000011, 12121]","[-0.14799999999999999, -0.10400000000000009, 12137]","[-0.14799999999999999, -0.10000000000000009, 12154]","[-0.14399999999999999, -0.092000000000000082, 12171]","[-0.13600000000000001, -0.080000000000000071, 12188]","[-0.12, -0.060000000000000053, 12204]","[-0.108, -0.052000000000000046, 12221]","[-0.104, -0.044000000000000039, 12238]","[-0.10000000000000001, -0.040000000000000036, 12254]","[-0.096000000000000002, -0.036000000000000032, 12271]","[-0.084000000000000005, -0.024000000000000021, 12288]","[-0.071999999999999995, -0.012000000000000011, 12304]","[-0.059999999999999998, -0.0040000000000000036, 12321]","[-0.056000000000000001, 0.0, 12339]","[-0.051999999999999998, 0.0040000000000000036, 12355]","[-0.051999999999999998, 0.0080000000000000071, 12371]","[-0.043999999999999997, 0.012000000000000011, 12387]","[-0.040000000000000001, 0.020000000000000018, 12422]","[-0.032000000000000001, 0.024000000000000021, 12455]","[-0.032000000000000001, 0.028000000000000025, 12488]","[-0.02, 0.036000000000000032, 12521]","[-0.012, 0.040000000000000036, 12555]","[-0.0040000000000000001, 0.040000000000000036, 12588]","[0.028000000000000001, 0.044000000000000039, 12622]","[0.056000000000000001, 0.048000000000000043, 12654]","[0.056000000000000001, 0.048000000000000043, 12688]","[0.075999999999999998, 0.048000000000000043, 12722]","[0.112, 0.040000000000000036, 12755]","[0.12, 0.036000000000000032, 12788]","[0.124, 0.032000000000000028, 12822]","[0.128, 0.016000000000000014, 12855]","[0.13600000000000001, 0.0, 12888]","[0.14000000000000001, -0.016000000000000014, 12921]","[0.14000000000000001, -0.032000000000000028, 12955]","[0.14399999999999999, -0.05600000000000005, 12988]","[0.14399999999999999, -0.076000000000000068, 13021]","[0.14399999999999999, -0.10400000000000009, 13055]","[0.14399999999999999, -0.1319999999999999, 13088]","[0.14799999999999999, -0.14799999999999991, 13121]","[0.14799999999999999, -0.16799999999999993, 13155]","[0.156, -0.18399999999999994, 13188]","[0.16400000000000001, -0.20799999999999996, 13221]","[0.17199999999999999, -0.23199999999999998, 13255]","[0.17999999999999999, -0.25600000000000001, 13288]","[0.188, -0.27600000000000002, 13322]","[0.19600000000000001, -0.29200000000000004, 13355]","[0.20000000000000001, -0.30800000000000005, 13388]","[0.20399999999999999, -0.31600000000000006, 13422]","[0.20399999999999999, -0.32000000000000006, 13455]","[0.20799999999999999, -0.32400000000000007, 13488]","[0.216, -0.34800000000000009, 13555]","[0.216, -0.35600000000000009, 13589]","[0.216, -0.3600000000000001, 13622]","[0.216, -0.3600000000000001, 13655]"
