"[0.16, 0.17600000000000005, 1050]","[0.16, 0.17600000000000005, 1067]","[0.16, 0.17600000000000005, 1083]","[0.16, 0.17600000000000005, 1100]","[0.16, 0.17600000000000005, 1117]","[0.16, 0.17600000000000005, 1134]","[0.16, 0.17600000000000005, 1150]","[0.156, 0.17200000000000004, 1166]","[0.14799999999999999, 0.16800000000000004, 1184]","[0.14799999999999999, 0.16800000000000004, 1200]","[0.14399999999999999, 0.16400000000000003, 1217]","[0.13600000000000001, 0.14800000000000002, 1233]","[0.12, 0.128, 1250]","[0.096000000000000002, 0.091999999999999971, 1267]","[0.075999999999999998, 0.060000000000000053, 1284]","[0.043999999999999997, 0.016000000000000014, 1300]","[0.0080000000000000002, -0.036000000000000032, 1317]","[-0.035999999999999997, -0.10400000000000009, 1334]","[-0.051999999999999998, -0.1319999999999999, 1351]","[-0.064000000000000001, -0.15599999999999992, 1367]","[-0.075999999999999998, -0.17599999999999993, 1384]","[-0.096000000000000002, -0.20799999999999996, 1400]","[-0.11600000000000001, -0.22799999999999998, 1416]","[-0.13200000000000001, -0.23999999999999999, 1434]","[-0.13600000000000001, -0.248, 1451]","[-0.13600000000000001, -0.248, 1467]","[-0.13600000000000001, -0.248, 1483]","[-0.13600000000000001, -0.248, 1501]","[-0.13600000000000001, -0.248, 1517]","[-0.128, -0.248, 1533]"
"[-0.087999999999999995, 0.18000000000000005, 1868]","[-0.087999999999999995, 0.17600000000000005, 1901]","[-0.087999999999999995, 0.17600000000000005, 1917]","[-0.087999999999999995, 0.17200000000000004, 1935]","[-0.084000000000000005, 0.16400000000000003, 1951]","[-0.080000000000000002, 0.15200000000000002, 1968]","[-0.071999999999999995, 0.13600000000000001, 1984]","[-0.064000000000000001, 0.124, 2001]","[-0.043999999999999997, 0.095999999999999974, 2018]","[-0.024, 0.071999999999999953, 2034]","[0.0040000000000000001, 0.044000000000000039, 2051]","[0.040000000000000001, 0.012000000000000011, 2068]","[0.091999999999999998, -0.044000000000000039, 2085]","[0.124, -0.080000000000000071, 2101]","[0.156, -0.1080000000000001, 2118]","[0.184, -0.1359999999999999, 2134]","[0.216, -0.17199999999999993, 2151]","[0.224, -0.18399999999999994, 2168]","[0.22800000000000001, -0.19199999999999995, 2185]","[0.22800000000000001, -0.19599999999999995, 2201]","[0.22800000000000001, -0.19999999999999996, 2217]","[0.22800000000000001, -0.20799999999999996, 2235]","[0.22800000000000001, -0.21599999999999997, 2251]","[0.23200000000000001, -0.22399999999999998, 2268]","[0.23599999999999999, -0.23199999999999998, 2284]","[0.23599999999999999, -0.23599999999999999, 2301]","[0.24399999999999999, -0.23999999999999999, 2317]"
