"[-0.032000000000000001, -0.032000000000000028, 2839]","[-0.035999999999999997, -0.028000000000000025, 2855]","[-0.040000000000000001, -0.028000000000000025, 2873]","[-0.040000000000000001, -0.028000000000000025, 2889]","[-0.040000000000000001, -0.028000000000000025, 2907]","[-0.043999999999999997, -0.028000000000000025, 2922]","[-0.048000000000000001, -0.028000000000000025, 2939]","[-0.048000000000000001, -0.028000000000000025, 2956]","[-0.051999999999999998, -0.028000000000000025, 2973]","[-0.056000000000000001, -0.028000000000000025, 2989]","[-0.059999999999999998, -0.028000000000000025, 3006]","[-0.064000000000000001, -0.028000000000000025, 3023]","[-0.068000000000000005, -0.032000000000000028, 3040]","[-0.075999999999999998, -0.036000000000000032, 3056]","[-0.084000000000000005, -0.048000000000000043, 3073]","[-0.087999999999999995, -0.05600000000000005, 3089]","[-0.096000000000000002, -0.076000000000000068, 3107]","[-0.10000000000000001, -0.088000000000000078, 3123]","[-0.104, -0.10000000000000009, 3141]","[-0.108, -0.12000000000000011, 3157]","[-0.108, -0.1319999999999999, 3174]","[-0.108, -0.14799999999999991, 3190]","[-0.108, -0.16399999999999992, 3206]","[-0.108, -0.17599999999999993, 3224]","[-0.108, -0.18799999999999994, 3240]","[-0.108, -0.19599999999999995, 3257]","[-0.108, -0.20399999999999996, 3273]","[-0.108, -0.21199999999999997, 3291]","[-0.104, -0.21999999999999997, 3306]","[-0.10000000000000001, -0.22399999999999998, 3324]","[-0.096000000000000002, -0.23199999999999998, 3341]","[-0.087999999999999995, -0.23599999999999999, 3357]","[-0.084000000000000005, -0.23999999999999999, 3374]","[-0.075999999999999998, -0.24399999999999999, 3391]","[-0.068000000000000005, -0.24399999999999999, 3407]","[-0.059999999999999998, -0.24399999999999999, 3424]","[-0.048000000000000001, -0.24399999999999999, 3440]","[-0.035999999999999997, -0.24399999999999999, 3458]","[-0.028000000000000001, -0.23999999999999999, 3474]","[-0.02, -0.23599999999999999, 3493]","[-0.0080000000000000002, -0.22399999999999998, 3508]","[0.0, -0.21599999999999997, 3525]","[0.0080000000000000002, -0.20799999999999996, 3541]","[0.012, -0.19999999999999996, 3558]","[0.016, -0.18399999999999994, 3575]","[0.02, -0.17199999999999993, 3591]","[0.024, -0.15999999999999992, 3608]","[0.024, -0.14799999999999991, 3624]","[0.024, -0.1319999999999999, 3641]","[0.024, -0.12000000000000011, 3658]","[0.024, -0.1080000000000001, 3676]","[0.024, -0.10000000000000009, 3691]","[0.024, -0.092000000000000082, 3708]","[0.024, -0.080000000000000071, 3725]","[0.024, -0.06800000000000006, 3742]","[0.02, -0.060000000000000053, 3758]","[0.02, -0.052000000000000046, 3775]","[0.016, -0.044000000000000039, 3792]","[0.012, -0.040000000000000036, 3809]","[0.0080000000000000002, -0.036000000000000032, 3825]","[0.0, -0.028000000000000025, 3842]","[-0.0040000000000000001, -0.020000000000000018, 3876]","[-0.0080000000000000002, -0.016000000000000014, 3891]","[-0.0080000000000000002, -0.016000000000000014, 3909]","[-0.016, -0.012000000000000011, 3943]","[-0.024, -0.0080000000000000071, 3976]","[-0.043999999999999997, -0.0040000000000000036, 3993]","[-0.051999999999999998, -0.0040000000000000036, 4008]","[-0.059999999999999998, -0.0040000000000000036, 4026]","[-0.064000000000000001, -0.0040000000000000036, 4042]","[-0.064000000000000001, -0.0040000000000000036, 4059]"
"[-0.112, -0.088000000000000078, 4627]","[-0.112, -0.088000000000000078, 4660]","[-0.112, -0.088000000000000078, 4678]","[-0.112, -0.084000000000000075, 4695]","[-0.112, -0.080000000000000071, 4711]","[-0.112, -0.076000000000000068, 4727]","[-0.112, -0.072000000000000064, 4744]","[-0.11600000000000001, -0.064000000000000057, 4761]","[-0.11600000000000001, -0.05600000000000005, 4778]","[-0.12, -0.044000000000000039, 4794]","[-0.124, -0.040000000000000036, 4811]","[-0.13200000000000001, -0.032000000000000028, 4827]","[-0.14000000000000001, -0.028000000000000025, 4844]","[-0.14799999999999999, -0.020000000000000018, 4861]","[-0.152, -0.020000000000000018, 4878]","[-0.156, -0.016000000000000014, 4895]","[-0.16400000000000001, -0.016000000000000014, 4912]","[-0.16800000000000001, -0.016000000000000014, 4928]","[-0.17599999999999999, -0.020000000000000018, 4945]","[-0.184, -0.028000000000000025, 4962]","[-0.188, -0.032000000000000028, 4978]","[-0.19600000000000001, -0.040000000000000036, 4995]","[-0.20000000000000001, -0.052000000000000046, 5012]","[-0.20399999999999999, -0.060000000000000053, 5028]","[-0.20799999999999999, -0.06800000000000006, 5045]","[-0.21199999999999999, -0.084000000000000075, 5062]","[-0.216, -0.096000000000000085, 5079]","[-0.216, -0.10400000000000009, 5095]","[-0.216, -0.1160000000000001, 5112]","[-0.22, -0.1359999999999999, 5129]","[-0.22, -0.14799999999999991, 5145]","[-0.22, -0.15599999999999992, 5162]","[-0.22, -0.16799999999999993, 5179]","[-0.22, -0.17999999999999994, 5195]","[-0.22, -0.18399999999999994, 5212]","[-0.216, -0.19599999999999995, 5229]","[-0.21199999999999999, -0.20399999999999996, 5246]","[-0.20799999999999999, -0.21199999999999997, 5262]","[-0.20399999999999999, -0.21599999999999997, 5279]","[-0.20399999999999999, -0.21999999999999997, 5295]","[-0.20000000000000001, -0.22399999999999998, 5312]","[-0.19600000000000001, -0.22799999999999998, 5330]","[-0.192, -0.23199999999999998, 5346]","[-0.184, -0.23199999999999998, 5363]","[-0.17999999999999999, -0.23199999999999998, 5379]","[-0.17199999999999999, -0.23599999999999999, 5396]","[-0.16400000000000001, -0.23599999999999999, 5413]","[-0.16, -0.23599999999999999, 5429]","[-0.156, -0.23599999999999999, 5446]","[-0.14799999999999999, -0.23599999999999999, 5463]","[-0.14000000000000001, -0.23199999999999998, 5482]","[-0.13200000000000001, -0.22399999999999998, 5497]","[-0.124, -0.21599999999999997, 5513]","[-0.12, -0.20399999999999996, 5530]","[-0.112, -0.18799999999999994, 5546]","[-0.108, -0.17999999999999994, 5563]","[-0.108, -0.16799999999999993, 5580]","[-0.104, -0.16399999999999992, 5597]","[-0.10000000000000001, -0.15199999999999991, 5614]","[-0.10000000000000001, -0.1399999999999999, 5630]","[-0.10000000000000001, -0.1319999999999999, 5646]","[-0.10000000000000001, -0.12400000000000011, 5663]","[-0.10000000000000001, -0.12000000000000011, 5680]","[-0.10000000000000001, -0.1080000000000001, 5696]","[-0.10000000000000001, -0.10400000000000009, 5714]","[-0.10000000000000001, -0.096000000000000085, 5730]","[-0.10000000000000001, -0.092000000000000082, 5747]","[-0.10000000000000001, -0.080000000000000071, 5763]","[-0.104, -0.076000000000000068, 5780]","[-0.104, -0.06800000000000006, 5797]","[-0.108, -0.064000000000000057, 5814]","[-0.112, -0.060000000000000053, 5830]","[-0.11600000000000001, -0.05600000000000005, 5864]","[-0.128, -0.048000000000000043, 5881]","[-0.13200000000000001, -0.044000000000000039, 5898]","[-0.13600000000000001, -0.044000000000000039, 5931]","[-0.14000000000000001, -0.040000000000000036, 5964]","[-0.14399999999999999, -0.036000000000000032, 5981]","[-0.14399999999999999, -0.036000000000000032, 5997]"
"[-0.22, -0.064000000000000057, 6666]","[-0.22, -0.064000000000000057, 6716]","[-0.22, -0.064000000000000057, 6733]","[-0.22, -0.064000000000000057, 6750]","[-0.22, -0.064000000000000057, 6766]","[-0.22, -0.064000000000000057, 6784]","[-0.22, -0.064000000000000057, 6799]","[-0.22, -0.064000000000000057, 6817]","[-0.22, -0.064000000000000057, 6833]","[-0.22, -0.064000000000000057, 6850]","[-0.22800000000000001, -0.06800000000000006, 6866]","[-0.22800000000000001, -0.06800000000000006, 6883]","[-0.23200000000000001, -0.06800000000000006, 6900]","[-0.23599999999999999, -0.06800000000000006, 6917]","[-0.23599999999999999, -0.06800000000000006, 6933]","[-0.23999999999999999, -0.06800000000000006, 6951]","[-0.24399999999999999, -0.06800000000000006, 6967]","[-0.24399999999999999, -0.064000000000000057, 6983]","[-0.248, -0.064000000000000057, 7000]","[-0.252, -0.064000000000000057, 7017]","[-0.25600000000000001, -0.060000000000000053, 7034]","[-0.26000000000000001, -0.05600000000000005, 7051]","[-0.26800000000000002, -0.052000000000000046, 7067]","[-0.27200000000000002, -0.048000000000000043, 7084]","[-0.27600000000000002, -0.044000000000000039, 7101]","[-0.28000000000000003, -0.040000000000000036, 7117]","[-0.28399999999999997, -0.036000000000000032, 7134]","[-0.28799999999999998, -0.032000000000000028, 7151]","[-0.28799999999999998, -0.028000000000000025, 7168]","[-0.28799999999999998, -0.028000000000000025, 7184]","[-0.28799999999999998, -0.028000000000000025, 7201]","[-0.29199999999999998, -0.024000000000000021, 7217]","[-0.29199999999999998, -0.020000000000000018, 7234]","[-0.29599999999999999, -0.016000000000000014, 7251]","[-0.29999999999999999, -0.0040000000000000036, 7268]","[-0.29999999999999999, 0.0040000000000000036, 7284]","[-0.30399999999999999, 0.0080000000000000071, 7302]","[-0.30399999999999999, 0.016000000000000014, 7319]","[-0.308, 0.024000000000000021, 7335]","[-0.308, 0.032000000000000028, 7351]","[-0.308, 0.044000000000000039, 7368]","[-0.308, 0.060000000000000053, 7385]","[-0.308, 0.067999999999999949, 7402]","[-0.308, 0.07999999999999996, 7418]","[-0.308, 0.091999999999999971, 7435]","[-0.30399999999999999, 0.10799999999999998, 7451]","[-0.29999999999999999, 0.11599999999999999, 7468]","[-0.29599999999999999, 0.124, 7487]","[-0.29199999999999998, 0.13200000000000001, 7502]","[-0.28799999999999998, 0.14000000000000001, 7519]","[-0.28399999999999997, 0.14400000000000002, 7535]","[-0.27600000000000002, 0.14800000000000002, 7552]","[-0.27200000000000002, 0.15200000000000002, 7569]","[-0.26000000000000001, 0.15600000000000003, 7585]","[-0.25600000000000001, 0.15600000000000003, 7602]","[-0.23999999999999999, 0.15600000000000003, 7619]","[-0.23200000000000001, 0.15600000000000003, 7635]","[-0.22, 0.15600000000000003, 7652]","[-0.21199999999999999, 0.15600000000000003, 7669]","[-0.20399999999999999, 0.15600000000000003, 7686]","[-0.19600000000000001, 0.15600000000000003, 7702]","[-0.188, 0.15600000000000003, 7719]","[-0.17599999999999999, 0.15600000000000003, 7735]","[-0.16800000000000001, 0.15600000000000003, 7752]","[-0.16400000000000001, 0.15200000000000002, 7769]","[-0.16, 0.14800000000000002, 7786]","[-0.152, 0.14400000000000002, 7803]","[-0.14399999999999999, 0.14000000000000001, 7820]","[-0.14000000000000001, 0.13200000000000001, 7836]","[-0.13600000000000001, 0.128, 7853]","[-0.13200000000000001, 0.12, 7870]","[-0.128, 0.12, 7903]","[-0.128, 0.12, 7920]","[-0.128, 0.12, 7936]","[-0.128, 0.12, 7969]","[-0.128, 0.12, 7987]","[-0.128, 0.12, 8020]","[-0.13200000000000001, 0.128, 8054]","[-0.13600000000000001, 0.14000000000000001, 8087]","[-0.14799999999999999, 0.15600000000000003, 8103]","[-0.16, 0.17200000000000004, 8153]","[-0.17199999999999999, 0.18400000000000005, 8170]","[-0.17599999999999999, 0.19199999999999995, 8186]","[-0.17999999999999999, 0.19999999999999996, 8203]","[-0.184, 0.20399999999999996, 8221]","[-0.188, 0.21199999999999997, 8237]","[-0.188, 0.21999999999999997, 8253]","[-0.188, 0.22399999999999998, 8271]","[-0.188, 0.23199999999999998, 8287]","[-0.188, 0.24399999999999999, 8303]","[-0.184, 0.252, 8320]","[-0.17599999999999999, 0.26800000000000002, 8354]","[-0.17199999999999999, 0.27600000000000002, 8371]","[-0.16800000000000001, 0.28000000000000003, 8388]","[-0.16, 0.28800000000000003, 8404]","[-0.156, 0.29200000000000004, 8421]","[-0.152, 0.29600000000000004, 8438]","[-0.14399999999999999, 0.30000000000000004, 8454]","[-0.14000000000000001, 0.30400000000000005, 8471]","[-0.13200000000000001, 0.30800000000000005, 8490]","[-0.124, 0.31200000000000006, 8521]","[-0.096000000000000002, 0.31599999999999995, 8554]","[-0.071999999999999995, 0.31999999999999995, 8571]","[-0.059999999999999998, 0.31999999999999995, 8588]","[-0.048000000000000001, 0.31999999999999995, 8604]","[-0.035999999999999997, 0.31999999999999995, 8621]","[-0.028000000000000001, 0.31999999999999995, 8638]","[-0.012, 0.31599999999999995, 8655]","[0.0, 0.31599999999999995, 8672]","[0.016, 0.30800000000000005, 8706]","[0.043999999999999997, 0.29600000000000004, 8738]","[0.068000000000000005, 0.28000000000000003, 8755]","[0.075999999999999998, 0.27600000000000002, 8771]","[0.084000000000000005, 0.26800000000000002, 8789]","[0.087999999999999995, 0.26400000000000001, 8805]","[0.096000000000000002, 0.25600000000000001, 8822]","[0.104, 0.23999999999999999, 8839]","[0.108, 0.23199999999999998, 8856]","[0.112, 0.22399999999999998, 8872]","[0.11600000000000001, 0.21599999999999997, 8889]","[0.12, 0.19599999999999995, 8905]","[0.12, 0.18799999999999994, 8923]","[0.124, 0.17600000000000005, 8939]","[0.124, 0.16400000000000003, 8956]","[0.124, 0.14800000000000002, 8990]","[0.124, 0.124, 9005]","[0.124, 0.11199999999999999, 9023]","[0.124, 0.095999999999999974, 9055]","[0.124, 0.067999999999999949, 9073]","[0.124, 0.05600000000000005, 9090]","[0.124, 0.040000000000000036, 9107]","[0.124, 0.028000000000000025, 9140]","[0.12, 0.0040000000000000036, 9156]","[0.11600000000000001, -0.0080000000000000071, 9173]","[0.112, -0.020000000000000018, 9207]","[0.104, -0.044000000000000039, 9240]","[0.087999999999999995, -0.06800000000000006, 9256]","[0.080000000000000002, -0.076000000000000068, 9273]","[0.075999999999999998, -0.084000000000000075, 9290]","[0.068000000000000005, -0.092000000000000082, 9306]","[0.064000000000000001, -0.096000000000000085, 9323]","[0.059999999999999998, -0.10400000000000009, 9340]","[0.056000000000000001, -0.1080000000000001, 9356]","[0.051999999999999998, -0.1120000000000001, 9374]","[0.051999999999999998, -0.1160000000000001, 9390]","[0.051999999999999998, -0.1160000000000001, 9407]","[0.051999999999999998, -0.1160000000000001, 9441]","[0.051999999999999998, -0.1160000000000001, 9457]","[0.051999999999999998, -0.1160000000000001, 9474]","[0.051999999999999998, -0.1160000000000001, 9493]","[0.051999999999999998, -0.1160000000000001, 9524]","[0.056000000000000001, -0.1160000000000001, 9541]","[0.059999999999999998, -0.1160000000000001, 9575]","[0.071999999999999995, -0.12000000000000011, 9590]","[0.080000000000000002, -0.12400000000000011, 9607]","[0.087999999999999995, -0.1359999999999999, 9623]","[0.096000000000000002, -0.14399999999999991, 9640]","[0.104, -0.15199999999999991, 9674]","[0.124, -0.16799999999999993, 9691]","[0.13600000000000001, -0.17199999999999993, 9708]","[0.14000000000000001, -0.17599999999999993, 9724]","[0.14000000000000001, -0.17999999999999994, 9792]","[0.14000000000000001, -0.17999999999999994, 9808]","[0.14000000000000001, -0.17999999999999994, 9825]"
