"[-0.25600000000000001, 0.21199999999999997, 1000]","[-0.25600000000000001, 0.21199999999999997, 1016]","[-0.25600000000000001, 0.21199999999999997, 1034]","[-0.25600000000000001, 0.21199999999999997, 1050]","[-0.25600000000000001, 0.21199999999999997, 1067]","[-0.25600000000000001, 0.21199999999999997, 1083]","[-0.25600000000000001, 0.21199999999999997, 1099]","[-0.25600000000000001, 0.21199999999999997, 1117]","[-0.25600000000000001, 0.21199999999999997, 1133]","[-0.25600000000000001, 0.21199999999999997, 1150]","[-0.25600000000000001, 0.21199999999999997, 1166]","[-0.25600000000000001, 0.21199999999999997, 1184]","[-0.252, 0.21199999999999997, 1200]","[-0.23999999999999999, 0.21199999999999997, 1217]","[-0.22, 0.21199999999999997, 1234]","[-0.192, 0.20799999999999996, 1251]","[-0.14399999999999999, 0.20799999999999996, 1267]","[-0.12, 0.20799999999999996, 1283]","[-0.091999999999999998, 0.20799999999999996, 1300]","[-0.064000000000000001, 0.20799999999999996, 1316]","[-0.0080000000000000002, 0.20799999999999996, 1334]","[0.028000000000000001, 0.20799999999999996, 1350]","[0.059999999999999998, 0.20799999999999996, 1367]","[0.084000000000000005, 0.21199999999999997, 1384]","[0.11600000000000001, 0.21199999999999997, 1401]","[0.13200000000000001, 0.21199999999999997, 1417]","[0.14399999999999999, 0.21599999999999997, 1434]","[0.16, 0.21599999999999997, 1451]","[0.16400000000000001, 0.21599999999999997, 1468]","[0.16400000000000001, 0.21599999999999997, 1484]","[0.16800000000000001, 0.21599999999999997, 1500]","[0.16800000000000001, 0.21599999999999997, 1517]","[0.17199999999999999, 0.21599999999999997, 1534]","[0.17599999999999999, 0.21599999999999997, 1551]","[0.17599999999999999, 0.21599999999999997, 1567]","[0.17599999999999999, 0.21599999999999997, 1584]","[0.17599999999999999, 0.21599999999999997, 1600]","[0.17599999999999999, 0.21599999999999997, 1618]","[0.17599999999999999, 0.21599999999999997, 1634]","[0.17599999999999999, 0.21599999999999997, 1651]","[0.17599999999999999, 0.21599999999999997, 1668]","[0.17599999999999999, 0.21599999999999997, 1684]","[0.17599999999999999, 0.21599999999999997, 1701]","[0.17199999999999999, 0.21599999999999997, 1717]","[0.16800000000000001, 0.21599999999999997, 1734]","[0.16, 0.21599999999999997, 1751]","[0.152, 0.21599999999999997, 1768]","[0.152, 0.21599999999999997, 1784]","[0.14799999999999999, 0.21199999999999997, 1801]","[0.14799999999999999, 0.21199999999999997, 1817]","[0.14799999999999999, 0.21199999999999997, 1834]","[0.14799999999999999, 0.21199999999999997, 1851]","[0.14399999999999999, 0.21199999999999997, 1867]","[0.14000000000000001, 0.21199999999999997, 1884]","[0.13200000000000001, 0.20799999999999996, 1901]","[0.128, 0.20799999999999996, 1918]","[0.124, 0.20799999999999996, 1934]","[0.12, 0.20799999999999996, 1951]","[0.104, 0.20799999999999996, 1967]","[0.091999999999999998, 0.20799999999999996, 1984]","[0.084000000000000005, 0.20399999999999996, 2001]","[0.064000000000000001, 0.20399999999999996, 2018]","[0.056000000000000001, 0.20399999999999996, 2034]","[0.043999999999999997, 0.20799999999999996, 2050]","[0.035999999999999997, 0.20799999999999996, 2068]","[0.032000000000000001, 0.20799999999999996, 2084]","[0.024, 0.20799999999999996, 2101]","[0.02, 0.20799999999999996, 2118]","[0.016, 0.20799999999999996, 2135]","[0.012, 0.20799999999999996, 2150]","[0.0040000000000000001, 0.20799999999999996, 2168]","[0.0, 0.20799999999999996, 2184]","[-0.0080000000000000002, 0.20799999999999996, 2201]","[-0.016, 0.20399999999999996, 2217]","[-0.024, 0.20399999999999996, 2235]","[-0.040000000000000001, 0.19999999999999996, 2250]","[-0.048000000000000001, 0.19599999999999995, 2269]","[-0.059999999999999998, 0.19199999999999995, 2284]","[-0.064000000000000001, 0.19199999999999995, 2300]","[-0.075999999999999998, 0.18799999999999994, 2317]","[-0.084000000000000005, 0.18799999999999994, 2352]","[-0.087999999999999995, 0.18799999999999994, 2367]","[-0.087999999999999995, 0.18799999999999994, 2385]","[-0.087999999999999995, 0.18799999999999994, 2401]","[-0.087999999999999995, 0.18799999999999994, 2418]","[-0.087999999999999995, 0.18799999999999994, 2434]","[-0.087999999999999995, 0.18799999999999994, 2452]","[-0.087999999999999995, 0.18799999999999994, 2467]","[-0.087999999999999995, 0.18799999999999994, 2484]","[-0.087999999999999995, 0.18799999999999994, 2501]","[-0.087999999999999995, 0.18799999999999994, 2517]","[-0.087999999999999995, 0.18799999999999994, 2534]","[-0.087999999999999995, 0.18799999999999994, 2551]","[-0.087999999999999995, 0.18799999999999994, 2568]","[-0.087999999999999995, 0.18799999999999994, 2584]","[-0.087999999999999995, 0.18799999999999994, 2602]","[-0.087999999999999995, 0.18799999999999994, 2618]","[-0.087999999999999995, 0.18799999999999994, 2634]","[-0.087999999999999995, 0.18799999999999994, 2651]","[-0.087999999999999995, 0.18799999999999994, 2667]","[-0.087999999999999995, 0.18799999999999994, 2684]","[-0.087999999999999995, 0.18799999999999994, 2701]","[-0.087999999999999995, 0.18799999999999994, 2717]","[-0.087999999999999995, 0.18799999999999994, 2734]","[-0.087999999999999995, 0.18799999999999994, 2751]","[-0.087999999999999995, 0.18799999999999994, 2768]","[-0.087999999999999995, 0.18799999999999994, 2785]","[-0.087999999999999995, 0.18799999999999994, 2801]","[-0.087999999999999995, 0.18799999999999994, 2817]","[-0.087999999999999995, 0.18799999999999994, 2834]","[-0.087999999999999995, 0.18799999999999994, 2851]","[-0.087999999999999995, 0.18799999999999994, 2868]","[-0.087999999999999995, 0.18799999999999994, 2885]","[-0.087999999999999995, 0.18799999999999994, 2901]","[-0.087999999999999995, 0.18799999999999994, 2918]","[-0.087999999999999995, 0.18799999999999994, 2935]","[-0.087999999999999995, 0.18799999999999994, 2951]","[-0.087999999999999995, 0.18799999999999994, 2968]","[-0.087999999999999995, 0.18799999999999994, 2984]","[-0.087999999999999995, 0.18799999999999994, 3001]","[-0.087999999999999995, 0.18799999999999994, 3018]","[-0.087999999999999995, 0.18799999999999994, 3035]","[-0.087999999999999995, 0.18799999999999994, 3052]","[-0.087999999999999995, 0.18799999999999994, 3068]","[-0.087999999999999995, 0.17600000000000005, 3084]","[-0.087999999999999995, 0.16400000000000003, 3101]","[-0.087999999999999995, 0.15200000000000002, 3118]","[-0.087999999999999995, 0.13600000000000001, 3135]","[-0.087999999999999995, 0.11599999999999999, 3151]","[-0.087999999999999995, 0.099999999999999978, 3168]","[-0.084000000000000005, 0.087999999999999967, 3184]","[-0.080000000000000002, 0.071999999999999953, 3202]","[-0.075999999999999998, 0.040000000000000036, 3219]","[-0.071999999999999995, 0.0, 3235]","[-0.068000000000000005, -0.040000000000000036, 3251]","[-0.064000000000000001, -0.072000000000000064, 3268]","[-0.051999999999999998, -0.10400000000000009, 3285]","[-0.035999999999999997, -0.12000000000000011, 3301]","[-0.012, -0.1319999999999999, 3318]","[0.012, -0.1359999999999999, 3335]","[0.043999999999999997, -0.1399999999999999, 3351]","[0.059999999999999998, -0.1399999999999999, 3368]","[0.071999999999999995, -0.14399999999999991, 3385]","[0.084000000000000005, -0.14399999999999991, 3401]","[0.091999999999999998, -0.14399999999999991, 3419]","[0.108, -0.14399999999999991, 3434]","[0.12, -0.14399999999999991, 3451]","[0.13600000000000001, -0.14399999999999991, 3468]","[0.14399999999999999, -0.14399999999999991, 3485]","[0.14399999999999999, -0.14399999999999991, 3501]","[0.14399999999999999, -0.14399999999999991, 3518]","[0.14399999999999999, -0.14399999999999991, 3535]"
"[-0.064000000000000001, -0.032000000000000028, 4119]","[-0.064000000000000001, -0.032000000000000028, 4153]","[-0.071999999999999995, -0.028000000000000025, 4168]","[-0.075999999999999998, -0.028000000000000025, 4186]","[-0.075999999999999998, -0.028000000000000025, 4202]"
"[-0.064000000000000001, -0.032000000000000028, 4302]","[-0.10000000000000001, -0.028000000000000025, 4336]","[-0.10000000000000001, -0.028000000000000025, 4352]","[-0.10000000000000001, -0.028000000000000025, 4369]","[-0.10000000000000001, -0.028000000000000025, 4385]","[-0.10000000000000001, -0.028000000000000025, 4403]","[-0.10000000000000001, -0.028000000000000025, 4419]","[-0.10000000000000001, -0.028000000000000025, 4436]","[-0.10000000000000001, -0.028000000000000025, 4452]","[-0.10000000000000001, -0.028000000000000025, 4469]","[-0.10000000000000001, -0.028000000000000025, 4486]","[-0.10000000000000001, -0.028000000000000025, 4502]","[-0.10000000000000001, -0.028000000000000025, 4519]","[-0.10000000000000001, -0.028000000000000025, 4536]","[-0.10000000000000001, -0.028000000000000025, 4552]","[-0.152, -0.024000000000000021, 4569]","[-0.16800000000000001, -0.024000000000000021, 4586]","[-0.188, -0.024000000000000021, 4602]","[-0.19600000000000001, -0.024000000000000021, 4619]","[-0.20799999999999999, -0.024000000000000021, 4636]","[-0.22, -0.024000000000000021, 4653]","[-0.24399999999999999, -0.028000000000000025, 4669]","[-0.25600000000000001, -0.032000000000000028, 4685]","[-0.27200000000000002, -0.040000000000000036, 4703]","[-0.28399999999999997, -0.048000000000000043, 4719]","[-0.29199999999999998, -0.052000000000000046, 4736]","[-0.30399999999999999, -0.05600000000000005, 4752]","[-0.308, -0.05600000000000005, 4769]","[-0.308, -0.05600000000000005, 4786]","[-0.308, -0.05600000000000005, 4803]","[-0.308, -0.05600000000000005, 4819]","[-0.30399999999999999, -0.05600000000000005, 4837]","[-0.29999999999999999, -0.05600000000000005, 4852]"
