"[-0.248, 0.24399999999999999, 1549]","[-0.248, 0.24399999999999999, 1566]","[-0.248, 0.23999999999999999, 1582]","[-0.248, 0.24399999999999999, 1600]","[-0.248, 0.24399999999999999, 1616]","[-0.248, 0.24399999999999999, 1632]","[-0.248, 0.24399999999999999, 1649]","[-0.248, 0.24399999999999999, 1666]","[-0.248, 0.24399999999999999, 1682]","[-0.248, 0.24399999999999999, 1699]","[-0.248, 0.24399999999999999, 1716]","[-0.248, 0.24399999999999999, 1732]","[-0.248, 0.24399999999999999, 1749]","[-0.248, 0.24399999999999999, 1766]","[-0.248, 0.24399999999999999, 1782]","[-0.248, 0.24399999999999999, 1799]","[-0.248, 0.24399999999999999, 1816]","[-0.248, 0.24399999999999999, 1832]","[-0.23999999999999999, 0.24399999999999999, 1848]","[-0.22800000000000001, 0.24399999999999999, 1866]","[-0.20399999999999999, 0.248, 1882]","[-0.16400000000000001, 0.252, 1899]","[-0.13200000000000001, 0.25600000000000001, 1915]","[-0.10000000000000001, 0.26000000000000001, 1933]","[-0.051999999999999998, 0.26400000000000001, 1949]","[-0.035999999999999997, 0.26400000000000001, 1967]","[0.012, 0.27200000000000002, 1983]","[0.043999999999999997, 0.27200000000000002, 1999]","[0.075999999999999998, 0.27200000000000002, 2016]","[0.10000000000000001, 0.27200000000000002, 2033]","[0.128, 0.27600000000000002, 2049]","[0.14000000000000001, 0.27600000000000002, 2066]","[0.14799999999999999, 0.27600000000000002, 2083]","[0.152, 0.27600000000000002, 2099]","[0.152, 0.27600000000000002, 2116]","[0.152, 0.27600000000000002, 2133]","[0.152, 0.27600000000000002, 2150]","[0.152, 0.27600000000000002, 2166]","[0.156, 0.27200000000000002, 2184]"
"[-0.059999999999999998, 0.25600000000000001, 3233]","[-0.059999999999999998, 0.25600000000000001, 3267]","[-0.059999999999999998, 0.25600000000000001, 3284]","[-0.059999999999999998, 0.25600000000000001, 3301]","[-0.059999999999999998, 0.25600000000000001, 3318]","[-0.059999999999999998, 0.25600000000000001, 3334]","[-0.059999999999999998, 0.25600000000000001, 3351]","[-0.059999999999999998, 0.25600000000000001, 3367]","[-0.059999999999999998, 0.25600000000000001, 3384]","[-0.056000000000000001, 0.24399999999999999, 3400]","[-0.056000000000000001, 0.23199999999999998, 3417]","[-0.056000000000000001, 0.21199999999999997, 3434]","[-0.056000000000000001, 0.19199999999999995, 3451]","[-0.064000000000000001, 0.16400000000000003, 3468]","[-0.068000000000000005, 0.15600000000000003, 3484]","[-0.071999999999999995, 0.14400000000000002, 3501]","[-0.075999999999999998, 0.13200000000000001, 3517]","[-0.075999999999999998, 0.128, 3534]","[-0.075999999999999998, 0.12, 3551]","[-0.075999999999999998, 0.12, 3567]","[-0.071999999999999995, 0.12, 3584]"
"[-0.26800000000000002, 0.095999999999999974, 7604]","[-0.26800000000000002, 0.095999999999999974, 7637]","[-0.26800000000000002, 0.095999999999999974, 7653]","[-0.26800000000000002, 0.095999999999999974, 7670]","[-0.26800000000000002, 0.095999999999999974, 7686]","[-0.26800000000000002, 0.095999999999999974, 7704]","[-0.26800000000000002, 0.095999999999999974, 7720]","[-0.26800000000000002, 0.095999999999999974, 7737]","[-0.26800000000000002, 0.095999999999999974, 7753]","[-0.26000000000000001, 0.10399999999999998, 7771]","[-0.248, 0.11199999999999999, 7787]","[-0.23999999999999999, 0.11599999999999999, 7803]","[-0.23200000000000001, 0.12, 7820]","[-0.224, 0.124, 7837]","[-0.20799999999999999, 0.128, 7854]","[-0.19600000000000001, 0.128, 7870]","[-0.184, 0.13200000000000001, 7887]","[-0.16800000000000001, 0.13600000000000001, 7903]","[-0.156, 0.13600000000000001, 7920]","[-0.13200000000000001, 0.13600000000000001, 7937]","[-0.11600000000000001, 0.13600000000000001, 7954]","[-0.104, 0.13600000000000001, 7970]","[-0.096000000000000002, 0.13600000000000001, 7987]","[-0.080000000000000002, 0.13200000000000001, 8004]","[-0.068000000000000005, 0.128, 8020]","[-0.056000000000000001, 0.124, 8037]","[-0.040000000000000001, 0.12, 8054]","[-0.024, 0.11199999999999999, 8070]","[-0.012, 0.10799999999999998, 8087]","[0.0080000000000000002, 0.095999999999999974, 8104]","[0.016, 0.091999999999999971, 8120]","[0.040000000000000001, 0.083999999999999964, 8137]","[0.056000000000000001, 0.07999999999999996, 8154]","[0.068000000000000005, 0.071999999999999953, 8171]","[0.084000000000000005, 0.05600000000000005, 8187]","[0.096000000000000002, 0.044000000000000039, 8204]","[0.108, 0.032000000000000028, 8220]","[0.12, 0.020000000000000018, 8237]","[0.128, 0.0040000000000000036, 8254]","[0.13600000000000001, -0.0080000000000000071, 8271]","[0.14799999999999999, -0.032000000000000028, 8288]","[0.152, -0.044000000000000039, 8304]","[0.16, -0.060000000000000053, 8337]","[0.17199999999999999, -0.088000000000000078, 8355]","[0.17599999999999999, -0.10400000000000009, 8387]","[0.184, -0.1160000000000001, 8421]","[0.188, -0.12799999999999989, 8454]"
