<<<<<<< HEAD
"[-0.184, 0.21999999999999997, 983]","[-0.192, 0.21199999999999997, 1000]","[-0.192, 0.21199999999999997, 1016]","[-0.192, 0.21199999999999997, 1032]","[-0.188, 0.21199999999999997, 1050]","[-0.184, 0.21199999999999997, 1066]","[-0.17199999999999999, 0.21199999999999997, 1083]","[-0.16, 0.21199999999999997, 1100]","[-0.128, 0.21199999999999997, 1116]","[-0.10000000000000001, 0.21199999999999997, 1133]","[-0.068000000000000005, 0.22399999999999998, 1150]","[-0.028000000000000001, 0.23599999999999999, 1166]","[0.028000000000000001, 0.24399999999999999, 1183]","[0.068000000000000005, 0.24399999999999999, 1200]","[0.10000000000000001, 0.24399999999999999, 1216]","[0.13200000000000001, 0.24399999999999999, 1233]","[0.16400000000000001, 0.24399999999999999, 1250]","[0.17599999999999999, 0.24399999999999999, 1267]","[0.17999999999999999, 0.24399999999999999, 1283]","[0.17999999999999999, 0.24399999999999999, 1300]"
"[-0.032000000000000001, 0.22399999999999998, 2151]","[-0.035999999999999997, 0.22399999999999998, 2183]","[-0.035999999999999997, 0.22399999999999998, 2200]","[-0.035999999999999997, 0.22399999999999998, 2218]","[-0.035999999999999997, 0.21999999999999997, 2234]","[-0.024, 0.20399999999999996, 2251]","[-0.0080000000000000002, 0.17600000000000005, 2268]","[0.0080000000000000002, 0.14000000000000001, 2285]","[0.02, 0.083999999999999964, 2301]","[0.02, 0.05600000000000005, 2317]","[0.02, 0.036000000000000032, 2334]","[0.016, 0.024000000000000021, 2351]","[0.012, 0.016000000000000014, 2368]"
"[-0.152, -0.024000000000000021, 3235]","[-0.156, -0.028000000000000025, 3263]","[-0.156, -0.028000000000000025, 3276]","[-0.156, -0.028000000000000025, 3289]","[-0.156, -0.028000000000000025, 3302]","[-0.156, -0.028000000000000025, 3318]","[-0.152, -0.024000000000000021, 3334]","[-0.14000000000000001, -0.016000000000000014, 3352]","[-0.128, -0.012000000000000011, 3368]","[-0.11600000000000001, -0.0080000000000000071, 3385]","[-0.087999999999999995, 0.0040000000000000036, 3401]","[-0.071999999999999995, 0.0080000000000000071, 3418]","[-0.051999999999999998, 0.012000000000000011, 3435]","[-0.035999999999999997, 0.016000000000000014, 3452]","[-0.016, 0.020000000000000018, 3469]","[0.016, 0.028000000000000025, 3484]","[0.035999999999999997, 0.032000000000000028, 3502]","[0.056000000000000001, 0.032000000000000028, 3518]","[0.071999999999999995, 0.032000000000000028, 3535]","[0.091999999999999998, 0.024000000000000021, 3551]","[0.108, 0.016000000000000014, 3568]","[0.12, 0.0080000000000000071, 3585]","[0.14000000000000001, -0.012000000000000011, 3601]","[0.156, -0.028000000000000025, 3620]","[0.17199999999999999, -0.048000000000000043, 3636]","[0.188, -0.06800000000000006, 3652]","[0.20000000000000001, -0.088000000000000078, 3669]","[0.21199999999999999, -0.1160000000000001, 3685]","[0.216, -0.12799999999999989, 3702]","[0.22, -0.1319999999999999, 3718]"
=======
"[-0.20399999999999999, 0.18400000000000005, 1466]","[-0.20399999999999999, 0.18000000000000005, 1483]","[-0.20399999999999999, 0.17600000000000005, 1499]","[-0.20399999999999999, 0.17600000000000005, 1516]","[-0.20399999999999999, 0.17600000000000005, 1532]","[-0.20399999999999999, 0.17600000000000005, 1549]","[-0.20399999999999999, 0.17600000000000005, 1565]","[-0.20399999999999999, 0.17600000000000005, 1583]","[-0.20399999999999999, 0.17600000000000005, 1599]","[-0.20000000000000001, 0.17600000000000005, 1616]","[-0.192, 0.18000000000000005, 1632]","[-0.17999999999999999, 0.18400000000000005, 1648]","[-0.17199999999999999, 0.18799999999999994, 1666]","[-0.156, 0.18799999999999994, 1683]","[-0.14399999999999999, 0.18799999999999994, 1700]","[-0.128, 0.18799999999999994, 1715]","[-0.108, 0.18799999999999994, 1733]","[-0.071999999999999995, 0.18799999999999994, 1749]","[-0.051999999999999998, 0.18799999999999994, 1767]","[-0.028000000000000001, 0.18400000000000005, 1783]","[0.0040000000000000001, 0.18400000000000005, 1799]","[0.056000000000000001, 0.18400000000000005, 1815]","[0.087999999999999995, 0.18799999999999994, 1832]","[0.11600000000000001, 0.18799999999999994, 1849]","[0.13600000000000001, 0.18799999999999994, 1865]","[0.16400000000000001, 0.18799999999999994, 1883]","[0.188, 0.18799999999999994, 1899]","[0.20799999999999999, 0.18799999999999994, 1933]","[0.22800000000000001, 0.19199999999999995, 1966]","[0.22800000000000001, 0.19199999999999995, 1983]","[0.22800000000000001, 0.19199999999999995, 2016]","[0.23599999999999999, 0.19199999999999995, 2050]","[0.23999999999999999, 0.19199999999999995, 2083]","[0.23599999999999999, 0.19199999999999995, 2117]"
"[-0.02, 0.16400000000000003, 3233]","[-0.02, 0.16400000000000003, 3267]","[-0.02, 0.16400000000000003, 3283]","[-0.024, 0.16800000000000004, 3300]","[-0.024, 0.16800000000000004, 3316]","[-0.024, 0.16800000000000004, 3333]","[-0.024, 0.16800000000000004, 3350]","[-0.024, 0.16800000000000004, 3367]","[-0.024, 0.16800000000000004, 3383]","[-0.024, 0.16800000000000004, 3400]","[-0.024, 0.16400000000000003, 3416]","[-0.02, 0.16000000000000003, 3433]","[-0.016, 0.15200000000000002, 3450]","[-0.012, 0.14400000000000002, 3466]","[-0.0080000000000000002, 0.13600000000000001, 3483]","[0.0, 0.128, 3499]","[0.0040000000000000001, 0.12, 3516]","[0.0040000000000000001, 0.11199999999999999, 3533]","[0.0080000000000000002, 0.099999999999999978, 3550]","[0.012, 0.091999999999999971, 3566]","[0.012, 0.083999999999999964, 3582]","[0.016, 0.075999999999999956, 3600]","[0.016, 0.060000000000000053, 3616]","[0.016, 0.044000000000000039, 3633]","[0.016, 0.036000000000000032, 3649]","[0.016, 0.028000000000000025, 3667]","[0.02, 0.016000000000000014, 3683]","[0.02, 0.012000000000000011, 3717]","[0.02, -0.0040000000000000036, 3749]","[0.02, -0.0040000000000000036, 3783]","[0.02, -0.0040000000000000036, 3816]","[0.02, -0.0040000000000000036, 3849]","[0.02, -0.0040000000000000036, 3883]"
"[-0.17999999999999999, -0.096000000000000085, 16898]","[-0.188, -0.096000000000000085, 16948]","[-0.188, -0.096000000000000085, 16964]","[-0.188, -0.096000000000000085, 16981]","[-0.188, -0.096000000000000085, 16998]","[-0.188, -0.096000000000000085, 17015]","[-0.188, -0.096000000000000085, 17032]","[-0.188, -0.088000000000000078, 17048]","[-0.17199999999999999, -0.080000000000000071, 17065]","[-0.152, -0.06800000000000006, 17081]","[-0.13600000000000001, -0.064000000000000057, 17098]","[-0.108, -0.052000000000000046, 17114]","[-0.091999999999999998, -0.048000000000000043, 17131]","[-0.075999999999999998, -0.040000000000000036, 17148]","[-0.064000000000000001, -0.036000000000000032, 17165]","[-0.040000000000000001, -0.032000000000000028, 17182]","[-0.024, -0.028000000000000025, 17197]","[-0.012, -0.028000000000000025, 17215]","[0.012, -0.028000000000000025, 17230]","[0.028000000000000001, -0.024000000000000021, 17248]","[0.040000000000000001, -0.024000000000000021, 17281]","[0.075999999999999998, -0.024000000000000021, 17314]","[0.10000000000000001, -0.024000000000000021, 17347]","[0.14399999999999999, -0.032000000000000028, 17381]","[0.17199999999999999, -0.044000000000000039, 17414]","[0.216, -0.06800000000000006, 17447]","[0.248, -0.080000000000000071, 17463]","[0.25600000000000001, -0.084000000000000075, 17479]","[0.26800000000000002, -0.092000000000000082, 17496]","[0.27600000000000002, -0.10400000000000009, 17513]","[0.29199999999999998, -0.1160000000000001, 17547]","[0.312, -0.1319999999999999, 17564]","[0.316, -0.1359999999999999, 17580]","[0.32400000000000001, -0.14799999999999991, 17596]","[0.32800000000000001, -0.15599999999999992, 17613]","[0.33600000000000002, -0.15999999999999992, 17629]","[0.34000000000000002, -0.16399999999999992, 17647]","[0.34000000000000002, -0.16799999999999993, 17663]","[0.34000000000000002, -0.16799999999999993, 17697]","[0.34399999999999997, -0.17199999999999993, 17729]","[0.34399999999999997, -0.17599999999999993, 17762]","[0.34399999999999997, -0.17599999999999993, 17795]","[0.34399999999999997, -0.17599999999999993, 17828]","[0.34799999999999998, -0.17599999999999993, 17862]","[0.34799999999999998, -0.17599999999999993, 17896]"
>>>>>>> FETCH_HEAD
