"[-0.112, 0.252, 3135]","[-0.112, 0.252, 3153]","[-0.108, 0.252, 3168]","[-0.108, 0.252, 3185]","[-0.108, 0.252, 3201]","[-0.108, 0.252, 3220]","[-0.108, 0.252, 3235]","[-0.108, 0.252, 3253]","[-0.108, 0.252, 3268]","[-0.108, 0.252, 3286]","[-0.108, 0.252, 3302]","[-0.108, 0.252, 3318]","[-0.108, 0.252, 3336]","[-0.108, 0.252, 3352]","[-0.108, 0.252, 3369]","[-0.108, 0.252, 3385]","[-0.108, 0.252, 3403]","[-0.108, 0.252, 3419]","[-0.108, 0.248, 3436]","[-0.108, 0.248, 3452]","[-0.108, 0.24399999999999999, 3469]","[-0.108, 0.23999999999999999, 3485]","[-0.108, 0.23599999999999999, 3502]","[-0.108, 0.23199999999999998, 3519]","[-0.108, 0.23199999999999998, 3536]","[-0.108, 0.22799999999999998, 3552]","[-0.108, 0.21999999999999997, 3568]","[-0.108, 0.21199999999999997, 3586]","[-0.108, 0.20799999999999996, 3602]","[-0.108, 0.20399999999999996, 3619]","[-0.108, 0.19599999999999995, 3636]","[-0.108, 0.19199999999999995, 3652]","[-0.108, 0.18799999999999994, 3669]","[-0.108, 0.18400000000000005, 3686]","[-0.108, 0.17600000000000005, 3702]","[-0.108, 0.17200000000000004, 3719]","[-0.104, 0.16000000000000003, 3736]","[-0.104, 0.15600000000000003, 3752]","[-0.104, 0.15200000000000002, 3769]","[-0.104, 0.14400000000000002, 3786]","[-0.104, 0.14000000000000001, 3802]","[-0.104, 0.13600000000000001, 3819]","[-0.10000000000000001, 0.13200000000000001, 3836]","[-0.10000000000000001, 0.12, 3853]","[-0.10000000000000001, 0.11199999999999999, 3868]","[-0.10000000000000001, 0.10399999999999998, 3886]","[-0.10000000000000001, 0.099999999999999978, 3902]","[-0.10000000000000001, 0.095999999999999974, 3919]","[-0.10000000000000001, 0.087999999999999967, 3935]","[-0.10000000000000001, 0.083999999999999964, 3952]","[-0.10000000000000001, 0.075999999999999956, 3969]","[-0.10000000000000001, 0.071999999999999953, 3986]","[-0.10000000000000001, 0.063999999999999946, 4002]","[-0.10000000000000001, 0.05600000000000005, 4020]","[-0.10000000000000001, 0.052000000000000046, 4036]","[-0.10000000000000001, 0.044000000000000039, 4053]","[-0.10000000000000001, 0.036000000000000032, 4070]","[-0.104, 0.028000000000000025, 4086]","[-0.104, 0.020000000000000018, 4102]","[-0.108, 0.012000000000000011, 4119]","[-0.108, 0.0080000000000000071, 4136]","[-0.108, 0.0, 4153]","[-0.108, -0.0040000000000000036, 4170]","[-0.108, -0.0080000000000000071, 4186]","[-0.108, -0.012000000000000011, 4203]","[-0.108, -0.024000000000000021, 4220]","[-0.108, -0.032000000000000028, 4236]","[-0.108, -0.036000000000000032, 4252]","[-0.108, -0.044000000000000039, 4269]","[-0.108, -0.052000000000000046, 4285]","[-0.108, -0.064000000000000057, 4303]","[-0.112, -0.06800000000000006, 4320]","[-0.112, -0.072000000000000064, 4336]","[-0.112, -0.076000000000000068, 4352]","[-0.112, -0.084000000000000075, 4369]","[-0.112, -0.092000000000000082, 4386]","[-0.112, -0.10000000000000009, 4402]","[-0.112, -0.1080000000000001, 4419]","[-0.112, -0.1160000000000001, 4436]","[-0.112, -0.12000000000000011, 4453]","[-0.112, -0.1399999999999999, 4486]","[-0.112, -0.14799999999999991, 4502]","[-0.112, -0.15599999999999992, 4520]","[-0.112, -0.16399999999999992, 4536]","[-0.112, -0.16799999999999993, 4552]","[-0.112, -0.17599999999999993, 4569]","[-0.112, -0.17999999999999994, 4585]","[-0.112, -0.18399999999999994, 4603]","[-0.112, -0.18799999999999994, 4620]","[-0.112, -0.19599999999999995, 4636]","[-0.112, -0.20799999999999996, 4653]","[-0.112, -0.21599999999999997, 4669]","[-0.112, -0.21999999999999997, 4686]","[-0.112, -0.22799999999999998, 4702]","[-0.112, -0.23599999999999999, 4720]","[-0.112, -0.24399999999999999, 4736]","[-0.11600000000000001, -0.252, 4753]","[-0.11600000000000001, -0.25600000000000001, 4769]","[-0.11600000000000001, -0.26400000000000001, 4787]","[-0.11600000000000001, -0.27200000000000002, 4803]","[-0.11600000000000001, -0.27600000000000002, 4820]","[-0.11600000000000001, -0.28400000000000003, 4836]","[-0.11600000000000001, -0.28800000000000003, 4854]","[-0.11600000000000001, -0.29600000000000004, 4870]","[-0.11600000000000001, -0.30000000000000004, 4887]","[-0.11600000000000001, -0.30400000000000005, 4903]","[-0.112, -0.30800000000000005, 4919]","[-0.112, -0.31200000000000006, 4936]","[-0.112, -0.32000000000000006, 4952]","[-0.108, -0.32400000000000007, 4970]","[-0.108, -0.32400000000000007, 4986]","[-0.108, -0.32400000000000007, 5003]","[-0.108, -0.32800000000000007, 5020]","[-0.108, -0.32800000000000007, 5037]","[-0.108, -0.32800000000000007, 5053]","[-0.108, -0.32800000000000007, 5069]","[-0.108, -0.32800000000000007, 5086]","[-0.108, -0.32800000000000007, 5103]","[-0.108, -0.32800000000000007, 5120]","[-0.108, -0.32400000000000007, 5136]"
"[-0.10000000000000001, -0.1080000000000001, 6154]","[-0.10000000000000001, -0.1120000000000001, 6187]","[-0.10000000000000001, -0.1120000000000001, 6205]","[-0.10000000000000001, -0.1120000000000001, 6221]","[-0.10000000000000001, -0.1120000000000001, 6238]","[-0.10000000000000001, -0.1120000000000001, 6254]","[-0.10000000000000001, -0.1120000000000001, 6271]","[-0.10000000000000001, -0.1120000000000001, 6288]","[-0.10000000000000001, -0.1120000000000001, 6304]","[-0.10000000000000001, -0.1120000000000001, 6321]","[-0.104, -0.1120000000000001, 6338]","[-0.104, -0.1120000000000001, 6355]","[-0.104, -0.1160000000000001, 6373]","[-0.104, -0.1160000000000001, 6388]","[-0.104, -0.1160000000000001, 6404]","[-0.104, -0.1160000000000001, 6421]","[-0.104, -0.1160000000000001, 6438]","[-0.108, -0.1160000000000001, 6454]","[-0.108, -0.1160000000000001, 6470]","[-0.108, -0.1160000000000001, 6488]","[-0.108, -0.1160000000000001, 6505]","[-0.108, -0.1160000000000001, 6521]","[-0.108, -0.1160000000000001, 6538]","[-0.108, -0.1160000000000001, 6554]","[-0.108, -0.1160000000000001, 6572]","[-0.108, -0.1160000000000001, 6588]","[-0.108, -0.12000000000000011, 6605]","[-0.108, -0.12000000000000011, 6621]","[-0.108, -0.12799999999999989, 6638]","[-0.104, -0.1359999999999999, 6654]","[-0.104, -0.14399999999999991, 6671]","[-0.10000000000000001, -0.14799999999999991, 6688]","[-0.091999999999999998, -0.15599999999999992, 6704]","[-0.087999999999999995, -0.15999999999999992, 6721]","[-0.084000000000000005, -0.16399999999999992, 6737]","[-0.075999999999999998, -0.16799999999999993, 6755]","[-0.068000000000000005, -0.17199999999999993, 6771]","[-0.059999999999999998, -0.17999999999999994, 6787]","[-0.056000000000000001, -0.18399999999999994, 6804]","[-0.048000000000000001, -0.18799999999999994, 6820]","[-0.043999999999999997, -0.19199999999999995, 6838]","[-0.035999999999999997, -0.19599999999999995, 6854]","[-0.032000000000000001, -0.19599999999999995, 6871]","[-0.024, -0.19999999999999996, 6887]","[-0.016, -0.20399999999999996, 6904]","[-0.012, -0.20799999999999996, 6921]","[-0.0080000000000000002, -0.20799999999999996, 6938]","[0.0, -0.21199999999999997, 6954]","[0.0040000000000000001, -0.21999999999999997, 6971]","[0.012, -0.22399999999999998, 6988]","[0.016, -0.23199999999999998, 7004]","[0.02, -0.23199999999999998, 7021]","[0.02, -0.23599999999999999, 7037]","[0.024, -0.23999999999999999, 7054]","[0.032000000000000001, -0.248, 7071]","[0.035999999999999997, -0.252, 7088]","[0.040000000000000001, -0.25600000000000001, 7104]","[0.043999999999999997, -0.26000000000000001, 7121]","[0.048000000000000001, -0.26800000000000002, 7138]","[0.051999999999999998, -0.26800000000000002, 7155]","[0.056000000000000001, -0.27200000000000002, 7171]","[0.056000000000000001, -0.27600000000000002, 7189]","[0.064000000000000001, -0.28000000000000003, 7206]","[0.068000000000000005, -0.28400000000000003, 7221]","[0.071999999999999995, -0.28800000000000003, 7238]","[0.075999999999999998, -0.29200000000000004, 7255]","[0.080000000000000002, -0.30000000000000004, 7271]","[0.087999999999999995, -0.30400000000000005, 7289]","[0.087999999999999995, -0.30800000000000005, 7305]","[0.091999999999999998, -0.30800000000000005, 7321]","[0.091999999999999998, -0.30800000000000005, 7338]","[0.10000000000000001, -0.31200000000000006, 7354]","[0.104, -0.31600000000000006, 7371]","[0.108, -0.32000000000000006, 7388]","[0.112, -0.32400000000000007, 7405]","[0.112, -0.32400000000000007, 7422]","[0.112, -0.32400000000000007, 7438]","[0.112, -0.32400000000000007, 7455]","[0.112, -0.32400000000000007, 7472]","[0.112, -0.32400000000000007, 7488]","[0.112, -0.32400000000000007, 7538]","[0.112, -0.32400000000000007, 7555]"
"[-0.10000000000000001, -0.10400000000000009, 8538]","[-0.10000000000000001, -0.10400000000000009, 8589]","[-0.10000000000000001, -0.10400000000000009, 8605]","[-0.10000000000000001, -0.10400000000000009, 8622]","[-0.10000000000000001, -0.10400000000000009, 8639]","[-0.10000000000000001, -0.10400000000000009, 8655]","[-0.10000000000000001, -0.10400000000000009, 8672]","[-0.10000000000000001, -0.10400000000000009, 8689]","[-0.10000000000000001, -0.10400000000000009, 8706]","[-0.10000000000000001, -0.10400000000000009, 8722]","[-0.10000000000000001, -0.10400000000000009, 8738]","[-0.10000000000000001, -0.10400000000000009, 8756]","[-0.10000000000000001, -0.10400000000000009, 8772]","[-0.10000000000000001, -0.10400000000000009, 8789]","[-0.10000000000000001, -0.10400000000000009, 8805]","[-0.10000000000000001, -0.10400000000000009, 8822]","[-0.096000000000000002, -0.10000000000000009, 8839]","[-0.091999999999999998, -0.096000000000000085, 8855]","[-0.087999999999999995, -0.092000000000000082, 8872]","[-0.080000000000000002, -0.084000000000000075, 8889]","[-0.071999999999999995, -0.080000000000000071, 8906]","[-0.068000000000000005, -0.072000000000000064, 8922]","[-0.059999999999999998, -0.06800000000000006, 8939]","[-0.048000000000000001, -0.060000000000000053, 8955]","[-0.040000000000000001, -0.05600000000000005, 8972]","[-0.032000000000000001, -0.052000000000000046, 8989]","[-0.028000000000000001, -0.048000000000000043, 9006]","[-0.016, -0.040000000000000036, 9022]","[-0.0080000000000000002, -0.036000000000000032, 9038]","[0.0, -0.028000000000000025, 9055]","[0.0080000000000000002, -0.024000000000000021, 9072]","[0.012, -0.024000000000000021, 9089]","[0.02, -0.020000000000000018, 9105]","[0.028000000000000001, -0.016000000000000014, 9123]","[0.035999999999999997, -0.0080000000000000071, 9139]","[0.043999999999999997, -0.0040000000000000036, 9156]","[0.059999999999999998, 0.0080000000000000071, 9172]","[0.068000000000000005, 0.016000000000000014, 9190]","[0.075999999999999998, 0.024000000000000021, 9207]","[0.087999999999999995, 0.036000000000000032, 9223]","[0.096000000000000002, 0.044000000000000039, 9239]","[0.10000000000000001, 0.052000000000000046, 9255]","[0.108, 0.05600000000000005, 9272]","[0.11600000000000001, 0.060000000000000053, 9290]","[0.128, 0.071999999999999953, 9306]","[0.13600000000000001, 0.07999999999999996, 9322]","[0.14399999999999999, 0.087999999999999967, 9340]","[0.14799999999999999, 0.091999999999999971, 9355]","[0.156, 0.099999999999999978, 9373]","[0.16, 0.099999999999999978, 9389]","[0.16, 0.10399999999999998, 9406]","[0.16400000000000001, 0.10399999999999998, 9422]","[0.16800000000000001, 0.10799999999999998, 9440]","[0.17199999999999999, 0.11199999999999999, 9456]","[0.17599999999999999, 0.11599999999999999, 9472]","[0.17999999999999999, 0.11599999999999999, 9489]","[0.188, 0.12, 9506]","[0.192, 0.128, 9522]","[0.192, 0.128, 9539]","[0.192, 0.128, 9556]","[0.19600000000000001, 0.128, 9572]","[0.19600000000000001, 0.128, 9589]","[0.19600000000000001, 0.128, 9606]","[0.19600000000000001, 0.128, 9623]","[0.19600000000000001, 0.128, 9639]","[0.19600000000000001, 0.128, 9656]","[0.19600000000000001, 0.128, 9673]","[0.19600000000000001, 0.128, 9689]","[0.19600000000000001, 0.124, 9707]","[0.188, 0.11199999999999999, 9723]"
