"[-0.16800000000000001, 0.22399999999999998, 2468]","[-0.16800000000000001, 0.22399999999999998, 2484]","[-0.16800000000000001, 0.22399999999999998, 2501]","[-0.16800000000000001, 0.22399999999999998, 2517]","[-0.16400000000000001, 0.22399999999999998, 2535]","[-0.16400000000000001, 0.22399999999999998, 2551]","[-0.16400000000000001, 0.22399999999999998, 2567]","[-0.16400000000000001, 0.22399999999999998, 2584]","[-0.16400000000000001, 0.22399999999999998, 2600]","[-0.16400000000000001, 0.22399999999999998, 2618]","[-0.16400000000000001, 0.22399999999999998, 2634]","[-0.16400000000000001, 0.22399999999999998, 2651]","[-0.16400000000000001, 0.22399999999999998, 2667]","[-0.16400000000000001, 0.22399999999999998, 2685]","[-0.16400000000000001, 0.22399999999999998, 2701]","[-0.16400000000000001, 0.22399999999999998, 2717]","[-0.16400000000000001, 0.21999999999999997, 2734]","[-0.16400000000000001, 0.21599999999999997, 2751]","[-0.16400000000000001, 0.21199999999999997, 2769]","[-0.16800000000000001, 0.19999999999999996, 2784]","[-0.17199999999999999, 0.19599999999999995, 2801]","[-0.17199999999999999, 0.19199999999999995, 2818]","[-0.17199999999999999, 0.18400000000000005, 2834]","[-0.17599999999999999, 0.17600000000000005, 2851]","[-0.17999999999999999, 0.17200000000000004, 2868]","[-0.17999999999999999, 0.16400000000000003, 2884]","[-0.184, 0.14800000000000002, 2901]","[-0.188, 0.13600000000000001, 2918]","[-0.188, 0.128, 2934]","[-0.192, 0.124, 2951]","[-0.192, 0.12, 2967]","[-0.192, 0.11599999999999999, 2984]","[-0.19600000000000001, 0.10399999999999998, 3001]","[-0.20000000000000001, 0.091999999999999971, 3018]","[-0.20000000000000001, 0.07999999999999996, 3034]","[-0.20399999999999999, 0.063999999999999946, 3051]","[-0.20399999999999999, 0.05600000000000005, 3068]","[-0.20799999999999999, 0.048000000000000043, 3085]","[-0.20799999999999999, 0.040000000000000036, 3101]","[-0.20799999999999999, 0.028000000000000025, 3118]","[-0.20799999999999999, 0.020000000000000018, 3134]","[-0.20799999999999999, 0.012000000000000011, 3151]","[-0.20799999999999999, 0.0, 3168]","[-0.20799999999999999, -0.012000000000000011, 3185]","[-0.20799999999999999, -0.020000000000000018, 3200]","[-0.20799999999999999, -0.032000000000000028, 3217]","[-0.20799999999999999, -0.044000000000000039, 3235]","[-0.20799999999999999, -0.060000000000000053, 3251]","[-0.20799999999999999, -0.072000000000000064, 3268]","[-0.20799999999999999, -0.080000000000000071, 3284]","[-0.20799999999999999, -0.088000000000000078, 3301]","[-0.20799999999999999, -0.10000000000000009, 3318]","[-0.20799999999999999, -0.1080000000000001, 3348]","[-0.20799999999999999, -0.12000000000000011, 3367]","[-0.20799999999999999, -0.12799999999999989, 3385]","[-0.20399999999999999, -0.1359999999999999, 3414]","[-0.20399999999999999, -0.15199999999999991, 3435]","[-0.20000000000000001, -0.15999999999999992, 3454]","[-0.20000000000000001, -0.16799999999999993, 3481]","[-0.19600000000000001, -0.17599999999999993, 3502]","[-0.19600000000000001, -0.17999999999999994, 3521]","[-0.192, -0.18799999999999994, 3548]","[-0.192, -0.19599999999999995, 3568]","[-0.188, -0.19999999999999996, 3588]","[-0.188, -0.20399999999999996, 3615]","[-0.184, -0.21599999999999997, 3635]","[-0.17999999999999999, -0.21999999999999997, 3654]","[-0.17999999999999999, -0.22799999999999998, 3681]","[-0.17199999999999999, -0.23599999999999999, 3701]","[-0.16800000000000001, -0.23999999999999999, 3721]","[-0.16, -0.248, 3747]","[-0.152, -0.252, 3769]","[-0.14799999999999999, -0.25600000000000001, 3800]","[-0.14000000000000001, -0.26000000000000001, 3828]","[-0.13600000000000001, -0.26400000000000001, 3852]","[-0.13200000000000001, -0.26400000000000001, 3881]","[-0.124, -0.26800000000000002, 3903]","[-0.11600000000000001, -0.27200000000000002, 3934]","[-0.104, -0.27600000000000002, 3962]","[-0.096000000000000002, -0.28000000000000003, 3985]","[-0.084000000000000005, -0.28000000000000003, 4027]","[-0.075999999999999998, -0.28400000000000003, 4052]","[-0.068000000000000005, -0.28400000000000003, 4081]","[-0.056000000000000001, -0.28400000000000003, 4102]","[-0.048000000000000001, -0.28400000000000003, 4134]","[-0.035999999999999997, -0.28400000000000003, 4160]","[-0.028000000000000001, -0.28400000000000003, 4185]","[-0.016, -0.28400000000000003, 4214]","[0.0, -0.28000000000000003, 4241]","[0.012, -0.28000000000000003, 4267]","[0.028000000000000001, -0.27200000000000002, 4296]","[0.040000000000000001, -0.26800000000000002, 4318]","[0.051999999999999998, -0.26800000000000002, 4347]","[0.064000000000000001, -0.26000000000000001, 4369]","[0.071999999999999995, -0.25600000000000001, 4401]","[0.087999999999999995, -0.248, 4427]","[0.096000000000000002, -0.23999999999999999, 4452]","[0.104, -0.22799999999999998, 4481]","[0.108, -0.22399999999999998, 4503]","[0.112, -0.21599999999999997, 4534]","[0.11600000000000001, -0.19999999999999996, 4561]","[0.12, -0.19199999999999995, 4585]","[0.124, -0.18399999999999994, 4614]","[0.124, -0.17599999999999993, 4635]","[0.124, -0.17199999999999993, 4668]","[0.124, -0.15599999999999992, 4695]","[0.124, -0.14799999999999991, 4719]","[0.124, -0.1399999999999999, 4748]","[0.124, -0.12400000000000011, 4770]","[0.124, -0.1160000000000001, 4801]","[0.12, -0.10000000000000009, 4827]","[0.11600000000000001, -0.092000000000000082, 4852]","[0.112, -0.080000000000000071, 4880]","[0.104, -0.06800000000000006, 4903]","[0.104, -0.060000000000000053, 4934]","[0.10000000000000001, -0.05600000000000005, 4961]","[0.096000000000000002, -0.052000000000000046, 4986]","[0.091999999999999998, -0.048000000000000043, 5014]","[0.087999999999999995, -0.040000000000000036, 5036]","[0.080000000000000002, -0.032000000000000028, 5067]","[0.071999999999999995, -0.024000000000000021, 5093]","[0.068000000000000005, -0.020000000000000018, 5119]","[0.059999999999999998, -0.016000000000000014, 5148]","[0.056000000000000001, -0.016000000000000014, 5169]","[0.048000000000000001, -0.012000000000000011, 5200]","[0.040000000000000001, -0.012000000000000011, 5228]","[0.028000000000000001, -0.012000000000000011, 5253]","[0.02, -0.012000000000000011, 5281]","[0.016, -0.012000000000000011, 5304]","[0.012, -0.012000000000000011, 5334]","[0.0080000000000000002, -0.016000000000000014, 5360]","[0.0080000000000000002, -0.016000000000000014, 5386]","[0.0040000000000000001, -0.016000000000000014, 5413]","[0.0040000000000000001, -0.016000000000000014, 5436]","[0.0040000000000000001, -0.016000000000000014, 5467]","[0.0040000000000000001, -0.016000000000000014, 5494]","[0.0040000000000000001, -0.016000000000000014, 5520]","[0.0080000000000000002, -0.016000000000000014, 5547]"
"[-0.056000000000000001, -0.1080000000000001, 6733]","[-0.056000000000000001, -0.1080000000000001, 6788]","[-0.056000000000000001, -0.10000000000000009, 6804]","[-0.056000000000000001, -0.10000000000000009, 6821]","[-0.056000000000000001, -0.10000000000000009, 6837]","[-0.056000000000000001, -0.10000000000000009, 6854]","[-0.056000000000000001, -0.10000000000000009, 6872]","[-0.056000000000000001, -0.10000000000000009, 6887]","[-0.056000000000000001, -0.096000000000000085, 6904]","[-0.056000000000000001, -0.096000000000000085, 6921]","[-0.056000000000000001, -0.092000000000000082, 6937]","[-0.056000000000000001, -0.092000000000000082, 6955]","[-0.056000000000000001, -0.088000000000000078, 6971]","[-0.056000000000000001, -0.088000000000000078, 6988]","[-0.056000000000000001, -0.088000000000000078, 7004]","[-0.051999999999999998, -0.084000000000000075, 7021]","[-0.051999999999999998, -0.084000000000000075, 7038]","[-0.048000000000000001, -0.080000000000000071, 7054]","[-0.043999999999999997, -0.076000000000000068, 7071]","[-0.040000000000000001, -0.072000000000000064, 7088]","[-0.035999999999999997, -0.06800000000000006, 7105]","[-0.032000000000000001, -0.064000000000000057, 7121]","[-0.028000000000000001, -0.064000000000000057, 7138]","[-0.024, -0.060000000000000053, 7155]","[-0.024, -0.060000000000000053, 7171]","[-0.02, -0.05600000000000005, 7188]","[-0.016, -0.052000000000000046, 7205]","[-0.0080000000000000002, -0.048000000000000043, 7221]","[-0.0040000000000000001, -0.040000000000000036, 7238]","[0.0, -0.040000000000000036, 7255]","[0.0, -0.036000000000000032, 7272]","[0.0040000000000000001, -0.032000000000000028, 7288]","[0.0040000000000000001, -0.032000000000000028, 7305]","[0.0080000000000000002, -0.028000000000000025, 7321]","[0.0080000000000000002, -0.028000000000000025, 7338]","[0.012, -0.024000000000000021, 7355]","[0.016, -0.020000000000000018, 7372]","[0.02, -0.016000000000000014, 7388]","[0.024, -0.012000000000000011, 7405]","[0.024, -0.0080000000000000071, 7422]","[0.028000000000000001, -0.0040000000000000036, 7438]","[0.028000000000000001, 0.0, 7454]","[0.032000000000000001, 0.0040000000000000036, 7471]","[0.035999999999999997, 0.0080000000000000071, 7488]","[0.040000000000000001, 0.012000000000000011, 7505]","[0.040000000000000001, 0.012000000000000011, 7522]","[0.040000000000000001, 0.016000000000000014, 7538]","[0.040000000000000001, 0.016000000000000014, 7555]","[0.043999999999999997, 0.020000000000000018, 7571]","[0.043999999999999997, 0.024000000000000021, 7588]","[0.048000000000000001, 0.028000000000000025, 7605]","[0.048000000000000001, 0.032000000000000028, 7623]","[0.051999999999999998, 0.040000000000000036, 7639]","[0.051999999999999998, 0.044000000000000039, 7667]","[0.056000000000000001, 0.05600000000000005, 7689]","[0.059999999999999998, 0.067999999999999949, 7719]","[0.064000000000000001, 0.07999999999999996, 7738]","[0.064000000000000001, 0.083999999999999964, 7759]","[0.068000000000000005, 0.091999999999999971, 7789]","[0.071999999999999995, 0.099999999999999978, 7813]","[0.071999999999999995, 0.11199999999999999, 7838]","[0.075999999999999998, 0.12, 7866]","[0.075999999999999998, 0.13600000000000001, 7889]","[0.075999999999999998, 0.14400000000000002, 7919]","[0.080000000000000002, 0.15600000000000003, 7938]","[0.080000000000000002, 0.16800000000000004, 7959]","[0.080000000000000002, 0.17600000000000005, 7986]","[0.080000000000000002, 0.18400000000000005, 8013]","[0.080000000000000002, 0.18799999999999994, 8038]","[0.071999999999999995, 0.19599999999999995, 8066]","[0.068000000000000005, 0.20399999999999996, 8089]","[0.064000000000000001, 0.20399999999999996, 8119]","[0.059999999999999998, 0.20799999999999996, 8139]","[0.056000000000000001, 0.20799999999999996, 8159]","[0.051999999999999998, 0.20799999999999996, 8186]","[0.043999999999999997, 0.20799999999999996, 8212]","[0.032000000000000001, 0.20399999999999996, 8239]","[0.028000000000000001, 0.19599999999999995, 8265]","[0.016, 0.18799999999999994, 8289]","[0.012, 0.18400000000000005, 8319]","[-0.0040000000000000001, 0.17600000000000005, 8386]","[-0.012, 0.17200000000000004, 8412]","[-0.02, 0.16800000000000004, 8439]","[-0.028000000000000001, 0.16000000000000003, 8465]","[-0.040000000000000001, 0.14800000000000002, 8489]","[-0.043999999999999997, 0.14000000000000001, 8519]","[-0.051999999999999998, 0.128, 8546]","[-0.056000000000000001, 0.124, 8572]","[-0.056000000000000001, 0.11599999999999999, 8599]","[-0.056000000000000001, 0.11199999999999999, 8622]","[-0.056000000000000001, 0.10399999999999998, 8652]","[-0.056000000000000001, 0.095999999999999974, 8679]","[-0.056000000000000001, 0.091999999999999971, 8705]","[-0.056000000000000001, 0.07999999999999996, 8732]","[-0.056000000000000001, 0.075999999999999956, 8756]","[-0.051999999999999998, 0.071999999999999953, 8789]","[-0.048000000000000001, 0.063999999999999946, 8812]","[-0.043999999999999997, 0.060000000000000053, 8839]","[-0.043999999999999997, 0.05600000000000005, 8866]","[-0.043999999999999997, 0.05600000000000005, 8889]","[-0.043999999999999997, 0.05600000000000005, 8919]","[-0.043999999999999997, 0.05600000000000005, 8945]","[-0.043999999999999997, 0.060000000000000053, 8972]","[-0.043999999999999997, 0.063999999999999946, 8999]","[-0.043999999999999997, 0.075999999999999956, 9023]","[-0.048000000000000001, 0.087999999999999967, 9052]","[-0.051999999999999998, 0.10399999999999998, 9079]","[-0.051999999999999998, 0.11199999999999999, 9105]","[-0.051999999999999998, 0.11599999999999999, 9132]","[-0.051999999999999998, 0.12, 9156]","[-0.051999999999999998, 0.128, 9185]","[-0.048000000000000001, 0.14000000000000001, 9207]","[-0.048000000000000001, 0.14800000000000002, 9238]","[-0.040000000000000001, 0.15600000000000003, 9265]","[-0.035999999999999997, 0.16000000000000003, 9290]","[-0.032000000000000001, 0.16800000000000004, 9319]","[-0.028000000000000001, 0.17600000000000005, 9345]","[-0.016, 0.18400000000000005, 9372]","[-0.012, 0.19199999999999995, 9399]","[-0.0080000000000000002, 0.19599999999999995, 9423]","[0.0, 0.20399999999999996, 9452]","[0.0080000000000000002, 0.20799999999999996, 9473]","[0.012, 0.21199999999999997, 9505]","[0.02, 0.21599999999999997, 9532]","[0.028000000000000001, 0.21599999999999997, 9557]","[0.035999999999999997, 0.21599999999999997, 9585]","[0.043999999999999997, 0.21599999999999997, 9607]","[0.048000000000000001, 0.21199999999999997, 9639]","[0.051999999999999998, 0.21199999999999997, 9665]","[0.056000000000000001, 0.20799999999999996, 9690]","[0.056000000000000001, 0.20399999999999996, 9718]","[0.059999999999999998, 0.20399999999999996, 9740]","[0.059999999999999998, 0.19999999999999996, 9774]","[0.059999999999999998, 0.19999999999999996, 9799]","[0.059999999999999998, 0.19999999999999996, 9823]","[0.059999999999999998, 0.19999999999999996, 9852]","[0.059999999999999998, 0.19999999999999996, 9874]","[0.064000000000000001, 0.19199999999999995, 9905]"
"[0.13200000000000001, -0.092000000000000082, 11185]","[0.128, -0.096000000000000085, 11251]","[0.128, -0.096000000000000085, 11265]","[0.128, -0.096000000000000085, 11278]","[0.128, -0.096000000000000085, 11292]","[0.128, -0.096000000000000085, 11308]","[0.128, -0.096000000000000085, 11325]","[0.128, -0.096000000000000085, 11341]","[0.128, -0.096000000000000085, 11357]","[0.128, -0.096000000000000085, 11375]","[0.128, -0.096000000000000085, 11391]","[0.128, -0.096000000000000085, 11408]","[0.124, -0.096000000000000085, 11425]","[0.124, -0.096000000000000085, 11442]","[0.124, -0.096000000000000085, 11458]","[0.124, -0.096000000000000085, 11475]","[0.124, -0.096000000000000085, 11491]","[0.124, -0.096000000000000085, 11508]","[0.124, -0.096000000000000085, 11525]","[0.124, -0.096000000000000085, 11541]","[0.12, -0.096000000000000085, 11558]","[0.12, -0.096000000000000085, 11575]","[0.12, -0.096000000000000085, 11592]","[0.12, -0.096000000000000085, 11608]","[0.12, -0.096000000000000085, 11625]","[0.12, -0.096000000000000085, 11641]","[0.12, -0.096000000000000085, 11659]","[0.12, -0.096000000000000085, 11675]","[0.12, -0.096000000000000085, 11692]","[0.12, -0.096000000000000085, 11708]","[0.12, -0.096000000000000085, 11725]","[0.12, -0.096000000000000085, 11742]","[0.12, -0.10000000000000009, 11758]","[0.12, -0.10000000000000009, 11776]","[0.12, -0.10400000000000009, 11791]","[0.12, -0.10400000000000009, 11808]","[0.124, -0.1080000000000001, 11825]","[0.124, -0.1080000000000001, 11842]","[0.124, -0.1120000000000001, 11858]","[0.124, -0.1160000000000001, 11875]","[0.124, -0.1160000000000001, 11892]","[0.128, -0.12400000000000011, 11908]","[0.13200000000000001, -0.12400000000000011, 11925]","[0.13200000000000001, -0.12799999999999989, 11941]","[0.13600000000000001, -0.1319999999999999, 11959]","[0.13600000000000001, -0.1359999999999999, 11975]","[0.14000000000000001, -0.1359999999999999, 11992]","[0.14000000000000001, -0.1399999999999999, 12008]","[0.14399999999999999, -0.1399999999999999, 12025]","[0.14399999999999999, -0.1399999999999999, 12041]","[0.14399999999999999, -0.1399999999999999, 12058]","[0.14399999999999999, -0.1399999999999999, 12075]","[0.14399999999999999, -0.1399999999999999, 12092]","[0.14799999999999999, -0.14399999999999991, 12117]","[0.14799999999999999, -0.14399999999999991, 12142]","[0.152, -0.14399999999999991, 12171]","[0.156, -0.14799999999999991, 12192]","[0.16, -0.14799999999999991, 12211]","[0.16400000000000001, -0.14799999999999991, 12238]","[0.16400000000000001, -0.14799999999999991, 12259]","[0.16400000000000001, -0.14799999999999991, 12292]","[0.16800000000000001, -0.14799999999999991, 12317]","[0.16800000000000001, -0.14799999999999991, 12342]","[0.16800000000000001, -0.14799999999999991, 12371]","[0.16800000000000001, -0.14799999999999991, 12393]","[0.16800000000000001, -0.14799999999999991, 12424]","[0.17199999999999999, -0.14799999999999991, 12450]","[0.17199999999999999, -0.14799999999999991, 12476]","[0.17199999999999999, -0.14799999999999991, 12503]","[0.17199999999999999, -0.14799999999999991, 12525]","[0.17199999999999999, -0.14799999999999991, 12557]","[0.17199999999999999, -0.14799999999999991, 12584]","[0.17199999999999999, -0.14799999999999991, 12609]","[0.17199999999999999, -0.14799999999999991, 12637]","[0.17199999999999999, -0.14799999999999991, 12659]","[0.17199999999999999, -0.14799999999999991, 12690]","[0.17199999999999999, -0.14799999999999991, 12717]","[0.17199999999999999, -0.14799999999999991, 12742]","[0.17199999999999999, -0.14799999999999991, 12772]","[0.17199999999999999, -0.14799999999999991, 12797]","[0.17199999999999999, -0.14799999999999991, 12891]"
"[0.17999999999999999, -0.30400000000000005, 14543]","[0.17199999999999999, -0.30800000000000005, 14623]","[0.17199999999999999, -0.30800000000000005, 14637]","[0.17199999999999999, -0.30800000000000005, 14649]","[0.17199999999999999, -0.30800000000000005, 14661]","[0.17199999999999999, -0.30800000000000005, 14677]","[0.17199999999999999, -0.30800000000000005, 14693]","[0.17199999999999999, -0.30800000000000005, 14710]","[0.17199999999999999, -0.30800000000000005, 14728]","[0.17199999999999999, -0.30800000000000005, 14744]","[0.17199999999999999, -0.30800000000000005, 14761]","[0.17199999999999999, -0.30800000000000005, 14778]","[0.17199999999999999, -0.30800000000000005, 14794]","[0.17199999999999999, -0.30800000000000005, 14811]","[0.17199999999999999, -0.30800000000000005, 14828]","[0.17199999999999999, -0.30800000000000005, 14844]","[0.17199999999999999, -0.30000000000000004, 14860]","[0.17199999999999999, -0.29600000000000004, 14878]","[0.17199999999999999, -0.29200000000000004, 14894]","[0.17199999999999999, -0.28800000000000003, 14911]","[0.17199999999999999, -0.28800000000000003, 14927]","[0.17199999999999999, -0.28400000000000003, 14944]","[0.17199999999999999, -0.27600000000000002, 14961]","[0.17199999999999999, -0.27200000000000002, 14977]","[0.17199999999999999, -0.26800000000000002, 14994]","[0.17199999999999999, -0.26400000000000001, 15011]","[0.17199999999999999, -0.26400000000000001, 15028]","[0.17199999999999999, -0.26000000000000001, 15044]","[0.17199999999999999, -0.25600000000000001, 15061]","[0.17199999999999999, -0.252, 15077]","[0.17199999999999999, -0.248, 15095]","[0.16800000000000001, -0.24399999999999999, 15110]","[0.16800000000000001, -0.23999999999999999, 15127]","[0.16800000000000001, -0.23999999999999999, 15144]","[0.16800000000000001, -0.23599999999999999, 15160]","[0.16800000000000001, -0.23599999999999999, 15177]","[0.16800000000000001, -0.23199999999999998, 15194]","[0.16800000000000001, -0.23199999999999998, 15211]","[0.16800000000000001, -0.23199999999999998, 15227]","[0.16800000000000001, -0.22799999999999998, 15244]","[0.16800000000000001, -0.22799999999999998, 15260]","[0.16800000000000001, -0.22399999999999998, 15278]","[0.16800000000000001, -0.21999999999999997, 15294]","[0.16800000000000001, -0.21599999999999997, 15311]","[0.16800000000000001, -0.21199999999999997, 15328]","[0.17199999999999999, -0.20799999999999996, 15345]","[0.17199999999999999, -0.20399999999999996, 15361]","[0.17199999999999999, -0.19999999999999996, 15377]","[0.17199999999999999, -0.19999999999999996, 15394]","[0.17199999999999999, -0.19599999999999995, 15411]","[0.17599999999999999, -0.19599999999999995, 15427]","[0.17599999999999999, -0.19199999999999995, 15445]","[0.17599999999999999, -0.18799999999999994, 15463]","[0.17599999999999999, -0.18799999999999994, 15489]","[0.17599999999999999, -0.18399999999999994, 15511]","[0.17999999999999999, -0.17999999999999994, 15529]","[0.17999999999999999, -0.17599999999999993, 15556]","[0.17999999999999999, -0.17599999999999993, 15578]","[0.17999999999999999, -0.17199999999999993, 15596]","[0.17999999999999999, -0.17199999999999993, 15623]","[0.17999999999999999, -0.16799999999999993, 15645]","[0.17999999999999999, -0.16399999999999992, 15676]","[0.17999999999999999, -0.15999999999999992, 15695]","[0.17999999999999999, -0.15599999999999992, 15716]","[0.17999999999999999, -0.15199999999999991, 15743]","[0.17999999999999999, -0.14799999999999991, 15770]","[0.17999999999999999, -0.14399999999999991, 15794]","[0.17999999999999999, -0.1399999999999999, 15822]","[0.184, -0.1319999999999999, 15844]","[0.184, -0.12799999999999989, 15876]","[0.184, -0.12000000000000011, 15902]","[0.184, -0.1120000000000001, 15928]","[0.184, -0.1080000000000001, 15955]","[0.188, -0.10000000000000009, 15978]","[0.188, -0.096000000000000085, 16009]","[0.188, -0.084000000000000075, 16036]","[0.188, -0.072000000000000064, 16062]","[0.188, -0.064000000000000057, 16089]","[0.188, -0.05600000000000005, 16111]","[0.188, -0.052000000000000046, 16142]","[0.184, -0.028000000000000025, 16245]","[0.184, -0.024000000000000021, 16276]","[0.184, -0.016000000000000014, 16302]","[0.184, -0.0080000000000000071, 16329]","[0.184, 0.0040000000000000036, 16356]","[0.184, 0.012000000000000011, 16378]","[0.184, 0.016000000000000014, 16409]","[0.184, 0.020000000000000018, 16436]","[0.184, 0.028000000000000025, 16461]","[0.184, 0.032000000000000028, 16488]","[0.184, 0.040000000000000036, 16512]","[0.184, 0.060000000000000053, 16542]","[0.184, 0.075999999999999956, 16569]","[0.184, 0.083999999999999964, 16596]","[0.184, 0.087999999999999967, 16622]","[0.184, 0.095999999999999974, 16645]","[0.184, 0.10399999999999998, 16675]","[0.188, 0.11599999999999999, 16702]","[0.188, 0.124, 16728]","[0.188, 0.13200000000000001, 16756]","[0.188, 0.14800000000000002, 16778]","[0.192, 0.15600000000000003, 16809]","[0.192, 0.16400000000000003, 16836]","[0.192, 0.17600000000000005, 16862]","[0.192, 0.18400000000000005, 16889]","[0.192, 0.18799999999999994, 16912]","[0.192, 0.18799999999999994, 16941]","[0.192, 0.19199999999999995, 16963]","[0.192, 0.19599999999999995, 16995]","[0.192, 0.19599999999999995, 17021]","[0.192, 0.20399999999999996, 17045]","[0.192, 0.20799999999999996, 17075]","[0.192, 0.21199999999999997, 17101]","[0.192, 0.21199999999999997, 17129]","[0.192, 0.21999999999999997, 17156]","[0.192, 0.22399999999999998, 17179]","[0.192, 0.23199999999999998, 17208]","[0.192, 0.23599999999999999, 17230]","[0.192, 0.23999999999999999, 17261]","[0.192, 0.23999999999999999, 17296]","[0.192, 0.23999999999999999, 17328]"
"[0.20399999999999999, 0.20799999999999996, 23101]","[0.20399999999999999, 0.21199999999999997, 23193]","[0.20399999999999999, 0.21199999999999997, 23206]","[0.20399999999999999, 0.21599999999999997, 23217]","[0.20399999999999999, 0.21599999999999997, 23234]","[0.20399999999999999, 0.21599999999999997, 23250]","[0.20399999999999999, 0.21599999999999997, 23269]","[0.20399999999999999, 0.21999999999999997, 23284]","[0.20399999999999999, 0.21999999999999997, 23301]","[0.20399999999999999, 0.21999999999999997, 23317]","[0.20399999999999999, 0.21999999999999997, 23334]","[0.20399999999999999, 0.21999999999999997, 23351]","[0.20399999999999999, 0.21999999999999997, 23367]","[0.20399999999999999, 0.22399999999999998, 23384]","[0.20399999999999999, 0.22399999999999998, 23401]","[0.20000000000000001, 0.22399999999999998, 23417]","[0.20000000000000001, 0.22399999999999998, 23434]","[0.20000000000000001, 0.22399999999999998, 23451]","[0.20000000000000001, 0.22799999999999998, 23468]","[0.20000000000000001, 0.22799999999999998, 23484]","[0.20000000000000001, 0.23199999999999998, 23501]","[0.20000000000000001, 0.23599999999999999, 23517]","[0.19600000000000001, 0.23599999999999999, 23534]","[0.19600000000000001, 0.23999999999999999, 23551]","[0.19600000000000001, 0.24399999999999999, 23568]","[0.19600000000000001, 0.24399999999999999, 23584]","[0.19600000000000001, 0.24399999999999999, 23601]","[0.19600000000000001, 0.24399999999999999, 23618]","[0.19600000000000001, 0.24399999999999999, 23634]","[0.19600000000000001, 0.24399999999999999, 23651]","[0.19600000000000001, 0.24399999999999999, 23668]","[0.19600000000000001, 0.248, 23685]","[0.19600000000000001, 0.248, 23701]","[0.19600000000000001, 0.248, 23718]","[0.19600000000000001, 0.248, 23734]","[0.19600000000000001, 0.248, 23751]","[0.19600000000000001, 0.248, 23769]","[0.192, 0.248, 23784]","[0.192, 0.248, 23801]","[0.192, 0.252, 23817]","[0.192, 0.252, 23835]","[0.192, 0.252, 23850]","[0.192, 0.252, 23867]","[0.192, 0.252, 23885]","[0.188, 0.25600000000000001, 23901]","[0.188, 0.25600000000000001, 23918]","[0.188, 0.26000000000000001, 23934]","[0.184, 0.26000000000000001, 23951]","[0.17999999999999999, 0.26400000000000001, 23967]","[0.17999999999999999, 0.26800000000000002, 23985]","[0.17599999999999999, 0.27200000000000002, 24005]","[0.16800000000000001, 0.27600000000000002, 24033]","[0.16400000000000001, 0.28000000000000003, 24051]","[0.16, 0.28000000000000003, 24072]","[0.16, 0.28400000000000003, 24098]","[0.152, 0.28800000000000003, 24118]","[0.14799999999999999, 0.28800000000000003, 24138]","[0.14399999999999999, 0.28800000000000003, 24165]","[0.14399999999999999, 0.28800000000000003, 24185]","[0.14000000000000001, 0.28800000000000003, 24206]","[0.13600000000000001, 0.29200000000000004, 24232]","[0.13600000000000001, 0.29200000000000004, 24252]","[0.13600000000000001, 0.29200000000000004, 24284]","[0.13200000000000001, 0.29200000000000004, 24312]","[0.124, 0.29600000000000004, 24335]","[0.12, 0.29600000000000004, 24365]","[0.11600000000000001, 0.29600000000000004, 24384]","[0.112, 0.29600000000000004, 24405]","[0.112, 0.29600000000000004, 24432]","[0.108, 0.29600000000000004, 24452]","[0.10000000000000001, 0.29600000000000004, 24471]","[0.091999999999999998, 0.29600000000000004, 24499]","[0.084000000000000005, 0.29200000000000004, 24525]","[0.080000000000000002, 0.29200000000000004, 24552]","[0.075999999999999998, 0.29200000000000004, 24578]","[0.068000000000000005, 0.29200000000000004, 24602]","[0.064000000000000001, 0.29200000000000004, 24632]","[0.056000000000000001, 0.29200000000000004, 24659]","[0.048000000000000001, 0.29200000000000004, 24685]","[0.043999999999999997, 0.29200000000000004, 24712]","[0.012, 0.29200000000000004, 24832]","[0.0040000000000000001, 0.29200000000000004, 24858]","[-0.0040000000000000001, 0.29200000000000004, 24885]","[-0.012, 0.29200000000000004, 24912]","[-0.016, 0.29200000000000004, 24935]","[-0.028000000000000001, 0.28800000000000003, 24965]","[-0.035999999999999997, 0.28800000000000003, 24991]","[-0.048000000000000001, 0.28800000000000003, 25018]","[-0.056000000000000001, 0.28800000000000003, 25045]","[-0.064000000000000001, 0.28800000000000003, 25068]","[-0.068000000000000005, 0.28400000000000003, 25099]","[-0.075999999999999998, 0.28400000000000003, 25125]","[-0.084000000000000005, 0.28400000000000003, 25152]","[-0.087999999999999995, 0.28400000000000003, 25178]","[-0.091999999999999998, 0.28400000000000003, 25203]","[-0.091999999999999998, 0.28400000000000003, 25231]","[-0.10000000000000001, 0.28400000000000003, 25252]","[-0.104, 0.28400000000000003, 25285]","[-0.112, 0.28800000000000003, 25312]","[-0.11600000000000001, 0.29200000000000004, 25335]","[-0.12, 0.29600000000000004, 25365]","[-0.12, 0.30000000000000004, 25392]","[-0.124, 0.30000000000000004, 25418]","[-0.128, 0.30800000000000005, 25445]","[-0.128, 0.31200000000000006, 25469]","[-0.13200000000000001, 0.32399999999999995, 25499]","[-0.13200000000000001, 0.32399999999999995, 25525]","[-0.13600000000000001, 0.32799999999999996, 25552]","[-0.13600000000000001, 0.32799999999999996, 25579]","[-0.13600000000000001, 0.32799999999999996, 25603]","[-0.13600000000000001, 0.31200000000000006, 25632]"
