"[-0.17999999999999999, 0.20799999999999996, 1516]","[-0.188, 0.20799999999999996, 1532]","[-0.188, 0.20799999999999996, 1551]","[-0.188, 0.20799999999999996, 1567]","[-0.188, 0.20799999999999996, 1582]","[-0.188, 0.20799999999999996, 1606]","[-0.188, 0.20799999999999996, 1617]","[-0.188, 0.20799999999999996, 1633]","[-0.188, 0.20799999999999996, 1649]","[-0.188, 0.20799999999999996, 1666]","[-0.188, 0.20799999999999996, 1683]","[-0.188, 0.20799999999999996, 1700]","[-0.188, 0.20799999999999996, 1717]","[-0.188, 0.20799999999999996, 1733]","[-0.20000000000000001, 0.20799999999999996, 1750]","[-0.20799999999999999, 0.20399999999999996, 1766]","[-0.20799999999999999, 0.20399999999999996, 1783]","[-0.21199999999999999, 0.19999999999999996, 1799]","[-0.22, 0.19199999999999995, 1817]","[-0.224, 0.18799999999999994, 1833]","[-0.224, 0.18000000000000005, 1849]","[-0.22800000000000001, 0.17600000000000005, 1867]","[-0.22800000000000001, 0.16800000000000004, 1883]","[-0.23200000000000001, 0.16400000000000003, 1900]","[-0.23200000000000001, 0.15600000000000003, 1917]","[-0.23200000000000001, 0.15200000000000002, 1932]","[-0.23200000000000001, 0.14800000000000002, 1949]","[-0.23200000000000001, 0.14000000000000001, 1966]","[-0.23200000000000001, 0.14000000000000001, 1983]","[-0.23200000000000001, 0.13200000000000001, 2000]","[-0.23200000000000001, 0.128, 2016]","[-0.22800000000000001, 0.124, 2033]","[-0.224, 0.11599999999999999, 2049]","[-0.224, 0.10799999999999998, 2065]","[-0.22, 0.099999999999999978, 2082]","[-0.21199999999999999, 0.091999999999999971, 2099]","[-0.20399999999999999, 0.083999999999999964, 2125]","[-0.19600000000000001, 0.075999999999999956, 2149]","[-0.188, 0.067999999999999949, 2166]","[-0.17999999999999999, 0.063999999999999946, 2182]","[-0.17199999999999999, 0.05600000000000005, 2199]","[-0.16400000000000001, 0.048000000000000043, 2233]","[-0.14000000000000001, 0.036000000000000032, 2265]","[-0.124, 0.024000000000000021, 2283]","[-0.11600000000000001, 0.024000000000000021, 2299]","[-0.108, 0.020000000000000018, 2316]","[-0.096000000000000002, 0.020000000000000018, 2333]","[-0.084000000000000005, 0.016000000000000014, 2349]","[-0.068000000000000005, 0.016000000000000014, 2366]","[-0.056000000000000001, 0.016000000000000014, 2383]","[-0.043999999999999997, 0.016000000000000014, 2400]","[-0.028000000000000001, 0.016000000000000014, 2417]","[-0.024, 0.016000000000000014, 2450]","[-0.0040000000000000001, 0.016000000000000014, 2484]","[0.024, 0.020000000000000018, 2517]","[0.048000000000000001, 0.024000000000000021, 2550]","[0.068000000000000005, 0.028000000000000025, 2584]","[0.084000000000000005, 0.032000000000000028, 2617]","[0.091999999999999998, 0.032000000000000028, 2651]","[0.112, 0.040000000000000036, 2683]","[0.12, 0.048000000000000043, 2717]","[0.128, 0.052000000000000046, 2750]","[0.14000000000000001, 0.060000000000000053, 2783]","[0.152, 0.071999999999999953, 2817]","[0.156, 0.07999999999999996, 2850]","[0.16, 0.083999999999999964, 2883]","[0.16800000000000001, 0.095999999999999974, 2917]","[0.17599999999999999, 0.10399999999999998, 2954]","[0.17599999999999999, 0.11199999999999999, 2984]","[0.17999999999999999, 0.12, 3016]","[0.184, 0.13600000000000001, 3050]","[0.184, 0.14800000000000002, 3083]","[0.184, 0.16800000000000004, 3116]","[0.184, 0.18000000000000005, 3150]","[0.17999999999999999, 0.18799999999999994, 3184]","[0.17599999999999999, 0.19999999999999996, 3217]","[0.156, 0.21999999999999997, 3250]","[0.14000000000000001, 0.22799999999999998, 3283]","[0.12, 0.23199999999999998, 3317]","[0.104, 0.23599999999999999, 3350]","[0.075999999999999998, 0.23999999999999999, 3401]","[0.071999999999999995, 0.23999999999999999, 3434]","[0.056000000000000001, 0.23999999999999999, 3467]","[0.048000000000000001, 0.23999999999999999, 3500]","[0.040000000000000001, 0.23999999999999999, 3534]","[0.028000000000000001, 0.23999999999999999, 3567]","[0.012, 0.23999999999999999, 3600]","[0.0, 0.23599999999999999, 3634]","[-0.0040000000000000001, 0.23199999999999998, 3667]","[-0.012, 0.22799999999999998, 3701]","[-0.02, 0.22399999999999998, 3734]","[-0.024, 0.21999999999999997, 3768]","[-0.028000000000000001, 0.21599999999999997, 3800]","[-0.035999999999999997, 0.21199999999999997, 3834]","[-0.040000000000000001, 0.20399999999999996, 3868]","[-0.043999999999999997, 0.19599999999999995, 3901]","[-0.043999999999999997, 0.19199999999999995, 3934]","[-0.043999999999999997, 0.18799999999999994, 3967]","[-0.043999999999999997, 0.18400000000000005, 4001]","[-0.043999999999999997, 0.17200000000000004, 4034]","[-0.043999999999999997, 0.16400000000000003, 4068]","[-0.043999999999999997, 0.16000000000000003, 4100]","[-0.040000000000000001, 0.15200000000000002, 4134]","[-0.040000000000000001, 0.14400000000000002, 4167]","[-0.040000000000000001, 0.13600000000000001, 4201]","[-0.035999999999999997, 0.128, 4234]","[-0.035999999999999997, 0.12, 4267]","[-0.035999999999999997, 0.12, 4303]","[-0.032000000000000001, 0.12, 4334]","[-0.032000000000000001, 0.11599999999999999, 4368]","[-0.032000000000000001, 0.11199999999999999, 4400]","[-0.032000000000000001, 0.11199999999999999, 4434]","[-0.032000000000000001, 0.11199999999999999, 4474]","[-0.032000000000000001, 0.11199999999999999, 4501]","[-0.032000000000000001, 0.11199999999999999, 4534]","[-0.032000000000000001, 0.11199999999999999, 4568]","[-0.032000000000000001, 0.11199999999999999, 4607]","[-0.032000000000000001, 0.11199999999999999, 4639]","[-0.032000000000000001, 0.12, 4669]","[-0.032000000000000001, 0.128, 4700]","[-0.032000000000000001, 0.13600000000000001, 4735]","[-0.032000000000000001, 0.14400000000000002, 4768]","[-0.028000000000000001, 0.15600000000000003, 4801]","[-0.028000000000000001, 0.16800000000000004, 4834]","[-0.02, 0.18000000000000005, 4867]","[-0.012, 0.19199999999999995, 4902]","[-0.0040000000000000001, 0.19999999999999996, 4935]","[-0.0040000000000000001, 0.20399999999999996, 4967]","[0.0, 0.20799999999999996, 5001]","[0.0080000000000000002, 0.21199999999999997, 5034]","[0.012, 0.21599999999999997, 5067]","[0.02, 0.21999999999999997, 5101]","[0.024, 0.22399999999999998, 5134]","[0.032000000000000001, 0.22799999999999998, 5168]","[0.040000000000000001, 0.23199999999999998, 5201]","[0.040000000000000001, 0.23199999999999998, 5234]","[0.051999999999999998, 0.23199999999999998, 5268]","[0.059999999999999998, 0.23199999999999998, 5301]","[0.068000000000000005, 0.23199999999999998, 5335]","[0.075999999999999998, 0.23199999999999998, 5370]","[0.080000000000000002, 0.23199999999999998, 5401]","[0.084000000000000005, 0.23199999999999998, 5435]","[0.087999999999999995, 0.23199999999999998, 5467]","[0.087999999999999995, 0.22799999999999998, 5501]","[0.091999999999999998, 0.22799999999999998, 5535]","[0.096000000000000002, 0.21999999999999997, 5568]","[0.10000000000000001, 0.21599999999999997, 5601]","[0.10000000000000001, 0.20799999999999996, 5634]","[0.104, 0.19999999999999996, 5668]","[0.104, 0.19199999999999995, 5702]","[0.104, 0.18799999999999994, 5735]","[0.104, 0.18000000000000005, 5768]","[0.104, 0.17600000000000005, 5801]","[0.104, 0.16800000000000004, 5835]","[0.104, 0.16400000000000003, 5868]","[0.104, 0.16000000000000003, 5901]","[0.104, 0.15200000000000002, 5935]","[0.104, 0.14800000000000002, 5968]","[0.104, 0.14400000000000002, 6001]","[0.104, 0.13600000000000001, 6035]","[0.104, 0.13200000000000001, 6069]","[0.10000000000000001, 0.13200000000000001, 6135]","[0.10000000000000001, 0.13200000000000001, 6169]","[0.10000000000000001, 0.13200000000000001, 6201]","[0.10000000000000001, 0.13200000000000001, 6235]","[0.10000000000000001, 0.13600000000000001, 6269]","[0.10000000000000001, 0.14400000000000002, 6302]","[0.10000000000000001, 0.15600000000000003, 6335]","[0.10000000000000001, 0.17200000000000004, 6369]","[0.10000000000000001, 0.18799999999999994, 6401]","[0.108, 0.19999999999999996, 6436]","[0.112, 0.20799999999999996, 6468]","[0.11600000000000001, 0.21199999999999997, 6501]","[0.124, 0.21999999999999997, 6536]","[0.128, 0.21999999999999997, 6569]","[0.13600000000000001, 0.21999999999999997, 6601]","[0.14399999999999999, 0.21999999999999997, 6635]","[0.156, 0.21999999999999997, 6670]","[0.16, 0.21999999999999997, 6702]","[0.16800000000000001, 0.21599999999999997, 6735]","[0.16800000000000001, 0.21599999999999997, 6769]","[0.16800000000000001, 0.21599999999999997, 6802]","[0.17199999999999999, 0.21199999999999997, 6836]","[0.17199999999999999, 0.21199999999999997, 6868]","[0.17199999999999999, 0.20799999999999996, 6903]","[0.17199999999999999, 0.20799999999999996, 6935]","[0.17199999999999999, 0.20799999999999996, 6968]","[0.17199999999999999, 0.20799999999999996, 7005]","[0.17199999999999999, 0.20799999999999996, 7035]","[0.17199999999999999, 0.20799999999999996, 7069]","[0.17199999999999999, 0.20799999999999996, 7102]","[0.17199999999999999, 0.20799999999999996, 7135]","[0.17199999999999999, 0.20799999999999996, 7169]","[0.17599999999999999, 0.20399999999999996, 7202]","[0.17599999999999999, 0.20399999999999996, 7235]","[0.17599999999999999, 0.20399999999999996, 7269]"
"[-0.14000000000000001, 0.075999999999999956, 8103]","[-0.14799999999999999, 0.075999999999999956, 8178]","[-0.14799999999999999, 0.075999999999999956, 8202]","[-0.14799999999999999, 0.075999999999999956, 8219]","[-0.14799999999999999, 0.075999999999999956, 8236]","[-0.14799999999999999, 0.075999999999999956, 8252]","[-0.14799999999999999, 0.075999999999999956, 8269]","[-0.14799999999999999, 0.075999999999999956, 8286]","[-0.14799999999999999, 0.075999999999999956, 8303]","[-0.14799999999999999, 0.075999999999999956, 8319]","[-0.14799999999999999, 0.075999999999999956, 8336]","[-0.14799999999999999, 0.075999999999999956, 8352]","[-0.14799999999999999, 0.075999999999999956, 8369]","[-0.14799999999999999, 0.075999999999999956, 8386]","[-0.14799999999999999, 0.075999999999999956, 8403]","[-0.14799999999999999, 0.075999999999999956, 8419]","[-0.14799999999999999, 0.075999999999999956, 8436]","[-0.14799999999999999, 0.075999999999999956, 8453]","[-0.14799999999999999, 0.075999999999999956, 8470]","[-0.14799999999999999, 0.075999999999999956, 8486]","[-0.14799999999999999, 0.075999999999999956, 8503]","[-0.14799999999999999, 0.075999999999999956, 8519]","[-0.152, 0.075999999999999956, 8537]","[-0.152, 0.075999999999999956, 8552]","[-0.156, 0.075999999999999956, 8569]","[-0.16, 0.075999999999999956, 8586]","[-0.16400000000000001, 0.071999999999999953, 8603]","[-0.17199999999999999, 0.063999999999999946, 8620]","[-0.17999999999999999, 0.060000000000000053, 8636]","[-0.192, 0.05600000000000005, 8653]","[-0.20000000000000001, 0.048000000000000043, 8669]","[-0.20799999999999999, 0.040000000000000036, 8687]","[-0.21199999999999999, 0.036000000000000032, 8706]","[-0.21199999999999999, 0.028000000000000025, 8737]","[-0.22, 0.012000000000000011, 8770]","[-0.224, -0.0040000000000000036, 8803]","[-0.22800000000000001, -0.024000000000000021, 8819]","[-0.22800000000000001, -0.032000000000000028, 8837]","[-0.22800000000000001, -0.040000000000000036, 8854]","[-0.22800000000000001, -0.048000000000000043, 8869]","[-0.22800000000000001, -0.064000000000000057, 8886]","[-0.22800000000000001, -0.072000000000000064, 8902]","[-0.22800000000000001, -0.084000000000000075, 8920]","[-0.22800000000000001, -0.092000000000000082, 8936]","[-0.224, -0.10400000000000009, 8953]","[-0.22, -0.1120000000000001, 8970]","[-0.216, -0.12000000000000011, 8987]","[-0.21199999999999999, -0.12799999999999989, 9003]","[-0.21199999999999999, -0.1359999999999999, 9019]","[-0.20399999999999999, -0.14799999999999991, 9041]","[-0.20000000000000001, -0.15599999999999992, 9070]","[-0.192, -0.16799999999999993, 9103]","[-0.184, -0.17599999999999993, 9136]","[-0.16800000000000001, -0.18799999999999994, 9154]","[-0.16, -0.19199999999999995, 9186]","[-0.14399999999999999, -0.20399999999999996, 9220]","[-0.13200000000000001, -0.20799999999999996, 9253]","[-0.11600000000000001, -0.21999999999999997, 9286]","[-0.104, -0.22799999999999998, 9319]","[-0.091999999999999998, -0.22799999999999998, 9353]","[-0.080000000000000002, -0.23599999999999999, 9386]","[-0.064000000000000001, -0.23999999999999999, 9420]","[-0.043999999999999997, -0.23999999999999999, 9455]","[-0.032000000000000001, -0.24399999999999999, 9487]","[-0.02, -0.24399999999999999, 9520]","[0.0, -0.24399999999999999, 9562]","[0.016, -0.24399999999999999, 9587]","[0.024, -0.24399999999999999, 9620]","[0.032000000000000001, -0.248, 9653]","[0.048000000000000001, -0.248, 9686]","[0.064000000000000001, -0.248, 9720]","[0.084000000000000005, -0.248, 9754]","[0.108, -0.24399999999999999, 9787]","[0.112, -0.24399999999999999, 9820]","[0.128, -0.23999999999999999, 9853]","[0.14399999999999999, -0.23199999999999998, 9887]","[0.16400000000000001, -0.22799999999999998, 9920]","[0.17599999999999999, -0.21999999999999997, 9953]","[0.184, -0.21599999999999997, 9986]","[0.192, -0.20799999999999996, 10019]","[0.20799999999999999, -0.18399999999999994, 10104]","[0.216, -0.17599999999999993, 10137]","[0.224, -0.16399999999999992, 10170]","[0.22800000000000001, -0.15199999999999991, 10203]","[0.23200000000000001, -0.1359999999999999, 10237]","[0.23200000000000001, -0.1120000000000001, 10270]","[0.23599999999999999, -0.084000000000000075, 10303]","[0.23599999999999999, -0.06800000000000006, 10337]","[0.23200000000000001, -0.052000000000000046, 10370]","[0.224, -0.040000000000000036, 10404]","[0.216, -0.032000000000000028, 10437]","[0.20799999999999999, -0.024000000000000021, 10473]","[0.20000000000000001, -0.012000000000000011, 10503]","[0.188, 0.0, 10537]","[0.17599999999999999, 0.0080000000000000071, 10570]","[0.16400000000000001, 0.016000000000000014, 10604]","[0.156, 0.020000000000000018, 10637]","[0.14799999999999999, 0.020000000000000018, 10671]","[0.14399999999999999, 0.024000000000000021, 10705]","[0.13200000000000001, 0.028000000000000025, 10737]","[0.124, 0.032000000000000028, 10770]","[0.11600000000000001, 0.032000000000000028, 10805]","[0.11600000000000001, 0.032000000000000028, 10838]","[0.108, 0.036000000000000032, 10870]","[0.104, 0.036000000000000032, 10913]","[0.10000000000000001, 0.040000000000000036, 10954]","[0.10000000000000001, 0.040000000000000036, 10987]","[0.10000000000000001, 0.040000000000000036, 11020]","[0.10000000000000001, 0.040000000000000036, 11053]","[0.096000000000000002, 0.040000000000000036, 11087]","[0.096000000000000002, 0.040000000000000036, 11121]","[0.096000000000000002, 0.040000000000000036, 11154]","[0.096000000000000002, 0.040000000000000036, 11188]","[0.096000000000000002, 0.040000000000000036, 11221]","[0.096000000000000002, 0.040000000000000036, 11254]","[0.096000000000000002, 0.040000000000000036, 11287]","[0.096000000000000002, 0.040000000000000036, 11321]","[0.096000000000000002, 0.040000000000000036, 11354]","[0.096000000000000002, 0.040000000000000036, 11387]","[0.091999999999999998, 0.040000000000000036, 11420]","[0.087999999999999995, 0.028000000000000025, 11454]","[0.084000000000000005, 0.020000000000000018, 11489]","[0.080000000000000002, 0.016000000000000014, 11521]","[0.071999999999999995, 0.012000000000000011, 11554]","[0.068000000000000005, 0.0080000000000000071, 11588]","[0.056000000000000001, -0.0040000000000000036, 11621]","[0.043999999999999997, -0.0080000000000000071, 11654]","[0.043999999999999997, -0.012000000000000011, 11688]","[0.040000000000000001, -0.012000000000000011, 11721]","[0.035999999999999997, -0.016000000000000014, 11754]","[0.032000000000000001, -0.024000000000000021, 11788]","[0.032000000000000001, -0.032000000000000028, 11821]","[0.028000000000000001, -0.036000000000000032, 11854]","[0.028000000000000001, -0.048000000000000043, 11888]","[0.028000000000000001, -0.060000000000000053, 11921]","[0.028000000000000001, -0.06800000000000006, 11954]","[0.028000000000000001, -0.084000000000000075, 11987]","[0.028000000000000001, -0.092000000000000082, 12021]","[0.028000000000000001, -0.1080000000000001, 12054]","[0.028000000000000001, -0.1080000000000001, 12088]","[0.028000000000000001, -0.1120000000000001, 12120]","[0.028000000000000001, -0.1120000000000001, 12154]","[0.028000000000000001, -0.1120000000000001, 12187]","[0.028000000000000001, -0.1120000000000001, 12221]","[0.028000000000000001, -0.1080000000000001, 12262]","[0.028000000000000001, -0.10000000000000009, 12287]","[0.028000000000000001, -0.088000000000000078, 12321]","[0.028000000000000001, -0.064000000000000057, 12354]","[0.032000000000000001, -0.048000000000000043, 12388]","[0.032000000000000001, -0.036000000000000032, 12421]","[0.032000000000000001, -0.028000000000000025, 12455]","[0.032000000000000001, -0.020000000000000018, 12488]","[0.028000000000000001, -0.016000000000000014, 12522]","[0.024, -0.0080000000000000071, 12554]","[0.02, -0.0040000000000000036, 12588]","[0.016, 0.0, 12621]","[0.012, 0.0, 12655]","[0.0040000000000000001, 0.0, 12689]","[-0.0040000000000000001, 0.0, 12721]","[-0.012, 0.0, 12755]","[-0.016, 0.0, 12789]","[-0.040000000000000001, 0.0, 12889]","[-0.048000000000000001, -0.0040000000000000036, 12921]","[-0.056000000000000001, -0.0080000000000000071, 12954]","[-0.059999999999999998, -0.012000000000000011, 12988]","[-0.064000000000000001, -0.016000000000000014, 13021]","[-0.068000000000000005, -0.020000000000000018, 13055]","[-0.075999999999999998, -0.028000000000000025, 13089]","[-0.080000000000000002, -0.036000000000000032, 13122]","[-0.080000000000000002, -0.044000000000000039, 13155]","[-0.080000000000000002, -0.048000000000000043, 13189]","[-0.080000000000000002, -0.060000000000000053, 13221]","[-0.080000000000000002, -0.06800000000000006, 13257]","[-0.080000000000000002, -0.076000000000000068, 13289]","[-0.080000000000000002, -0.084000000000000075, 13321]","[-0.080000000000000002, -0.088000000000000078, 13355]","[-0.080000000000000002, -0.096000000000000085, 13388]","[-0.080000000000000002, -0.10400000000000009, 13429]","[-0.080000000000000002, -0.1080000000000001, 13456]","[-0.080000000000000002, -0.1120000000000001, 13489]","[-0.080000000000000002, -0.1160000000000001, 13526]","[-0.080000000000000002, -0.12000000000000011, 13555]","[-0.080000000000000002, -0.12000000000000011, 13589]","[-0.080000000000000002, -0.12000000000000011, 13622]","[-0.080000000000000002, -0.12000000000000011, 13656]","[-0.080000000000000002, -0.12000000000000011, 13688]"
