"[-0.17999999999999999, -0.088000000000000078, 2634]","[-0.17999999999999999, -0.088000000000000078, 2651]","[-0.17599999999999999, -0.088000000000000078, 2667]","[-0.17599999999999999, -0.088000000000000078, 2683]","[-0.17599999999999999, -0.088000000000000078, 2700]","[-0.17599999999999999, -0.088000000000000078, 2717]","[-0.17599999999999999, -0.088000000000000078, 2734]","[-0.17599999999999999, -0.088000000000000078, 2750]","[-0.17599999999999999, -0.088000000000000078, 2768]","[-0.17599999999999999, -0.088000000000000078, 2784]","[-0.17599999999999999, -0.088000000000000078, 2801]","[-0.17599999999999999, -0.088000000000000078, 2817]","[-0.17599999999999999, -0.088000000000000078, 2833]","[-0.17599999999999999, -0.088000000000000078, 2850]","[-0.17599999999999999, -0.088000000000000078, 2868]","[-0.17599999999999999, -0.088000000000000078, 2884]","[-0.17599999999999999, -0.088000000000000078, 2900]","[-0.17599999999999999, -0.088000000000000078, 2917]","[-0.17599999999999999, -0.080000000000000071, 2934]","[-0.17599999999999999, -0.076000000000000068, 2951]","[-0.17199999999999999, -0.064000000000000057, 2968]","[-0.17199999999999999, -0.05600000000000005, 2984]","[-0.17199999999999999, -0.048000000000000043, 3002]","[-0.17199999999999999, -0.040000000000000036, 3017]","[-0.17199999999999999, -0.036000000000000032, 3034]","[-0.17199999999999999, -0.028000000000000025, 3050]","[-0.17199999999999999, -0.024000000000000021, 3069]","[-0.16800000000000001, -0.016000000000000014, 3085]","[-0.16800000000000001, -0.012000000000000011, 3101]","[-0.16800000000000001, -0.0040000000000000036, 3117]","[-0.16800000000000001, 0.0, 3135]","[-0.16800000000000001, 0.0040000000000000036, 3151]","[-0.16800000000000001, 0.0080000000000000071, 3168]","[-0.16800000000000001, 0.012000000000000011, 3185]","[-0.16800000000000001, 0.016000000000000014, 3201]","[-0.16800000000000001, 0.020000000000000018, 3217]","[-0.16800000000000001, 0.020000000000000018, 3234]","[-0.16800000000000001, 0.028000000000000025, 3251]","[-0.16800000000000001, 0.036000000000000032, 3268]","[-0.16800000000000001, 0.040000000000000036, 3284]","[-0.16800000000000001, 0.044000000000000039, 3300]","[-0.16800000000000001, 0.052000000000000046, 3318]","[-0.16800000000000001, 0.05600000000000005, 3334]","[-0.16800000000000001, 0.060000000000000053, 3351]","[-0.16800000000000001, 0.071999999999999953, 3367]","[-0.16800000000000001, 0.075999999999999956, 3384]","[-0.16800000000000001, 0.07999999999999996, 3401]","[-0.16800000000000001, 0.083999999999999964, 3417]","[-0.16400000000000001, 0.091999999999999971, 3435]","[-0.16400000000000001, 0.095999999999999974, 3462]","[-0.16, 0.10399999999999998, 3484]","[-0.16, 0.11599999999999999, 3501]","[-0.156, 0.124, 3527]","[-0.152, 0.13200000000000001, 3551]","[-0.14799999999999999, 0.14000000000000001, 3568]","[-0.14399999999999999, 0.14800000000000002, 3594]","[-0.14399999999999999, 0.15200000000000002, 3617]","[-0.13600000000000001, 0.16400000000000003, 3648]","[-0.128, 0.17600000000000005, 3667]","[-0.12, 0.18799999999999994, 3687]","[-0.112, 0.19999999999999996, 3714]","[-0.104, 0.20799999999999996, 3734]","[-0.10000000000000001, 0.21199999999999997, 3755]","[-0.096000000000000002, 0.21599999999999997, 3782]","[-0.087999999999999995, 0.22399999999999998, 3807]","[-0.080000000000000002, 0.23199999999999998, 3836]","[-0.064000000000000001, 0.23999999999999999, 3862]","[-0.051999999999999998, 0.24399999999999999, 3887]","[-0.043999999999999997, 0.248, 3919]","[-0.035999999999999997, 0.248, 3941]","[-0.024, 0.248, 3967]","[-0.012, 0.248, 4003]","[-0.0040000000000000001, 0.248, 4034]","[0.0040000000000000001, 0.248, 4062]","[0.0080000000000000002, 0.248, 4085]","[0.016, 0.24399999999999999, 4115]","[0.024, 0.23999999999999999, 4142]","[0.028000000000000001, 0.23599999999999999, 4169]","[0.032000000000000001, 0.23599999999999999, 4196]","[0.035999999999999997, 0.23599999999999999, 4218]","[0.051999999999999998, 0.22399999999999998, 4262]","[0.056000000000000001, 0.22399999999999998, 4285]","[0.056000000000000001, 0.21999999999999997, 4316]","[0.059999999999999998, 0.21999999999999997, 4342]","[0.064000000000000001, 0.21599999999999997, 4369]","[0.071999999999999995, 0.21199999999999997, 4396]","[0.075999999999999998, 0.20799999999999996, 4418]","[0.080000000000000002, 0.20799999999999996, 4449]","[0.084000000000000005, 0.19999999999999996, 4475]","[0.087999999999999995, 0.19599999999999995, 4501]","[0.087999999999999995, 0.18799999999999994, 4528]","[0.091999999999999998, 0.18400000000000005, 4552]","[0.091999999999999998, 0.18400000000000005, 4582]","[0.096000000000000002, 0.18000000000000005, 4609]","[0.096000000000000002, 0.17600000000000005, 4636]","[0.10000000000000001, 0.17200000000000004, 4662]","[0.10000000000000001, 0.16800000000000004, 4685]","[0.104, 0.16400000000000003, 4715]","[0.104, 0.16000000000000003, 4741]","[0.108, 0.15200000000000002, 4769]","[0.112, 0.14400000000000002, 4795]","[0.112, 0.14000000000000001, 4818]","[0.11600000000000001, 0.13200000000000001, 4849]","[0.12, 0.124, 4876]","[0.12, 0.12, 4902]","[0.124, 0.11599999999999999, 4928]","[0.124, 0.10799999999999998, 4952]","[0.128, 0.091999999999999971, 4983]","[0.13200000000000001, 0.083999999999999964, 5008]","[0.13200000000000001, 0.075999999999999956, 5035]","[0.13600000000000001, 0.063999999999999946, 5061]","[0.14000000000000001, 0.060000000000000053, 5086]","[0.14000000000000001, 0.052000000000000046, 5115]","[0.14399999999999999, 0.048000000000000043, 5142]","[0.14399999999999999, 0.044000000000000039, 5169]","[0.14399999999999999, 0.040000000000000036, 5195]","[0.14399999999999999, 0.040000000000000036, 5219]","[0.14399999999999999, 0.036000000000000032, 5248]","[0.14799999999999999, 0.032000000000000028, 5275]","[0.14799999999999999, 0.020000000000000018, 5301]","[0.14799999999999999, 0.012000000000000011, 5328]","[0.152, 0.0040000000000000036, 5353]","[0.152, -0.0040000000000000036, 5382]","[0.152, -0.020000000000000018, 5409]","[0.156, -0.036000000000000032, 5435]","[0.156, -0.044000000000000039, 5462]","[0.156, -0.052000000000000046, 5488]","[0.16, -0.05600000000000005, 5515]","[0.16, -0.05600000000000005, 5536]","[0.16, -0.060000000000000053, 5568]","[0.16, -0.064000000000000057, 5594]","[0.16, -0.064000000000000057, 5620]","[0.16, -0.064000000000000057, 5648]","[0.16, -0.064000000000000057, 5670]","[0.16, -0.064000000000000057, 5701]","[0.16, -0.064000000000000057, 5728]","[0.16, -0.064000000000000057, 5752]","[0.16, -0.064000000000000057, 5781]","[0.16, -0.064000000000000057, 5803]","[0.16, -0.064000000000000057, 5835]","[0.156, -0.06800000000000006, 5861]","[0.14799999999999999, -0.072000000000000064, 5886]","[0.13600000000000001, -0.076000000000000068, 5915]","[0.12, -0.084000000000000075, 5936]","[0.112, -0.088000000000000078, 5968]","[0.108, -0.088000000000000078, 6002]","[0.096000000000000002, -0.092000000000000082, 6035]","[0.091999999999999998, -0.096000000000000085, 6061]","[0.080000000000000002, -0.096000000000000085, 6086]","[0.071999999999999995, -0.096000000000000085, 6115]","[0.068000000000000005, -0.096000000000000085, 6137]","[0.064000000000000001, -0.096000000000000085, 6168]","[0.051999999999999998, -0.10000000000000009, 6194]","[0.040000000000000001, -0.10000000000000009, 6219]","[0.028000000000000001, -0.10000000000000009, 6248]","[0.024, -0.10400000000000009, 6270]","[0.016, -0.10400000000000009, 6301]","[0.0080000000000000002, -0.10400000000000009, 6328]","[0.0, -0.10400000000000009, 6353]","[-0.0080000000000000002, -0.10400000000000009, 6381]","[-0.016, -0.10400000000000009, 6403]","[-0.035999999999999997, -0.10400000000000009, 6461]","[-0.043999999999999997, -0.10400000000000009, 6486]","[-0.056000000000000001, -0.10400000000000009, 6520]","[-0.068000000000000005, -0.10400000000000009, 6541]","[-0.075999999999999998, -0.10400000000000009, 6567]","[-0.087999999999999995, -0.1080000000000001, 6595]","[-0.096000000000000002, -0.1080000000000001, 6621]","[-0.104, -0.1080000000000001, 6648]","[-0.112, -0.1080000000000001, 6670]","[-0.11600000000000001, -0.1080000000000001, 6701]","[-0.124, -0.1080000000000001, 6727]","[-0.124, -0.1080000000000001, 6754]","[-0.128, -0.10400000000000009, 6780]","[-0.128, -0.10400000000000009, 6803]","[-0.13200000000000001, -0.10000000000000009, 6835]","[-0.14000000000000001, -0.096000000000000085, 6861]","[-0.14399999999999999, -0.092000000000000082, 6886]","[-0.14799999999999999, -0.088000000000000078, 6914]","[-0.14799999999999999, -0.088000000000000078, 6937]","[-0.152, -0.084000000000000075, 6967]","[-0.16400000000000001, -0.064000000000000057, 7004]","[-0.17599999999999999, -0.052000000000000046, 7034]","[-0.17599999999999999, -0.052000000000000046, 7060]"
"[-0.152, -0.092000000000000082, 8700]","[-0.14799999999999999, -0.096000000000000085, 8754]","[-0.14799999999999999, -0.096000000000000085, 8772]","[-0.14799999999999999, -0.096000000000000085, 8789]","[-0.14799999999999999, -0.096000000000000085, 8805]","[-0.14799999999999999, -0.096000000000000085, 8821]","[-0.14799999999999999, -0.096000000000000085, 8839]","[-0.14799999999999999, -0.096000000000000085, 8855]","[-0.14799999999999999, -0.096000000000000085, 8872]","[-0.14799999999999999, -0.096000000000000085, 8888]","[-0.14799999999999999, -0.096000000000000085, 8906]","[-0.14799999999999999, -0.096000000000000085, 8922]","[-0.14799999999999999, -0.096000000000000085, 8938]","[-0.14799999999999999, -0.096000000000000085, 8955]","[-0.14799999999999999, -0.096000000000000085, 8972]","[-0.14799999999999999, -0.096000000000000085, 8989]","[-0.14799999999999999, -0.096000000000000085, 9006]","[-0.14799999999999999, -0.096000000000000085, 9022]","[-0.14799999999999999, -0.096000000000000085, 9039]","[-0.14799999999999999, -0.096000000000000085, 9055]","[-0.14799999999999999, -0.092000000000000082, 9073]","[-0.14799999999999999, -0.092000000000000082, 9089]","[-0.14799999999999999, -0.092000000000000082, 9105]","[-0.14799999999999999, -0.092000000000000082, 9122]","[-0.14799999999999999, -0.092000000000000082, 9139]","[-0.14799999999999999, -0.092000000000000082, 9156]","[-0.14799999999999999, -0.088000000000000078, 9172]","[-0.14799999999999999, -0.088000000000000078, 9189]","[-0.14799999999999999, -0.088000000000000078, 9206]","[-0.14799999999999999, -0.088000000000000078, 9222]","[-0.14799999999999999, -0.088000000000000078, 9239]","[-0.14799999999999999, -0.088000000000000078, 9256]","[-0.14799999999999999, -0.088000000000000078, 9273]","[-0.14799999999999999, -0.084000000000000075, 9289]","[-0.14799999999999999, -0.084000000000000075, 9306]","[-0.14799999999999999, -0.084000000000000075, 9322]","[-0.14799999999999999, -0.080000000000000071, 9339]","[-0.14799999999999999, -0.080000000000000071, 9355]","[-0.14799999999999999, -0.080000000000000071, 9373]","[-0.14799999999999999, -0.076000000000000068, 9389]","[-0.14799999999999999, -0.076000000000000068, 9405]","[-0.14799999999999999, -0.072000000000000064, 9422]","[-0.14799999999999999, -0.072000000000000064, 9439]","[-0.14799999999999999, -0.072000000000000064, 9456]","[-0.14799999999999999, -0.072000000000000064, 9473]","[-0.14799999999999999, -0.072000000000000064, 9489]","[-0.14799999999999999, -0.06800000000000006, 9507]","[-0.14799999999999999, -0.06800000000000006, 9524]","[-0.14799999999999999, -0.064000000000000057, 9553]","[-0.14799999999999999, -0.064000000000000057, 9572]","[-0.14799999999999999, -0.060000000000000053, 9589]","[-0.14799999999999999, -0.060000000000000053, 9606]","[-0.14799999999999999, -0.05600000000000005, 9633]","[-0.14799999999999999, -0.052000000000000046, 9657]","[-0.14399999999999999, -0.048000000000000043, 9687]","[-0.14399999999999999, -0.040000000000000036, 9707]","[-0.14000000000000001, -0.036000000000000032, 9727]","[-0.14000000000000001, -0.036000000000000032, 9753]","[-0.14000000000000001, -0.032000000000000028, 9773]","[-0.13600000000000001, -0.028000000000000025, 9793]","[-0.13600000000000001, -0.028000000000000025, 9819]","[-0.13200000000000001, -0.020000000000000018, 9839]","[-0.128, -0.016000000000000014, 9860]","[-0.124, -0.012000000000000011, 9887]","[-0.12, -0.0080000000000000071, 9906]","[-0.12, -0.0080000000000000071, 9926]","[-0.11600000000000001, -0.0040000000000000036, 9953]","[-0.112, -0.0040000000000000036, 9972]","[-0.112, 0.0, 10006]","[-0.108, 0.0, 10032]","[-0.108, 0.0040000000000000036, 10057]","[-0.108, 0.0040000000000000036, 10086]","[-0.104, 0.0040000000000000036, 10106]","[-0.10000000000000001, 0.0040000000000000036, 10126]","[-0.10000000000000001, 0.0080000000000000071, 10153]","[-0.096000000000000002, 0.0080000000000000071, 10173]","[-0.096000000000000002, 0.0080000000000000071, 10206]","[-0.096000000000000002, 0.0080000000000000071, 10232]","[-0.091999999999999998, 0.0080000000000000071, 10257]","[-0.091999999999999998, 0.012000000000000011, 10286]","[-0.080000000000000002, 0.020000000000000018, 10357]","[-0.075999999999999998, 0.020000000000000018, 10379]","[-0.075999999999999998, 0.020000000000000018, 10407]","[-0.071999999999999995, 0.024000000000000021, 10432]","[-0.068000000000000005, 0.024000000000000021, 10457]","[-0.064000000000000001, 0.028000000000000025, 10486]","[-0.059999999999999998, 0.032000000000000028, 10513]","[-0.056000000000000001, 0.036000000000000032, 10539]","[-0.051999999999999998, 0.040000000000000036, 10566]","[-0.051999999999999998, 0.044000000000000039, 10590]","[-0.048000000000000001, 0.044000000000000039, 10619]","[-0.048000000000000001, 0.048000000000000043, 10641]","[-0.043999999999999997, 0.052000000000000046, 10672]","[-0.032000000000000001, 0.060000000000000053, 10700]","[-0.024, 0.071999999999999953, 10723]","[-0.02, 0.07999999999999996, 10753]","[-0.012, 0.083999999999999964, 10774]","[-0.0080000000000000002, 0.087999999999999967, 10806]","[-0.0040000000000000001, 0.095999999999999974, 10832]","[0.0, 0.095999999999999974, 10857]","[0.0, 0.095999999999999974, 10885]","[0.0040000000000000001, 0.095999999999999974, 10907]","[0.0040000000000000001, 0.095999999999999974, 10940]","[0.0040000000000000001, 0.099999999999999978, 10966]","[0.0080000000000000002, 0.10399999999999998, 10992]","[0.0080000000000000002, 0.10399999999999998, 11019]","[0.0080000000000000002, 0.10799999999999998, 11041]","[0.0080000000000000002, 0.10799999999999998, 11072]","[0.012, 0.11199999999999999, 11099]","[0.012, 0.12, 11124]","[0.016, 0.128, 11152]","[0.02, 0.13200000000000001, 11174]","[0.02, 0.13600000000000001, 11205]","[0.024, 0.14000000000000001, 11233]","[0.024, 0.14000000000000001, 11257]","[0.024, 0.14400000000000002, 11286]","[0.024, 0.14800000000000002, 11307]","[0.028000000000000001, 0.15200000000000002, 11339]","[0.028000000000000001, 0.15600000000000003, 11366]","[0.028000000000000001, 0.16000000000000003, 11390]","[0.028000000000000001, 0.16000000000000003, 11418]","[0.028000000000000001, 0.16400000000000003, 11441]","[0.028000000000000001, 0.16800000000000004, 11473]","[0.028000000000000001, 0.16800000000000004, 11499]","[0.028000000000000001, 0.17600000000000005, 11524]","[0.028000000000000001, 0.18400000000000005, 11552]","[0.028000000000000001, 0.19199999999999995, 11575]","[0.028000000000000001, 0.19999999999999996, 11605]","[0.028000000000000001, 0.20399999999999996, 11632]","[0.028000000000000001, 0.20799999999999996, 11657]","[0.028000000000000001, 0.21599999999999997, 11685]","[0.028000000000000001, 0.21999999999999997, 11708]","[0.024, 0.22399999999999998, 11738]","[0.024, 0.22799999999999998, 11766]","[0.024, 0.22799999999999998, 11791]","[0.02, 0.23199999999999998, 11819]","[0.02, 0.23199999999999998, 11841]","[0.02, 0.23199999999999998, 11872]","[0.016, 0.23599999999999999, 11898]","[0.016, 0.23599999999999999, 11924]","[0.016, 0.23599999999999999, 11953]","[0.012, 0.23599999999999999, 11975]","[0.012, 0.23599999999999999, 12008]","[0.0080000000000000002, 0.23999999999999999, 12032]","[0.0080000000000000002, 0.23999999999999999, 12057]","[0.0080000000000000002, 0.23999999999999999, 12085]","[0.0040000000000000001, 0.23999999999999999, 12108]","[0.0040000000000000001, 0.23999999999999999, 12139]","[0.0040000000000000001, 0.23999999999999999, 12165]","[0.0040000000000000001, 0.23999999999999999, 12191]","[0.0040000000000000001, 0.23999999999999999, 12218]","[0.0040000000000000001, 0.23999999999999999, 12241]","[0.0040000000000000001, 0.23999999999999999, 12272]","[0.0040000000000000001, 0.23999999999999999, 12298]","[0.0040000000000000001, 0.23999999999999999, 12324]","[0.0, 0.23999999999999999, 12352]","[0.0, 0.24399999999999999, 12375]","[0.0, 0.24399999999999999, 12405]","[-0.0040000000000000001, 0.24399999999999999, 12432]","[-0.0040000000000000001, 0.24399999999999999, 12458]","[-0.0040000000000000001, 0.24399999999999999, 12486]"
