"[-0.024, -0.1359999999999999, 1216]","[-0.024, -0.1359999999999999, 1233]","[-0.024, -0.1359999999999999, 1249]","[-0.024, -0.1359999999999999, 1266]","[-0.024, -0.1359999999999999, 1283]","[-0.024, -0.1359999999999999, 1300]","[-0.024, -0.1359999999999999, 1315]","[-0.024, -0.1399999999999999, 1333]","[-0.02, -0.14799999999999991, 1349]","[-0.016, -0.15999999999999992, 1365]","[-0.012, -0.16799999999999993, 1382]","[-0.0080000000000000002, -0.17599999999999993, 1399]","[-0.0040000000000000001, -0.18799999999999994, 1416]","[-0.0040000000000000001, -0.19199999999999995, 1432]","[-0.0040000000000000001, -0.19999999999999996, 1449]","[-0.012, -0.20799999999999996, 1465]","[-0.02, -0.21599999999999997, 1483]","[-0.028000000000000001, -0.21599999999999997, 1500]","[-0.035999999999999997, -0.21199999999999997, 1516]","[-0.048000000000000001, -0.19999999999999996, 1532]","[-0.059999999999999998, -0.18799999999999994, 1549]","[-0.084000000000000005, -0.17599999999999993, 1565]","[-0.096000000000000002, -0.16799999999999993, 1582]","[-0.104, -0.15999999999999992, 1600]","[-0.112, -0.15199999999999991, 1615]","[-0.11600000000000001, -0.14799999999999991, 1632]","[-0.12, -0.1319999999999999, 1649]","[-0.124, -0.12000000000000011, 1666]","[-0.124, -0.1080000000000001, 1682]","[-0.124, -0.092000000000000082, 1699]","[-0.124, -0.080000000000000071, 1716]","[-0.124, -0.072000000000000064, 1733]","[-0.124, -0.05600000000000005, 1749]","[-0.124, -0.044000000000000039, 1766]","[-0.124, -0.024000000000000021, 1800]","[-0.124, 0.0040000000000000036, 1833]","[-0.11600000000000001, 0.036000000000000032, 1866]","[-0.108, 0.075999999999999956, 1900]","[-0.10000000000000001, 0.10399999999999998, 1933]","[-0.096000000000000002, 0.128, 1950]","[-0.096000000000000002, 0.13600000000000001, 1966]","[-0.087999999999999995, 0.15200000000000002, 1983]","[-0.080000000000000002, 0.17200000000000004, 1999]","[-0.071999999999999995, 0.18400000000000005, 2016]","[-0.068000000000000005, 0.19599999999999995, 2033]","[-0.059999999999999998, 0.20399999999999996, 2050]","[-0.048000000000000001, 0.21999999999999997, 2066]","[-0.035999999999999997, 0.23199999999999998, 2083]","[-0.028000000000000001, 0.23999999999999999, 2101]","[-0.012, 0.25600000000000001, 2133]","[0.0080000000000000002, 0.26800000000000002, 2166]","[0.032000000000000001, 0.28000000000000003, 2200]","[0.051999999999999998, 0.28000000000000003, 2233]","[0.080000000000000002, 0.27200000000000002, 2267]","[0.096000000000000002, 0.248, 2300]","[0.108, 0.21599999999999997, 2333]","[0.112, 0.18400000000000005, 2367]","[0.11600000000000001, 0.14800000000000002, 2400]","[0.11600000000000001, 0.12, 2434]","[0.11600000000000001, 0.087999999999999967, 2466]","[0.11600000000000001, 0.063999999999999946, 2500]","[0.12, 0.036000000000000032, 2534]","[0.12, 0.016000000000000014, 2567]","[0.12, -0.0080000000000000071, 2602]","[0.12, -0.032000000000000028, 2634]","[0.124, -0.05600000000000005, 2667]","[0.124, -0.084000000000000075, 2700]","[0.124, -0.10400000000000009, 2734]","[0.128, -0.1319999999999999, 2766]","[0.128, -0.14399999999999991, 2801]","[0.13200000000000001, -0.15999999999999992, 2833]","[0.13600000000000001, -0.17599999999999993, 2867]","[0.13600000000000001, -0.19199999999999995, 2900]","[0.14000000000000001, -0.20399999999999996, 2933]","[0.14399999999999999, -0.20799999999999996, 2967]","[0.14399999999999999, -0.20799999999999996, 3000]"
"[0.10000000000000001, 0.048000000000000043, 3618]","[0.104, 0.05600000000000005, 3667]","[0.104, 0.060000000000000053, 3684]","[0.104, 0.063999999999999946, 3701]","[0.104, 0.067999999999999949, 3718]","[0.10000000000000001, 0.071999999999999953, 3734]","[0.096000000000000002, 0.075999999999999956, 3752]","[0.091999999999999998, 0.07999999999999996, 3768]","[0.091999999999999998, 0.07999999999999996, 3784]","[0.084000000000000005, 0.087999999999999967, 3801]","[0.080000000000000002, 0.091999999999999971, 3817]","[0.075999999999999998, 0.091999999999999971, 3834]","[0.068000000000000005, 0.091999999999999971, 3851]","[0.064000000000000001, 0.091999999999999971, 3868]","[0.059999999999999998, 0.087999999999999967, 3885]","[0.056000000000000001, 0.087999999999999967, 3901]","[0.048000000000000001, 0.07999999999999996, 3917]","[0.043999999999999997, 0.067999999999999949, 3934]","[0.035999999999999997, 0.052000000000000046, 3951]","[0.032000000000000001, 0.040000000000000036, 3968]","[0.028000000000000001, 0.020000000000000018, 3984]","[0.028000000000000001, 0.0, 4001]","[0.028000000000000001, -0.024000000000000021, 4018]","[0.028000000000000001, -0.036000000000000032, 4035]","[0.028000000000000001, -0.048000000000000043, 4051]","[0.028000000000000001, -0.05600000000000005, 4068]","[0.032000000000000001, -0.060000000000000053, 4085]","[0.032000000000000001, -0.060000000000000053, 4102]","[0.032000000000000001, -0.060000000000000053, 4118]","[0.032000000000000001, -0.060000000000000053, 4135]","[0.032000000000000001, -0.060000000000000053, 4151]","[0.032000000000000001, -0.044000000000000039, 4168]"
"[0.128, 0.028000000000000025, 4852]","[0.128, 0.028000000000000025, 4902]","[0.128, 0.028000000000000025, 4918]","[0.128, 0.028000000000000025, 4935]","[0.13600000000000001, 0.028000000000000025, 4952]","[0.14399999999999999, 0.028000000000000025, 4968]","[0.156, 0.028000000000000025, 4986]","[0.17199999999999999, 0.020000000000000018, 5002]","[0.184, 0.016000000000000014, 5018]","[0.19600000000000001, 0.0080000000000000071, 5036]","[0.20399999999999999, 0.0040000000000000036, 5052]","[0.20799999999999999, 0.0040000000000000036, 5068]","[0.20799999999999999, 0.0040000000000000036, 5085]","[0.20799999999999999, 0.0040000000000000036, 5104]","[0.20000000000000001, 0.0040000000000000036, 5119]"
