"[0.128, 0.012000000000000011, 916]","[0.108, 0.012000000000000011, 931]","[0.091999999999999998, 0.016000000000000014, 949]","[0.080000000000000002, 0.020000000000000018, 965]","[0.064000000000000001, 0.024000000000000021, 982]","[0.056000000000000001, 0.028000000000000025, 999]","[0.043999999999999997, 0.028000000000000025, 1016]","[0.02, 0.024000000000000021, 1032]","[0.0, 0.016000000000000014, 1051]","[-0.024, 0.0040000000000000036, 1065]","[-0.032000000000000001, 0.0, 1083]","[-0.043999999999999997, -0.016000000000000014, 1099]","[-0.056000000000000001, -0.028000000000000025, 1116]","[-0.068000000000000005, -0.048000000000000043, 1132]","[-0.080000000000000002, -0.064000000000000057, 1148]","[-0.087999999999999995, -0.088000000000000078, 1165]","[-0.087999999999999995, -0.10400000000000009, 1183]","[-0.071999999999999995, -0.12000000000000011, 1199]","[-0.056000000000000001, -0.1399999999999999, 1215]","[-0.032000000000000001, -0.15999999999999992, 1232]","[-0.012, -0.17199999999999993, 1249]","[0.0040000000000000001, -0.17999999999999994, 1265]","[0.02, -0.18399999999999994, 1282]","[0.032000000000000001, -0.19199999999999995, 1299]","[0.051999999999999998, -0.19599999999999995, 1315]","[0.059999999999999998, -0.19599999999999995, 1332]","[0.071999999999999995, -0.19599999999999995, 1349]","[0.096000000000000002, -0.18799999999999994, 1366]","[0.11600000000000001, -0.17199999999999993, 1400]","[0.152, -0.1399999999999999, 1432]"
"[0.152, 0.016000000000000014, 1750]","[0.14399999999999999, 0.0040000000000000036, 1783]","[0.14399999999999999, -0.0040000000000000036, 1799]","[0.14399999999999999, -0.0080000000000000071, 1816]","[0.14399999999999999, -0.016000000000000014, 1833]","[0.14399999999999999, -0.032000000000000028, 1849]","[0.14399999999999999, -0.052000000000000046, 1866]","[0.14000000000000001, -0.076000000000000068, 1883]","[0.13600000000000001, -0.10400000000000009, 1899]","[0.13200000000000001, -0.1319999999999999, 1917]","[0.13200000000000001, -0.14799999999999991, 1933]","[0.13200000000000001, -0.16399999999999992, 1949]","[0.13200000000000001, -0.18399999999999994, 1967]","[0.13200000000000001, -0.21199999999999997, 1983]","[0.13200000000000001, -0.23199999999999998, 2000]","[0.13200000000000001, -0.248, 2016]","[0.128, -0.26800000000000002, 2033]","[0.128, -0.28400000000000003, 2050]","[0.12, -0.30000000000000004, 2066]","[0.11600000000000001, -0.31200000000000006, 2083]","[0.108, -0.32400000000000007, 2100]","[0.10000000000000001, -0.34000000000000008, 2116]","[0.091999999999999998, -0.34800000000000009, 2134]","[0.075999999999999998, -0.3600000000000001, 2167]","[0.048000000000000001, -0.3640000000000001, 2200]","[0.012, -0.3600000000000001, 2234]","[-0.024, -0.35600000000000009, 2267]","[-0.059999999999999998, -0.35600000000000009, 2300]","[-0.108, -0.32800000000000007, 2333]","[-0.14799999999999999, -0.28800000000000003, 2366]","[-0.16, -0.27200000000000002, 2400]","[-0.16400000000000001, -0.26800000000000002, 2434]","[-0.16800000000000001, -0.25600000000000001, 2467]"
