"[-0.23999999999999999, 0.124, 2683]","[-0.23999999999999999, 0.12, 2699]","[-0.23999999999999999, 0.12, 2716]","[-0.23999999999999999, 0.12, 2733]","[-0.23999999999999999, 0.12, 2749]","[-0.23999999999999999, 0.12, 2766]","[-0.23999999999999999, 0.12, 2783]","[-0.23999999999999999, 0.12, 2800]","[-0.23999999999999999, 0.12, 2815]","[-0.23999999999999999, 0.12, 2833]","[-0.23999999999999999, 0.12, 2849]","[-0.23999999999999999, 0.12, 2866]","[-0.23999999999999999, 0.12, 2883]","[-0.23999999999999999, 0.12, 2899]","[-0.23999999999999999, 0.12, 2916]","[-0.23999999999999999, 0.12, 2932]","[-0.23999999999999999, 0.12, 2950]","[-0.23999999999999999, 0.12, 2966]","[-0.23999999999999999, 0.12, 2983]","[-0.23999999999999999, 0.12, 2999]","[-0.23999999999999999, 0.11599999999999999, 3016]","[-0.23999999999999999, 0.11199999999999999, 3033]","[-0.24399999999999999, 0.099999999999999978, 3049]","[-0.24399999999999999, 0.095999999999999974, 3067]","[-0.248, 0.091999999999999971, 3083]","[-0.248, 0.083999999999999964, 3100]","[-0.252, 0.075999999999999956, 3116]","[-0.252, 0.071999999999999953, 3133]","[-0.25600000000000001, 0.060000000000000053, 3150]","[-0.26000000000000001, 0.05600000000000005, 3166]","[-0.26000000000000001, 0.052000000000000046, 3183]","[-0.26000000000000001, 0.048000000000000043, 3201]","[-0.26000000000000001, 0.048000000000000043, 3216]","[-0.26000000000000001, 0.044000000000000039, 3232]","[-0.26000000000000001, 0.040000000000000036, 3250]","[-0.26400000000000001, 0.036000000000000032, 3266]","[-0.26400000000000001, 0.032000000000000028, 3283]","[-0.26400000000000001, 0.024000000000000021, 3300]","[-0.26400000000000001, 0.020000000000000018, 3316]","[-0.26400000000000001, 0.016000000000000014, 3332]","[-0.26400000000000001, 0.0080000000000000071, 3350]","[-0.26400000000000001, 0.0, 3366]","[-0.26800000000000002, -0.0040000000000000036, 3383]","[-0.26800000000000002, -0.020000000000000018, 3399]","[-0.26800000000000002, -0.028000000000000025, 3416]","[-0.26800000000000002, -0.036000000000000032, 3434]","[-0.26800000000000002, -0.052000000000000046, 3466]","[-0.27200000000000002, -0.076000000000000068, 3500]","[-0.27200000000000002, -0.092000000000000082, 3533]","[-0.27200000000000002, -0.1120000000000001, 3566]","[-0.27200000000000002, -0.1359999999999999, 3600]","[-0.27200000000000002, -0.14799999999999991, 3633]","[-0.26400000000000001, -0.16799999999999993, 3666]","[-0.26000000000000001, -0.17999999999999994, 3683]","[-0.26000000000000001, -0.18799999999999994, 3701]","[-0.25600000000000001, -0.19199999999999995, 3734]","[-0.248, -0.20799999999999996, 3767]","[-0.24399999999999999, -0.21199999999999997, 3799]","[-0.23599999999999999, -0.21999999999999997, 3833]","[-0.22800000000000001, -0.23199999999999998, 3867]","[-0.22, -0.23599999999999999, 3900]","[-0.20399999999999999, -0.24399999999999999, 3933]","[-0.188, -0.248, 3966]","[-0.17199999999999999, -0.248, 4000]","[-0.152, -0.252, 4034]","[-0.13200000000000001, -0.252, 4067]","[-0.12, -0.252, 4101]","[-0.112, -0.252, 4134]","[-0.104, -0.252, 4167]","[-0.096000000000000002, -0.252, 4201]","[-0.080000000000000002, -0.252, 4233]","[-0.068000000000000005, -0.248, 4268]","[-0.059999999999999998, -0.248, 4301]","[-0.043999999999999997, -0.23999999999999999, 4334]","[-0.028000000000000001, -0.23199999999999998, 4367]","[-0.02, -0.22799999999999998, 4400]","[-0.016, -0.21999999999999997, 4434]","[-0.0080000000000000002, -0.21199999999999997, 4467]","[-0.0040000000000000001, -0.20399999999999996, 4500]","[0.0040000000000000001, -0.19599999999999995, 4534]","[0.012, -0.17599999999999993, 4583]","[0.016, -0.16799999999999993, 4616]","[0.016, -0.15999999999999992, 4650]","[0.016, -0.14799999999999991, 4684]","[0.016, -0.1359999999999999, 4718]","[0.012, -0.12400000000000011, 4750]","[0.0, -0.1160000000000001, 4783]","[-0.0080000000000000002, -0.1080000000000001, 4817]","[-0.016, -0.10400000000000009, 4850]","[-0.028000000000000001, -0.096000000000000085, 4883]","[-0.032000000000000001, -0.092000000000000082, 4917]","[-0.040000000000000001, -0.088000000000000078, 4951]","[-0.040000000000000001, -0.088000000000000078, 4984]","[-0.043999999999999997, -0.084000000000000075, 5017]","[-0.043999999999999997, -0.084000000000000075, 5050]","[-0.048000000000000001, -0.084000000000000075, 5084]","[-0.048000000000000001, -0.084000000000000075, 5118]","[-0.048000000000000001, -0.080000000000000071, 5151]","[-0.048000000000000001, -0.076000000000000068, 5185]","[-0.051999999999999998, -0.076000000000000068, 5218]","[-0.051999999999999998, -0.076000000000000068, 5250]","[-0.051999999999999998, -0.072000000000000064, 5284]","[-0.056000000000000001, -0.06800000000000006, 5317]","[-0.056000000000000001, -0.060000000000000053, 5350]","[-0.059999999999999998, -0.05600000000000005, 5384]","[-0.059999999999999998, -0.05600000000000005, 5417]","[-0.059999999999999998, -0.05600000000000005, 5451]","[-0.059999999999999998, -0.05600000000000005, 5485]","[-0.059999999999999998, -0.05600000000000005, 5518]","[-0.059999999999999998, -0.05600000000000005, 5551]","[-0.059999999999999998, -0.05600000000000005, 5584]","[-0.059999999999999998, -0.060000000000000053, 5617]"
"[-0.128, -0.1120000000000001, 6551]","[-0.128, -0.1120000000000001, 6601]","[-0.128, -0.1120000000000001, 6618]","[-0.128, -0.1120000000000001, 6635]","[-0.128, -0.1120000000000001, 6651]","[-0.128, -0.1120000000000001, 6668]","[-0.128, -0.1120000000000001, 6685]","[-0.128, -0.1120000000000001, 6701]","[-0.124, -0.1080000000000001, 6718]","[-0.12, -0.10400000000000009, 6735]","[-0.11600000000000001, -0.10400000000000009, 6751]","[-0.112, -0.10000000000000009, 6768]","[-0.112, -0.096000000000000085, 6784]","[-0.108, -0.096000000000000085, 6802]","[-0.104, -0.092000000000000082, 6818]","[-0.096000000000000002, -0.084000000000000075, 6835]","[-0.091999999999999998, -0.080000000000000071, 6851]","[-0.091999999999999998, -0.076000000000000068, 6868]","[-0.087999999999999995, -0.072000000000000064, 6885]","[-0.084000000000000005, -0.064000000000000057, 6901]","[-0.084000000000000005, -0.060000000000000053, 6918]","[-0.080000000000000002, -0.05600000000000005, 6935]","[-0.075999999999999998, -0.052000000000000046, 6951]","[-0.068000000000000005, -0.044000000000000039, 6968]","[-0.068000000000000005, -0.040000000000000036, 6984]","[-0.064000000000000001, -0.036000000000000032, 7001]","[-0.064000000000000001, -0.032000000000000028, 7018]","[-0.059999999999999998, -0.024000000000000021, 7035]","[-0.056000000000000001, -0.016000000000000014, 7052]","[-0.051999999999999998, -0.012000000000000011, 7068]","[-0.048000000000000001, -0.0040000000000000036, 7086]","[-0.048000000000000001, -0.0040000000000000036, 7118]","[-0.048000000000000001, 0.0, 7151]","[-0.043999999999999997, 0.0080000000000000071, 7169]","[-0.043999999999999997, 0.012000000000000011, 7185]","[-0.043999999999999997, 0.020000000000000018, 7202]","[-0.043999999999999997, 0.024000000000000021, 7218]","[-0.043999999999999997, 0.028000000000000025, 7235]","[-0.043999999999999997, 0.040000000000000036, 7252]","[-0.043999999999999997, 0.048000000000000043, 7268]","[-0.048000000000000001, 0.052000000000000046, 7285]","[-0.048000000000000001, 0.05600000000000005, 7302]","[-0.051999999999999998, 0.060000000000000053, 7319]","[-0.051999999999999998, 0.067999999999999949, 7335]","[-0.051999999999999998, 0.071999999999999953, 7352]","[-0.056000000000000001, 0.075999999999999956, 7368]","[-0.056000000000000001, 0.075999999999999956, 7402]","[-0.059999999999999998, 0.07999999999999996, 7435]","[-0.064000000000000001, 0.087999999999999967, 7469]","[-0.064000000000000001, 0.087999999999999967, 7501]","[-0.068000000000000005, 0.091999999999999971, 7518]","[-0.068000000000000005, 0.091999999999999971, 7535]","[-0.071999999999999995, 0.091999999999999971, 7569]","[-0.075999999999999998, 0.099999999999999978, 7602]","[-0.084000000000000005, 0.099999999999999978, 7635]","[-0.091999999999999998, 0.10399999999999998, 7668]","[-0.10000000000000001, 0.10799999999999998, 7702]","[-0.10000000000000001, 0.10799999999999998, 7736]","[-0.104, 0.10799999999999998, 7768]","[-0.108, 0.10799999999999998, 7801]","[-0.11600000000000001, 0.10799999999999998, 7819]","[-0.124, 0.10799999999999998, 7852]","[-0.128, 0.10799999999999998, 7886]","[-0.128, 0.10799999999999998, 7918]","[-0.13200000000000001, 0.10399999999999998, 7952]","[-0.13600000000000001, 0.10399999999999998, 7985]","[-0.14000000000000001, 0.095999999999999974, 8019]","[-0.14399999999999999, 0.091999999999999971, 8051]","[-0.152, 0.083999999999999964, 8086]","[-0.156, 0.071999999999999953, 8119]","[-0.16, 0.063999999999999946, 8152]","[-0.16400000000000001, 0.052000000000000046, 8185]","[-0.16400000000000001, 0.040000000000000036, 8219]","[-0.16400000000000001, 0.028000000000000025, 8253]","[-0.16400000000000001, 0.020000000000000018, 8285]","[-0.16400000000000001, 0.0080000000000000071, 8319]","[-0.16400000000000001, 0.0, 8353]","[-0.16400000000000001, 0.0, 8386]","[-0.16400000000000001, 0.0, 8419]","[-0.16, 0.0, 8453]"
"[-0.20000000000000001, 0.29600000000000004, 9803]","[-0.20000000000000001, 0.29600000000000004, 9870]","[-0.20000000000000001, 0.29600000000000004, 9886]","[-0.20000000000000001, 0.29600000000000004, 9903]","[-0.20000000000000001, 0.29600000000000004, 9920]","[-0.20000000000000001, 0.29600000000000004, 9936]","[-0.20000000000000001, 0.29600000000000004, 9952]","[-0.20000000000000001, 0.29200000000000004, 9969]","[-0.20000000000000001, 0.29200000000000004, 9986]","[-0.20000000000000001, 0.28800000000000003, 10003]","[-0.20000000000000001, 0.28800000000000003, 10020]","[-0.20000000000000001, 0.28400000000000003, 10036]","[-0.19600000000000001, 0.28400000000000003, 10053]","[-0.19600000000000001, 0.27600000000000002, 10070]","[-0.192, 0.27200000000000002, 10086]","[-0.188, 0.26800000000000002, 10104]","[-0.184, 0.26400000000000001, 10119]","[-0.184, 0.26400000000000001, 10136]","[-0.17999999999999999, 0.26000000000000001, 10153]","[-0.17599999999999999, 0.25600000000000001, 10170]","[-0.17199999999999999, 0.248, 10187]","[-0.16800000000000001, 0.248, 10203]","[-0.16400000000000001, 0.24399999999999999, 10220]","[-0.16, 0.23999999999999999, 10237]","[-0.156, 0.23999999999999999, 10253]","[-0.152, 0.23599999999999999, 10270]","[-0.14799999999999999, 0.23199999999999998, 10286]","[-0.14399999999999999, 0.23199999999999998, 10303]","[-0.14000000000000001, 0.22799999999999998, 10320]","[-0.13600000000000001, 0.22799999999999998, 10337]","[-0.13600000000000001, 0.22799999999999998, 10353]","[-0.128, 0.22399999999999998, 10370]","[-0.124, 0.22399999999999998, 10386]","[-0.12, 0.22399999999999998, 10404]","[-0.11600000000000001, 0.22399999999999998, 10420]","[-0.112, 0.22399999999999998, 10436]","[-0.108, 0.21999999999999997, 10453]","[-0.104, 0.21999999999999997, 10471]","[-0.10000000000000001, 0.21999999999999997, 10486]","[-0.096000000000000002, 0.21999999999999997, 10503]","[-0.087999999999999995, 0.21999999999999997, 10520]","[-0.084000000000000005, 0.21999999999999997, 10537]","[-0.080000000000000002, 0.21999999999999997, 10553]","[-0.075999999999999998, 0.21999999999999997, 10570]","[-0.075999999999999998, 0.21999999999999997, 10587]","[-0.068000000000000005, 0.21999999999999997, 10603]","[-0.059999999999999998, 0.21999999999999997, 10619]","[-0.051999999999999998, 0.22399999999999998, 10636]","[-0.043999999999999997, 0.22799999999999998, 10669]","[-0.035999999999999997, 0.22799999999999998, 10687]","[-0.032000000000000001, 0.22799999999999998, 10720]","[-0.024, 0.23599999999999999, 10753]","[-0.012, 0.23999999999999999, 10786]","[-0.0080000000000000002, 0.23999999999999999, 10820]","[0.0, 0.24399999999999999, 10853]","[0.0080000000000000002, 0.248, 10871]","[0.012, 0.248, 10903]","[0.016, 0.252, 10936]","[0.02, 0.252, 10970]","[0.028000000000000001, 0.25600000000000001, 11004]","[0.032000000000000001, 0.25600000000000001, 11037]","[0.040000000000000001, 0.26000000000000001, 11070]","[0.043999999999999997, 0.26000000000000001, 11103]","[0.048000000000000001, 0.26000000000000001, 11137]","[0.051999999999999998, 0.26000000000000001, 11170]","[0.056000000000000001, 0.26000000000000001, 11203]","[0.064000000000000001, 0.26000000000000001, 11237]","[0.064000000000000001, 0.26000000000000001, 11271]","[0.071999999999999995, 0.26000000000000001, 11303]","[0.075999999999999998, 0.25600000000000001, 11337]","[0.080000000000000002, 0.252, 11370]","[0.084000000000000005, 0.252, 11404]","[0.087999999999999995, 0.248, 11438]","[0.10000000000000001, 0.24399999999999999, 11471]","[0.104, 0.23599999999999999, 11504]","[0.108, 0.23199999999999998, 11537]","[0.112, 0.21999999999999997, 11570]","[0.11600000000000001, 0.20399999999999996, 11603]","[0.12, 0.19199999999999995, 11637]","[0.12, 0.17200000000000004, 11670]","[0.12, 0.12, 11754]","[0.12, 0.091999999999999971, 11787]","[0.12, 0.071999999999999953, 11821]","[0.12, 0.05600000000000005, 11853]","[0.11600000000000001, 0.032000000000000028, 11887]","[0.11600000000000001, 0.0080000000000000071, 11921]","[0.11600000000000001, -0.012000000000000011, 11954]","[0.11600000000000001, -0.032000000000000028, 11988]","[0.112, -0.048000000000000043, 12021]","[0.112, -0.06800000000000006, 12054]","[0.108, -0.088000000000000078, 12088]","[0.108, -0.10400000000000009, 12120]","[0.108, -0.12000000000000011, 12155]","[0.108, -0.1359999999999999, 12187]","[0.104, -0.15599999999999992, 12220]","[0.104, -0.17199999999999993, 12254]","[0.104, -0.18799999999999994, 12288]","[0.104, -0.19999999999999996, 12321]","[0.104, -0.20399999999999996, 12354]","[0.104, -0.21599999999999997, 12388]","[0.104, -0.22799999999999998, 12421]","[0.104, -0.23599999999999999, 12455]","[0.104, -0.23999999999999999, 12487]","[0.104, -0.24399999999999999, 12521]","[0.104, -0.252, 12555]","[0.104, -0.25600000000000001, 12587]","[0.104, -0.25600000000000001, 12620]","[0.104, -0.25600000000000001, 12654]","[0.104, -0.26000000000000001, 12688]","[0.104, -0.26000000000000001, 12721]","[0.104, -0.26000000000000001, 12755]","[0.104, -0.26400000000000001, 12788]","[0.104, -0.26400000000000001, 12821]","[0.104, -0.26400000000000001, 12855]","[0.104, -0.26400000000000001, 12888]","[0.104, -0.26400000000000001, 12922]","[0.104, -0.26800000000000002, 12954]","[0.104, -0.27200000000000002, 12988]","[0.104, -0.27200000000000002, 13021]","[0.104, -0.27200000000000002, 13054]","[0.104, -0.27200000000000002, 13088]","[0.104, -0.27200000000000002, 13122]","[0.104, -0.27200000000000002, 13155]","[0.104, -0.27200000000000002, 13189]","[0.104, -0.27200000000000002, 13222]","[0.104, -0.27200000000000002, 13255]","[0.104, -0.26800000000000002, 13288]","[0.10000000000000001, -0.252, 13321]","[0.096000000000000002, -0.23999999999999999, 13354]","[0.096000000000000002, -0.22399999999999998, 13388]","[0.091999999999999998, -0.21199999999999997, 13421]","[0.091999999999999998, -0.19999999999999996, 13455]","[0.091999999999999998, -0.19199999999999995, 13488]","[0.091999999999999998, -0.18399999999999994, 13521]","[0.091999999999999998, -0.17599999999999993, 13555]","[0.091999999999999998, -0.17199999999999993, 13588]","[0.091999999999999998, -0.16399999999999992, 13621]","[0.091999999999999998, -0.16399999999999992, 13655]","[0.087999999999999995, -0.15599999999999992, 13688]","[0.084000000000000005, -0.14799999999999991, 13722]","[0.080000000000000002, -0.14399999999999991, 13755]","[0.075999999999999998, -0.1359999999999999, 13788]","[0.068000000000000005, -0.1319999999999999, 13822]","[0.064000000000000001, -0.12799999999999989, 13855]","[0.059999999999999998, -0.12400000000000011, 13888]","[0.056000000000000001, -0.12400000000000011, 13922]","[0.048000000000000001, -0.12000000000000011, 13956]","[0.043999999999999997, -0.12000000000000011, 13988]","[0.040000000000000001, -0.12000000000000011, 14021]","[0.040000000000000001, -0.12000000000000011, 14055]","[0.035999999999999997, -0.12000000000000011, 14088]","[0.032000000000000001, -0.12000000000000011, 14122]","[0.032000000000000001, -0.12000000000000011, 14155]","[0.032000000000000001, -0.12000000000000011, 14188]","[0.032000000000000001, -0.12000000000000011, 14222]","[0.032000000000000001, -0.12000000000000011, 14255]","[0.032000000000000001, -0.12000000000000011, 14289]"
