"[-0.16, 0.20799999999999996, 883]","[-0.16, 0.20799999999999996, 899]","[-0.16, 0.20799999999999996, 916]","[-0.16, 0.20799999999999996, 932]","[-0.16, 0.20799999999999996, 950]","[-0.16, 0.20799999999999996, 965]","[-0.16, 0.20799999999999996, 983]","[-0.16, 0.20799999999999996, 999]","[-0.16, 0.20799999999999996, 1016]","[-0.16, 0.20799999999999996, 1032]","[-0.16, 0.20799999999999996, 1049]","[-0.14799999999999999, 0.20799999999999996, 1066]","[-0.124, 0.20799999999999996, 1083]","[-0.096000000000000002, 0.21199999999999997, 1099]","[-0.040000000000000001, 0.21999999999999997, 1116]","[0.0040000000000000001, 0.21999999999999997, 1132]","[0.040000000000000001, 0.22399999999999998, 1149]","[0.075999999999999998, 0.22399999999999998, 1166]","[0.10000000000000001, 0.22399999999999998, 1184]","[0.14000000000000001, 0.22799999999999998, 1199]","[0.16, 0.22799999999999998, 1215]","[0.17599999999999999, 0.22799999999999998, 1232]","[0.184, 0.22799999999999998, 1249]","[0.184, 0.22799999999999998, 1266]","[0.184, 0.22799999999999998, 1283]","[0.184, 0.22799999999999998, 1300]","[0.184, 0.22799999999999998, 1316]","[0.16400000000000001, 0.22399999999999998, 1333]"
"[-0.028000000000000001, 0.21199999999999997, 1733]","[-0.024, 0.21199999999999997, 1766]","[-0.024, 0.21199999999999997, 1784]","[-0.024, 0.21199999999999997, 1800]","[-0.024, 0.21199999999999997, 1817]","[-0.024, 0.21199999999999997, 1833]","[-0.024, 0.20799999999999996, 1850]","[-0.024, 0.19599999999999995, 1866]","[-0.024, 0.18000000000000005, 1883]","[-0.028000000000000001, 0.14400000000000002, 1900]","[-0.032000000000000001, 0.11599999999999999, 1916]","[-0.028000000000000001, 0.067999999999999949, 1933]","[-0.02, 0.044000000000000039, 1950]","[-0.012, 0.020000000000000018, 1967]","[0.0040000000000000001, 0.0, 1983]","[0.024, -0.020000000000000018, 2000]","[0.064000000000000001, -0.036000000000000032, 2017]","[0.087999999999999995, -0.044000000000000039, 2033]","[0.108, -0.048000000000000043, 2050]","[0.124, -0.048000000000000043, 2066]","[0.13200000000000001, -0.048000000000000043, 2083]","[0.14000000000000001, -0.044000000000000039, 2100]","[0.14399999999999999, -0.040000000000000036, 2117]","[0.14399999999999999, -0.040000000000000036, 2134]","[0.14799999999999999, -0.040000000000000036, 2150]","[0.14799999999999999, -0.040000000000000036, 2166]"
"[-0.096000000000000002, 0.091999999999999971, 7037]","[-0.096000000000000002, 0.087999999999999967, 7070]","[-0.096000000000000002, 0.087999999999999967, 7087]","[-0.096000000000000002, 0.087999999999999967, 7103]","[-0.096000000000000002, 0.087999999999999967, 7121]","[-0.096000000000000002, 0.087999999999999967, 7137]","[-0.096000000000000002, 0.087999999999999967, 7154]","[-0.10000000000000001, 0.087999999999999967, 7170]","[-0.10000000000000001, 0.087999999999999967, 7187]","[-0.10000000000000001, 0.087999999999999967, 7204]","[-0.10000000000000001, 0.083999999999999964, 7221]","[-0.10000000000000001, 0.083999999999999964, 7237]","[-0.10000000000000001, 0.083999999999999964, 7253]","[-0.10000000000000001, 0.083999999999999964, 7270]","[-0.10000000000000001, 0.083999999999999964, 7288]","[-0.10000000000000001, 0.083999999999999964, 7303]","[-0.10000000000000001, 0.083999999999999964, 7321]","[-0.10000000000000001, 0.083999999999999964, 7338]","[-0.10000000000000001, 0.083999999999999964, 7354]","[-0.10000000000000001, 0.083999999999999964, 7370]","[-0.10000000000000001, 0.087999999999999967, 7387]","[-0.096000000000000002, 0.091999999999999971, 7404]","[-0.084000000000000005, 0.095999999999999974, 7420]","[-0.071999999999999995, 0.099999999999999978, 7437]","[-0.064000000000000001, 0.099999999999999978, 7454]","[-0.056000000000000001, 0.10399999999999998, 7470]","[-0.043999999999999997, 0.10399999999999998, 7487]","[-0.035999999999999997, 0.10399999999999998, 7505]","[-0.032000000000000001, 0.10399999999999998, 7521]","[-0.028000000000000001, 0.10399999999999998, 7537]","[-0.028000000000000001, 0.10399999999999998, 7554]","[-0.028000000000000001, 0.10399999999999998, 7571]","[-0.024, 0.10399999999999998, 7588]","[-0.024, 0.10399999999999998, 7604]","[-0.024, 0.10399999999999998, 7621]","[-0.024, 0.10399999999999998, 7637]","[-0.024, 0.10399999999999998, 7654]","[-0.024, 0.10399999999999998, 7671]","[-0.024, 0.10399999999999998, 7687]"
