"[0.080000000000000002, 0.31599999999999995, 4085]","[0.080000000000000002, 0.31599999999999995, 4101]","[0.080000000000000002, 0.31599999999999995, 4118]","[0.080000000000000002, 0.31599999999999995, 4134]","[0.080000000000000002, 0.31599999999999995, 4151]","[0.080000000000000002, 0.31599999999999995, 4168]","[0.080000000000000002, 0.31599999999999995, 4185]","[0.080000000000000002, 0.31599999999999995, 4201]","[0.080000000000000002, 0.31599999999999995, 4218]","[0.080000000000000002, 0.31599999999999995, 4234]","[0.080000000000000002, 0.31599999999999995, 4251]","[0.071999999999999995, 0.31599999999999995, 4268]","[0.064000000000000001, 0.31599999999999995, 4285]","[0.059999999999999998, 0.31599999999999995, 4302]","[0.051999999999999998, 0.31599999999999995, 4319]","[0.043999999999999997, 0.31599999999999995, 4334]","[0.035999999999999997, 0.31599999999999995, 4351]","[0.028000000000000001, 0.31599999999999995, 4368]","[0.02, 0.31599999999999995, 4385]","[0.012, 0.31200000000000006, 4402]","[-0.0080000000000000002, 0.30800000000000005, 4418]","[-0.02, 0.30400000000000005, 4435]","[-0.028000000000000001, 0.30000000000000004, 4451]","[-0.040000000000000001, 0.29600000000000004, 4468]","[-0.043999999999999997, 0.29200000000000004, 4485]","[-0.051999999999999998, 0.28800000000000003, 4501]","[-0.059999999999999998, 0.28000000000000003, 4518]","[-0.068000000000000005, 0.27600000000000002, 4535]","[-0.075999999999999998, 0.26800000000000002, 4551]","[-0.075999999999999998, 0.26400000000000001, 4568]","[-0.075999999999999998, 0.25600000000000001, 4584]","[-0.080000000000000002, 0.24399999999999999, 4601]","[-0.080000000000000002, 0.23599999999999999, 4618]","[-0.080000000000000002, 0.22399999999999998, 4635]","[-0.080000000000000002, 0.21199999999999997, 4652]","[-0.080000000000000002, 0.19999999999999996, 4668]","[-0.075999999999999998, 0.18400000000000005, 4685]","[-0.071999999999999995, 0.17600000000000005, 4702]","[-0.068000000000000005, 0.16400000000000003, 4719]","[-0.059999999999999998, 0.15200000000000002, 4752]","[-0.048000000000000001, 0.14400000000000002, 4768]","[-0.035999999999999997, 0.14400000000000002, 4784]","[-0.024, 0.14400000000000002, 4801]","[-0.012, 0.14400000000000002, 4819]","[0.012, 0.14000000000000001, 4852]","[0.051999999999999998, 0.14000000000000001, 4885]","[0.080000000000000002, 0.14400000000000002, 4919]","[0.096000000000000002, 0.14800000000000002, 4952]","[0.112, 0.15600000000000003, 4986]","[0.124, 0.17200000000000004, 5019]","[0.128, 0.18400000000000005, 5052]","[0.13200000000000001, 0.19999999999999996, 5086]","[0.13200000000000001, 0.21599999999999997, 5118]","[0.13600000000000001, 0.22799999999999998, 5152]","[0.13600000000000001, 0.23999999999999999, 5185]","[0.13600000000000001, 0.24399999999999999, 5219]","[0.128, 0.25600000000000001, 5252]","[0.12, 0.26400000000000001, 5286]","[0.11600000000000001, 0.27200000000000002, 5318]","[0.112, 0.28000000000000003, 5352]","[0.104, 0.28400000000000003, 5386]","[0.096000000000000002, 0.28400000000000003, 5420]","[0.087999999999999995, 0.29200000000000004, 5452]","[0.071999999999999995, 0.29600000000000004, 5485]","[0.059999999999999998, 0.30000000000000004, 5518]","[0.051999999999999998, 0.30400000000000005, 5552]","[0.040000000000000001, 0.30400000000000005, 5586]","[0.035999999999999997, 0.30800000000000005, 5619]","[0.032000000000000001, 0.30800000000000005, 5652]","[0.028000000000000001, 0.31200000000000006, 5685]","[0.028000000000000001, 0.31200000000000006, 5720]","[0.028000000000000001, 0.31200000000000006, 5752]","[0.035999999999999997, 0.31200000000000006, 5786]","[0.059999999999999998, 0.31200000000000006, 5819]","[0.068000000000000005, 0.31200000000000006, 5852]","[0.087999999999999995, 0.31200000000000006, 5886]","[0.104, 0.31200000000000006, 5919]","[0.12, 0.30800000000000005, 5952]","[0.13200000000000001, 0.30800000000000005, 5986]","[0.14399999999999999, 0.30400000000000005, 6019]","[0.16, 0.30400000000000005, 6070]","[0.16800000000000001, 0.30400000000000005, 6103]","[0.16800000000000001, 0.30400000000000005, 6136]","[0.17599999999999999, 0.30000000000000004, 6169]","[0.17599999999999999, 0.30000000000000004, 6203]","[0.17599999999999999, 0.30000000000000004, 6236]","[0.17599999999999999, 0.30000000000000004, 6270]","[0.17199999999999999, 0.30000000000000004, 6303]","[0.156, 0.29600000000000004, 6336]","[0.14399999999999999, 0.29600000000000004, 6370]","[0.13200000000000001, 0.29600000000000004, 6403]","[0.128, 0.29600000000000004, 6437]","[0.128, 0.29600000000000004, 6469]","[0.124, 0.29600000000000004, 6503]","[0.124, 0.29600000000000004, 6536]","[0.12, 0.29600000000000004, 6570]","[0.11600000000000001, 0.29600000000000004, 6603]","[0.11600000000000001, 0.29600000000000004, 6637]","[0.11600000000000001, 0.29200000000000004, 6670]","[0.11600000000000001, 0.29200000000000004, 6704]","[0.124, 0.28400000000000003, 6736]","[0.128, 0.28400000000000003, 6771]","[0.128, 0.28000000000000003, 6803]","[0.128, 0.27600000000000002, 6837]","[0.128, 0.27200000000000002, 6870]","[0.13200000000000001, 0.27200000000000002, 6903]","[0.13200000000000001, 0.26800000000000002, 6937]","[0.13200000000000001, 0.26400000000000001, 6970]","[0.13600000000000001, 0.25600000000000001, 7004]","[0.13600000000000001, 0.252, 7037]","[0.14000000000000001, 0.23999999999999999, 7071]","[0.14000000000000001, 0.22799999999999998, 7104]","[0.14399999999999999, 0.20799999999999996, 7137]","[0.14799999999999999, 0.18400000000000005, 7170]","[0.152, 0.16000000000000003, 7203]","[0.152, 0.14000000000000001, 7237]","[0.152, 0.10799999999999998, 7270]","[0.152, 0.063999999999999946, 7304]","[0.152, 0.016000000000000014, 7337]","[0.152, -0.048000000000000043, 7370]","[0.152, -0.092000000000000082, 7404]","[0.152, -0.12799999999999989, 7438]","[0.152, -0.15199999999999991, 7471]","[0.152, -0.17199999999999993, 7503]","[0.152, -0.18799999999999994, 7538]","[0.156, -0.20399999999999996, 7570]","[0.156, -0.20799999999999996, 7604]","[0.156, -0.20799999999999996, 7637]"
"[-0.071999999999999995, 0.19999999999999996, 9990]","[-0.071999999999999995, 0.19999999999999996, 10039]","[-0.071999999999999995, 0.19999999999999996, 10056]","[-0.071999999999999995, 0.19999999999999996, 10072]","[-0.071999999999999995, 0.19999999999999996, 10088]","[-0.071999999999999995, 0.19999999999999996, 10105]","[-0.071999999999999995, 0.19999999999999996, 10123]","[-0.071999999999999995, 0.19999999999999996, 10139]","[-0.071999999999999995, 0.19599999999999995, 10156]","[-0.071999999999999995, 0.19199999999999995, 10173]","[-0.071999999999999995, 0.18799999999999994, 10190]","[-0.071999999999999995, 0.18400000000000005, 10206]","[-0.068000000000000005, 0.17600000000000005, 10222]","[-0.068000000000000005, 0.17200000000000004, 10240]","[-0.064000000000000001, 0.16400000000000003, 10256]","[-0.064000000000000001, 0.16000000000000003, 10273]","[-0.064000000000000001, 0.16000000000000003, 10290]","[-0.064000000000000001, 0.15200000000000002, 10306]","[-0.064000000000000001, 0.14800000000000002, 10322]","[-0.064000000000000001, 0.14400000000000002, 10340]","[-0.064000000000000001, 0.13600000000000001, 10356]","[-0.064000000000000001, 0.13200000000000001, 10372]","[-0.064000000000000001, 0.128, 10389]","[-0.064000000000000001, 0.12, 10405]","[-0.064000000000000001, 0.11599999999999999, 10423]","[-0.064000000000000001, 0.10799999999999998, 10439]","[-0.064000000000000001, 0.10399999999999998, 10456]","[-0.064000000000000001, 0.095999999999999974, 10473]","[-0.068000000000000005, 0.087999999999999967, 10489]","[-0.071999999999999995, 0.07999999999999996, 10506]","[-0.075999999999999998, 0.075999999999999956, 10523]","[-0.075999999999999998, 0.071999999999999953, 10539]","[-0.080000000000000002, 0.067999999999999949, 10556]","[-0.080000000000000002, 0.060000000000000053, 10573]","[-0.084000000000000005, 0.060000000000000053, 10590]","[-0.084000000000000005, 0.05600000000000005, 10606]","[-0.084000000000000005, 0.05600000000000005, 10623]","[-0.084000000000000005, 0.05600000000000005, 10656]"
"[-0.13200000000000001, 0.07999999999999996, 14809]","[-0.13200000000000001, 0.07999999999999996, 14859]","[-0.13200000000000001, 0.07999999999999996, 14876]","[-0.13200000000000001, 0.07999999999999996, 14892]","[-0.13200000000000001, 0.07999999999999996, 14909]","[-0.124, 0.07999999999999996, 14925]","[-0.12, 0.07999999999999996, 14942]","[-0.11600000000000001, 0.07999999999999996, 14959]","[-0.11600000000000001, 0.07999999999999996, 14976]","[-0.112, 0.07999999999999996, 14993]","[-0.104, 0.075999999999999956, 15009]","[-0.10000000000000001, 0.075999999999999956, 15026]","[-0.091999999999999998, 0.071999999999999953, 15042]","[-0.087999999999999995, 0.067999999999999949, 15059]","[-0.084000000000000005, 0.067999999999999949, 15076]","[-0.084000000000000005, 0.063999999999999946, 15092]","[-0.080000000000000002, 0.060000000000000053, 15109]","[-0.075999999999999998, 0.05600000000000005, 15126]","[-0.071999999999999995, 0.052000000000000046, 15142]","[-0.068000000000000005, 0.048000000000000043, 15160]","[-0.064000000000000001, 0.044000000000000039, 15176]","[-0.064000000000000001, 0.040000000000000036, 15193]","[-0.059999999999999998, 0.032000000000000028, 15210]","[-0.056000000000000001, 0.032000000000000028, 15225]","[-0.056000000000000001, 0.024000000000000021, 15243]","[-0.056000000000000001, 0.020000000000000018, 15260]","[-0.056000000000000001, 0.016000000000000014, 15276]","[-0.056000000000000001, 0.016000000000000014, 15293]","[-0.051999999999999998, 0.012000000000000011, 15309]","[-0.051999999999999998, 0.012000000000000011, 15326]","[-0.040000000000000001, 0.0080000000000000071, 15342]"
