"[-0.25600000000000001, -0.016000000000000014, 1415]","[-0.25600000000000001, -0.016000000000000014, 1433]","[-0.252, -0.020000000000000018, 1448]","[-0.252, -0.020000000000000018, 1464]","[-0.252, -0.020000000000000018, 1481]","[-0.252, -0.020000000000000018, 1498]","[-0.252, -0.020000000000000018, 1515]","[-0.252, -0.020000000000000018, 1531]","[-0.252, -0.020000000000000018, 1548]","[-0.252, -0.020000000000000018, 1566]","[-0.252, -0.020000000000000018, 1581]","[-0.252, -0.020000000000000018, 1598]","[-0.252, -0.020000000000000018, 1615]","[-0.252, -0.020000000000000018, 1632]","[-0.252, -0.020000000000000018, 1648]","[-0.252, -0.020000000000000018, 1665]","[-0.252, -0.020000000000000018, 1681]","[-0.25600000000000001, -0.020000000000000018, 1698]","[-0.26000000000000001, -0.016000000000000014, 1716]","[-0.26400000000000001, -0.016000000000000014, 1732]","[-0.26800000000000002, -0.012000000000000011, 1747]","[-0.27200000000000002, -0.0080000000000000071, 1769]","[-0.27600000000000002, 0.0, 1782]","[-0.27600000000000002, 0.0, 1798]","[-0.28000000000000003, 0.0080000000000000071, 1815]","[-0.28399999999999997, 0.016000000000000014, 1831]","[-0.28799999999999998, 0.024000000000000021, 1849]","[-0.28799999999999998, 0.028000000000000025, 1865]","[-0.28799999999999998, 0.036000000000000032, 1882]","[-0.29199999999999998, 0.048000000000000043, 1899]","[-0.29599999999999999, 0.05600000000000005, 1915]","[-0.29599999999999999, 0.063999999999999946, 1937]","[-0.29599999999999999, 0.075999999999999956, 1965]","[-0.29599999999999999, 0.099999999999999978, 1981]","[-0.29599999999999999, 0.11599999999999999, 1998]","[-0.29599999999999999, 0.124, 2014]","[-0.29599999999999999, 0.13200000000000001, 2031]","[-0.29599999999999999, 0.14000000000000001, 2048]","[-0.29599999999999999, 0.15200000000000002, 2081]","[-0.29599999999999999, 0.17600000000000005, 2099]","[-0.29199999999999998, 0.18799999999999994, 2123]","[-0.28799999999999998, 0.19999999999999996, 2149]","[-0.28000000000000003, 0.21599999999999997, 2182]","[-0.26800000000000002, 0.22799999999999998, 2215]","[-0.25600000000000001, 0.23999999999999999, 2248]","[-0.248, 0.252, 2281]","[-0.23599999999999999, 0.25600000000000001, 2315]","[-0.216, 0.26800000000000002, 2349]","[-0.19600000000000001, 0.27600000000000002, 2382]","[-0.17599999999999999, 0.28400000000000003, 2415]","[-0.156, 0.28800000000000003, 2433]","[-0.152, 0.28800000000000003, 2465]","[-0.14000000000000001, 0.28800000000000003, 2499]","[-0.124, 0.29200000000000004, 2516]","[-0.112, 0.29200000000000004, 2548]","[-0.087999999999999995, 0.29600000000000004, 2582]","[-0.068000000000000005, 0.29600000000000004, 2615]","[-0.051999999999999998, 0.29600000000000004, 2649]","[-0.035999999999999997, 0.29600000000000004, 2682]","[-0.0040000000000000001, 0.29600000000000004, 2715]","[0.016, 0.29200000000000004, 2749]","[0.043999999999999997, 0.29200000000000004, 2783]","[0.059999999999999998, 0.28800000000000003, 2815]","[0.084000000000000005, 0.28800000000000003, 2848]","[0.096000000000000002, 0.28800000000000003, 2883]","[0.112, 0.28800000000000003, 2916]","[0.13600000000000001, 0.28400000000000003, 2950]","[0.152, 0.28400000000000003, 2982]","[0.16400000000000001, 0.28400000000000003, 3015]","[0.16800000000000001, 0.28400000000000003, 3049]","[0.17199999999999999, 0.28400000000000003, 3082]","[0.17199999999999999, 0.28400000000000003, 3115]","[0.17199999999999999, 0.28400000000000003, 3149]","[0.17199999999999999, 0.28400000000000003, 3183]","[0.17199999999999999, 0.28400000000000003, 3216]"
"[0.075999999999999998, 0.252, 3682]","[0.071999999999999995, 0.248, 3733]","[0.071999999999999995, 0.248, 3749]","[0.071999999999999995, 0.248, 3766]","[0.071999999999999995, 0.248, 3783]","[0.071999999999999995, 0.248, 3807]","[0.071999999999999995, 0.248, 3833]","[0.071999999999999995, 0.248, 3849]","[0.071999999999999995, 0.248, 3866]","[0.071999999999999995, 0.248, 3883]","[0.071999999999999995, 0.248, 3900]","[0.071999999999999995, 0.252, 3915]","[0.071999999999999995, 0.252, 3933]","[0.071999999999999995, 0.252, 3949]","[0.068000000000000005, 0.252, 3966]","[0.068000000000000005, 0.252, 3982]","[0.068000000000000005, 0.252, 3999]","[0.068000000000000005, 0.252, 4016]","[0.068000000000000005, 0.25600000000000001, 4032]","[0.064000000000000001, 0.25600000000000001, 4049]","[0.056000000000000001, 0.26000000000000001, 4066]","[0.056000000000000001, 0.26400000000000001, 4083]","[0.051999999999999998, 0.26800000000000002, 4099]","[0.048000000000000001, 0.27200000000000002, 4116]","[0.043999999999999997, 0.27200000000000002, 4134]","[0.043999999999999997, 0.27200000000000002, 4149]","[0.043999999999999997, 0.27200000000000002, 4166]","[0.043999999999999997, 0.27200000000000002, 4183]","[0.043999999999999997, 0.27200000000000002, 4200]","[0.040000000000000001, 0.27200000000000002, 4216]","[0.040000000000000001, 0.27600000000000002, 4233]","[0.040000000000000001, 0.27600000000000002, 4249]","[0.040000000000000001, 0.27600000000000002, 4266]","[0.040000000000000001, 0.27600000000000002, 4282]","[0.040000000000000001, 0.27600000000000002, 4309]","[0.040000000000000001, 0.27600000000000002, 4333]","[0.040000000000000001, 0.27600000000000002, 4350]","[0.048000000000000001, 0.27600000000000002, 4383]","[0.068000000000000005, 0.27200000000000002, 4417]","[0.071999999999999995, 0.27200000000000002, 4449]","[0.075999999999999998, 0.26800000000000002, 4474]","[0.084000000000000005, 0.26400000000000001, 4500]","[0.087999999999999995, 0.26000000000000001, 4533]","[0.087999999999999995, 0.25600000000000001, 4550]","[0.091999999999999998, 0.248, 4567]","[0.091999999999999998, 0.24399999999999999, 4583]","[0.096000000000000002, 0.23599999999999999, 4600]","[0.10000000000000001, 0.22799999999999998, 4617]","[0.10000000000000001, 0.22399999999999998, 4650]","[0.104, 0.21199999999999997, 4667]","[0.108, 0.20399999999999996, 4684]","[0.112, 0.19199999999999995, 4717]","[0.12, 0.17600000000000005, 4750]","[0.12, 0.16400000000000003, 4783]","[0.124, 0.15600000000000003, 4822]","[0.124, 0.13200000000000001, 4849]","[0.124, 0.12, 4883]","[0.124, 0.10399999999999998, 4916]","[0.108, 0.075999999999999956, 4950]","[0.104, 0.063999999999999946, 4983]","[0.10000000000000001, 0.05600000000000005, 5017]","[0.075999999999999998, 0.032000000000000028, 5050]","[0.068000000000000005, 0.028000000000000025, 5083]","[0.056000000000000001, 0.020000000000000018, 5117]","[0.040000000000000001, 0.0040000000000000036, 5150]","[0.032000000000000001, 0.0, 5184]","[0.032000000000000001, 0.0, 5216]","[0.032000000000000001, 0.0, 5250]","[0.032000000000000001, 0.0, 5283]","[0.035999999999999997, 0.0, 5317]"
"[-0.17999999999999999, 0.012000000000000011, 5851]","[-0.17999999999999999, 0.012000000000000011, 5901]","[-0.17999999999999999, 0.012000000000000011, 5917]","[-0.17999999999999999, 0.012000000000000011, 5934]","[-0.17999999999999999, 0.012000000000000011, 5951]","[-0.17999999999999999, 0.012000000000000011, 5967]","[-0.17999999999999999, 0.012000000000000011, 5983]","[-0.17999999999999999, 0.012000000000000011, 6000]","[-0.17999999999999999, 0.012000000000000011, 6017]","[-0.17999999999999999, 0.012000000000000011, 6033]","[-0.17999999999999999, 0.012000000000000011, 6051]","[-0.17999999999999999, 0.012000000000000011, 6067]","[-0.17999999999999999, 0.012000000000000011, 6084]","[-0.17999999999999999, 0.012000000000000011, 6101]","[-0.14000000000000001, 0.0040000000000000036, 6117]","[-0.112, 0.0080000000000000071, 6134]","[-0.091999999999999998, 0.012000000000000011, 6151]","[-0.071999999999999995, 0.016000000000000014, 6167]","[-0.059999999999999998, 0.020000000000000018, 6183]","[-0.051999999999999998, 0.020000000000000018, 6201]","[-0.035999999999999997, 0.020000000000000018, 6217]","[-0.02, 0.020000000000000018, 6234]","[0.0, 0.020000000000000018, 6251]","[0.0040000000000000001, 0.020000000000000018, 6267]","[0.016, 0.020000000000000018, 6284]","[0.02, 0.016000000000000014, 6300]","[0.02, 0.016000000000000014, 6321]","[0.035999999999999997, 0.012000000000000011, 6350]","[0.064000000000000001, 0.0080000000000000071, 6367]","[0.068000000000000005, 0.0080000000000000071, 6384]","[0.071999999999999995, 0.0040000000000000036, 6400]","[0.075999999999999998, 0.0, 6417]","[0.087999999999999995, -0.0040000000000000036, 6433]","[0.10000000000000001, -0.016000000000000014, 6450]","[0.112, -0.024000000000000021, 6466]","[0.124, -0.036000000000000032, 6484]","[0.13200000000000001, -0.048000000000000043, 6503]","[0.13600000000000001, -0.052000000000000046, 6533]","[0.14799999999999999, -0.076000000000000068, 6568]","[0.16800000000000001, -0.096000000000000085, 6584]","[0.17599999999999999, -0.10400000000000009, 6601]","[0.17999999999999999, -0.1120000000000001, 6618]","[0.188, -0.12400000000000011, 6635]","[0.192, -0.1359999999999999, 6651]","[0.20000000000000001, -0.14399999999999991, 6667]","[0.20000000000000001, -0.15199999999999991, 6684]","[0.20399999999999999, -0.15999999999999992, 6701]","[0.20799999999999999, -0.16799999999999993, 6717]","[0.20799999999999999, -0.17599999999999993, 6734]","[0.21199999999999999, -0.18399999999999994, 6751]","[0.21199999999999999, -0.19599999999999995, 6785]","[0.21199999999999999, -0.21199999999999997, 6817]","[0.21199999999999999, -0.22799999999999998, 6851]","[0.216, -0.23999999999999999, 6868]","[0.216, -0.248, 6901]","[0.216, -0.26400000000000001, 6935]","[0.216, -0.27200000000000002, 6967]","[0.216, -0.28000000000000003, 7010]","[0.216, -0.28400000000000003, 7034]","[0.216, -0.28800000000000003, 7067]"
