"[-0.28799999999999998, 0.14000000000000001, 1701]","[-0.28399999999999997, 0.14000000000000001, 1717]","[-0.28399999999999997, 0.14000000000000001, 1734]","[-0.28399999999999997, 0.14000000000000001, 1750]","[-0.28399999999999997, 0.14000000000000001, 1768]","[-0.28399999999999997, 0.14000000000000001, 1784]","[-0.28000000000000003, 0.14000000000000001, 1801]","[-0.27600000000000002, 0.14400000000000002, 1818]","[-0.27200000000000002, 0.14800000000000002, 1834]","[-0.26800000000000002, 0.15600000000000003, 1851]","[-0.26400000000000001, 0.16000000000000003, 1867]","[-0.26000000000000001, 0.16800000000000004, 1884]","[-0.252, 0.17600000000000005, 1900]","[-0.248, 0.18000000000000005, 1917]","[-0.24399999999999999, 0.18799999999999994, 1934]","[-0.23999999999999999, 0.19199999999999995, 1951]","[-0.23599999999999999, 0.19599999999999995, 1967]","[-0.23200000000000001, 0.20399999999999996, 1984]","[-0.22800000000000001, 0.21199999999999997, 2003]","[-0.224, 0.21199999999999997, 2018]","[-0.22, 0.21599999999999997, 2035]","[-0.216, 0.21599999999999997, 2051]","[-0.20799999999999999, 0.21599999999999997, 2068]","[-0.20399999999999999, 0.21599999999999997, 2084]","[-0.19600000000000001, 0.21599999999999997, 2102]","[-0.192, 0.21599999999999997, 2118]","[-0.188, 0.21199999999999997, 2135]","[-0.184, 0.20799999999999996, 2151]","[-0.184, 0.19999999999999996, 2167]","[-0.17999999999999999, 0.18400000000000005, 2186]","[-0.17599999999999999, 0.16000000000000003, 2201]","[-0.17199999999999999, 0.14400000000000002, 2218]","[-0.17199999999999999, 0.13200000000000001, 2235]","[-0.16800000000000001, 0.12, 2251]","[-0.16800000000000001, 0.11199999999999999, 2267]","[-0.16800000000000001, 0.095999999999999974, 2284]","[-0.16800000000000001, 0.071999999999999953, 2301]","[-0.16800000000000001, 0.048000000000000043, 2317]","[-0.16800000000000001, 0.024000000000000021, 2342]","[-0.16800000000000001, -0.020000000000000018, 2363]","[-0.16800000000000001, -0.044000000000000039, 2385]","[-0.16800000000000001, -0.05600000000000005, 2401]","[-0.16400000000000001, -0.076000000000000068, 2417]","[-0.16400000000000001, -0.088000000000000078, 2434]","[-0.16400000000000001, -0.10000000000000009, 2451]","[-0.16400000000000001, -0.12000000000000011, 2469]","[-0.16, -0.14799999999999991, 2497]","[-0.156, -0.15999999999999992, 2518]","[-0.156, -0.15999999999999992, 2537]"
"[-0.17599999999999999, 0.095999999999999974, 3386]","[-0.17599999999999999, 0.091999999999999971, 3416]","[-0.17599999999999999, 0.091999999999999971, 3429]","[-0.17599999999999999, 0.091999999999999971, 3443]","[-0.17599999999999999, 0.091999999999999971, 3456]","[-0.17599999999999999, 0.091999999999999971, 3468]","[-0.17599999999999999, 0.091999999999999971, 3486]","[-0.17599999999999999, 0.091999999999999971, 3502]","[-0.17599999999999999, 0.091999999999999971, 3518]","[-0.17599999999999999, 0.087999999999999967, 3536]","[-0.17599999999999999, 0.087999999999999967, 3552]","[-0.17599999999999999, 0.087999999999999967, 3569]","[-0.17599999999999999, 0.087999999999999967, 3585]","[-0.17599999999999999, 0.087999999999999967, 3610]","[-0.16400000000000001, 0.083999999999999964, 3629]","[-0.14799999999999999, 0.07999999999999996, 3642]","[-0.14000000000000001, 0.07999999999999996, 3655]","[-0.128, 0.075999999999999956, 3669]","[-0.11600000000000001, 0.071999999999999953, 3686]","[-0.10000000000000001, 0.067999999999999949, 3702]","[-0.075999999999999998, 0.060000000000000053, 3719]","[-0.059999999999999998, 0.052000000000000046, 3735]","[-0.043999999999999997, 0.048000000000000043, 3752]","[-0.028000000000000001, 0.044000000000000039, 3769]","[-0.012, 0.040000000000000036, 3785]","[0.016, 0.036000000000000032, 3802]","[0.032000000000000001, 0.036000000000000032, 3819]","[0.048000000000000001, 0.036000000000000032, 3836]","[0.068000000000000005, 0.040000000000000036, 3853]","[0.080000000000000002, 0.040000000000000036, 3869]","[0.091999999999999998, 0.044000000000000039, 3886]","[0.104, 0.044000000000000039, 3902]","[0.11600000000000001, 0.044000000000000039, 3919]","[0.128, 0.044000000000000039, 3935]","[0.13600000000000001, 0.048000000000000043, 3952]","[0.14799999999999999, 0.048000000000000043, 3969]","[0.156, 0.052000000000000046, 3985]","[0.16800000000000001, 0.052000000000000046, 4002]","[0.17199999999999999, 0.052000000000000046, 4018]","[0.17999999999999999, 0.052000000000000046, 4036]","[0.188, 0.052000000000000046, 4052]","[0.19600000000000001, 0.052000000000000046, 4069]","[0.20000000000000001, 0.052000000000000046, 4085]","[0.20399999999999999, 0.052000000000000046, 4102]","[0.20399999999999999, 0.052000000000000046, 4119]","[0.20799999999999999, 0.052000000000000046, 4135]","[0.20799999999999999, 0.052000000000000046, 4153]","[0.21199999999999999, 0.052000000000000046, 4169]","[0.216, 0.052000000000000046, 4186]","[0.22, 0.048000000000000043, 4203]","[0.224, 0.044000000000000039, 4219]","[0.22800000000000001, 0.040000000000000036, 4236]","[0.23200000000000001, 0.032000000000000028, 4255]","[0.23999999999999999, 0.0080000000000000071, 4282]","[0.24399999999999999, -0.028000000000000025, 4302]","[0.248, -0.05600000000000005, 4322]","[0.252, -0.064000000000000057, 4349]"
"[-0.043999999999999997, 0.067999999999999949, 5136]","[-0.043999999999999997, 0.067999999999999949, 5175]","[-0.043999999999999997, 0.067999999999999949, 5187]","[-0.043999999999999997, 0.067999999999999949, 5203]","[-0.043999999999999997, 0.067999999999999949, 5220]","[-0.043999999999999997, 0.063999999999999946, 5237]","[-0.048000000000000001, 0.048000000000000043, 5253]","[-0.048000000000000001, 0.040000000000000036, 5270]","[-0.048000000000000001, 0.028000000000000025, 5287]","[-0.048000000000000001, 0.0040000000000000036, 5303]","[-0.048000000000000001, -0.012000000000000011, 5320]","[-0.043999999999999997, -0.028000000000000025, 5336]","[-0.043999999999999997, -0.044000000000000039, 5353]","[-0.040000000000000001, -0.064000000000000057, 5370]","[-0.035999999999999997, -0.076000000000000068, 5387]","[-0.032000000000000001, -0.084000000000000075, 5403]","[-0.028000000000000001, -0.092000000000000082, 5420]","[-0.028000000000000001, -0.096000000000000085, 5436]","[-0.02, -0.10400000000000009, 5454]","[-0.012, -0.1120000000000001, 5470]","[-0.0040000000000000001, -0.1160000000000001, 5487]","[0.0040000000000000001, -0.12000000000000011, 5504]","[0.02, -0.12400000000000011, 5520]","[0.024, -0.12400000000000011, 5537]","[0.032000000000000001, -0.12400000000000011, 5553]","[0.048000000000000001, -0.12400000000000011, 5570]","[0.059999999999999998, -0.12400000000000011, 5588]","[0.068000000000000005, -0.1160000000000001, 5604]","[0.075999999999999998, -0.1120000000000001, 5620]","[0.084000000000000005, -0.10000000000000009, 5637]","[0.096000000000000002, -0.076000000000000068, 5654]","[0.10000000000000001, -0.060000000000000053, 5671]","[0.104, -0.048000000000000043, 5687]","[0.104, -0.040000000000000036, 5704]","[0.104, -0.028000000000000025, 5720]","[0.104, -0.024000000000000021, 5737]","[0.104, -0.012000000000000011, 5754]","[0.104, 0.0, 5770]","[0.104, 0.020000000000000018, 5787]","[0.104, 0.028000000000000025, 5804]","[0.104, 0.036000000000000032, 5821]","[0.104, 0.040000000000000036, 5838]","[0.104, 0.040000000000000036, 5854]","[0.104, 0.040000000000000036, 5871]","[0.104, 0.040000000000000036, 5887]","[0.104, 0.040000000000000036, 5904]"
