"[-0.17199999999999999, 0.11599999999999999, 1899]","[-0.17199999999999999, 0.11599999999999999, 1915]","[-0.17199999999999999, 0.11599999999999999, 1932]","[-0.17199999999999999, 0.11599999999999999, 1949]","[-0.17199999999999999, 0.11599999999999999, 1965]","[-0.17199999999999999, 0.124, 1981]","[-0.16800000000000001, 0.128, 1999]","[-0.16800000000000001, 0.128, 2016]","[-0.16800000000000001, 0.128, 2032]","[-0.16800000000000001, 0.128, 2049]","[-0.16800000000000001, 0.128, 2065]","[-0.16800000000000001, 0.128, 2082]","[-0.16800000000000001, 0.128, 2099]","[-0.16800000000000001, 0.128, 2116]","[-0.16800000000000001, 0.128, 2132]","[-0.16800000000000001, 0.128, 2148]","[-0.16800000000000001, 0.128, 2166]","[-0.16800000000000001, 0.128, 2182]","[-0.16800000000000001, 0.128, 2199]","[-0.16800000000000001, 0.128, 2215]","[-0.16800000000000001, 0.128, 2232]","[-0.16800000000000001, 0.128, 2249]","[-0.16800000000000001, 0.128, 2265]","[-0.16800000000000001, 0.128, 2281]","[-0.16800000000000001, 0.128, 2299]","[-0.16800000000000001, 0.128, 2316]","[-0.16800000000000001, 0.128, 2332]","[-0.16800000000000001, 0.128, 2349]","[-0.16800000000000001, 0.128, 2365]","[-0.16800000000000001, 0.128, 2381]","[-0.16800000000000001, 0.128, 2399]","[-0.16800000000000001, 0.128, 2416]","[-0.16800000000000001, 0.128, 2433]","[-0.16800000000000001, 0.128, 2449]","[-0.16800000000000001, 0.128, 2483]","[-0.16800000000000001, 0.128, 2516]","[-0.16400000000000001, 0.128, 2550]","[-0.14399999999999999, 0.128, 2583]","[-0.128, 0.128, 2616]","[-0.112, 0.128, 2650]","[-0.071999999999999995, 0.13200000000000001, 2683]","[-0.0040000000000000001, 0.14800000000000002, 2717]","[0.064000000000000001, 0.15200000000000002, 2749]","[0.12, 0.16000000000000003, 2782]","[0.188, 0.17600000000000005, 2799]","[0.21199999999999999, 0.18000000000000005, 2815]","[0.23200000000000001, 0.18000000000000005, 2849]","[0.248, 0.17600000000000005, 2882]","[0.25600000000000001, 0.16800000000000004, 2916]","[0.26800000000000002, 0.16800000000000004, 2949]","[0.27600000000000002, 0.16800000000000004, 2983]","[0.27600000000000002, 0.16800000000000004, 3016]","[0.27600000000000002, 0.16800000000000004, 3049]","[0.27600000000000002, 0.16800000000000004, 3066]","[0.27600000000000002, 0.16800000000000004, 3083]","[0.27600000000000002, 0.16800000000000004, 3116]","[0.27600000000000002, 0.16800000000000004, 3150]","[0.27600000000000002, 0.16400000000000003, 3182]","[0.27600000000000002, 0.16400000000000003, 3216]","[0.27600000000000002, 0.16400000000000003, 3250]","[0.27600000000000002, 0.16400000000000003, 3283]","[0.27600000000000002, 0.16400000000000003, 3317]","[0.27600000000000002, 0.16400000000000003, 3349]","[0.27600000000000002, 0.16400000000000003, 3383]","[0.27600000000000002, 0.16400000000000003, 3417]","[0.27600000000000002, 0.16400000000000003, 3449]","[0.27600000000000002, 0.16400000000000003, 3483]","[0.27600000000000002, 0.16400000000000003, 3517]","[0.27600000000000002, 0.16400000000000003, 3549]","[0.27600000000000002, 0.16400000000000003, 3583]","[0.27600000000000002, 0.16400000000000003, 3616]","[0.27600000000000002, 0.16400000000000003, 3649]","[0.27600000000000002, 0.16400000000000003, 3683]","[0.27600000000000002, 0.16400000000000003, 3716]","[0.27600000000000002, 0.16400000000000003, 3750]","[0.27600000000000002, 0.16400000000000003, 3783]","[0.27600000000000002, 0.16400000000000003, 3817]"
"[0.040000000000000001, 0.13200000000000001, 4300]","[0.043999999999999997, 0.13600000000000001, 4350]","[0.043999999999999997, 0.14000000000000001, 4367]","[0.043999999999999997, 0.14400000000000002, 4384]","[0.043999999999999997, 0.14800000000000002, 4400]","[0.043999999999999997, 0.14800000000000002, 4416]","[0.043999999999999997, 0.14800000000000002, 4434]","[0.043999999999999997, 0.14800000000000002, 4450]","[0.043999999999999997, 0.14800000000000002, 4467]","[0.048000000000000001, 0.15200000000000002, 4483]","[0.051999999999999998, 0.16000000000000003, 4500]","[0.051999999999999998, 0.16000000000000003, 4516]","[0.051999999999999998, 0.16400000000000003, 4533]","[0.051999999999999998, 0.16400000000000003, 4550]","[0.051999999999999998, 0.16400000000000003, 4567]","[0.051999999999999998, 0.16400000000000003, 4583]","[0.051999999999999998, 0.16400000000000003, 4600]","[0.051999999999999998, 0.16400000000000003, 4617]","[0.051999999999999998, 0.16400000000000003, 4633]","[0.051999999999999998, 0.16400000000000003, 4650]","[0.051999999999999998, 0.16400000000000003, 4667]","[0.051999999999999998, 0.16400000000000003, 4683]","[0.051999999999999998, 0.16400000000000003, 4700]","[0.051999999999999998, 0.16400000000000003, 4717]","[0.051999999999999998, 0.16400000000000003, 4733]","[0.051999999999999998, 0.16400000000000003, 4750]","[0.051999999999999998, 0.16400000000000003, 4766]","[0.051999999999999998, 0.16400000000000003, 4783]","[0.051999999999999998, 0.16400000000000003, 4800]","[0.051999999999999998, 0.16400000000000003, 4817]","[0.051999999999999998, 0.16400000000000003, 4834]","[0.051999999999999998, 0.15200000000000002, 4850]","[0.051999999999999998, 0.14000000000000001, 4883]","[0.051999999999999998, 0.11199999999999999, 4901]","[0.051999999999999998, 0.10799999999999998, 4916]","[0.051999999999999998, 0.095999999999999974, 4950]","[0.051999999999999998, 0.071999999999999953, 4966]","[0.051999999999999998, 0.052000000000000046, 4983]","[0.048000000000000001, 0.028000000000000025, 5000]","[0.048000000000000001, 0.020000000000000018, 5017]","[0.048000000000000001, 0.012000000000000011, 5050]","[0.048000000000000001, -0.0040000000000000036, 5083]","[0.048000000000000001, -0.024000000000000021, 5100]","[0.048000000000000001, -0.040000000000000036, 5134]","[0.048000000000000001, -0.048000000000000043, 5168]","[0.048000000000000001, -0.052000000000000046, 5200]","[0.048000000000000001, -0.064000000000000057, 5233]","[0.056000000000000001, -0.088000000000000078, 5267]","[0.059999999999999998, -0.10400000000000009, 5300]","[0.064000000000000001, -0.1080000000000001, 5333]","[0.075999999999999998, -0.1160000000000001, 5367]","[0.087999999999999995, -0.12799999999999989, 5401]","[0.096000000000000002, -0.1359999999999999, 5434]","[0.108, -0.1359999999999999, 5467]","[0.11600000000000001, -0.14799999999999991, 5500]","[0.124, -0.15599999999999992, 5534]","[0.13200000000000001, -0.15999999999999992, 5568]","[0.13200000000000001, -0.15999999999999992, 5600]","[0.14399999999999999, -0.16399999999999992, 5634]","[0.14799999999999999, -0.16399999999999992, 5667]","[0.152, -0.16799999999999993, 5701]","[0.16800000000000001, -0.16799999999999993, 5733]","[0.188, -0.15199999999999991, 5767]","[0.20000000000000001, -0.14399999999999991, 5801]","[0.20000000000000001, -0.14399999999999991, 5834]","[0.21199999999999999, -0.1319999999999999, 5868]","[0.224, -0.1120000000000001, 5900]","[0.224, -0.1120000000000001, 5934]","[0.224, -0.1120000000000001, 5967]","[0.224, -0.1120000000000001, 6000]","[0.22800000000000001, -0.10400000000000009, 6034]","[0.22800000000000001, -0.10000000000000009, 6067]","[0.22800000000000001, -0.10000000000000009, 6101]","[0.22800000000000001, -0.10000000000000009, 6134]","[0.22800000000000001, -0.10000000000000009, 6168]","[0.22800000000000001, -0.092000000000000082, 6201]","[0.23200000000000001, -0.092000000000000082, 6234]","[0.23200000000000001, -0.092000000000000082, 6268]","[0.23200000000000001, -0.088000000000000078, 6301]","[0.23200000000000001, -0.084000000000000075, 6334]","[0.23200000000000001, -0.080000000000000071, 6400]","[0.23200000000000001, -0.080000000000000071, 6434]","[0.23200000000000001, -0.080000000000000071, 6469]","[0.23200000000000001, -0.080000000000000071, 6501]","[0.23200000000000001, -0.080000000000000071, 6534]","[0.23200000000000001, -0.080000000000000071, 6568]","[0.23200000000000001, -0.080000000000000071, 6601]","[0.23200000000000001, -0.080000000000000071, 6635]","[0.23200000000000001, -0.080000000000000071, 6668]","[0.23200000000000001, -0.080000000000000071, 6701]","[0.23200000000000001, -0.080000000000000071, 6735]"
"[0.028000000000000001, -0.016000000000000014, 7451]","[0.028000000000000001, -0.020000000000000018, 7501]","[0.028000000000000001, -0.020000000000000018, 7518]","[0.028000000000000001, -0.020000000000000018, 7535]","[0.028000000000000001, -0.020000000000000018, 7552]","[0.028000000000000001, -0.020000000000000018, 7568]","[0.028000000000000001, -0.020000000000000018, 7585]","[0.028000000000000001, -0.020000000000000018, 7602]","[0.028000000000000001, -0.020000000000000018, 7618]","[0.028000000000000001, -0.020000000000000018, 7635]","[0.028000000000000001, -0.020000000000000018, 7652]","[0.032000000000000001, -0.016000000000000014, 7668]","[0.035999999999999997, -0.012000000000000011, 7685]","[0.035999999999999997, -0.0080000000000000071, 7702]","[0.035999999999999997, -0.0080000000000000071, 7719]","[0.035999999999999997, -0.0080000000000000071, 7735]","[0.035999999999999997, -0.0080000000000000071, 7752]","[0.035999999999999997, -0.0080000000000000071, 7768]","[0.035999999999999997, -0.0080000000000000071, 7785]","[0.035999999999999997, -0.0080000000000000071, 7801]","[0.035999999999999997, -0.0080000000000000071, 7818]","[0.035999999999999997, -0.0080000000000000071, 7835]","[0.035999999999999997, -0.0080000000000000071, 7851]","[0.035999999999999997, -0.0080000000000000071, 7868]","[0.035999999999999997, -0.0080000000000000071, 7884]","[0.035999999999999997, -0.0080000000000000071, 7901]","[0.035999999999999997, -0.0080000000000000071, 7918]","[0.035999999999999997, -0.0080000000000000071, 7935]","[0.035999999999999997, -0.0080000000000000071, 7968]","[0.035999999999999997, -0.0080000000000000071, 7985]","[0.035999999999999997, -0.0080000000000000071, 8001]","[0.035999999999999997, -0.0080000000000000071, 8019]","[0.035999999999999997, -0.0080000000000000071, 8035]","[0.035999999999999997, -0.0080000000000000071, 8051]","[0.035999999999999997, -0.0080000000000000071, 8068]","[0.035999999999999997, -0.0040000000000000036, 8085]","[0.035999999999999997, -0.0040000000000000036, 8101]","[0.035999999999999997, -0.0040000000000000036, 8119]","[0.035999999999999997, -0.0040000000000000036, 8152]","[0.032000000000000001, 0.0, 8185]","[0.024, 0.0, 8202]","[0.024, 0.0040000000000000036, 8236]","[0.016, 0.0080000000000000071, 8268]","[0.016, 0.0080000000000000071, 8301]","[0.0080000000000000002, 0.0080000000000000071, 8335]","[0.0, 0.0080000000000000071, 8368]","[-0.012, 0.012000000000000011, 8402]","[-0.02, 0.012000000000000011, 8435]","[-0.032000000000000001, 0.012000000000000011, 8468]","[-0.035999999999999997, 0.012000000000000011, 8502]","[-0.043999999999999997, 0.012000000000000011, 8518]","[-0.043999999999999997, 0.012000000000000011, 8535]","[-0.043999999999999997, 0.012000000000000011, 8552]","[-0.051999999999999998, 0.012000000000000011, 8585]","[-0.064000000000000001, 0.0080000000000000071, 8619]","[-0.068000000000000005, 0.0040000000000000036, 8653]","[-0.080000000000000002, 0.0, 8685]","[-0.087999999999999995, -0.0080000000000000071, 8719]","[-0.10000000000000001, -0.012000000000000011, 8752]","[-0.104, -0.012000000000000011, 8786]","[-0.112, -0.020000000000000018, 8819]","[-0.12, -0.028000000000000025, 8851]","[-0.128, -0.040000000000000036, 8885]","[-0.13600000000000001, -0.052000000000000046, 8918]","[-0.14000000000000001, -0.05600000000000005, 8952]","[-0.14399999999999999, -0.06800000000000006, 8985]","[-0.14799999999999999, -0.076000000000000068, 9019]","[-0.14799999999999999, -0.080000000000000071, 9052]","[-0.14799999999999999, -0.084000000000000075, 9086]","[-0.152, -0.096000000000000085, 9119]","[-0.152, -0.1080000000000001, 9153]","[-0.152, -0.1120000000000001, 9186]","[-0.152, -0.1120000000000001, 9219]","[-0.152, -0.1120000000000001, 9252]","[-0.152, -0.1120000000000001, 9285]","[-0.152, -0.1120000000000001, 9319]"
