"[-0.23200000000000001, 0.16800000000000004, 1400]","[-0.23200000000000001, 0.16800000000000004, 1416]","[-0.23200000000000001, 0.16800000000000004, 1433]","[-0.23200000000000001, 0.16800000000000004, 1450]","[-0.23200000000000001, 0.16800000000000004, 1466]","[-0.23200000000000001, 0.16800000000000004, 1483]","[-0.23200000000000001, 0.16800000000000004, 1500]","[-0.23200000000000001, 0.16800000000000004, 1517]","[-0.23200000000000001, 0.16800000000000004, 1533]","[-0.23200000000000001, 0.16800000000000004, 1550]","[-0.23200000000000001, 0.16800000000000004, 1566]","[-0.23200000000000001, 0.16800000000000004, 1583]","[-0.23200000000000001, 0.16800000000000004, 1600]","[-0.23200000000000001, 0.16800000000000004, 1616]","[-0.23200000000000001, 0.16800000000000004, 1633]","[-0.23200000000000001, 0.16800000000000004, 1650]","[-0.216, 0.17200000000000004, 1667]","[-0.184, 0.17600000000000005, 1683]","[-0.152, 0.18400000000000005, 1700]","[-0.11600000000000001, 0.18799999999999994, 1717]","[-0.064000000000000001, 0.18799999999999994, 1733]","[-0.035999999999999997, 0.18799999999999994, 1750]","[-0.02, 0.18799999999999994, 1766]","[-0.0080000000000000002, 0.18799999999999994, 1783]","[0.0080000000000000002, 0.18799999999999994, 1799]","[0.016, 0.18799999999999994, 1817]","[0.02, 0.18799999999999994, 1833]","[0.02, 0.18799999999999994, 1850]","[0.02, 0.18799999999999994, 1866]","[0.02, 0.18799999999999994, 1883]","[0.02, 0.18799999999999994, 1900]","[0.02, 0.18799999999999994, 1916]","[0.02, 0.18799999999999994, 1933]"
"[-0.091999999999999998, 0.13200000000000001, 2533]","[-0.091999999999999998, 0.13200000000000001, 2567]","[-0.091999999999999998, 0.13200000000000001, 2584]","[-0.091999999999999998, 0.13200000000000001, 2600]","[-0.091999999999999998, 0.13200000000000001, 2618]","[-0.091999999999999998, 0.13200000000000001, 2634]","[-0.091999999999999998, 0.13200000000000001, 2651]","[-0.091999999999999998, 0.13200000000000001, 2667]","[-0.091999999999999998, 0.13200000000000001, 2684]","[-0.091999999999999998, 0.13200000000000001, 2701]","[-0.091999999999999998, 0.13200000000000001, 2718]","[-0.091999999999999998, 0.13200000000000001, 2734]","[-0.091999999999999998, 0.13200000000000001, 2750]","[-0.10000000000000001, 0.13200000000000001, 2768]","[-0.11600000000000001, 0.10799999999999998, 2784]","[-0.13200000000000001, 0.087999999999999967, 2801]","[-0.14799999999999999, 0.067999999999999949, 2817]","[-0.16400000000000001, 0.044000000000000039, 2834]","[-0.17599999999999999, 0.016000000000000014, 2851]","[-0.17999999999999999, 0.0, 2868]","[-0.184, -0.0080000000000000071, 2884]","[-0.188, -0.016000000000000014, 2900]","[-0.188, -0.020000000000000018, 2918]","[-0.188, -0.020000000000000018, 2934]","[-0.188, -0.020000000000000018, 2951]","[-0.188, -0.020000000000000018, 2967]","[-0.188, -0.020000000000000018, 2984]","[-0.188, -0.020000000000000018, 3001]","[-0.188, -0.020000000000000018, 3017]","[-0.188, -0.020000000000000018, 3034]","[-0.188, -0.020000000000000018, 3050]","[-0.16800000000000001, -0.012000000000000011, 3067]","[-0.14000000000000001, -0.0040000000000000036, 3083]","[-0.11600000000000001, 0.0, 3100]","[-0.091999999999999998, 0.0, 3116]","[-0.068000000000000005, 0.0, 3134]","[-0.028000000000000001, -0.016000000000000014, 3150]","[0.0080000000000000002, -0.032000000000000028, 3168]","[0.051999999999999998, -0.048000000000000043, 3183]","[0.096000000000000002, -0.060000000000000053, 3200]","[0.16, -0.092000000000000082, 3218]","[0.188, -0.12000000000000011, 3234]","[0.20399999999999999, -0.15599999999999992, 3251]","[0.22, -0.21199999999999997, 3268]","[0.22800000000000001, -0.23599999999999999, 3283]","[0.23999999999999999, -0.252, 3300]"
"[0.22, 0.16400000000000003, 5885]","[0.22, 0.16400000000000003, 5919]","[0.22, 0.16400000000000003, 5935]","[0.22, 0.16400000000000003, 5953]","[0.22, 0.16400000000000003, 5969]","[0.22, 0.16000000000000003, 5986]","[0.22, 0.15600000000000003, 6002]","[0.22, 0.15600000000000003, 6019]","[0.22, 0.14800000000000002, 6035]","[0.22, 0.14400000000000002, 6052]","[0.22, 0.128, 6069]","[0.22, 0.11199999999999999, 6085]","[0.224, 0.095999999999999974, 6102]","[0.224, 0.07999999999999996, 6119]","[0.22800000000000001, 0.060000000000000053, 6136]","[0.23200000000000001, 0.032000000000000028, 6152]","[0.23200000000000001, 0.020000000000000018, 6169]","[0.23200000000000001, 0.0080000000000000071, 6185]","[0.23200000000000001, -0.0040000000000000036, 6203]","[0.23200000000000001, -0.024000000000000021, 6220]","[0.23200000000000001, -0.048000000000000043, 6237]","[0.23599999999999999, -0.064000000000000057, 6253]","[0.23599999999999999, -0.084000000000000075, 6269]","[0.23599999999999999, -0.092000000000000082, 6287]","[0.23999999999999999, -0.10400000000000009, 6303]","[0.23999999999999999, -0.12400000000000011, 6320]","[0.23999999999999999, -0.14399999999999991, 6336]","[0.23599999999999999, -0.15599999999999992, 6353]","[0.23200000000000001, -0.16799999999999993, 6370]","[0.23200000000000001, -0.17999999999999994, 6387]","[0.23200000000000001, -0.19199999999999995, 6403]","[0.23200000000000001, -0.21199999999999997, 6420]","[0.23200000000000001, -0.21999999999999997, 6437]","[0.23200000000000001, -0.23199999999999998, 6453]","[0.23200000000000001, -0.24399999999999999, 6470]","[0.23200000000000001, -0.25600000000000001, 6486]","[0.23200000000000001, -0.26000000000000001, 6503]","[0.23200000000000001, -0.26800000000000002, 6520]","[0.23200000000000001, -0.27200000000000002, 6536]","[0.23200000000000001, -0.27200000000000002, 6553]","[0.23200000000000001, -0.27200000000000002, 6569]","[0.23599999999999999, -0.27200000000000002, 6587]","[0.23999999999999999, -0.27200000000000002, 6604]"
"[0.124, -0.040000000000000036, 7904]","[0.124, -0.036000000000000032, 7938]","[0.124, -0.036000000000000032, 7954]","[0.124, -0.028000000000000025, 7971]","[0.124, -0.024000000000000021, 7987]","[0.124, -0.020000000000000018, 8004]","[0.124, -0.020000000000000018, 8021]","[0.124, -0.020000000000000018, 8037]","[0.124, -0.020000000000000018, 8054]","[0.128, -0.020000000000000018, 8070]","[0.128, -0.020000000000000018, 8088]","[0.128, -0.020000000000000018, 8104]","[0.128, -0.016000000000000014, 8121]","[0.13600000000000001, -0.0040000000000000036, 8137]","[0.14799999999999999, 0.0080000000000000071, 8154]","[0.156, 0.016000000000000014, 8171]","[0.16800000000000001, 0.024000000000000021, 8187]","[0.17599999999999999, 0.036000000000000032, 8204]","[0.188, 0.044000000000000039, 8221]","[0.19600000000000001, 0.052000000000000046, 8237]","[0.20799999999999999, 0.060000000000000053, 8254]","[0.21199999999999999, 0.063999999999999946, 8271]","[0.21199999999999999, 0.063999999999999946, 8287]","[0.21199999999999999, 0.063999999999999946, 8305]","[0.21199999999999999, 0.063999999999999946, 8321]","[0.21199999999999999, 0.063999999999999946, 8338]","[0.21199999999999999, 0.063999999999999946, 8354]","[0.21199999999999999, 0.063999999999999946, 8371]","[0.21199999999999999, 0.063999999999999946, 8388]","[0.216, 0.063999999999999946, 8405]"
