"[-0.084000000000000005, 0.19599999999999995, 1316]","[-0.087999999999999995, 0.19199999999999995, 1333]","[-0.087999999999999995, 0.19199999999999995, 1348]","[-0.087999999999999995, 0.19199999999999995, 1366]","[-0.087999999999999995, 0.19199999999999995, 1382]","[-0.087999999999999995, 0.19199999999999995, 1400]","[-0.087999999999999995, 0.19199999999999995, 1416]","[-0.087999999999999995, 0.19199999999999995, 1432]","[-0.087999999999999995, 0.19999999999999996, 1450]","[-0.087999999999999995, 0.20399999999999996, 1466]","[-0.087999999999999995, 0.21199999999999997, 1482]","[-0.087999999999999995, 0.21999999999999997, 1499]","[-0.091999999999999998, 0.22799999999999998, 1515]","[-0.10000000000000001, 0.23199999999999998, 1533]","[-0.112, 0.23999999999999999, 1550]","[-0.12, 0.24399999999999999, 1566]","[-0.128, 0.248, 1582]","[-0.13200000000000001, 0.248, 1599]","[-0.14399999999999999, 0.252, 1617]","[-0.152, 0.252, 1633]","[-0.16400000000000001, 0.252, 1648]","[-0.17199999999999999, 0.248, 1665]","[-0.184, 0.24399999999999999, 1683]","[-0.19600000000000001, 0.23599999999999999, 1716]","[-0.216, 0.21999999999999997, 1750]","[-0.23200000000000001, 0.20399999999999996, 1782]","[-0.24399999999999999, 0.17600000000000005, 1816]","[-0.252, 0.14000000000000001, 1850]","[-0.252, 0.12, 1882]","[-0.24399999999999999, 0.087999999999999967, 1917]","[-0.23200000000000001, 0.063999999999999946, 1950]","[-0.216, 0.048000000000000043, 1983]","[-0.19600000000000001, 0.040000000000000036, 2017]","[-0.17999999999999999, 0.032000000000000028, 2049]","[-0.16400000000000001, 0.024000000000000021, 2082]","[-0.14799999999999999, 0.020000000000000018, 2116]","[-0.14000000000000001, 0.020000000000000018, 2149]","[-0.13600000000000001, 0.020000000000000018, 2183]","[-0.128, 0.020000000000000018, 2216]","[-0.128, 0.020000000000000018, 2250]","[-0.128, 0.020000000000000018, 2283]","[-0.14000000000000001, 0.020000000000000018, 2317]","[-0.16400000000000001, 0.020000000000000018, 2349]","[-0.184, 0.020000000000000018, 2383]","[-0.20000000000000001, 0.016000000000000014, 2417]","[-0.224, 0.0040000000000000036, 2449]","[-0.23999999999999999, -0.0040000000000000036, 2482]","[-0.26000000000000001, -0.020000000000000018, 2516]","[-0.27600000000000002, -0.040000000000000036, 2550]","[-0.28799999999999998, -0.060000000000000053, 2583]","[-0.29199999999999998, -0.084000000000000075, 2616]","[-0.29999999999999999, -0.1160000000000001, 2649]","[-0.30399999999999999, -0.14399999999999991, 2683]","[-0.30399999999999999, -0.17599999999999993, 2716]","[-0.30399999999999999, -0.20399999999999996, 2750]","[-0.29599999999999999, -0.22399999999999998, 2782]","[-0.28000000000000003, -0.24399999999999999, 2816]","[-0.25600000000000001, -0.26400000000000001, 2849]","[-0.22800000000000001, -0.27200000000000002, 2882]","[-0.19600000000000001, -0.27600000000000002, 2916]","[-0.16400000000000001, -0.27600000000000002, 2950]","[-0.13200000000000001, -0.26000000000000001, 2983]","[-0.104, -0.24399999999999999, 3016]","[-0.087999999999999995, -0.22799999999999998, 3050]","[-0.084000000000000005, -0.22399999999999998, 3083]","[-0.080000000000000002, -0.21599999999999997, 3116]","[-0.068000000000000005, -0.19999999999999996, 3149]","[-0.064000000000000001, -0.19199999999999995, 3183]","[-0.064000000000000001, -0.19199999999999995, 3216]","[-0.064000000000000001, -0.19199999999999995, 3249]","[-0.064000000000000001, -0.19199999999999995, 3284]"
"[-0.02, 0.18799999999999994, 4083]","[-0.028000000000000001, 0.18799999999999994, 4132]","[-0.028000000000000001, 0.18799999999999994, 4149]","[-0.028000000000000001, 0.18799999999999994, 4166]","[-0.028000000000000001, 0.18799999999999994, 4182]","[-0.028000000000000001, 0.18799999999999994, 4198]","[-0.028000000000000001, 0.18799999999999994, 4216]","[-0.028000000000000001, 0.18799999999999994, 4231]","[-0.028000000000000001, 0.18799999999999994, 4249]","[-0.028000000000000001, 0.18799999999999994, 4265]","[-0.024, 0.18799999999999994, 4282]","[-0.016, 0.19999999999999996, 4298]","[-0.0040000000000000001, 0.20799999999999996, 4315]","[0.0040000000000000001, 0.21599999999999997, 4332]","[0.012, 0.21999999999999997, 4348]","[0.024, 0.22399999999999998, 4365]","[0.040000000000000001, 0.22799999999999998, 4382]","[0.064000000000000001, 0.23999999999999999, 4398]","[0.080000000000000002, 0.24399999999999999, 4415]","[0.091999999999999998, 0.24399999999999999, 4431]","[0.104, 0.24399999999999999, 4447]","[0.12, 0.24399999999999999, 4465]","[0.128, 0.24399999999999999, 4482]","[0.14000000000000001, 0.23999999999999999, 4498]","[0.14799999999999999, 0.23199999999999998, 4514]","[0.156, 0.22399999999999998, 4531]","[0.16800000000000001, 0.21199999999999997, 4548]","[0.17199999999999999, 0.20399999999999996, 4564]","[0.17599999999999999, 0.19199999999999995, 4598]","[0.17999999999999999, 0.17200000000000004, 4631]","[0.17999999999999999, 0.14400000000000002, 4665]","[0.17599999999999999, 0.124, 4697]","[0.16800000000000001, 0.099999999999999978, 4729]","[0.16, 0.07999999999999996, 4763]","[0.14799999999999999, 0.052000000000000046, 4796]","[0.14000000000000001, 0.040000000000000036, 4829]","[0.128, 0.028000000000000025, 4846]","[0.12, 0.024000000000000021, 4863]","[0.104, 0.020000000000000018, 4880]","[0.091999999999999998, 0.016000000000000014, 4913]","[0.071999999999999995, 0.012000000000000011, 4946]","[0.059999999999999998, 0.012000000000000011, 4979]","[0.040000000000000001, 0.012000000000000011, 5012]","[0.032000000000000001, 0.016000000000000014, 5046]","[0.028000000000000001, 0.024000000000000021, 5080]","[0.02, 0.028000000000000025, 5113]","[0.02, 0.028000000000000025, 5147]","[0.024, 0.028000000000000025, 5179]","[0.051999999999999998, 0.028000000000000025, 5212]","[0.084000000000000005, 0.028000000000000025, 5246]","[0.10000000000000001, 0.028000000000000025, 5279]","[0.11600000000000001, 0.024000000000000021, 5313]","[0.128, 0.020000000000000018, 5346]","[0.156, 0.012000000000000011, 5380]","[0.17599999999999999, 0.0040000000000000036, 5414]","[0.188, -0.0080000000000000071, 5446]","[0.192, -0.016000000000000014, 5479]","[0.20399999999999999, -0.048000000000000043, 5512]","[0.20399999999999999, -0.080000000000000071, 5546]","[0.20799999999999999, -0.1080000000000001, 5579]","[0.20799999999999999, -0.1359999999999999, 5613]","[0.20799999999999999, -0.15999999999999992, 5646]","[0.20000000000000001, -0.17199999999999993, 5680]","[0.188, -0.19199999999999995, 5713]","[0.17599999999999999, -0.20799999999999996, 5747]","[0.16400000000000001, -0.22399999999999998, 5780]","[0.152, -0.23199999999999998, 5813]","[0.14000000000000001, -0.24399999999999999, 5846]","[0.128, -0.252, 5879]","[0.108, -0.26000000000000001, 5912]","[0.084000000000000005, -0.26800000000000002, 5946]","[0.064000000000000001, -0.26800000000000002, 5979]","[0.051999999999999998, -0.26800000000000002, 6013]","[0.032000000000000001, -0.26400000000000001, 6046]","[0.016, -0.26000000000000001, 6079]","[0.0080000000000000002, -0.25600000000000001, 6112]","[-0.0040000000000000001, -0.248, 6146]","[-0.012, -0.23999999999999999, 6180]","[-0.016, -0.23599999999999999, 6213]","[-0.024, -0.23199999999999998, 6246]","[-0.035999999999999997, -0.21599999999999997, 6313]","[-0.040000000000000001, -0.20799999999999996, 6347]","[-0.043999999999999997, -0.20399999999999996, 6380]","[-0.043999999999999997, -0.19999999999999996, 6413]","[-0.043999999999999997, -0.19999999999999996, 6447]","[-0.051999999999999998, -0.19199999999999995, 6479]","[-0.051999999999999998, -0.18799999999999994, 6513]","[-0.056000000000000001, -0.18399999999999994, 6546]","[-0.059999999999999998, -0.17999999999999994, 6580]","[-0.059999999999999998, -0.17999999999999994, 6613]","[-0.059999999999999998, -0.17999999999999994, 6646]","[-0.059999999999999998, -0.17999999999999994, 6680]"
