"[-0.091999999999999998, -0.0040000000000000036, 3583]","[-0.087999999999999995, -0.0040000000000000036, 3600]","[-0.087999999999999995, -0.0040000000000000036, 3616]","[-0.087999999999999995, -0.0040000000000000036, 3634]","[-0.087999999999999995, -0.0040000000000000036, 3650]","[-0.087999999999999995, -0.0040000000000000036, 3666]","[-0.087999999999999995, -0.0040000000000000036, 3683]","[-0.087999999999999995, -0.0040000000000000036, 3704]","[-0.087999999999999995, -0.0040000000000000036, 3734]","[-0.087999999999999995, -0.0040000000000000036, 3749]","[-0.087999999999999995, -0.0040000000000000036, 3767]","[-0.087999999999999995, -0.0040000000000000036, 3783]","[-0.087999999999999995, -0.0040000000000000036, 3800]","[-0.087999999999999995, -0.0040000000000000036, 3816]","[-0.087999999999999995, -0.0040000000000000036, 3832]","[-0.087999999999999995, -0.0040000000000000036, 3856]","[-0.087999999999999995, -0.0040000000000000036, 3884]","[-0.096000000000000002, -0.0040000000000000036, 3900]","[-0.10000000000000001, -0.0040000000000000036, 3917]","[-0.104, -0.0040000000000000036, 3934]","[-0.112, -0.0040000000000000036, 3950]","[-0.12, -0.0040000000000000036, 3967]","[-0.128, -0.0040000000000000036, 3984]","[-0.14000000000000001, -0.0080000000000000071, 3999]","[-0.14799999999999999, -0.0080000000000000071, 4017]","[-0.152, -0.012000000000000011, 4033]","[-0.152, -0.012000000000000011, 4050]","[-0.156, -0.012000000000000011, 4067]","[-0.16, -0.016000000000000014, 4083]","[-0.16400000000000001, -0.016000000000000014, 4100]","[-0.16800000000000001, -0.020000000000000018, 4117]","[-0.17599999999999999, -0.024000000000000021, 4134]","[-0.17599999999999999, -0.028000000000000025, 4156]","[-0.17999999999999999, -0.032000000000000028, 4183]","[-0.17999999999999999, -0.036000000000000032, 4199]","[-0.184, -0.040000000000000036, 4216]","[-0.184, -0.044000000000000039, 4233]","[-0.184, -0.044000000000000039, 4250]","[-0.188, -0.048000000000000043, 4266]","[-0.188, -0.052000000000000046, 4283]","[-0.192, -0.060000000000000053, 4300]","[-0.192, -0.064000000000000057, 4334]","[-0.192, -0.06800000000000006, 4376]","[-0.192, -0.076000000000000068, 4400]","[-0.192, -0.084000000000000075, 4417]","[-0.192, -0.088000000000000078, 4434]","[-0.192, -0.092000000000000082, 4450]","[-0.192, -0.096000000000000085, 4467]","[-0.192, -0.10000000000000009, 4483]","[-0.192, -0.1080000000000001, 4517]","[-0.192, -0.12000000000000011, 4534]","[-0.192, -0.12400000000000011, 4550]","[-0.192, -0.12799999999999989, 4567]","[-0.192, -0.1319999999999999, 4584]","[-0.192, -0.1399999999999999, 4617]","[-0.188, -0.14799999999999991, 4651]","[-0.184, -0.15999999999999992, 4684]","[-0.184, -0.16799999999999993, 4717]","[-0.17999999999999999, -0.17599999999999993, 4734]","[-0.17599999999999999, -0.17999999999999994, 4767]","[-0.17199999999999999, -0.18799999999999994, 4800]","[-0.16400000000000001, -0.19199999999999995, 4818]","[-0.16, -0.19599999999999995, 4849]","[-0.152, -0.19999999999999996, 4884]","[-0.14000000000000001, -0.20399999999999996, 4918]","[-0.13200000000000001, -0.20399999999999996, 4950]","[-0.108, -0.20399999999999996, 4984]","[-0.10000000000000001, -0.20399999999999996, 5017]","[-0.091999999999999998, -0.19599999999999995, 5055]","[-0.087999999999999995, -0.19199999999999995, 5084]","[-0.084000000000000005, -0.18399999999999994, 5117]","[-0.080000000000000002, -0.17199999999999993, 5150]","[-0.075999999999999998, -0.15599999999999992, 5184]","[-0.071999999999999995, -0.14799999999999991, 5217]","[-0.068000000000000005, -0.1359999999999999, 5251]","[-0.064000000000000001, -0.12400000000000011, 5284]","[-0.059999999999999998, -0.1160000000000001, 5318]","[-0.059999999999999998, -0.1080000000000001, 5351]","[-0.056000000000000001, -0.096000000000000085, 5384]","[-0.056000000000000001, -0.092000000000000082, 5417]","[-0.056000000000000001, -0.080000000000000071, 5467]","[-0.056000000000000001, -0.076000000000000068, 5501]","[-0.056000000000000001, -0.06800000000000006, 5534]","[-0.056000000000000001, -0.05600000000000005, 5568]","[-0.056000000000000001, -0.052000000000000046, 5602]","[-0.059999999999999998, -0.048000000000000043, 5634]","[-0.059999999999999998, -0.044000000000000039, 5667]","[-0.068000000000000005, -0.036000000000000032, 5701]","[-0.071999999999999995, -0.036000000000000032, 5734]","[-0.075999999999999998, -0.032000000000000028, 5767]","[-0.075999999999999998, -0.032000000000000028, 5801]","[-0.080000000000000002, -0.028000000000000025, 5834]","[-0.080000000000000002, -0.024000000000000021, 5867]","[-0.080000000000000002, -0.024000000000000021, 5900]","[-0.080000000000000002, -0.020000000000000018, 5938]","[-0.080000000000000002, -0.020000000000000018, 5967]","[-0.080000000000000002, -0.020000000000000018, 6000]","[-0.080000000000000002, -0.020000000000000018, 6034]","[-0.080000000000000002, -0.020000000000000018, 6067]","[-0.080000000000000002, -0.020000000000000018, 6100]","[-0.080000000000000002, -0.020000000000000018, 6134]"
"[0.068000000000000005, -0.024000000000000021, 6485]","[0.071999999999999995, -0.020000000000000018, 6534]","[0.071999999999999995, -0.020000000000000018, 6553]","[0.071999999999999995, -0.016000000000000014, 6568]","[0.071999999999999995, -0.016000000000000014, 6585]","[0.071999999999999995, -0.016000000000000014, 6602]","[0.071999999999999995, -0.016000000000000014, 6618]","[0.071999999999999995, -0.016000000000000014, 6635]","[0.071999999999999995, -0.016000000000000014, 6651]","[0.071999999999999995, -0.016000000000000014, 6668]","[0.071999999999999995, -0.016000000000000014, 6685]","[0.071999999999999995, -0.016000000000000014, 6706]","[0.068000000000000005, -0.012000000000000011, 6718]","[0.064000000000000001, -0.012000000000000011, 6735]","[0.059999999999999998, -0.012000000000000011, 6751]","[0.056000000000000001, -0.012000000000000011, 6767]","[0.056000000000000001, -0.012000000000000011, 6785]","[0.051999999999999998, -0.012000000000000011, 6802]","[0.051999999999999998, -0.012000000000000011, 6817]","[0.048000000000000001, -0.012000000000000011, 6835]","[0.043999999999999997, -0.012000000000000011, 6851]","[0.035999999999999997, -0.012000000000000011, 6868]","[0.032000000000000001, -0.012000000000000011, 6884]","[0.024, -0.012000000000000011, 6902]","[0.024, -0.012000000000000011, 6918]","[0.02, -0.012000000000000011, 6934]","[0.02, -0.016000000000000014, 6951]","[0.016, -0.016000000000000014, 6968]","[0.012, -0.016000000000000014, 6985]","[0.0080000000000000002, -0.020000000000000018, 7001]","[0.0040000000000000001, -0.024000000000000021, 7019]","[-0.0040000000000000001, -0.024000000000000021, 7035]","[-0.0040000000000000001, -0.028000000000000025, 7051]","[-0.0080000000000000002, -0.028000000000000025, 7076]","[-0.0080000000000000002, -0.028000000000000025, 7101]","[-0.012, -0.032000000000000028, 7118]","[-0.012, -0.036000000000000032, 7135]","[-0.012, -0.036000000000000032, 7151]","[-0.016, -0.036000000000000032, 7169]","[-0.016, -0.040000000000000036, 7201]","[-0.02, -0.044000000000000039, 7219]","[-0.02, -0.044000000000000039, 7239]","[-0.024, -0.048000000000000043, 7268]","[-0.024, -0.048000000000000043, 7301]","[-0.028000000000000001, -0.052000000000000046, 7319]","[-0.032000000000000001, -0.05600000000000005, 7336]","[-0.032000000000000001, -0.060000000000000053, 7368]","[-0.035999999999999997, -0.064000000000000057, 7385]","[-0.040000000000000001, -0.06800000000000006, 7419]","[-0.043999999999999997, -0.072000000000000064, 7435]","[-0.043999999999999997, -0.072000000000000064, 7451]","[-0.043999999999999997, -0.076000000000000068, 7485]","[-0.043999999999999997, -0.084000000000000075, 7518]","[-0.043999999999999997, -0.088000000000000078, 7552]","[-0.043999999999999997, -0.096000000000000085, 7585]","[-0.043999999999999997, -0.10400000000000009, 7603]","[-0.043999999999999997, -0.1080000000000001, 7635]","[-0.040000000000000001, -0.1160000000000001, 7668]","[-0.040000000000000001, -0.12400000000000011, 7685]","[-0.035999999999999997, -0.12799999999999989, 7725]","[-0.028000000000000001, -0.1399999999999999, 7758]","[-0.024, -0.14799999999999991, 7786]","[-0.016, -0.15599999999999992, 7818]","[-0.0080000000000000002, -0.16399999999999992, 7852]","[-0.0040000000000000001, -0.16799999999999993, 7885]","[0.0080000000000000002, -0.17599999999999993, 7919]","[0.016, -0.17599999999999993, 7952]","[0.024, -0.17599999999999993, 7985]","[0.035999999999999997, -0.17599999999999993, 8019]","[0.048000000000000001, -0.17199999999999993, 8053]","[0.056000000000000001, -0.16799999999999993, 8085]","[0.068000000000000005, -0.15999999999999992, 8118]","[0.080000000000000002, -0.15199999999999991, 8152]","[0.084000000000000005, -0.1399999999999999, 8186]","[0.087999999999999995, -0.1319999999999999, 8219]","[0.091999999999999998, -0.1160000000000001, 8257]","[0.091999999999999998, -0.096000000000000085, 8286]","[0.091999999999999998, -0.084000000000000075, 8319]","[0.091999999999999998, -0.076000000000000068, 8352]","[0.091999999999999998, -0.064000000000000057, 8386]","[0.087999999999999995, -0.040000000000000036, 8453]","[0.087999999999999995, -0.036000000000000032, 8488]","[0.084000000000000005, -0.036000000000000032, 8519]","[0.084000000000000005, -0.032000000000000028, 8552]","[0.084000000000000005, -0.024000000000000021, 8585]","[0.080000000000000002, -0.024000000000000021, 8620]","[0.080000000000000002, -0.020000000000000018, 8652]","[0.075999999999999998, -0.020000000000000018, 8686]","[0.075999999999999998, -0.020000000000000018, 8719]","[0.075999999999999998, -0.020000000000000018, 8753]","[0.075999999999999998, -0.020000000000000018, 8786]"
"[-0.16800000000000001, -0.0080000000000000071, 9454]","[-0.16800000000000001, -0.0080000000000000071, 9503]","[-0.16800000000000001, -0.0080000000000000071, 9520]","[-0.16800000000000001, -0.0080000000000000071, 9536]","[-0.16800000000000001, -0.0080000000000000071, 9552]","[-0.16800000000000001, -0.0080000000000000071, 9569]","[-0.16800000000000001, -0.0080000000000000071, 9586]","[-0.16800000000000001, -0.0080000000000000071, 9603]","[-0.16800000000000001, -0.0080000000000000071, 9620]","[-0.16800000000000001, -0.0080000000000000071, 9637]","[-0.16800000000000001, -0.0080000000000000071, 9653]","[-0.16800000000000001, -0.0080000000000000071, 9669]","[-0.16800000000000001, -0.0080000000000000071, 9686]","[-0.16800000000000001, -0.0080000000000000071, 9703]","[-0.16800000000000001, -0.0080000000000000071, 9720]","[-0.16800000000000001, -0.0080000000000000071, 9736]","[-0.16800000000000001, -0.0080000000000000071, 9752]","[-0.16800000000000001, -0.0080000000000000071, 9769]","[-0.16800000000000001, -0.0080000000000000071, 9795]","[-0.16800000000000001, -0.0080000000000000071, 9820]","[-0.16800000000000001, -0.0080000000000000071, 9836]","[-0.17599999999999999, -0.0080000000000000071, 9853]","[-0.184, -0.0040000000000000036, 9870]","[-0.19600000000000001, 0.0, 9887]","[-0.20399999999999999, 0.0, 9903]","[-0.20799999999999999, 0.0040000000000000036, 9919]","[-0.21199999999999999, 0.0040000000000000036, 9936]","[-0.216, 0.0080000000000000071, 9969]","[-0.22, 0.016000000000000014, 9986]","[-0.224, 0.016000000000000014, 10003]","[-0.224, 0.024000000000000021, 10020]","[-0.22800000000000001, 0.032000000000000028, 10037]","[-0.23200000000000001, 0.040000000000000036, 10053]","[-0.23200000000000001, 0.048000000000000043, 10070]","[-0.23599999999999999, 0.05600000000000005, 10086]","[-0.23599999999999999, 0.060000000000000053, 10103]","[-0.23999999999999999, 0.067999999999999949, 10137]","[-0.23999999999999999, 0.083999999999999964, 10170]","[-0.23999999999999999, 0.099999999999999978, 10187]","[-0.23999999999999999, 0.10799999999999998, 10203]","[-0.23599999999999999, 0.11599999999999999, 10220]","[-0.23200000000000001, 0.128, 10236]","[-0.23200000000000001, 0.13600000000000001, 10253]","[-0.22800000000000001, 0.14000000000000001, 10286]","[-0.22, 0.15200000000000002, 10303]","[-0.216, 0.16000000000000003, 10320]","[-0.20799999999999999, 0.16800000000000004, 10354]","[-0.188, 0.18000000000000005, 10387]","[-0.17199999999999999, 0.18799999999999994, 10404]","[-0.16400000000000001, 0.19199999999999995, 10420]","[-0.156, 0.19999999999999996, 10437]","[-0.14799999999999999, 0.19999999999999996, 10470]","[-0.14000000000000001, 0.20399999999999996, 10487]","[-0.13200000000000001, 0.20799999999999996, 10504]","[-0.124, 0.20799999999999996, 10537]","[-0.108, 0.20799999999999996, 10570]","[-0.104, 0.20799999999999996, 10587]","[-0.10000000000000001, 0.20799999999999996, 10605]","[-0.091999999999999998, 0.20799999999999996, 10637]","[-0.084000000000000005, 0.20799999999999996, 10670]","[-0.075999999999999998, 0.20799999999999996, 10704]","[-0.068000000000000005, 0.19999999999999996, 10736]","[-0.064000000000000001, 0.19599999999999995, 10770]","[-0.059999999999999998, 0.19199999999999995, 10805]","[-0.059999999999999998, 0.19199999999999995, 10837]","[-0.059999999999999998, 0.18799999999999994, 10869]","[-0.059999999999999998, 0.18400000000000005, 10903]","[-0.059999999999999998, 0.18400000000000005, 10936]","[-0.056000000000000001, 0.18000000000000005, 10975]","[-0.056000000000000001, 0.17600000000000005, 11003]","[-0.056000000000000001, 0.17600000000000005, 11037]","[-0.056000000000000001, 0.17600000000000005, 11070]","[-0.056000000000000001, 0.17600000000000005, 11103]","[-0.056000000000000001, 0.17600000000000005, 11136]","[-0.056000000000000001, 0.17600000000000005, 11170]","[-0.059999999999999998, 0.18000000000000005, 11204]","[-0.071999999999999995, 0.19599999999999995, 11237]","[-0.080000000000000002, 0.20799999999999996, 11271]","[-0.087999999999999995, 0.21999999999999997, 11303]","[-0.096000000000000002, 0.23599999999999999, 11337]","[-0.112, 0.29200000000000004, 11421]","[-0.112, 0.30800000000000005, 11453]","[-0.112, 0.31599999999999995, 11487]","[-0.112, 0.33199999999999996, 11520]","[-0.104, 0.34399999999999997, 11554]","[-0.10000000000000001, 0.35199999999999998, 11587]","[-0.091999999999999998, 0.35999999999999999, 11620]","[-0.071999999999999995, 0.376, 11654]","[-0.056000000000000001, 0.38400000000000001, 11687]","[-0.043999999999999997, 0.39200000000000002, 11720]","[-0.040000000000000001, 0.39200000000000002, 11754]","[-0.028000000000000001, 0.39600000000000002, 11787]","[-0.0080000000000000002, 0.40400000000000003, 11820]","[0.012, 0.40800000000000003, 11854]","[0.028000000000000001, 0.40800000000000003, 11887]","[0.035999999999999997, 0.40800000000000003, 11921]","[0.051999999999999998, 0.40800000000000003, 11954]","[0.064000000000000001, 0.40800000000000003, 11987]","[0.071999999999999995, 0.40800000000000003, 12020]","[0.084000000000000005, 0.40800000000000003, 12058]","[0.104, 0.40000000000000002, 12088]","[0.11600000000000001, 0.39600000000000002, 12120]","[0.128, 0.39200000000000002, 12153]","[0.13200000000000001, 0.38800000000000001, 12187]","[0.14000000000000001, 0.376, 12221]","[0.152, 0.36799999999999999, 12255]","[0.16, 0.35599999999999998, 12287]","[0.16800000000000001, 0.33999999999999997, 12320]","[0.17999999999999999, 0.31999999999999995, 12353]","[0.192, 0.30000000000000004, 12387]","[0.19600000000000001, 0.28800000000000003, 12421]","[0.20399999999999999, 0.27200000000000002, 12454]","[0.20799999999999999, 0.26000000000000001, 12488]","[0.21199999999999999, 0.24399999999999999, 12521]","[0.216, 0.22399999999999998, 12554]","[0.22, 0.21199999999999997, 12587]","[0.224, 0.19599999999999995, 12621]","[0.224, 0.18400000000000005, 12654]","[0.224, 0.17200000000000004, 12688]","[0.224, 0.15200000000000002, 12721]","[0.224, 0.13600000000000001, 12754]","[0.224, 0.12, 12787]","[0.224, 0.11599999999999999, 12825]","[0.224, 0.10799999999999998, 12855]","[0.224, 0.099999999999999978, 12887]","[0.224, 0.091999999999999971, 12921]","[0.224, 0.087999999999999967, 12954]","[0.22, 0.083999999999999964, 12988]","[0.216, 0.071999999999999953, 13021]","[0.21199999999999999, 0.067999999999999949, 13054]","[0.20799999999999999, 0.060000000000000053, 13088]","[0.20399999999999999, 0.052000000000000046, 13122]","[0.20000000000000001, 0.036000000000000032, 13154]","[0.192, 0.024000000000000021, 13196]","[0.188, 0.016000000000000014, 13222]","[0.184, 0.0080000000000000071, 13255]","[0.17999999999999999, 0.0, 13288]","[0.17999999999999999, 0.0, 13321]","[0.17599999999999999, -0.0080000000000000071, 13357]","[0.17599999999999999, -0.012000000000000011, 13389]","[0.17199999999999999, -0.016000000000000014, 13421]","[0.17199999999999999, -0.016000000000000014, 13455]","[0.17199999999999999, -0.016000000000000014, 13489]","[0.17199999999999999, -0.016000000000000014, 13525]","[0.17199999999999999, -0.016000000000000014, 13555]","[0.17199999999999999, -0.016000000000000014, 13589]","[0.17199999999999999, -0.016000000000000014, 13621]","[0.17199999999999999, -0.016000000000000014, 13655]","[0.17199999999999999, -0.016000000000000014, 13687]","[0.17199999999999999, -0.016000000000000014, 13722]","[0.17199999999999999, -0.016000000000000014, 13755]","[0.17199999999999999, -0.016000000000000014, 13788]","[0.17199999999999999, -0.016000000000000014, 13822]","[0.17199999999999999, -0.016000000000000014, 13854]","[0.184, -0.024000000000000021, 13888]","[0.192, -0.032000000000000028, 13921]","[0.20399999999999999, -0.044000000000000039, 13954]","[0.22, -0.060000000000000053, 13988]","[0.23200000000000001, -0.076000000000000068, 14022]","[0.252, -0.10400000000000009, 14055]","[0.26000000000000001, -0.1160000000000001, 14088]","[0.26400000000000001, -0.12000000000000011, 14188]","[0.26400000000000001, -0.12000000000000011, 14222]","[0.26400000000000001, -0.12000000000000011, 14254]","[0.26400000000000001, -0.12400000000000011, 14289]","[0.26400000000000001, -0.12400000000000011, 14322]","[0.26400000000000001, -0.12400000000000011, 14358]","[0.26400000000000001, -0.12400000000000011, 14388]","[0.26400000000000001, -0.12400000000000011, 14421]"
