"[-0.035999999999999997, -0.19599999999999995, 14828]","[-0.035999999999999997, -0.19199999999999995, 14845]","[-0.035999999999999997, -0.19199999999999995, 14861]","[-0.035999999999999997, -0.19199999999999995, 14877]","[-0.035999999999999997, -0.19199999999999995, 14894]","[-0.032000000000000001, -0.18799999999999994, 14911]","[-0.032000000000000001, -0.18799999999999994, 14928]","[-0.032000000000000001, -0.18799999999999994, 14944]","[-0.032000000000000001, -0.18799999999999994, 14962]","[-0.032000000000000001, -0.18799999999999994, 14978]","[-0.028000000000000001, -0.19199999999999995, 14995]","[-0.024, -0.20799999999999996, 15011]","[-0.02, -0.21599999999999997, 15028]","[-0.016, -0.22399999999999998, 15045]","[-0.016, -0.23199999999999998, 15061]","[-0.016, -0.23999999999999999, 15078]","[-0.016, -0.252, 15094]","[-0.02, -0.26000000000000001, 15111]","[-0.024, -0.26400000000000001, 15128]","[-0.032000000000000001, -0.26800000000000002, 15145]","[-0.035999999999999997, -0.27200000000000002, 15161]","[-0.040000000000000001, -0.27200000000000002, 15178]","[-0.040000000000000001, -0.27200000000000002, 15195]","[-0.043999999999999997, -0.27200000000000002, 15211]","[-0.051999999999999998, -0.27200000000000002, 15228]","[-0.064000000000000001, -0.27200000000000002, 15244]","[-0.075999999999999998, -0.26800000000000002, 15261]","[-0.091999999999999998, -0.26000000000000001, 15278]","[-0.104, -0.25600000000000001, 15295]","[-0.11600000000000001, -0.252, 15311]","[-0.13200000000000001, -0.24399999999999999, 15328]","[-0.14799999999999999, -0.23599999999999999, 15345]","[-0.16, -0.23199999999999998, 15362]","[-0.17199999999999999, -0.22399999999999998, 15378]","[-0.17999999999999999, -0.21999999999999997, 15395]","[-0.192, -0.20399999999999996, 15411]","[-0.20399999999999999, -0.19199999999999995, 15428]","[-0.216, -0.17599999999999993, 15444]","[-0.224, -0.16399999999999992, 15461]","[-0.22800000000000001, -0.1399999999999999, 15479]","[-0.23200000000000001, -0.12799999999999989, 15494]","[-0.23200000000000001, -0.1080000000000001, 15511]","[-0.23200000000000001, -0.084000000000000075, 15528]","[-0.23200000000000001, -0.064000000000000057, 15545]","[-0.23200000000000001, -0.032000000000000028, 15561]","[-0.23200000000000001, -0.016000000000000014, 15579]","[-0.224, 0.0, 15596]","[-0.22, 0.032000000000000028, 15617]","[-0.21199999999999999, 0.05600000000000005, 15643]","[-0.19600000000000001, 0.087999999999999967, 15662]","[-0.192, 0.099999999999999978, 15678]","[-0.184, 0.12, 15697]","[-0.17199999999999999, 0.14400000000000002, 15723]","[-0.14000000000000001, 0.16800000000000004, 15745]","[-0.11600000000000001, 0.18400000000000005, 15763]","[-0.10000000000000001, 0.19199999999999995, 15790]","[-0.071999999999999995, 0.20399999999999996, 15812]","[-0.071999999999999995, 0.20399999999999996, 15830]","[-0.056000000000000001, 0.19199999999999995, 15857]","[-0.024, 0.16800000000000004, 15879]","[0.0, 0.14800000000000002, 15897]","[0.012, 0.14000000000000001, 15924]","[0.024, 0.11599999999999999, 15946]","[0.028000000000000001, 0.091999999999999971, 15977]","[0.032000000000000001, 0.052000000000000046, 16003]","[0.040000000000000001, 0.028000000000000025, 16029]","[0.048000000000000001, 0.0, 16057]","[0.048000000000000001, -0.020000000000000018, 16079]","[0.048000000000000001, -0.028000000000000025, 16110]","[0.043999999999999997, -0.064000000000000057, 16136]","[0.040000000000000001, -0.084000000000000075, 16162]","[0.040000000000000001, -0.084000000000000075, 16190]","[0.040000000000000001, -0.084000000000000075, 16212]","[0.040000000000000001, -0.084000000000000075, 16243]","[0.040000000000000001, -0.084000000000000075, 16270]","[0.040000000000000001, -0.084000000000000075, 16295]","[0.040000000000000001, -0.084000000000000075, 16323]","[0.040000000000000001, -0.084000000000000075, 16346]","[0.040000000000000001, -0.084000000000000075, 16376]","[0.035999999999999997, -0.088000000000000078, 16404]","[0.035999999999999997, -0.088000000000000078, 16445]","[0.035999999999999997, -0.088000000000000078, 16470]","[0.035999999999999997, -0.088000000000000078, 16496]","[0.035999999999999997, -0.080000000000000071, 16523]","[0.051999999999999998, -0.044000000000000039, 16546]"
"[-0.012, 0.060000000000000053, 17414]","[-0.012, 0.05600000000000005, 17446]","[-0.012, 0.052000000000000046, 17463]","[-0.016, 0.052000000000000046, 17480]","[-0.016, 0.052000000000000046, 17496]","[-0.016, 0.052000000000000046, 17513]","[-0.016, 0.052000000000000046, 17530]","[-0.016, 0.052000000000000046, 17546]","[-0.016, 0.052000000000000046, 17563]","[-0.016, 0.05600000000000005, 17580]","[-0.012, 0.060000000000000053, 17597]","[-0.0080000000000000002, 0.067999999999999949, 17613]","[0.0, 0.071999999999999953, 17630]","[0.0040000000000000001, 0.07999999999999996, 17646]","[0.0080000000000000002, 0.07999999999999996, 17664]","[0.016, 0.083999999999999964, 17680]","[0.024, 0.087999999999999967, 17697]","[0.028000000000000001, 0.087999999999999967, 17713]","[0.028000000000000001, 0.087999999999999967, 17731]","[0.028000000000000001, 0.087999999999999967, 17747]","[0.028000000000000001, 0.087999999999999967, 17763]","[0.028000000000000001, 0.087999999999999967, 17780]","[0.032000000000000001, 0.07999999999999996, 17796]","[0.040000000000000001, 0.071999999999999953, 17813]","[0.043999999999999997, 0.060000000000000053, 17830]","[0.048000000000000001, 0.052000000000000046, 17847]","[0.048000000000000001, 0.040000000000000036, 17863]","[0.048000000000000001, 0.028000000000000025, 17880]","[0.048000000000000001, 0.020000000000000018, 17896]","[0.048000000000000001, 0.0080000000000000071, 17913]","[0.048000000000000001, -0.0040000000000000036, 17930]","[0.048000000000000001, -0.024000000000000021, 17947]","[0.048000000000000001, -0.040000000000000036, 17964]","[0.048000000000000001, -0.052000000000000046, 17980]","[0.048000000000000001, -0.064000000000000057, 17997]","[0.048000000000000001, -0.080000000000000071, 18013]","[0.048000000000000001, -0.092000000000000082, 18030]","[0.048000000000000001, -0.10000000000000009, 18047]","[0.048000000000000001, -0.10400000000000009, 18064]","[0.048000000000000001, -0.10400000000000009, 18080]","[0.048000000000000001, -0.1080000000000001, 18097]","[0.048000000000000001, -0.1120000000000001, 18114]","[0.048000000000000001, -0.1120000000000001, 18130]","[0.048000000000000001, -0.1120000000000001, 18147]","[0.048000000000000001, -0.1120000000000001, 18164]","[0.048000000000000001, -0.1120000000000001, 18180]","[0.048000000000000001, -0.1120000000000001, 18197]","[0.048000000000000001, -0.1120000000000001, 18214]","[0.048000000000000001, -0.1120000000000001, 18231]","[0.048000000000000001, -0.1120000000000001, 18256]","[0.048000000000000001, -0.1120000000000001, 18281]","[0.048000000000000001, -0.1080000000000001, 18309]"
"[0.051999999999999998, -0.0040000000000000036, 18881]","[0.051999999999999998, -0.0040000000000000036, 18922]","[0.051999999999999998, -0.0040000000000000036, 18931]","[0.051999999999999998, -0.0040000000000000036, 18948]","[0.051999999999999998, -0.0040000000000000036, 18964]","[0.051999999999999998, -0.0040000000000000036, 18981]","[0.051999999999999998, -0.0040000000000000036, 18997]","[0.051999999999999998, -0.0040000000000000036, 19014]","[0.056000000000000001, -0.0040000000000000036, 19031]","[0.059999999999999998, -0.0040000000000000036, 19047]","[0.071999999999999995, -0.0040000000000000036, 19064]","[0.091999999999999998, 0.0, 19082]","[0.108, 0.0040000000000000036, 19098]","[0.112, 0.0040000000000000036, 19114]","[0.112, 0.0040000000000000036, 19131]","[0.11600000000000001, 0.0040000000000000036, 19147]","[0.12, 0.0040000000000000036, 19164]","[0.124, 0.0040000000000000036, 19180]","[0.124, 0.0040000000000000036, 19198]","[0.124, 0.0040000000000000036, 19214]"
