"[-0.248, 0.22399999999999998, 3734]","[-0.248, 0.22399999999999998, 3750]","[-0.248, 0.22399999999999998, 3767]","[-0.248, 0.22399999999999998, 3784]","[-0.248, 0.22399999999999998, 3800]","[-0.248, 0.22399999999999998, 3817]","[-0.248, 0.22399999999999998, 3834]","[-0.248, 0.22399999999999998, 3851]","[-0.248, 0.22399999999999998, 3867]","[-0.248, 0.22399999999999998, 3884]","[-0.248, 0.22399999999999998, 3900]","[-0.248, 0.22399999999999998, 3919]","[-0.248, 0.22399999999999998, 3934]","[-0.248, 0.22399999999999998, 3951]","[-0.248, 0.22399999999999998, 3967]","[-0.24399999999999999, 0.22799999999999998, 3984]","[-0.23200000000000001, 0.23199999999999998, 4001]","[-0.216, 0.23599999999999999, 4018]","[-0.192, 0.24399999999999999, 4033]","[-0.16800000000000001, 0.248, 4050]","[-0.13200000000000001, 0.248, 4067]","[-0.11600000000000001, 0.248, 4084]","[-0.084000000000000005, 0.248, 4101]","[-0.064000000000000001, 0.252, 4118]","[-0.048000000000000001, 0.25600000000000001, 4134]","[-0.035999999999999997, 0.25600000000000001, 4150]","[-0.02, 0.25600000000000001, 4167]","[-0.0080000000000000002, 0.26000000000000001, 4184]","[0.0080000000000000002, 0.26000000000000001, 4201]","[0.02, 0.26400000000000001, 4217]","[0.032000000000000001, 0.26800000000000002, 4235]","[0.051999999999999998, 0.26800000000000002, 4251]","[0.064000000000000001, 0.26800000000000002, 4267]","[0.091999999999999998, 0.26800000000000002, 4284]","[0.10000000000000001, 0.26800000000000002, 4300]","[0.11600000000000001, 0.26800000000000002, 4317]","[0.12, 0.27200000000000002, 4334]","[0.124, 0.27200000000000002, 4367]","[0.13600000000000001, 0.27200000000000002, 4384]","[0.14799999999999999, 0.27200000000000002, 4400]","[0.14799999999999999, 0.27200000000000002, 4419]","[0.14799999999999999, 0.27200000000000002, 4434]","[0.14799999999999999, 0.27200000000000002, 4451]","[0.14799999999999999, 0.27200000000000002, 4467]","[0.14799999999999999, 0.27200000000000002, 4484]","[0.14799999999999999, 0.27200000000000002, 4501]","[0.14799999999999999, 0.27200000000000002, 4518]","[0.14799999999999999, 0.27200000000000002, 4534]","[0.14799999999999999, 0.27200000000000002, 4568]","[0.14799999999999999, 0.27200000000000002, 4601]","[0.14799999999999999, 0.27200000000000002, 4634]","[0.14799999999999999, 0.27200000000000002, 4651]","[0.14799999999999999, 0.27200000000000002, 4668]","[0.14799999999999999, 0.27200000000000002, 4685]","[0.14799999999999999, 0.27200000000000002, 4718]","[0.14799999999999999, 0.27200000000000002, 4751]","[0.14799999999999999, 0.27200000000000002, 4784]","[0.14799999999999999, 0.27200000000000002, 4817]","[0.14799999999999999, 0.27200000000000002, 4852]","[0.14799999999999999, 0.27200000000000002, 4884]","[0.14799999999999999, 0.27200000000000002, 4919]","[0.14799999999999999, 0.27200000000000002, 4951]","[0.14799999999999999, 0.27200000000000002, 4985]","[0.14799999999999999, 0.27200000000000002, 5018]","[0.14799999999999999, 0.27200000000000002, 5051]","[0.14799999999999999, 0.27200000000000002, 5085]","[0.14399999999999999, 0.27600000000000002, 5118]","[0.13600000000000001, 0.28400000000000003, 5152]","[0.128, 0.28800000000000003, 5185]","[0.12, 0.29600000000000004, 5218]","[0.112, 0.30400000000000005, 5251]","[0.104, 0.31200000000000006, 5285]","[0.10000000000000001, 0.31599999999999995, 5318]","[0.10000000000000001, 0.31999999999999995, 5351]","[0.091999999999999998, 0.32799999999999996, 5384]","[0.087999999999999995, 0.33199999999999996, 5419]","[0.087999999999999995, 0.33199999999999996, 5451]","[0.080000000000000002, 0.33599999999999997, 5484]","[0.080000000000000002, 0.33999999999999997, 5518]","[0.080000000000000002, 0.34399999999999997, 5551]","[0.075999999999999998, 0.34799999999999998, 5601]","[0.075999999999999998, 0.35199999999999998, 5635]","[0.075999999999999998, 0.35199999999999998, 5667]","[0.075999999999999998, 0.35199999999999998, 5701]","[0.071999999999999995, 0.35199999999999998, 5734]","[0.071999999999999995, 0.35199999999999998, 5768]","[0.071999999999999995, 0.35199999999999998, 5801]","[0.071999999999999995, 0.35599999999999998, 5835]","[0.068000000000000005, 0.35999999999999999, 5868]","[0.068000000000000005, 0.35999999999999999, 5901]","[0.068000000000000005, 0.35999999999999999, 5935]","[0.068000000000000005, 0.35999999999999999, 5968]","[0.068000000000000005, 0.35999999999999999, 6002]","[0.068000000000000005, 0.35999999999999999, 6036]","[0.068000000000000005, 0.35999999999999999, 6069]","[0.068000000000000005, 0.35999999999999999, 6102]","[0.068000000000000005, 0.35999999999999999, 6135]","[0.068000000000000005, 0.35999999999999999, 6168]","[0.091999999999999998, 0.35999999999999999, 6202]","[0.11600000000000001, 0.35999999999999999, 6235]","[0.152, 0.36399999999999999, 6269]","[0.17999999999999999, 0.372, 6302]","[0.20799999999999999, 0.38, 6335]","[0.22800000000000001, 0.38800000000000001, 6369]","[0.22800000000000001, 0.38800000000000001, 6402]","[0.21199999999999999, 0.39200000000000002, 6435]"
"[-0.056000000000000001, 0.25600000000000001, 7736]","[-0.056000000000000001, 0.25600000000000001, 7786]","[-0.056000000000000001, 0.25600000000000001, 7802]","[-0.056000000000000001, 0.25600000000000001, 7819]","[-0.056000000000000001, 0.25600000000000001, 7835]","[-0.056000000000000001, 0.25600000000000001, 7852]","[-0.056000000000000001, 0.25600000000000001, 7869]","[-0.056000000000000001, 0.25600000000000001, 7886]","[-0.056000000000000001, 0.25600000000000001, 7902]","[-0.056000000000000001, 0.25600000000000001, 7920]","[-0.056000000000000001, 0.25600000000000001, 7936]","[-0.056000000000000001, 0.252, 7952]","[-0.051999999999999998, 0.248, 7969]","[-0.040000000000000001, 0.22399999999999998, 7986]","[-0.028000000000000001, 0.19999999999999996, 8003]","[-0.016, 0.18000000000000005, 8019]","[-0.0080000000000000002, 0.16800000000000004, 8036]","[-0.0080000000000000002, 0.16400000000000003, 8052]","[-0.0080000000000000002, 0.16000000000000003, 8070]","[-0.0080000000000000002, 0.15200000000000002, 8086]","[-0.0080000000000000002, 0.14400000000000002, 8102]","[-0.0080000000000000002, 0.13200000000000001, 8120]","[-0.016, 0.12, 8135]","[-0.016, 0.12, 8153]","[-0.016, 0.12, 8169]","[-0.016, 0.12, 8186]","[-0.032000000000000001, 0.13600000000000001, 8203]","[-0.048000000000000001, 0.14000000000000001, 8220]","[-0.064000000000000001, 0.14400000000000002, 8236]"
"[-0.040000000000000001, 0.11599999999999999, 8953]","[-0.035999999999999997, 0.124, 9003]","[-0.035999999999999997, 0.124, 9020]","[-0.035999999999999997, 0.128, 9036]","[-0.035999999999999997, 0.128, 9052]","[-0.035999999999999997, 0.128, 9069]","[-0.040000000000000001, 0.128, 9086]","[-0.040000000000000001, 0.13200000000000001, 9103]","[-0.040000000000000001, 0.13200000000000001, 9119]","[-0.040000000000000001, 0.13200000000000001, 9136]","[-0.040000000000000001, 0.13200000000000001, 9153]","[-0.040000000000000001, 0.13200000000000001, 9170]","[-0.040000000000000001, 0.13200000000000001, 9186]","[-0.040000000000000001, 0.13200000000000001, 9203]","[-0.040000000000000001, 0.13200000000000001, 9219]","[-0.040000000000000001, 0.13200000000000001, 9237]","[-0.040000000000000001, 0.13200000000000001, 9253]","[-0.043999999999999997, 0.13200000000000001, 9269]","[-0.043999999999999997, 0.13200000000000001, 9286]","[-0.043999999999999997, 0.13200000000000001, 9302]","[-0.043999999999999997, 0.13200000000000001, 9320]","[-0.043999999999999997, 0.13200000000000001, 9336]","[-0.043999999999999997, 0.13200000000000001, 9353]","[-0.051999999999999998, 0.13200000000000001, 9369]","[-0.059999999999999998, 0.13200000000000001, 9386]","[-0.064000000000000001, 0.13200000000000001, 9403]","[-0.071999999999999995, 0.13200000000000001, 9421]","[-0.080000000000000002, 0.13200000000000001, 9436]","[-0.096000000000000002, 0.13200000000000001, 9453]","[-0.11600000000000001, 0.13200000000000001, 9469]","[-0.12, 0.13200000000000001, 9486]","[-0.128, 0.128, 9503]","[-0.13200000000000001, 0.124, 9520]","[-0.14000000000000001, 0.12, 9536]","[-0.14799999999999999, 0.11599999999999999, 9552]","[-0.152, 0.11599999999999999, 9569]","[-0.16, 0.10799999999999998, 9586]","[-0.16800000000000001, 0.099999999999999978, 9603]","[-0.17199999999999999, 0.095999999999999974, 9619]","[-0.17999999999999999, 0.087999999999999967, 9636]","[-0.184, 0.07999999999999996, 9653]","[-0.188, 0.071999999999999953, 9670]","[-0.188, 0.060000000000000053, 9702]","[-0.19600000000000001, 0.036000000000000032, 9720]","[-0.19600000000000001, 0.024000000000000021, 9736]","[-0.19600000000000001, 0.0080000000000000071, 9753]","[-0.19600000000000001, -0.0080000000000000071, 9769]","[-0.19600000000000001, -0.024000000000000021, 9787]","[-0.188, -0.040000000000000036, 9803]","[-0.184, -0.048000000000000043, 9836]","[-0.156, -0.060000000000000053, 9871]","[-0.13600000000000001, -0.064000000000000057, 9904]","[-0.104, -0.05600000000000005, 9936]","[-0.068000000000000005, -0.044000000000000039, 9970]","[-0.064000000000000001, -0.044000000000000039, 10003]","[-0.051999999999999998, -0.028000000000000025, 10036]","[-0.024, -0.0080000000000000071, 10070]","[-0.024, 0.0, 10103]","[-0.02, 0.0080000000000000071, 10137]","[-0.016, 0.024000000000000021, 10170]","[-0.016, 0.036000000000000032, 10203]","[-0.016, 0.048000000000000043, 10237]","[-0.016, 0.060000000000000053, 10271]","[-0.02, 0.075999999999999956, 10304]","[-0.02, 0.087999999999999967, 10337]","[-0.02, 0.099999999999999978, 10355]","[-0.02, 0.10399999999999998, 10387]","[-0.02, 0.10799999999999998, 10421]","[-0.012, 0.124, 10453]","[-0.0080000000000000002, 0.13200000000000001, 10487]","[0.0, 0.14000000000000001, 10520]","[0.0080000000000000002, 0.15600000000000003, 10553]","[0.016, 0.16400000000000003, 10587]","[0.024, 0.16800000000000004, 10620]","[0.040000000000000001, 0.18000000000000005, 10653]","[0.043999999999999997, 0.18000000000000005, 10686]","[0.051999999999999998, 0.18000000000000005, 10720]","[0.075999999999999998, 0.17600000000000005, 10754]","[0.091999999999999998, 0.16800000000000004, 10787]","[0.11600000000000001, 0.16000000000000003, 10821]","[0.16800000000000001, 0.12, 10887]","[0.17199999999999999, 0.11199999999999999, 10921]","[0.17999999999999999, 0.087999999999999967, 10955]","[0.17999999999999999, 0.075999999999999956, 10987]","[0.16, 0.048000000000000043, 11021]","[0.156, 0.040000000000000036, 11054]","[0.14799999999999999, 0.024000000000000021, 11088]","[0.128, 0.0040000000000000036, 11122]","[0.128, 0.0, 11155]","[0.112, -0.012000000000000011, 11187]","[0.091999999999999998, -0.020000000000000018, 11221]","[0.087999999999999995, -0.020000000000000018, 11254]","[0.064000000000000001, -0.016000000000000014, 11287]","[0.032000000000000001, -0.012000000000000011, 11321]","[0.02, -0.0040000000000000036, 11354]","[-0.0040000000000000001, 0.028000000000000025, 11387]","[-0.012, 0.048000000000000043, 11422]","[-0.012, 0.063999999999999946, 11454]","[-0.012, 0.087999999999999967, 11487]","[0.0, 0.12, 11521]","[0.0, 0.12, 11554]","[0.0, 0.124, 11588]","[0.0040000000000000001, 0.13600000000000001, 11621]","[0.0040000000000000001, 0.13600000000000001, 11655]","[0.0040000000000000001, 0.14000000000000001, 11688]"
