"[-0.17999999999999999, 0.063999999999999946, 2416]","[-0.184, 0.063999999999999946, 2433]","[-0.184, 0.063999999999999946, 2450]","[-0.184, 0.063999999999999946, 2467]","[-0.184, 0.063999999999999946, 2483]","[-0.192, 0.063999999999999946, 2500]","[-0.192, 0.063999999999999946, 2517]","[-0.192, 0.063999999999999946, 2533]","[-0.192, 0.063999999999999946, 2549]","[-0.192, 0.063999999999999946, 2566]","[-0.192, 0.063999999999999946, 2583]","[-0.192, 0.063999999999999946, 2600]","[-0.192, 0.063999999999999946, 2616]","[-0.192, 0.063999999999999946, 2633]","[-0.192, 0.063999999999999946, 2650]","[-0.192, 0.063999999999999946, 2666]","[-0.192, 0.063999999999999946, 2684]","[-0.192, 0.063999999999999946, 2700]","[-0.156, 0.063999999999999946, 2716]","[-0.10000000000000001, 0.067999999999999949, 2733]","[-0.032000000000000001, 0.075999999999999956, 2750]","[0.028000000000000001, 0.083999999999999964, 2767]","[0.084000000000000005, 0.087999999999999967, 2784]","[0.13600000000000001, 0.087999999999999967, 2800]","[0.152, 0.087999999999999967, 2817]","[0.17599999999999999, 0.083999999999999964, 2833]","[0.184, 0.07999999999999996, 2850]","[0.188, 0.07999999999999996, 2866]","[0.188, 0.07999999999999996, 2883]","[0.188, 0.07999999999999996, 2900]","[0.188, 0.07999999999999996, 2916]","[0.188, 0.07999999999999996, 2933]","[0.188, 0.07999999999999996, 2950]","[0.188, 0.07999999999999996, 2966]","[0.188, 0.075999999999999956, 2983]","[0.188, 0.075999999999999956, 3000]","[0.188, 0.075999999999999956, 3016]","[0.188, 0.075999999999999956, 3033]","[0.188, 0.075999999999999956, 3050]","[0.188, 0.075999999999999956, 3067]","[0.188, 0.075999999999999956, 3101]","[0.188, 0.075999999999999956, 3134]","[0.188, 0.075999999999999956, 3168]"
"[-0.02, 0.052000000000000046, 3785]","[-0.02, 0.063999999999999946, 3817]","[-0.02, 0.063999999999999946, 3834]","[-0.02, 0.063999999999999946, 3850]","[-0.02, 0.063999999999999946, 3868]","[-0.02, 0.063999999999999946, 3884]","[-0.02, 0.063999999999999946, 3901]","[-0.02, 0.067999999999999949, 3917]","[-0.02, 0.067999999999999949, 3934]","[-0.02, 0.067999999999999949, 3950]","[-0.02, 0.067999999999999949, 3968]","[-0.02, 0.067999999999999949, 3984]","[-0.02, 0.067999999999999949, 4000]","[-0.016, 0.063999999999999946, 4017]","[0.0, 0.05600000000000005, 4034]","[0.012, 0.044000000000000039, 4050]","[0.032000000000000001, 0.016000000000000014, 4067]","[0.043999999999999997, -0.0040000000000000036, 4084]","[0.048000000000000001, -0.024000000000000021, 4100]","[0.051999999999999998, -0.048000000000000043, 4117]","[0.051999999999999998, -0.076000000000000068, 4134]","[0.051999999999999998, -0.088000000000000078, 4150]","[0.051999999999999998, -0.10000000000000009, 4167]","[0.051999999999999998, -0.1080000000000001, 4184]","[0.051999999999999998, -0.12799999999999989, 4201]","[0.051999999999999998, -0.1359999999999999, 4217]","[0.051999999999999998, -0.1399999999999999, 4234]","[0.048000000000000001, -0.14399999999999991, 4251]","[0.048000000000000001, -0.14399999999999991, 4267]","[0.048000000000000001, -0.14399999999999991, 4285]","[0.048000000000000001, -0.14399999999999991, 4301]","[0.048000000000000001, -0.14399999999999991, 4317]","[0.048000000000000001, -0.14399999999999991, 4334]","[0.048000000000000001, -0.14399999999999991, 4351]","[0.048000000000000001, -0.14399999999999991, 4384]","[0.048000000000000001, -0.14399999999999991, 4418]","[0.048000000000000001, -0.14399999999999991, 4434]","[0.048000000000000001, -0.14399999999999991, 4451]","[0.048000000000000001, -0.14399999999999991, 4485]","[0.048000000000000001, -0.14399999999999991, 4517]","[0.048000000000000001, -0.14399999999999991, 4535]","[0.048000000000000001, -0.14399999999999991, 4551]","[0.048000000000000001, -0.14399999999999991, 4568]","[0.048000000000000001, -0.14399999999999991, 4585]","[0.048000000000000001, -0.14399999999999991, 4600]","[0.048000000000000001, -0.14399999999999991, 4618]","[0.048000000000000001, -0.14399999999999991, 4634]","[0.048000000000000001, -0.14399999999999991, 4651]","[0.048000000000000001, -0.14399999999999991, 4667]","[0.048000000000000001, -0.14399999999999991, 4685]","[0.048000000000000001, -0.14399999999999991, 4718]","[0.048000000000000001, -0.14399999999999991, 4751]","[0.048000000000000001, -0.14399999999999991, 4786]","[0.048000000000000001, -0.14399999999999991, 4818]","[0.048000000000000001, -0.14399999999999991, 4852]","[0.048000000000000001, -0.14399999999999991, 4885]","[0.048000000000000001, -0.14399999999999991, 4919]","[0.048000000000000001, -0.14399999999999991, 4952]","[0.048000000000000001, -0.14399999999999991, 4985]","[0.048000000000000001, -0.14399999999999991, 5019]","[0.048000000000000001, -0.14399999999999991, 5051]","[0.048000000000000001, -0.14399999999999991, 5084]","[0.048000000000000001, -0.14399999999999991, 5118]","[0.048000000000000001, -0.14399999999999991, 5152]","[0.048000000000000001, -0.14399999999999991, 5185]","[0.048000000000000001, -0.14399999999999991, 5219]","[0.048000000000000001, -0.14399999999999991, 5252]","[0.048000000000000001, -0.14399999999999991, 5285]","[0.048000000000000001, -0.14399999999999991, 5319]","[0.048000000000000001, -0.14399999999999991, 5352]","[0.048000000000000001, -0.14399999999999991, 5385]","[0.043999999999999997, -0.14799999999999991, 5418]","[0.040000000000000001, -0.15599999999999992, 5452]","[0.032000000000000001, -0.16399999999999992, 5485]","[0.024, -0.17999999999999994, 5519]","[0.0080000000000000002, -0.19999999999999996, 5552]","[0.0, -0.21599999999999997, 5586]","[-0.012, -0.23599999999999999, 5619]","[-0.040000000000000001, -0.26800000000000002, 5652]","[-0.051999999999999998, -0.28000000000000003, 5686]","[-0.071999999999999995, -0.29600000000000004, 5753]","[-0.087999999999999995, -0.30400000000000005, 5785]","[-0.104, -0.30400000000000005, 5818]","[-0.11600000000000001, -0.29600000000000004, 5852]","[-0.13200000000000001, -0.28400000000000003, 5886]","[-0.14799999999999999, -0.26000000000000001, 5919]","[-0.152, -0.22799999999999998, 5953]","[-0.152, -0.20799999999999996, 5986]","[-0.152, -0.19199999999999995, 6020]","[-0.13200000000000001, -0.16399999999999992, 6053]","[-0.112, -0.14399999999999991, 6086]","[-0.096000000000000002, -0.1319999999999999, 6119]","[-0.080000000000000002, -0.12000000000000011, 6152]","[-0.056000000000000001, -0.10400000000000009, 6186]","[-0.032000000000000001, -0.088000000000000078, 6219]","[-0.032000000000000001, -0.084000000000000075, 6253]","[-0.016, -0.076000000000000068, 6286]","[0.0040000000000000001, -0.060000000000000053, 6319]","[0.016, -0.05600000000000005, 6353]","[0.016, -0.05600000000000005, 6385]","[0.028000000000000001, -0.048000000000000043, 6420]","[0.040000000000000001, -0.044000000000000039, 6452]","[0.043999999999999997, -0.044000000000000039, 6486]","[0.048000000000000001, -0.044000000000000039, 6519]","[0.051999999999999998, -0.044000000000000039, 6552]","[0.051999999999999998, -0.044000000000000039, 6586]","[0.051999999999999998, -0.044000000000000039, 6620]","[0.051999999999999998, -0.044000000000000039, 6653]","[0.051999999999999998, -0.044000000000000039, 6686]","[0.051999999999999998, -0.044000000000000039, 6720]","[0.056000000000000001, -0.044000000000000039, 6754]","[0.056000000000000001, -0.044000000000000039, 6786]","[0.056000000000000001, -0.044000000000000039, 6820]","[0.056000000000000001, -0.044000000000000039, 6853]","[0.056000000000000001, -0.044000000000000039, 6887]","[0.056000000000000001, -0.044000000000000039, 6919]","[0.056000000000000001, -0.044000000000000039, 6954]","[0.056000000000000001, -0.044000000000000039, 6986]","[0.056000000000000001, -0.044000000000000039, 7020]","[0.056000000000000001, -0.044000000000000039, 7053]","[0.056000000000000001, -0.044000000000000039, 7087]","[0.056000000000000001, -0.044000000000000039, 7120]","[0.056000000000000001, -0.044000000000000039, 7153]","[0.056000000000000001, -0.044000000000000039, 7187]","[0.056000000000000001, -0.044000000000000039, 7219]","[0.056000000000000001, -0.044000000000000039, 7253]","[0.056000000000000001, -0.044000000000000039, 7286]","[0.056000000000000001, -0.044000000000000039, 7320]","[0.056000000000000001, -0.044000000000000039, 7353]","[0.056000000000000001, -0.044000000000000039, 7387]","[0.056000000000000001, -0.044000000000000039, 7420]","[0.056000000000000001, -0.044000000000000039, 7454]","[0.056000000000000001, -0.044000000000000039, 7487]","[0.056000000000000001, -0.044000000000000039, 7521]","[0.056000000000000001, -0.044000000000000039, 7554]","[0.056000000000000001, -0.044000000000000039, 7587]","[0.056000000000000001, -0.044000000000000039, 7620]","[0.056000000000000001, -0.044000000000000039, 7654]","[0.056000000000000001, -0.044000000000000039, 7687]","[0.056000000000000001, -0.044000000000000039, 7720]","[0.056000000000000001, -0.044000000000000039, 7753]","[0.056000000000000001, -0.044000000000000039, 7787]","[0.056000000000000001, -0.044000000000000039, 7820]","[0.056000000000000001, -0.044000000000000039, 7853]","[0.056000000000000001, -0.044000000000000039, 7887]","[0.051999999999999998, -0.052000000000000046, 7921]","[0.043999999999999997, -0.080000000000000071, 7953]","[0.035999999999999997, -0.1120000000000001, 7987]","[0.032000000000000001, -0.1359999999999999, 8020]","[0.028000000000000001, -0.15199999999999991, 8054]","[0.028000000000000001, -0.16399999999999992, 8087]","[0.028000000000000001, -0.18399999999999994, 8121]","[0.028000000000000001, -0.18799999999999994, 8154]","[0.028000000000000001, -0.19599999999999995, 8187]","[0.028000000000000001, -0.21199999999999997, 8221]","[0.032000000000000001, -0.21999999999999997, 8254]","[0.040000000000000001, -0.22399999999999998, 8288]","[0.056000000000000001, -0.23999999999999999, 8321]","[0.071999999999999995, -0.252, 8354]","[0.080000000000000002, -0.25600000000000001, 8387]","[0.104, -0.26000000000000001, 8420]","[0.14399999999999999, -0.26800000000000002, 8488]","[0.16400000000000001, -0.26400000000000001, 8521]","[0.17599999999999999, -0.25600000000000001, 8555]","[0.184, -0.24399999999999999, 8588]","[0.20000000000000001, -0.21199999999999997, 8621]","[0.20799999999999999, -0.18399999999999994, 8655]","[0.21199999999999999, -0.16799999999999993, 8687]","[0.216, -0.1399999999999999, 8721]","[0.224, -0.1120000000000001, 8755]","[0.224, -0.10000000000000009, 8787]","[0.22, -0.092000000000000082, 8821]","[0.21199999999999999, -0.072000000000000064, 8854]","[0.20000000000000001, -0.05600000000000005, 8888]","[0.192, -0.048000000000000043, 8921]","[0.17199999999999999, -0.044000000000000039, 8955]","[0.156, -0.036000000000000032, 8988]","[0.14399999999999999, -0.032000000000000028, 9022]","[0.128, -0.032000000000000028, 9054]","[0.112, -0.032000000000000028, 9088]","[0.096000000000000002, -0.028000000000000025, 9121]","[0.087999999999999995, -0.028000000000000025, 9155]","[0.071999999999999995, -0.028000000000000025, 9188]","[0.059999999999999998, -0.028000000000000025, 9221]","[0.056000000000000001, -0.028000000000000025, 9254]","[0.040000000000000001, -0.028000000000000025, 9288]","[0.032000000000000001, -0.036000000000000032, 9321]","[0.028000000000000001, -0.036000000000000032, 9354]","[0.028000000000000001, -0.040000000000000036, 9388]","[0.024, -0.052000000000000046, 9422]","[0.024, -0.052000000000000046, 9455]","[0.024, -0.052000000000000046, 9488]","[0.024, -0.052000000000000046, 9521]","[0.024, -0.052000000000000046, 9555]"
"[0.20399999999999999, 0.10799999999999998, 10573]","[0.20399999999999999, 0.10799999999999998, 10639]","[0.20399999999999999, 0.10799999999999998, 10655]","[0.20399999999999999, 0.10799999999999998, 10672]","[0.20399999999999999, 0.099999999999999978, 10689]","[0.20399999999999999, 0.099999999999999978, 10705]","[0.20399999999999999, 0.099999999999999978, 10722]","[0.20399999999999999, 0.099999999999999978, 10739]","[0.20399999999999999, 0.099999999999999978, 10756]","[0.20399999999999999, 0.099999999999999978, 10773]","[0.20399999999999999, 0.099999999999999978, 10788]","[0.20399999999999999, 0.099999999999999978, 10806]","[0.20399999999999999, 0.099999999999999978, 10822]","[0.20399999999999999, 0.099999999999999978, 10839]","[0.20399999999999999, 0.095999999999999974, 10856]","[0.20399999999999999, 0.095999999999999974, 10872]","[0.20399999999999999, 0.095999999999999974, 10889]","[0.20399999999999999, 0.095999999999999974, 10906]","[0.20399999999999999, 0.095999999999999974, 10923]","[0.20399999999999999, 0.091999999999999971, 10940]","[0.20399999999999999, 0.091999999999999971, 10956]","[0.20399999999999999, 0.091999999999999971, 10973]","[0.20399999999999999, 0.091999999999999971, 10990]","[0.20399999999999999, 0.091999999999999971, 11006]","[0.20399999999999999, 0.091999999999999971, 11022]","[0.20399999999999999, 0.091999999999999971, 11039]","[0.20399999999999999, 0.091999999999999971, 11056]","[0.20000000000000001, 0.10399999999999998, 11073]","[0.19600000000000001, 0.11599999999999999, 11090]","[0.184, 0.15200000000000002, 11106]","[0.17999999999999999, 0.17200000000000004, 11123]","[0.17199999999999999, 0.19199999999999995, 11139]","[0.16800000000000001, 0.20799999999999996, 11156]","[0.16400000000000001, 0.21199999999999997, 11172]","[0.16400000000000001, 0.21599999999999997, 11190]","[0.16400000000000001, 0.21999999999999997, 11206]","[0.16400000000000001, 0.21999999999999997, 11222]","[0.16400000000000001, 0.21999999999999997, 11239]","[0.16400000000000001, 0.21999999999999997, 11256]","[0.16400000000000001, 0.21999999999999997, 11273]","[0.16400000000000001, 0.21999999999999997, 11289]","[0.16400000000000001, 0.21999999999999997, 11307]","[0.16400000000000001, 0.21999999999999997, 11322]","[0.16800000000000001, 0.21999999999999997, 11340]","[0.184, 0.21999999999999997, 11356]","[0.20000000000000001, 0.22399999999999998, 11373]","[0.22, 0.22799999999999998, 11390]","[0.22800000000000001, 0.23199999999999998, 11407]","[0.23599999999999999, 0.23199999999999998, 11440]","[0.26400000000000001, 0.23599999999999999, 11473]","[0.27600000000000002, 0.23999999999999999, 11507]","[0.27600000000000002, 0.23999999999999999, 11540]","[0.27600000000000002, 0.23999999999999999, 11573]","[0.27600000000000002, 0.23999999999999999, 11607]","[0.27600000000000002, 0.23999999999999999, 11640]","[0.27600000000000002, 0.23999999999999999, 11673]","[0.27600000000000002, 0.23999999999999999, 11706]","[0.27600000000000002, 0.23999999999999999, 11739]","[0.27600000000000002, 0.23999999999999999, 11775]","[0.27600000000000002, 0.23999999999999999, 11807]","[0.27600000000000002, 0.23999999999999999, 11840]","[0.27600000000000002, 0.23999999999999999, 11873]","[0.27600000000000002, 0.23999999999999999, 11907]","[0.25600000000000001, 0.22799999999999998, 11940]","[0.23200000000000001, 0.22399999999999998, 11973]","[0.19600000000000001, 0.20799999999999996, 12007]","[0.16800000000000001, 0.19199999999999995, 12040]","[0.156, 0.18400000000000005, 12073]","[0.152, 0.18400000000000005, 12107]","[0.152, 0.18400000000000005, 12140]","[0.14799999999999999, 0.18400000000000005, 12174]","[0.14799999999999999, 0.18400000000000005, 12207]","[0.14799999999999999, 0.18400000000000005, 12240]","[0.14799999999999999, 0.18400000000000005, 12274]","[0.14799999999999999, 0.18400000000000005, 12307]","[0.14799999999999999, 0.18400000000000005, 12340]","[0.14799999999999999, 0.18400000000000005, 12374]","[0.14799999999999999, 0.18400000000000005, 12407]","[0.14799999999999999, 0.18400000000000005, 12440]","[0.14799999999999999, 0.18400000000000005, 12474]","[0.14799999999999999, 0.18400000000000005, 12557]","[0.14799999999999999, 0.18400000000000005, 12591]","[0.152, 0.18400000000000005, 12623]","[0.16400000000000001, 0.18799999999999994, 12657]","[0.188, 0.19599999999999995, 12691]","[0.20799999999999999, 0.20399999999999996, 12724]","[0.22800000000000001, 0.20399999999999996, 12757]","[0.248, 0.21199999999999997, 12790]","[0.27600000000000002, 0.21999999999999997, 12824]","[0.28399999999999997, 0.22399999999999998, 12857]","[0.28399999999999997, 0.22399999999999998, 12891]","[0.28399999999999997, 0.22399999999999998, 12924]","[0.28399999999999997, 0.22399999999999998, 12958]","[0.28399999999999997, 0.22399999999999998, 12991]","[0.28399999999999997, 0.22399999999999998, 13024]","[0.28799999999999998, 0.22399999999999998, 13057]","[0.29199999999999998, 0.22399999999999998, 13091]","[0.29199999999999998, 0.22399999999999998, 13124]","[0.29199999999999998, 0.22399999999999998, 13157]"
