"[-0.17599999999999999, -0.15199999999999991, 1466]","[-0.17999999999999999, -0.15999999999999992, 1482]","[-0.17999999999999999, -0.16399999999999992, 1499]","[-0.17999999999999999, -0.17199999999999993, 1516]","[-0.17999999999999999, -0.17599999999999993, 1533]","[-0.17999999999999999, -0.17599999999999993, 1549]","[-0.17999999999999999, -0.17599999999999993, 1565]","[-0.17999999999999999, -0.17599999999999993, 1583]","[-0.17999999999999999, -0.17599999999999993, 1599]","[-0.17999999999999999, -0.17599999999999993, 1616]","[-0.17999999999999999, -0.17199999999999993, 1632]","[-0.17999999999999999, -0.16799999999999993, 1650]","[-0.17999999999999999, -0.15999999999999992, 1665]","[-0.17999999999999999, -0.14399999999999991, 1682]","[-0.17999999999999999, -0.1319999999999999, 1699]","[-0.17999999999999999, -0.12400000000000011, 1715]","[-0.17599999999999999, -0.1080000000000001, 1733]","[-0.17199999999999999, -0.10000000000000009, 1750]","[-0.17199999999999999, -0.096000000000000085, 1766]","[-0.17199999999999999, -0.092000000000000082, 1782]","[-0.17199999999999999, -0.088000000000000078, 1799]","[-0.17199999999999999, -0.080000000000000071, 1816]","[-0.17199999999999999, -0.06800000000000006, 1833]","[-0.17199999999999999, -0.064000000000000057, 1849]","[-0.17199999999999999, -0.05600000000000005, 1866]","[-0.17199999999999999, -0.044000000000000039, 1882]","[-0.17199999999999999, -0.036000000000000032, 1899]","[-0.17199999999999999, -0.028000000000000025, 1916]","[-0.17199999999999999, -0.020000000000000018, 1932]","[-0.17199999999999999, -0.0080000000000000071, 1949]","[-0.17199999999999999, 0.0, 1966]","[-0.17199999999999999, 0.012000000000000011, 1983]","[-0.17199999999999999, 0.020000000000000018, 1999]","[-0.17199999999999999, 0.028000000000000025, 2016]","[-0.17599999999999999, 0.032000000000000028, 2033]","[-0.17599999999999999, 0.040000000000000036, 2049]","[-0.17599999999999999, 0.044000000000000039, 2066]","[-0.17599999999999999, 0.048000000000000043, 2083]","[-0.17999999999999999, 0.048000000000000043, 2100]","[-0.17999999999999999, 0.048000000000000043, 2116]","[-0.17999999999999999, 0.048000000000000043, 2132]","[-0.17999999999999999, 0.048000000000000043, 2149]","[-0.17999999999999999, 0.052000000000000046, 2166]","[-0.17999999999999999, 0.052000000000000046, 2183]","[-0.17999999999999999, 0.052000000000000046, 2200]","[-0.17999999999999999, 0.052000000000000046, 2216]","[-0.17999999999999999, 0.052000000000000046, 2233]","[-0.17999999999999999, 0.052000000000000046, 2249]","[-0.17999999999999999, 0.052000000000000046, 2267]","[-0.17999999999999999, 0.052000000000000046, 2299]","[-0.17999999999999999, 0.052000000000000046, 2333]","[-0.17999999999999999, 0.05600000000000005, 2349]","[-0.17999999999999999, 0.063999999999999946, 2367]","[-0.17199999999999999, 0.071999999999999953, 2383]","[-0.16800000000000001, 0.083999999999999964, 2400]","[-0.16, 0.095999999999999974, 2433]","[-0.14799999999999999, 0.11199999999999999, 2467]","[-0.13200000000000001, 0.13200000000000001, 2500]","[-0.11600000000000001, 0.14400000000000002, 2533]","[-0.087999999999999995, 0.16000000000000003, 2566]","[-0.064000000000000001, 0.17200000000000004, 2599]","[-0.048000000000000001, 0.17600000000000005, 2632]","[-0.028000000000000001, 0.18400000000000005, 2666]","[0.0, 0.18799999999999994, 2699]","[0.012, 0.19199999999999995, 2733]","[0.028000000000000001, 0.19199999999999995, 2767]","[0.048000000000000001, 0.19199999999999995, 2800]","[0.056000000000000001, 0.19199999999999995, 2833]","[0.064000000000000001, 0.19199999999999995, 2867]","[0.084000000000000005, 0.18400000000000005, 2900]","[0.096000000000000002, 0.18000000000000005, 2934]","[0.104, 0.17200000000000004, 2966]","[0.112, 0.16000000000000003, 3000]","[0.11600000000000001, 0.14400000000000002, 3033]","[0.124, 0.128, 3067]","[0.13200000000000001, 0.11599999999999999, 3100]","[0.13600000000000001, 0.11199999999999999, 3133]","[0.13600000000000001, 0.10399999999999998, 3167]","[0.14000000000000001, 0.095999999999999974, 3201]","[0.14000000000000001, 0.091999999999999971, 3234]","[0.14399999999999999, 0.087999999999999967, 3283]","[0.14399999999999999, 0.083999999999999964, 3317]","[0.14399999999999999, 0.083999999999999964, 3350]","[0.14399999999999999, 0.083999999999999964, 3384]","[0.14399999999999999, 0.083999999999999964, 3417]","[0.14399999999999999, 0.083999999999999964, 3451]","[0.14399999999999999, 0.083999999999999964, 3484]","[0.14399999999999999, 0.083999999999999964, 3517]","[0.14399999999999999, 0.07999999999999996, 3550]","[0.14399999999999999, 0.05600000000000005, 3584]","[0.14399999999999999, 0.028000000000000025, 3617]","[0.14399999999999999, 0.0, 3650]","[0.14799999999999999, -0.028000000000000025, 3684]","[0.14799999999999999, -0.080000000000000071, 3717]","[0.14399999999999999, -0.12799999999999989, 3752]","[0.14399999999999999, -0.15599999999999992, 3784]","[0.14399999999999999, -0.15999999999999992, 3817]","[0.14000000000000001, -0.15999999999999992, 3850]","[0.14000000000000001, -0.17199999999999993, 3884]","[0.14000000000000001, -0.17199999999999993, 3917]","[0.14000000000000001, -0.17199999999999993, 3951]","[0.14000000000000001, -0.17199999999999993, 3984]","[0.14000000000000001, -0.17199999999999993, 4017]","[0.14000000000000001, -0.17199999999999993, 4050]","[0.14000000000000001, -0.17199999999999993, 4084]","[0.14000000000000001, -0.17199999999999993, 4118]","[0.13200000000000001, -0.16799999999999993, 4151]","[0.11600000000000001, -0.16799999999999993, 4185]","[0.091999999999999998, -0.16399999999999992, 4218]","[0.068000000000000005, -0.15999999999999992, 4251]","[0.032000000000000001, -0.15999999999999992, 4284]","[0.012, -0.15999999999999992, 4318]","[-0.012, -0.16799999999999993, 4351]","[-0.028000000000000001, -0.17199999999999993, 4385]","[-0.048000000000000001, -0.17199999999999993, 4418]","[-0.075999999999999998, -0.17999999999999994, 4451]","[-0.087999999999999995, -0.17999999999999994, 4484]","[-0.096000000000000002, -0.17999999999999994, 4518]","[-0.112, -0.17999999999999994, 4552]","[-0.12, -0.17999999999999994, 4584]","[-0.13200000000000001, -0.17999999999999994, 4618]","[-0.152, -0.17999999999999994, 4651]","[-0.152, -0.17999999999999994, 4684]","[-0.152, -0.17999999999999994, 4717]","[-0.156, -0.17999999999999994, 4752]","[-0.16400000000000001, -0.18399999999999994, 4784]","[-0.16800000000000001, -0.18399999999999994, 4818]","[-0.16800000000000001, -0.18399999999999994, 4851]","[-0.16800000000000001, -0.18399999999999994, 4884]","[-0.16800000000000001, -0.18399999999999994, 4918]","[-0.16800000000000001, -0.18399999999999994, 4952]","[-0.16800000000000001, -0.18399999999999994, 4985]","[-0.16800000000000001, -0.18399999999999994, 5019]"
"[-0.02, 0.17600000000000005, 6319]","[-0.028000000000000001, 0.17600000000000005, 6369]","[-0.028000000000000001, 0.17600000000000005, 6385]","[-0.028000000000000001, 0.17600000000000005, 6403]","[-0.028000000000000001, 0.17600000000000005, 6419]","[-0.028000000000000001, 0.17600000000000005, 6436]","[-0.028000000000000001, 0.17600000000000005, 6452]","[-0.028000000000000001, 0.17600000000000005, 6469]","[-0.028000000000000001, 0.17600000000000005, 6486]","[-0.028000000000000001, 0.17600000000000005, 6502]","[-0.028000000000000001, 0.17200000000000004, 6520]","[-0.028000000000000001, 0.17200000000000004, 6536]","[-0.028000000000000001, 0.17200000000000004, 6553]","[-0.028000000000000001, 0.16800000000000004, 6569]","[-0.028000000000000001, 0.16400000000000003, 6586]","[-0.028000000000000001, 0.15600000000000003, 6602]","[-0.024, 0.14800000000000002, 6620]","[-0.024, 0.14800000000000002, 6636]","[-0.02, 0.14000000000000001, 6652]","[-0.016, 0.13200000000000001, 6669]","[-0.016, 0.124, 6686]","[-0.012, 0.11599999999999999, 6703]","[-0.012, 0.11199999999999999, 6719]","[-0.012, 0.10399999999999998, 6736]","[-0.0080000000000000002, 0.099999999999999978, 6753]","[-0.0080000000000000002, 0.091999999999999971, 6770]","[-0.0040000000000000001, 0.083999999999999964, 6785]","[-0.0040000000000000001, 0.075999999999999956, 6802]","[-0.0040000000000000001, 0.067999999999999949, 6820]","[-0.0040000000000000001, 0.05600000000000005, 6836]","[-0.0040000000000000001, 0.052000000000000046, 6853]","[-0.0040000000000000001, 0.048000000000000043, 6870]","[-0.0040000000000000001, 0.044000000000000039, 6903]","[-0.0080000000000000002, 0.028000000000000025, 6920]","[-0.012, 0.020000000000000018, 6937]","[-0.012, 0.016000000000000014, 6953]","[-0.016, 0.012000000000000011, 6970]","[-0.02, 0.0080000000000000071, 6986]","[-0.024, 0.0, 7003]","[-0.028000000000000001, -0.0080000000000000071, 7020]","[-0.032000000000000001, -0.012000000000000011, 7036]","[-0.035999999999999997, -0.016000000000000014, 7070]","[-0.043999999999999997, -0.028000000000000025, 7086]","[-0.048000000000000001, -0.032000000000000028, 7104]","[-0.056000000000000001, -0.036000000000000032, 7120]","[-0.064000000000000001, -0.040000000000000036, 7136]","[-0.071999999999999995, -0.048000000000000043, 7153]","[-0.080000000000000002, -0.052000000000000046, 7186]","[-0.096000000000000002, -0.06800000000000006, 7220]","[-0.112, -0.080000000000000071, 7253]","[-0.12, -0.088000000000000078, 7271]","[-0.12, -0.092000000000000082, 7303]","[-0.128, -0.10400000000000009, 7337]","[-0.13200000000000001, -0.1160000000000001, 7370]","[-0.13600000000000001, -0.12400000000000011, 7404]","[-0.14000000000000001, -0.1359999999999999, 7437]","[-0.14399999999999999, -0.1399999999999999, 7470]","[-0.152, -0.14799999999999991, 7503]","[-0.16, -0.15999999999999992, 7536]","[-0.16, -0.16399999999999992, 7570]","[-0.16, -0.16799999999999993, 7603]","[-0.16, -0.17199999999999993, 7636]","[-0.16, -0.17599999999999993, 7670]","[-0.16, -0.17599999999999993, 7703]","[-0.16, -0.17599999999999993, 7737]"
