"[-0.084000000000000005, 0.012000000000000011, 1165]","[-0.084000000000000005, 0.012000000000000011, 1181]","[-0.084000000000000005, 0.012000000000000011, 1206]","[-0.084000000000000005, 0.024000000000000021, 1215]","[-0.084000000000000005, 0.024000000000000021, 1232]","[-0.080000000000000002, 0.032000000000000028, 1248]","[-0.075999999999999998, 0.036000000000000032, 1265]","[-0.075999999999999998, 0.040000000000000036, 1282]","[-0.075999999999999998, 0.044000000000000039, 1298]","[-0.071999999999999995, 0.048000000000000043, 1314]","[-0.071999999999999995, 0.048000000000000043, 1334]","[-0.068000000000000005, 0.05600000000000005, 1355]","[-0.068000000000000005, 0.05600000000000005, 1382]","[-0.068000000000000005, 0.05600000000000005, 1397]","[-0.068000000000000005, 0.05600000000000005, 1415]","[-0.068000000000000005, 0.05600000000000005, 1432]","[-0.068000000000000005, 0.05600000000000005, 1448]","[-0.068000000000000005, 0.05600000000000005, 1464]","[-0.068000000000000005, 0.05600000000000005, 1482]","[-0.068000000000000005, 0.05600000000000005, 1498]","[-0.068000000000000005, 0.05600000000000005, 1514]","[-0.068000000000000005, 0.05600000000000005, 1532]","[-0.068000000000000005, 0.05600000000000005, 1548]","[-0.071999999999999995, 0.048000000000000043, 1565]","[-0.075999999999999998, 0.036000000000000032, 1581]","[-0.080000000000000002, 0.020000000000000018, 1599]","[-0.084000000000000005, 0.0080000000000000071, 1615]","[-0.087999999999999995, -0.0040000000000000036, 1631]","[-0.087999999999999995, -0.016000000000000014, 1647]","[-0.091999999999999998, -0.032000000000000028, 1665]","[-0.10000000000000001, -0.05600000000000005, 1682]","[-0.104, -0.072000000000000064, 1698]","[-0.108, -0.088000000000000078, 1715]","[-0.112, -0.10000000000000009, 1731]","[-0.11600000000000001, -0.12000000000000011, 1748]","[-0.12, -0.1359999999999999, 1765]","[-0.124, -0.15199999999999991, 1799]","[-0.124, -0.16799999999999993, 1814]","[-0.124, -0.17999999999999994, 1832]","[-0.124, -0.18799999999999994, 1847]","[-0.124, -0.19599999999999995, 1865]","[-0.124, -0.21599999999999997, 1881]","[-0.12, -0.22399999999999998, 1898]","[-0.11600000000000001, -0.23199999999999998, 1915]","[-0.112, -0.23999999999999999, 1931]","[-0.10000000000000001, -0.252, 1949]","[-0.096000000000000002, -0.26000000000000001, 1965]","[-0.087999999999999995, -0.26800000000000002, 1982]","[-0.080000000000000002, -0.27200000000000002, 1998]","[-0.059999999999999998, -0.27600000000000002, 2015]","[-0.048000000000000001, -0.27600000000000002, 2035]","[-0.032000000000000001, -0.27600000000000002, 2066]","[-0.012, -0.27600000000000002, 2098]","[0.012, -0.27600000000000002, 2116]","[0.02, -0.27600000000000002, 2148]","[0.043999999999999997, -0.27600000000000002, 2182]","[0.064000000000000001, -0.27200000000000002, 2215]","[0.080000000000000002, -0.26400000000000001, 2249]","[0.087999999999999995, -0.25600000000000001, 2282]","[0.096000000000000002, -0.248, 2300]","[0.104, -0.23599999999999999, 2332]","[0.112, -0.21999999999999997, 2372]","[0.124, -0.19999999999999996, 2398]","[0.124, -0.18799999999999994, 2432]","[0.128, -0.17599999999999993, 2465]","[0.128, -0.16399999999999992, 2498]","[0.128, -0.15199999999999991, 2532]","[0.124, -0.1399999999999999, 2565]","[0.112, -0.12799999999999989, 2598]","[0.104, -0.12000000000000011, 2632]","[0.091999999999999998, -0.1120000000000001, 2665]","[0.080000000000000002, -0.1080000000000001, 2699]","[0.068000000000000005, -0.10400000000000009, 2732]","[0.048000000000000001, -0.10400000000000009, 2766]","[0.040000000000000001, -0.10400000000000009, 2799]","[0.035999999999999997, -0.10400000000000009, 2832]","[0.028000000000000001, -0.10400000000000009, 2865]","[0.028000000000000001, -0.10400000000000009, 2899]","[0.028000000000000001, -0.10400000000000009, 2932]","[0.028000000000000001, -0.10400000000000009, 2966]","[0.028000000000000001, -0.10400000000000009, 3015]","[0.028000000000000001, -0.10400000000000009, 3049]","[0.028000000000000001, -0.10000000000000009, 3082]","[0.035999999999999997, -0.10000000000000009, 3117]","[0.051999999999999998, -0.10000000000000009, 3150]","[0.068000000000000005, -0.10000000000000009, 3182]","[0.084000000000000005, -0.10000000000000009, 3226]","[0.108, -0.088000000000000078, 3250]","[0.112, -0.084000000000000075, 3283]","[0.12, -0.064000000000000057, 3316]","[0.124, -0.048000000000000043, 3349]","[0.128, -0.020000000000000018, 3382]","[0.128, 0.0080000000000000071, 3415]","[0.128, 0.036000000000000032, 3449]","[0.12, 0.05600000000000005, 3482]","[0.112, 0.067999999999999949, 3516]","[0.087999999999999995, 0.071999999999999953, 3550]","[0.059999999999999998, 0.075999999999999956, 3582]","[0.048000000000000001, 0.075999999999999956, 3615]","[0.032000000000000001, 0.075999999999999956, 3649]","[0.016, 0.071999999999999953, 3683]","[0.016, 0.071999999999999953, 3718]","[0.016, 0.071999999999999953, 3749]","[0.012, 0.071999999999999953, 3783]","[0.012, 0.071999999999999953, 3816]","[0.012, 0.071999999999999953, 3850]","[0.012, 0.071999999999999953, 3882]"
"[-0.0080000000000000002, 0.17600000000000005, 4650]","[-0.0080000000000000002, 0.17600000000000005, 4699]","[-0.0080000000000000002, 0.18400000000000005, 4716]","[-0.0080000000000000002, 0.18400000000000005, 4733]","[-0.0080000000000000002, 0.18400000000000005, 4750]","[-0.0080000000000000002, 0.18400000000000005, 4767]","[-0.0080000000000000002, 0.18400000000000005, 4783]","[-0.0080000000000000002, 0.18799999999999994, 4799]","[-0.0080000000000000002, 0.18799999999999994, 4817]","[-0.0080000000000000002, 0.18799999999999994, 4834]","[-0.0080000000000000002, 0.18799999999999994, 4849]","[-0.0080000000000000002, 0.18799999999999994, 4867]","[-0.0080000000000000002, 0.18799999999999994, 4883]","[-0.0080000000000000002, 0.18799999999999994, 4900]","[-0.0080000000000000002, 0.18799999999999994, 4916]","[-0.0080000000000000002, 0.18799999999999994, 4933]","[-0.0080000000000000002, 0.19199999999999995, 4950]","[0.0080000000000000002, 0.19999999999999996, 4967]","[0.016, 0.20399999999999996, 4983]","[0.028000000000000001, 0.20799999999999996, 4999]","[0.040000000000000001, 0.20799999999999996, 5017]","[0.056000000000000001, 0.21599999999999997, 5033]","[0.064000000000000001, 0.21599999999999997, 5050]","[0.068000000000000005, 0.21599999999999997, 5069]","[0.080000000000000002, 0.21599999999999997, 5083]","[0.084000000000000005, 0.21599999999999997, 5100]","[0.104, 0.21599999999999997, 5117]","[0.11600000000000001, 0.21199999999999997, 5134]","[0.128, 0.21199999999999997, 5167]","[0.14399999999999999, 0.20399999999999996, 5184]","[0.156, 0.19999999999999996, 5200]","[0.16800000000000001, 0.19599999999999995, 5217]","[0.17999999999999999, 0.18799999999999994, 5250]","[0.188, 0.18000000000000005, 5267]","[0.19600000000000001, 0.16800000000000004, 5284]","[0.19600000000000001, 0.16400000000000003, 5301]","[0.20399999999999999, 0.14800000000000002, 5317]","[0.20799999999999999, 0.14000000000000001, 5334]","[0.21199999999999999, 0.128, 5350]","[0.22, 0.11599999999999999, 5366]","[0.22800000000000001, 0.091999999999999971, 5383]","[0.23200000000000001, 0.075999999999999956, 5406]","[0.23599999999999999, 0.052000000000000046, 5434]","[0.23999999999999999, 0.020000000000000018, 5450]","[0.23999999999999999, 0.012000000000000011, 5467]","[0.24399999999999999, 0.0, 5483]","[0.24399999999999999, -0.0080000000000000071, 5500]","[0.24399999999999999, -0.024000000000000021, 5517]","[0.24399999999999999, -0.036000000000000032, 5550]","[0.23999999999999999, -0.064000000000000057, 5583]","[0.23999999999999999, -0.080000000000000071, 5600]","[0.23999999999999999, -0.088000000000000078, 5617]","[0.23999999999999999, -0.096000000000000085, 5634]","[0.23999999999999999, -0.10000000000000009, 5650]","[0.23999999999999999, -0.10400000000000009, 5683]","[0.23999999999999999, -0.1080000000000001, 5717]","[0.23999999999999999, -0.12000000000000011, 5750]","[0.23999999999999999, -0.12400000000000011, 5784]","[0.24399999999999999, -0.1359999999999999, 5818]","[0.24399999999999999, -0.14399999999999991, 5850]","[0.24399999999999999, -0.15199999999999991, 5883]","[0.24399999999999999, -0.15999999999999992, 5922]","[0.24399999999999999, -0.16799999999999993, 5950]","[0.24399999999999999, -0.17599999999999993, 5984]","[0.24399999999999999, -0.18399999999999994, 6017]","[0.24399999999999999, -0.18799999999999994, 6050]","[0.24399999999999999, -0.19199999999999995, 6084]","[0.23999999999999999, -0.19999999999999996, 6117]","[0.23999999999999999, -0.20399999999999996, 6150]","[0.23599999999999999, -0.20399999999999996, 6183]","[0.23599999999999999, -0.20799999999999996, 6218]","[0.23200000000000001, -0.20799999999999996, 6251]","[0.22800000000000001, -0.21199999999999997, 6283]","[0.22800000000000001, -0.21199999999999997, 6317]","[0.22800000000000001, -0.21199999999999997, 6351]","[0.224, -0.21199999999999997, 6384]","[0.22, -0.21599999999999997, 6418]","[0.20399999999999999, -0.21999999999999997, 6450]","[0.188, -0.22399999999999998, 6484]","[0.184, -0.22799999999999998, 6517]","[0.16400000000000001, -0.22799999999999998, 6584]","[0.16, -0.22399999999999998, 6617]","[0.156, -0.21599999999999997, 6650]","[0.152, -0.20799999999999996, 6684]","[0.14799999999999999, -0.19599999999999995, 6718]","[0.14000000000000001, -0.18399999999999994, 6752]","[0.13600000000000001, -0.17599999999999993, 6784]","[0.128, -0.16799999999999993, 6817]","[0.124, -0.16399999999999992, 6851]","[0.12, -0.16399999999999992, 6884]","[0.112, -0.15999999999999992, 6919]","[0.104, -0.15999999999999992, 6950]","[0.104, -0.15999999999999992, 6984]","[0.10000000000000001, -0.15999999999999992, 7017]","[0.096000000000000002, -0.15999999999999992, 7051]","[0.096000000000000002, -0.15999999999999992, 7089]","[0.096000000000000002, -0.15999999999999992, 7117]","[0.096000000000000002, -0.15999999999999992, 7151]","[0.096000000000000002, -0.15999999999999992, 7184]","[0.096000000000000002, -0.15999999999999992, 7218]"
"[0.22, -0.17599999999999993, 7818]","[0.22800000000000001, -0.16799999999999993, 7884]","[0.23599999999999999, -0.16399999999999992, 7902]","[0.23599999999999999, -0.16399999999999992, 7918]","[0.23599999999999999, -0.16399999999999992, 7942]","[0.24399999999999999, -0.15999999999999992, 7968]","[0.24399999999999999, -0.15999999999999992, 7985]","[0.24399999999999999, -0.15999999999999992, 8001]","[0.24399999999999999, -0.15999999999999992, 8017]","[0.24399999999999999, -0.15999999999999992, 8034]","[0.24399999999999999, -0.15999999999999992, 8052]","[0.24399999999999999, -0.15999999999999992, 8068]","[0.24399999999999999, -0.16399999999999992, 8085]","[0.24399999999999999, -0.17599999999999993, 8102]","[0.24399999999999999, -0.18799999999999994, 8118]","[0.24399999999999999, -0.20399999999999996, 8135]","[0.24399999999999999, -0.22399999999999998, 8152]","[0.24399999999999999, -0.252, 8168]","[0.24399999999999999, -0.27200000000000002, 8184]","[0.24399999999999999, -0.28400000000000003, 8203]","[0.24399999999999999, -0.29600000000000004, 8218]","[0.24399999999999999, -0.31200000000000006, 8235]","[0.24399999999999999, -0.31600000000000006, 8251]","[0.24399999999999999, -0.31600000000000006, 8270]","[0.24399999999999999, -0.32000000000000006, 8285]","[0.24399999999999999, -0.32000000000000006, 8302]","[0.24399999999999999, -0.32000000000000006, 8318]","[0.24399999999999999, -0.32000000000000006, 8335]","[0.24399999999999999, -0.32000000000000006, 8351]","[0.248, -0.30000000000000004, 8368]"
