"[-0.10000000000000001, 0.30400000000000005, 1648]","[-0.096000000000000002, 0.30800000000000005, 1666]","[-0.091999999999999998, 0.31200000000000006, 1683]","[-0.087999999999999995, 0.31599999999999995, 1700]","[-0.087999999999999995, 0.31599999999999995, 1717]","[-0.087999999999999995, 0.31599999999999995, 1738]","[-0.087999999999999995, 0.31599999999999995, 1766]","[-0.087999999999999995, 0.31599999999999995, 1782]","[-0.087999999999999995, 0.31599999999999995, 1799]","[-0.087999999999999995, 0.31599999999999995, 1816]","[-0.087999999999999995, 0.31200000000000006, 1832]","[-0.087999999999999995, 0.29600000000000004, 1849]","[-0.087999999999999995, 0.26400000000000001, 1866]","[-0.091999999999999998, 0.20399999999999996, 1882]","[-0.096000000000000002, 0.15600000000000003, 1898]","[-0.10000000000000001, 0.11199999999999999, 1916]","[-0.104, 0.071999999999999953, 1932]","[-0.112, 0.032000000000000028, 1950]","[-0.11600000000000001, -0.036000000000000032, 1965]","[-0.124, -0.072000000000000064, 1982]","[-0.128, -0.10400000000000009, 1999]","[-0.128, -0.1319999999999999, 2016]","[-0.13600000000000001, -0.17599999999999993, 2032]","[-0.13600000000000001, -0.19999999999999996, 2049]","[-0.14000000000000001, -0.21999999999999997, 2065]","[-0.14000000000000001, -0.22799999999999998, 2083]","[-0.14000000000000001, -0.22799999999999998, 2099]","[-0.14000000000000001, -0.22799999999999998, 2116]","[-0.14000000000000001, -0.22799999999999998, 2133]","[-0.14000000000000001, -0.22799999999999998, 2149]","[-0.14000000000000001, -0.23199999999999998, 2166]","[-0.14000000000000001, -0.23999999999999999, 2182]","[-0.14000000000000001, -0.248, 2200]","[-0.14000000000000001, -0.252, 2216]","[-0.14000000000000001, -0.27200000000000002, 2232]","[-0.14000000000000001, -0.28400000000000003, 2257]","[-0.13600000000000001, -0.29200000000000004, 2283]","[-0.13600000000000001, -0.29200000000000004, 2300]","[-0.13600000000000001, -0.29200000000000004, 2316]","[-0.13600000000000001, -0.29200000000000004, 2332]","[-0.13600000000000001, -0.29200000000000004, 2350]","[-0.13600000000000001, -0.28800000000000003, 2366]"
"[0.075999999999999998, 0.063999999999999946, 2982]","[0.080000000000000002, 0.063999999999999946, 3016]","[0.080000000000000002, 0.063999999999999946, 3032]","[0.080000000000000002, 0.063999999999999946, 3049]","[0.080000000000000002, 0.063999999999999946, 3065]","[0.080000000000000002, 0.063999999999999946, 3083]","[0.080000000000000002, 0.060000000000000053, 3099]","[0.071999999999999995, 0.05600000000000005, 3116]","[0.056000000000000001, 0.044000000000000039, 3133]","[0.043999999999999997, 0.036000000000000032, 3150]","[0.035999999999999997, 0.028000000000000025, 3166]","[0.024, 0.020000000000000018, 3183]","[0.012, 0.012000000000000011, 3199]","[0.0, 0.0, 3216]","[-0.016, -0.016000000000000014, 3233]","[-0.02, -0.024000000000000021, 3249]","[-0.028000000000000001, -0.024000000000000021, 3267]","[-0.035999999999999997, -0.032000000000000028, 3283]","[-0.040000000000000001, -0.032000000000000028, 3300]","[-0.043999999999999997, -0.036000000000000032, 3315]","[-0.048000000000000001, -0.040000000000000036, 3333]","[-0.051999999999999998, -0.040000000000000036, 3350]","[-0.056000000000000001, -0.044000000000000039, 3365]","[-0.056000000000000001, -0.044000000000000039, 3383]","[-0.059999999999999998, -0.048000000000000043, 3399]","[-0.064000000000000001, -0.048000000000000043, 3416]","[-0.068000000000000005, -0.052000000000000046, 3439]","[-0.075999999999999998, -0.05600000000000005, 3466]","[-0.087999999999999995, -0.064000000000000057, 3483]","[-0.091999999999999998, -0.06800000000000006, 3499]","[-0.096000000000000002, -0.06800000000000006, 3516]","[-0.096000000000000002, -0.06800000000000006, 3534]","[-0.096000000000000002, -0.06800000000000006, 3550]","[-0.096000000000000002, -0.072000000000000064, 3566]","[-0.10000000000000001, -0.072000000000000064, 3583]","[-0.10000000000000001, -0.072000000000000064, 3599]","[-0.10000000000000001, -0.072000000000000064, 3618]","[-0.10000000000000001, -0.072000000000000064, 3633]","[-0.10000000000000001, -0.072000000000000064, 3650]","[-0.10000000000000001, -0.072000000000000064, 3666]","[-0.10000000000000001, -0.072000000000000064, 3683]","[-0.10000000000000001, -0.072000000000000064, 3700]","[-0.10000000000000001, -0.072000000000000064, 3717]","[-0.096000000000000002, -0.080000000000000071, 3733]","[-0.075999999999999998, -0.10000000000000009, 3774]","[-0.016, -0.15599999999999992, 3800]","[0.028000000000000001, -0.20399999999999996, 3834]","[0.068000000000000005, -0.25600000000000001, 3867]","[0.10000000000000001, -0.28000000000000003, 3900]","[0.104, -0.28000000000000003, 3917]","[0.104, -0.28000000000000003, 3934]","[0.104, -0.28000000000000003, 3950]","[0.104, -0.28000000000000003, 3967]","[0.104, -0.28000000000000003, 3984]","[0.108, -0.27600000000000002, 4001]"
