"[-0.308, 0.13600000000000001, 3350]","[-0.308, 0.13200000000000001, 3367]","[-0.308, 0.13200000000000001, 3383]","[-0.308, 0.13200000000000001, 3400]","[-0.308, 0.13200000000000001, 3417]","[-0.308, 0.13200000000000001, 3433]","[-0.308, 0.13200000000000001, 3450]","[-0.308, 0.13200000000000001, 3467]","[-0.308, 0.13200000000000001, 3483]","[-0.308, 0.13200000000000001, 3500]","[-0.308, 0.13200000000000001, 3517]","[-0.308, 0.13200000000000001, 3534]","[-0.308, 0.13200000000000001, 3550]","[-0.308, 0.13200000000000001, 3567]","[-0.308, 0.13200000000000001, 3584]","[-0.308, 0.13200000000000001, 3601]","[-0.308, 0.13200000000000001, 3617]","[-0.308, 0.128, 3634]","[-0.308, 0.128, 3650]","[-0.312, 0.128, 3666]","[-0.316, 0.13200000000000001, 3684]","[-0.32800000000000001, 0.14000000000000001, 3700]","[-0.33200000000000002, 0.14000000000000001, 3717]","[-0.34399999999999997, 0.14400000000000002, 3733]","[-0.34799999999999998, 0.14800000000000002, 3750]","[-0.34799999999999998, 0.15200000000000002, 3767]","[-0.34799999999999998, 0.15600000000000003, 3784]","[-0.35199999999999998, 0.16000000000000003, 3801]","[-0.35599999999999998, 0.16400000000000003, 3816]","[-0.35599999999999998, 0.16800000000000004, 3834]","[-0.35999999999999999, 0.17200000000000004, 3851]","[-0.35999999999999999, 0.17600000000000005, 3867]","[-0.35999999999999999, 0.18000000000000005, 3884]","[-0.35999999999999999, 0.18400000000000005, 3900]","[-0.35999999999999999, 0.19199999999999995, 3917]","[-0.35999999999999999, 0.19599999999999995, 3933]","[-0.35999999999999999, 0.20399999999999996, 3950]","[-0.35999999999999999, 0.20799999999999996, 3967]","[-0.35999999999999999, 0.21199999999999997, 3983]","[-0.35999999999999999, 0.21599999999999997, 4001]","[-0.35599999999999998, 0.22399999999999998, 4017]","[-0.35199999999999998, 0.22799999999999998, 4051]","[-0.34399999999999997, 0.23599999999999999, 4084]","[-0.33600000000000002, 0.23999999999999999, 4117]","[-0.32800000000000001, 0.248, 4150]","[-0.32400000000000001, 0.252, 4183]","[-0.312, 0.26000000000000001, 4217]","[-0.30399999999999999, 0.26400000000000001, 4250]","[-0.29599999999999999, 0.27200000000000002, 4284]","[-0.28799999999999998, 0.27600000000000002, 4317]","[-0.27600000000000002, 0.28000000000000003, 4351]","[-0.26000000000000001, 0.28400000000000003, 4385]","[-0.252, 0.28400000000000003, 4418]","[-0.24399999999999999, 0.28400000000000003, 4451]","[-0.22800000000000001, 0.28400000000000003, 4485]","[-0.22, 0.28000000000000003, 4517]","[-0.21199999999999999, 0.27600000000000002, 4551]","[-0.20799999999999999, 0.27200000000000002, 4585]","[-0.20399999999999999, 0.26800000000000002, 4602]","[-0.20000000000000001, 0.26800000000000002, 4634]","[-0.192, 0.26400000000000001, 4668]","[-0.184, 0.252, 4702]","[-0.17599999999999999, 0.24399999999999999, 4734]","[-0.17199999999999999, 0.23599999999999999, 4768]","[-0.16800000000000001, 0.22799999999999998, 4801]","[-0.16400000000000001, 0.21999999999999997, 4834]","[-0.16400000000000001, 0.21199999999999997, 4868]","[-0.16, 0.20399999999999996, 4900]","[-0.16, 0.19199999999999995, 4934]","[-0.16, 0.18400000000000005, 4968]","[-0.16, 0.17600000000000005, 5001]","[-0.16, 0.17200000000000004, 5035]","[-0.16, 0.17200000000000004, 5068]","[-0.16, 0.17200000000000004, 5101]","[-0.16, 0.17200000000000004, 5135]","[-0.16, 0.17200000000000004, 5168]","[-0.16, 0.17600000000000005, 5201]","[-0.16, 0.19199999999999995, 5234]","[-0.16, 0.21599999999999997, 5267]","[-0.16, 0.23199999999999998, 5301]","[-0.156, 0.25600000000000001, 5351]","[-0.152, 0.27200000000000002, 5384]","[-0.14799999999999999, 0.28000000000000003, 5418]","[-0.13600000000000001, 0.29200000000000004, 5451]","[-0.128, 0.30000000000000004, 5485]","[-0.112, 0.31599999999999995, 5518]","[-0.104, 0.31999999999999995, 5552]","[-0.084000000000000005, 0.32799999999999996, 5585]","[-0.064000000000000001, 0.33599999999999997, 5618]","[-0.048000000000000001, 0.33999999999999997, 5652]","[-0.028000000000000001, 0.34399999999999997, 5685]","[-0.012, 0.34399999999999997, 5718]","[0.0040000000000000001, 0.34399999999999997, 5751]","[0.016, 0.34399999999999997, 5784]","[0.028000000000000001, 0.33599999999999997, 5817]","[0.040000000000000001, 0.33199999999999996, 5852]","[0.056000000000000001, 0.32399999999999995, 5885]","[0.064000000000000001, 0.31599999999999995, 5918]","[0.068000000000000005, 0.30400000000000005, 5952]","[0.071999999999999995, 0.28800000000000003, 5985]","[0.071999999999999995, 0.26800000000000002, 6018]","[0.071999999999999995, 0.248, 6052]","[0.068000000000000005, 0.23199999999999998, 6085]","[0.059999999999999998, 0.21199999999999997, 6118]","[0.056000000000000001, 0.19999999999999996, 6151]","[0.048000000000000001, 0.18000000000000005, 6185]","[0.040000000000000001, 0.16400000000000003, 6218]","[0.028000000000000001, 0.14400000000000002, 6251]","[0.02, 0.128, 6285]","[0.0040000000000000001, 0.10799999999999998, 6319]","[-0.0080000000000000002, 0.087999999999999967, 6351]","[-0.02, 0.071999999999999953, 6385]","[-0.035999999999999997, 0.05600000000000005, 6418]","[-0.051999999999999998, 0.040000000000000036, 6452]","[-0.068000000000000005, 0.024000000000000021, 6485]","[-0.084000000000000005, 0.0040000000000000036, 6518]","[-0.104, -0.016000000000000014, 6551]","[-0.12, -0.032000000000000028, 6585]","[-0.13600000000000001, -0.048000000000000043, 6619]","[-0.14799999999999999, -0.060000000000000053, 6652]","[-0.16, -0.080000000000000071, 6685]","[-0.17199999999999999, -0.10000000000000009, 6719]","[-0.17999999999999999, -0.1120000000000001, 6752]","[-0.188, -0.1319999999999999, 6785]","[-0.192, -0.14399999999999991, 6818]","[-0.19600000000000001, -0.15999999999999992, 6851]","[-0.20000000000000001, -0.17199999999999993, 6885]","[-0.20000000000000001, -0.18799999999999994, 6918]","[-0.20000000000000001, -0.19599999999999995, 6952]","[-0.20000000000000001, -0.21999999999999997, 6985]","[-0.192, -0.23599999999999999, 7019]","[-0.184, -0.24399999999999999, 7052]","[-0.16800000000000001, -0.26000000000000001, 7085]","[-0.14799999999999999, -0.26800000000000002, 7119]","[-0.12, -0.27600000000000002, 7152]","[-0.096000000000000002, -0.28400000000000003, 7185]","[-0.075999999999999998, -0.29200000000000004, 7218]","[-0.043999999999999997, -0.30000000000000004, 7252]","[-0.0080000000000000002, -0.30400000000000005, 7285]","[0.02, -0.30800000000000005, 7319]","[0.048000000000000001, -0.30800000000000005, 7352]","[0.084000000000000005, -0.31200000000000006, 7386]","[0.108, -0.31200000000000006, 7419]","[0.12, -0.31200000000000006, 7453]","[0.13200000000000001, -0.31200000000000006, 7486]","[0.14799999999999999, -0.31200000000000006, 7518]","[0.16, -0.30800000000000005, 7553]","[0.17599999999999999, -0.30000000000000004, 7586]","[0.192, -0.29200000000000004, 7619]","[0.19600000000000001, -0.28400000000000003, 7652]","[0.20799999999999999, -0.27200000000000002, 7685]","[0.216, -0.252, 7719]","[0.22, -0.23599999999999999, 7752]","[0.224, -0.21199999999999997, 7785]","[0.224, -0.19199999999999995, 7819]","[0.224, -0.16399999999999992, 7853]","[0.224, -0.1359999999999999, 7885]","[0.224, -0.1120000000000001, 7919]","[0.224, -0.088000000000000078, 7953]","[0.22, -0.05600000000000005, 7985]","[0.216, -0.028000000000000025, 8018]","[0.20399999999999999, 0.028000000000000025, 8085]","[0.20399999999999999, 0.044000000000000039, 8119]","[0.20399999999999999, 0.083999999999999964, 8152]","[0.20399999999999999, 0.10799999999999998, 8186]","[0.20399999999999999, 0.13200000000000001, 8220]","[0.20399999999999999, 0.16400000000000003, 8253]","[0.20399999999999999, 0.18400000000000005, 8285]","[0.20799999999999999, 0.21199999999999997, 8319]","[0.21199999999999999, 0.23199999999999998, 8353]","[0.216, 0.248, 8386]","[0.216, 0.252, 8420]","[0.216, 0.252, 8452]"
"[0.23599999999999999, -0.12000000000000011, 9353]","[0.23599999999999999, -0.1319999999999999, 9403]","[0.23599999999999999, -0.1319999999999999, 9420]","[0.23599999999999999, -0.1359999999999999, 9436]","[0.23599999999999999, -0.1399999999999999, 9453]","[0.23999999999999999, -0.14399999999999991, 9470]","[0.23999999999999999, -0.14799999999999991, 9487]","[0.23999999999999999, -0.15599999999999992, 9503]","[0.23999999999999999, -0.15999999999999992, 9520]","[0.23999999999999999, -0.17199999999999993, 9536]","[0.23999999999999999, -0.17999999999999994, 9553]","[0.23999999999999999, -0.18799999999999994, 9570]","[0.23999999999999999, -0.19599999999999995, 9587]","[0.23999999999999999, -0.19999999999999996, 9603]","[0.23999999999999999, -0.21599999999999997, 9620]","[0.23999999999999999, -0.22399999999999998, 9637]","[0.23999999999999999, -0.23199999999999998, 9653]","[0.24399999999999999, -0.23999999999999999, 9670]","[0.24399999999999999, -0.252, 9686]","[0.248, -0.25600000000000001, 9703]","[0.248, -0.26000000000000001, 9720]","[0.248, -0.26400000000000001, 9737]","[0.248, -0.26800000000000002, 9753]","[0.248, -0.27600000000000002, 9770]","[0.252, -0.28000000000000003, 9786]","[0.252, -0.28000000000000003, 9803]","[0.252, -0.28400000000000003, 9820]","[0.252, -0.28800000000000003, 9837]","[0.252, -0.29200000000000004, 9853]","[0.25600000000000001, -0.29200000000000004, 9870]","[0.25600000000000001, -0.29600000000000004, 9886]","[0.25600000000000001, -0.29600000000000004, 9903]","[0.25600000000000001, -0.30000000000000004, 9920]","[0.25600000000000001, -0.30000000000000004, 9953]","[0.26000000000000001, -0.30400000000000005, 9970]","[0.26000000000000001, -0.30400000000000005, 9986]","[0.26000000000000001, -0.30400000000000005, 10004]","[0.26000000000000001, -0.30400000000000005, 10020]","[0.26000000000000001, -0.30400000000000005, 10037]"
