"[-0.17999999999999999, -0.29600000000000004, 6152]","[-0.17999999999999999, -0.29600000000000004, 6170]","[-0.17199999999999999, -0.30000000000000004, 6186]","[-0.16, -0.29200000000000004, 6203]","[-0.14399999999999999, -0.28400000000000003, 6219]","[-0.13600000000000001, -0.28400000000000003, 6239]","[-0.10000000000000001, -0.27600000000000002, 6270]","[-0.059999999999999998, -0.27200000000000002, 6286]","[-0.024, -0.27200000000000002, 6302]","[0.0040000000000000001, -0.27200000000000002, 6319]","[0.028000000000000001, -0.27200000000000002, 6336]","[0.051999999999999998, -0.27200000000000002, 6353]","[0.084000000000000005, -0.27600000000000002, 6369]","[0.10000000000000001, -0.28000000000000003, 6386]","[0.12, -0.28400000000000003, 6403]","[0.14799999999999999, -0.28800000000000003, 6419]","[0.16800000000000001, -0.28800000000000003, 6436]","[0.184, -0.29200000000000004, 6453]","[0.19600000000000001, -0.29200000000000004, 6469]","[0.216, -0.29600000000000004, 6503]","[0.248, -0.29600000000000004, 6537]","[0.26400000000000001, -0.29200000000000004, 6570]","[0.27200000000000002, -0.28800000000000003, 6604]","[0.27200000000000002, -0.28800000000000003, 6636]","[0.27200000000000002, -0.28800000000000003, 6670]","[0.27200000000000002, -0.28800000000000003, 6703]","[0.27200000000000002, -0.28800000000000003, 6738]","[0.27200000000000002, -0.28800000000000003, 6770]","[0.27200000000000002, -0.28800000000000003, 6804]","[0.27200000000000002, -0.28800000000000003, 6836]","[0.27200000000000002, -0.28800000000000003, 6871]","[0.27200000000000002, -0.28800000000000003, 6903]","[0.27200000000000002, -0.28800000000000003, 6920]","[0.27200000000000002, -0.28800000000000003, 6937]","[0.27200000000000002, -0.28800000000000003, 6954]","[0.27200000000000002, -0.28000000000000003, 6987]","[0.27200000000000002, -0.26400000000000001, 7020]","[0.27600000000000002, -0.23599999999999999, 7054]","[0.27600000000000002, -0.18799999999999994, 7088]","[0.27200000000000002, -0.15199999999999991, 7121]","[0.26800000000000002, -0.1319999999999999, 7154]","[0.26400000000000001, -0.10000000000000009, 7188]","[0.248, -0.05600000000000005, 7220]","[0.24399999999999999, -0.028000000000000025, 7254]","[0.23999999999999999, 0.0080000000000000071, 7287]","[0.22800000000000001, 0.036000000000000032, 7321]","[0.20000000000000001, 0.063999999999999946, 7354]","[0.17599999999999999, 0.083999999999999964, 7387]","[0.14000000000000001, 0.099999999999999978, 7421]","[0.108, 0.10399999999999998, 7453]","[0.084000000000000005, 0.10399999999999998, 7488]","[0.043999999999999997, 0.099999999999999978, 7520]","[0.012, 0.099999999999999978, 7555]","[-0.032000000000000001, 0.095999999999999974, 7588]","[-0.051999999999999998, 0.087999999999999967, 7621]","[-0.084000000000000005, 0.071999999999999953, 7655]","[-0.112, 0.052000000000000046, 7688]","[-0.14399999999999999, 0.020000000000000018, 7721]","[-0.16, 0.0, 7754]","[-0.188, -0.032000000000000028, 7787]","[-0.20799999999999999, -0.072000000000000064, 7821]","[-0.22, -0.10000000000000009, 7855]","[-0.224, -0.1160000000000001, 7888]","[-0.22800000000000001, -0.14399999999999991, 7922]","[-0.22800000000000001, -0.19599999999999995, 7954]","[-0.22800000000000001, -0.23199999999999998, 7988]","[-0.216, -0.25600000000000001, 8021]","[-0.20399999999999999, -0.27600000000000002, 8054]","[-0.188, -0.30000000000000004, 8088]","[-0.17599999999999999, -0.31600000000000006, 8121]","[-0.17199999999999999, -0.32400000000000007, 8154]","[-0.17199999999999999, -0.32400000000000007, 8188]","[-0.17199999999999999, -0.32400000000000007, 8221]","[-0.17199999999999999, -0.32400000000000007, 8254]","[-0.17199999999999999, -0.32400000000000007, 8288]","[-0.17199999999999999, -0.32400000000000007, 8322]","[-0.17199999999999999, -0.32400000000000007, 8355]","[-0.17199999999999999, -0.32400000000000007, 8388]","[-0.17199999999999999, -0.32400000000000007, 8422]","[-0.17199999999999999, -0.32400000000000007, 8455]","[-0.17199999999999999, -0.32400000000000007, 8505]","[-0.17199999999999999, -0.32400000000000007, 8539]","[-0.17199999999999999, -0.32400000000000007, 8571]","[-0.17199999999999999, -0.32400000000000007, 8606]","[-0.17199999999999999, -0.32400000000000007, 8638]","[-0.17199999999999999, -0.32400000000000007, 8671]","[-0.17199999999999999, -0.32400000000000007, 8705]","[-0.17199999999999999, -0.32400000000000007, 8740]","[-0.17199999999999999, -0.32400000000000007, 8772]","[-0.17199999999999999, -0.32400000000000007, 8805]","[-0.17199999999999999, -0.32400000000000007, 8839]","[-0.17199999999999999, -0.32000000000000006, 8872]","[-0.17199999999999999, -0.32000000000000006, 8905]","[-0.17199999999999999, -0.32000000000000006, 8938]","[-0.17199999999999999, -0.32000000000000006, 8973]","[-0.17199999999999999, -0.32000000000000006, 9005]","[-0.17199999999999999, -0.32000000000000006, 9039]","[-0.17199999999999999, -0.32000000000000006, 9072]","[-0.17199999999999999, -0.32000000000000006, 9105]","[-0.17199999999999999, -0.32000000000000006, 9139]","[-0.17199999999999999, -0.32000000000000006, 9172]","[-0.17199999999999999, -0.31600000000000006, 9205]"
"[-0.16400000000000001, -0.27200000000000002, 10807]","[-0.16400000000000001, -0.27600000000000002, 10857]","[-0.16400000000000001, -0.27600000000000002, 10873]","[-0.16400000000000001, -0.27600000000000002, 10890]","[-0.16400000000000001, -0.27600000000000002, 10907]","[-0.16400000000000001, -0.27600000000000002, 10924]","[-0.16400000000000001, -0.27600000000000002, 10939]","[-0.16400000000000001, -0.27600000000000002, 10956]","[-0.16400000000000001, -0.27600000000000002, 10973]","[-0.16400000000000001, -0.27600000000000002, 10990]","[-0.16400000000000001, -0.27600000000000002, 11006]","[-0.16400000000000001, -0.27600000000000002, 11023]","[-0.16400000000000001, -0.27600000000000002, 11040]","[-0.16400000000000001, -0.27600000000000002, 11057]","[-0.16400000000000001, -0.27600000000000002, 11073]","[-0.16400000000000001, -0.27600000000000002, 11090]","[-0.16400000000000001, -0.27600000000000002, 11106]","[-0.16400000000000001, -0.27600000000000002, 11124]","[-0.16400000000000001, -0.27600000000000002, 11156]","[-0.16400000000000001, -0.27600000000000002, 11173]","[-0.16400000000000001, -0.27600000000000002, 11189]","[-0.16400000000000001, -0.27600000000000002, 11206]","[-0.16400000000000001, -0.27600000000000002, 11225]","[-0.16400000000000001, -0.27600000000000002, 11239]","[-0.16800000000000001, -0.27600000000000002, 11257]","[-0.16800000000000001, -0.27600000000000002, 11273]","[-0.16800000000000001, -0.27600000000000002, 11290]","[-0.16800000000000001, -0.27600000000000002, 11306]","[-0.16800000000000001, -0.27600000000000002, 11340]","[-0.16800000000000001, -0.26800000000000002, 11373]","[-0.16800000000000001, -0.26400000000000001, 11407]","[-0.16800000000000001, -0.26000000000000001, 11440]","[-0.16800000000000001, -0.25600000000000001, 11457]","[-0.16800000000000001, -0.248, 11473]","[-0.16800000000000001, -0.248, 11490]","[-0.16800000000000001, -0.23999999999999999, 11506]","[-0.16800000000000001, -0.23199999999999998, 11540]","[-0.16800000000000001, -0.22399999999999998, 11574]","[-0.16, -0.20799999999999996, 11608]","[-0.152, -0.19199999999999995, 11641]","[-0.14000000000000001, -0.17199999999999993, 11674]","[-0.13200000000000001, -0.16399999999999992, 11707]","[-0.124, -0.15599999999999992, 11740]","[-0.108, -0.1359999999999999, 11774]","[-0.091999999999999998, -0.12400000000000011, 11807]","[-0.075999999999999998, -0.1160000000000001, 11840]","[-0.068000000000000005, -0.1080000000000001, 11874]","[-0.051999999999999998, -0.096000000000000085, 11907]","[-0.035999999999999997, -0.088000000000000078, 11941]","[-0.02, -0.072000000000000064, 11974]","[-0.0040000000000000001, -0.05600000000000005, 12007]","[0.0080000000000000002, -0.044000000000000039, 12041]","[0.02, -0.032000000000000028, 12074]","[0.032000000000000001, -0.016000000000000014, 12107]","[0.040000000000000001, -0.0080000000000000071, 12141]","[0.051999999999999998, 0.0040000000000000036, 12174]","[0.064000000000000001, 0.024000000000000021, 12208]","[0.071999999999999995, 0.036000000000000032, 12241]","[0.071999999999999995, 0.044000000000000039, 12274]","[0.068000000000000005, 0.060000000000000053, 12308]","[0.056000000000000001, 0.07999999999999996, 12341]","[0.040000000000000001, 0.091999999999999971, 12374]","[0.032000000000000001, 0.091999999999999971, 12407]","[0.028000000000000001, 0.091999999999999971, 12441]","[0.024, 0.099999999999999978, 12475]"
