"[0.17199999999999999, 0.14400000000000002, 1450]","[0.17199999999999999, 0.14400000000000002, 1466]","[0.17199999999999999, 0.14400000000000002, 1484]","[0.17199999999999999, 0.14400000000000002, 1500]","[0.17199999999999999, 0.14400000000000002, 1517]","[0.17199999999999999, 0.14400000000000002, 1533]","[0.17199999999999999, 0.14400000000000002, 1550]","[0.17199999999999999, 0.14400000000000002, 1567]","[0.16400000000000001, 0.14800000000000002, 1583]","[0.156, 0.14800000000000002, 1600]","[0.152, 0.14800000000000002, 1616]","[0.14799999999999999, 0.14800000000000002, 1633]","[0.14000000000000001, 0.14400000000000002, 1650]","[0.13600000000000001, 0.14000000000000001, 1667]","[0.124, 0.128, 1683]","[0.124, 0.124, 1700]","[0.12, 0.11599999999999999, 1717]","[0.12, 0.11199999999999999, 1733]","[0.12, 0.099999999999999978, 1758]","[0.124, 0.07999999999999996, 1772]","[0.128, 0.071999999999999953, 1784]","[0.13600000000000001, 0.067999999999999949, 1800]","[0.14799999999999999, 0.060000000000000053, 1817]","[0.16800000000000001, 0.05600000000000005, 1834]","[0.17999999999999999, 0.05600000000000005, 1851]","[0.19600000000000001, 0.05600000000000005, 1867]","[0.224, 0.071999999999999953, 1884]","[0.23599999999999999, 0.087999999999999967, 1900]","[0.248, 0.099999999999999978, 1917]","[0.252, 0.10399999999999998, 1934]","[0.252, 0.10799999999999998, 1950]","[0.252, 0.11599999999999999, 1967]","[0.252, 0.128, 1984]","[0.23999999999999999, 0.14000000000000001, 2001]","[0.22800000000000001, 0.14800000000000002, 2017]","[0.224, 0.15200000000000002, 2033]","[0.216, 0.15200000000000002, 2050]","[0.21199999999999999, 0.15200000000000002, 2068]","[0.20799999999999999, 0.15600000000000003, 2083]","[0.20799999999999999, 0.15600000000000003, 2100]","[0.20399999999999999, 0.15600000000000003, 2116]","[0.20000000000000001, 0.15600000000000003, 2134]","[0.192, 0.15600000000000003, 2150]","[0.188, 0.15600000000000003, 2167]","[0.184, 0.15600000000000003, 2184]","[0.17999999999999999, 0.15600000000000003, 2200]","[0.17599999999999999, 0.15600000000000003, 2217]","[0.16800000000000001, 0.15600000000000003, 2234]","[0.156, 0.15600000000000003, 2250]","[0.152, 0.15200000000000002, 2267]","[0.152, 0.15200000000000002, 2291]","[0.152, 0.15200000000000002, 2318]","[0.14799999999999999, 0.14800000000000002, 2344]","[0.14799999999999999, 0.14800000000000002, 2368]","[0.14799999999999999, 0.14800000000000002, 2397]","[0.14000000000000001, 0.14800000000000002, 2417]","[0.13600000000000001, 0.14400000000000002, 2438]","[0.13600000000000001, 0.14400000000000002, 2464]","[0.13600000000000001, 0.14400000000000002, 2484]","[0.13600000000000001, 0.14400000000000002, 2504]","[0.13600000000000001, 0.14400000000000002, 2532]","[0.13600000000000001, 0.14400000000000002, 2558]","[0.13600000000000001, 0.14400000000000002, 2585]","[0.13600000000000001, 0.14400000000000002, 2618]","[0.13600000000000001, 0.14400000000000002, 2650]","[0.13600000000000001, 0.14400000000000002, 2685]","[0.13600000000000001, 0.14400000000000002, 2718]","[0.13600000000000001, 0.14800000000000002, 2745]","[0.13600000000000001, 0.14800000000000002, 2768]","[0.13600000000000001, 0.15200000000000002, 2798]","[0.13600000000000001, 0.15200000000000002, 2824]","[0.13200000000000001, 0.15600000000000003, 2851]","[0.128, 0.16400000000000003, 2877]","[0.124, 0.16800000000000004, 2901]","[0.11600000000000001, 0.17200000000000004, 2931]","[0.104, 0.17600000000000005, 2958]","[0.091999999999999998, 0.18400000000000005, 2984]","[0.087999999999999995, 0.19199999999999995, 3010]","[0.080000000000000002, 0.19599999999999995, 3034]","[0.068000000000000005, 0.19999999999999996, 3064]","[0.043999999999999997, 0.20399999999999996, 3118]","[0.032000000000000001, 0.20799999999999996, 3144]","[0.012, 0.21199999999999997, 3168]","[0.0, 0.21199999999999997, 3197]","[-0.028000000000000001, 0.21199999999999997, 3224]","[-0.048000000000000001, 0.21199999999999997, 3251]","[-0.064000000000000001, 0.20799999999999996, 3278]","[-0.084000000000000005, 0.20399999999999996, 3302]","[-0.096000000000000002, 0.19599999999999995, 3331]","[-0.12, 0.18400000000000005, 3357]","[-0.13600000000000001, 0.17600000000000005, 3384]","[-0.14799999999999999, 0.16400000000000003, 3411]","[-0.152, 0.15200000000000002, 3435]","[-0.16, 0.13600000000000001, 3464]","[-0.16400000000000001, 0.124, 3485]","[-0.16800000000000001, 0.10799999999999998, 3518]","[-0.17599999999999999, 0.071999999999999953, 3544]","[-0.17599999999999999, 0.052000000000000046, 3569]","[-0.17599999999999999, 0.032000000000000028, 3598]","[-0.16800000000000001, 0.016000000000000014, 3624]","[-0.152, 0.0040000000000000036, 3651]","[-0.13600000000000001, -0.0080000000000000071, 3677]","[-0.11600000000000001, -0.016000000000000014, 3701]","[-0.10000000000000001, -0.020000000000000018, 3730]","[-0.075999999999999998, -0.028000000000000025, 3752]","[-0.064000000000000001, -0.032000000000000028, 3784]","[-0.059999999999999998, -0.036000000000000032, 3811]","[-0.059999999999999998, -0.036000000000000032, 3835]","[-0.059999999999999998, -0.036000000000000032, 3864]","[-0.059999999999999998, -0.036000000000000032, 3886]","[-0.059999999999999998, -0.036000000000000032, 3917]","[-0.059999999999999998, -0.036000000000000032, 3943]","[-0.059999999999999998, -0.036000000000000032, 3969]","[-0.059999999999999998, -0.036000000000000032, 4005]","[-0.059999999999999998, -0.040000000000000036, 4035]","[-0.051999999999999998, -0.040000000000000036, 4063]","[-0.051999999999999998, -0.040000000000000036, 4085]","[-0.051999999999999998, -0.040000000000000036, 4118]","[-0.051999999999999998, -0.040000000000000036, 4144]","[-0.051999999999999998, -0.040000000000000036, 4169]","[-0.051999999999999998, -0.040000000000000036, 4197]","[-0.051999999999999998, -0.040000000000000036, 4224]","[-0.051999999999999998, -0.040000000000000036, 4250]","[-0.051999999999999998, -0.040000000000000036, 4277]","[-0.051999999999999998, -0.040000000000000036, 4302]","[-0.051999999999999998, -0.040000000000000036, 4330]","[-0.051999999999999998, -0.040000000000000036, 4352]","[-0.051999999999999998, -0.040000000000000036, 4384]","[-0.051999999999999998, -0.040000000000000036, 4410]","[-0.051999999999999998, -0.040000000000000036, 4435]"
"[0.0, 0.016000000000000014, 5010]","[0.0040000000000000001, 0.016000000000000014, 5051]","[0.0040000000000000001, 0.016000000000000014, 5063]","[0.0040000000000000001, 0.016000000000000014, 5076]","[0.0040000000000000001, 0.016000000000000014, 5090]","[0.0040000000000000001, 0.016000000000000014, 5103]","[0.0040000000000000001, 0.016000000000000014, 5119]","[0.0040000000000000001, 0.016000000000000014, 5135]","[0.0040000000000000001, 0.016000000000000014, 5153]","[0.0040000000000000001, 0.016000000000000014, 5170]","[0.0040000000000000001, 0.016000000000000014, 5186]","[0.0040000000000000001, 0.016000000000000014, 5202]","[0.0, 0.016000000000000014, 5219]","[-0.0080000000000000002, 0.0080000000000000071, 5236]","[-0.016, 0.0040000000000000036, 5253]","[-0.024, -0.0040000000000000036, 5269]","[-0.028000000000000001, -0.0080000000000000071, 5286]","[-0.032000000000000001, -0.016000000000000014, 5303]","[-0.035999999999999997, -0.020000000000000018, 5320]","[-0.040000000000000001, -0.024000000000000021, 5336]","[-0.043999999999999997, -0.032000000000000028, 5352]","[-0.051999999999999998, -0.036000000000000032, 5370]","[-0.059999999999999998, -0.048000000000000043, 5387]","[-0.068000000000000005, -0.060000000000000053, 5403]","[-0.071999999999999995, -0.06800000000000006, 5419]","[-0.075999999999999998, -0.076000000000000068, 5437]","[-0.075999999999999998, -0.084000000000000075, 5453]","[-0.075999999999999998, -0.092000000000000082, 5470]","[-0.075999999999999998, -0.10000000000000009, 5486]","[-0.080000000000000002, -0.1080000000000001, 5503]","[-0.080000000000000002, -0.12000000000000011, 5520]","[-0.080000000000000002, -0.12400000000000011, 5536]","[-0.080000000000000002, -0.1319999999999999, 5553]","[-0.080000000000000002, -0.1399999999999999, 5569]","[-0.080000000000000002, -0.14399999999999991, 5586]","[-0.080000000000000002, -0.15199999999999991, 5603]","[-0.080000000000000002, -0.15599999999999992, 5620]","[-0.080000000000000002, -0.16399999999999992, 5636]","[-0.080000000000000002, -0.16799999999999993, 5653]","[-0.075999999999999998, -0.18399999999999994, 5670]","[-0.071999999999999995, -0.19599999999999995, 5686]","[-0.068000000000000005, -0.20399999999999996, 5703]","[-0.068000000000000005, -0.20799999999999996, 5719]","[-0.064000000000000001, -0.21199999999999997, 5736]","[-0.056000000000000001, -0.21599999999999997, 5753]","[-0.048000000000000001, -0.21999999999999997, 5774]","[-0.035999999999999997, -0.22799999999999998, 5796]","[-0.024, -0.23199999999999998, 5820]","[-0.012, -0.23199999999999998, 5836]","[-0.0080000000000000002, -0.23199999999999998, 5853]","[-0.0080000000000000002, -0.23199999999999998, 5876]","[-0.0080000000000000002, -0.23599999999999999, 5903]","[0.0, -0.23599999999999999, 5920]","[0.0080000000000000002, -0.23599999999999999, 5943]","[0.012, -0.23599999999999999, 5970]","[0.02, -0.23599999999999999, 5996]","[0.032000000000000001, -0.23199999999999998, 6021]","[0.043999999999999997, -0.22799999999999998, 6049]","[0.068000000000000005, -0.21599999999999997, 6070]","[0.075999999999999998, -0.21199999999999997, 6089]","[0.080000000000000002, -0.20799999999999996, 6116]","[0.080000000000000002, -0.19999999999999996, 6137]","[0.084000000000000005, -0.18799999999999994, 6156]","[0.087999999999999995, -0.17999999999999994, 6183]","[0.087999999999999995, -0.16799999999999993, 6203]","[0.091999999999999998, -0.16399999999999992, 6223]","[0.091999999999999998, -0.15199999999999991, 6250]","[0.096000000000000002, -0.12799999999999989, 6270]","[0.096000000000000002, -0.12000000000000011, 6303]","[0.096000000000000002, -0.12000000000000011, 6330]","[0.10000000000000001, -0.1120000000000001, 6353]","[0.10000000000000001, -0.10000000000000009, 6383]","[0.10000000000000001, -0.092000000000000082, 6403]","[0.10000000000000001, -0.088000000000000078, 6436]","[0.10000000000000001, -0.088000000000000078, 6463]","[0.10000000000000001, -0.088000000000000078, 6488]","[0.10000000000000001, -0.084000000000000075, 6517]","[0.10000000000000001, -0.084000000000000075, 6543]","[0.10000000000000001, -0.084000000000000075, 6570]","[0.10000000000000001, -0.084000000000000075, 6596]","[0.10000000000000001, -0.084000000000000075, 6663]","[0.10000000000000001, -0.084000000000000075, 6687]"
"[0.13200000000000001, -0.016000000000000014, 7329]","[0.13200000000000001, -0.016000000000000014, 7383]","[0.13200000000000001, -0.016000000000000014, 7395]","[0.13200000000000001, -0.016000000000000014, 7409]","[0.13200000000000001, -0.016000000000000014, 7421]","[0.13200000000000001, -0.016000000000000014, 7437]","[0.13200000000000001, -0.020000000000000018, 7454]","[0.128, -0.024000000000000021, 7471]","[0.112, -0.036000000000000032, 7488]","[0.084000000000000005, -0.060000000000000053, 7504]","[0.068000000000000005, -0.076000000000000068, 7521]","[0.056000000000000001, -0.084000000000000075, 7537]","[0.048000000000000001, -0.092000000000000082, 7555]","[0.048000000000000001, -0.10000000000000009, 7571]","[0.043999999999999997, -0.10000000000000009, 7588]","[0.043999999999999997, -0.10400000000000009, 7604]","[0.043999999999999997, -0.1080000000000001, 7622]","[0.043999999999999997, -0.1080000000000001, 7638]","[0.043999999999999997, -0.1080000000000001, 7654]","[0.040000000000000001, -0.1080000000000001, 7671]","[0.040000000000000001, -0.1080000000000001, 7687]","[0.028000000000000001, -0.12000000000000011, 7705]","[0.0080000000000000002, -0.1359999999999999, 7722]","[0.0, -0.1399999999999999, 7738]","[0.0, -0.1399999999999999, 7754]"
