"[0.224, -0.32000000000000006, 2532]","[0.224, -0.31200000000000006, 2549]","[0.224, -0.30800000000000005, 2566]","[0.224, -0.30400000000000005, 2582]","[0.224, -0.30000000000000004, 2599]","[0.224, -0.29200000000000004, 2615]","[0.22800000000000001, -0.28400000000000003, 2632]","[0.23200000000000001, -0.27200000000000002, 2649]","[0.23200000000000001, -0.252, 2665]","[0.23599999999999999, -0.24399999999999999, 2682]","[0.23599999999999999, -0.22399999999999998, 2698]","[0.23599999999999999, -0.21599999999999997, 2716]","[0.23599999999999999, -0.20399999999999996, 2732]","[0.23599999999999999, -0.19199999999999995, 2749]","[0.23200000000000001, -0.17599999999999993, 2765]","[0.23200000000000001, -0.16799999999999993, 2782]","[0.22800000000000001, -0.15599999999999992, 2798]","[0.224, -0.14399999999999991, 2816]","[0.224, -0.12799999999999989, 2831]","[0.22, -0.1160000000000001, 2848]","[0.22, -0.1080000000000001, 2866]","[0.216, -0.10000000000000009, 2882]","[0.216, -0.092000000000000082, 2898]","[0.216, -0.088000000000000078, 2915]","[0.21199999999999999, -0.080000000000000071, 2933]","[0.21199999999999999, -0.072000000000000064, 2948]","[0.21199999999999999, -0.060000000000000053, 2966]","[0.20799999999999999, -0.048000000000000043, 2982]","[0.20799999999999999, -0.040000000000000036, 2999]","[0.20799999999999999, -0.032000000000000028, 3016]","[0.20799999999999999, -0.028000000000000025, 3033]","[0.20399999999999999, -0.024000000000000021, 3049]","[0.20399999999999999, -0.016000000000000014, 3066]","[0.20399999999999999, -0.012000000000000011, 3082]","[0.20399999999999999, 0.0, 3098]","[0.20399999999999999, 0.012000000000000011, 3116]","[0.20399999999999999, 0.020000000000000018, 3149]","[0.20399999999999999, 0.036000000000000032, 3165]","[0.20399999999999999, 0.044000000000000039, 3199]","[0.20399999999999999, 0.05600000000000005, 3232]","[0.20399999999999999, 0.075999999999999956, 3266]","[0.20399999999999999, 0.091999999999999971, 3298]","[0.20399999999999999, 0.10399999999999998, 3333]","[0.20399999999999999, 0.11199999999999999, 3349]","[0.20399999999999999, 0.12, 3365]","[0.20399999999999999, 0.13200000000000001, 3399]","[0.20399999999999999, 0.14000000000000001, 3432]","[0.20399999999999999, 0.15200000000000002, 3465]","[0.20000000000000001, 0.16000000000000003, 3482]","[0.20000000000000001, 0.16400000000000003, 3499]","[0.19600000000000001, 0.16800000000000004, 3533]","[0.188, 0.17200000000000004, 3566]","[0.17999999999999999, 0.18400000000000005, 3600]","[0.17199999999999999, 0.19199999999999995, 3633]","[0.156, 0.19999999999999996, 3665]","[0.14399999999999999, 0.20399999999999996, 3699]","[0.13600000000000001, 0.20799999999999996, 3732]","[0.128, 0.20799999999999996, 3766]","[0.12, 0.21199999999999997, 3799]","[0.12, 0.21199999999999997, 3833]","[0.12, 0.21199999999999997, 3866]","[0.12, 0.21199999999999997, 3900]","[0.12, 0.21199999999999997, 3933]","[0.12, 0.21199999999999997, 3966]","[0.12, 0.21199999999999997, 4000]","[0.12, 0.21199999999999997, 4033]","[0.124, 0.21199999999999997, 4066]","[0.128, 0.21199999999999997, 4100]","[0.128, 0.21199999999999997, 4133]","[0.13200000000000001, 0.21199999999999997, 4166]","[0.13600000000000001, 0.21199999999999997, 4199]","[0.14000000000000001, 0.21199999999999997, 4233]","[0.14399999999999999, 0.21199999999999997, 4266]","[0.14399999999999999, 0.21599999999999997, 4300]","[0.152, 0.21599999999999997, 4333]","[0.16, 0.21599999999999997, 4367]","[0.17599999999999999, 0.21599999999999997, 4400]","[0.188, 0.21599999999999997, 4432]","[0.19600000000000001, 0.21599999999999997, 4466]","[0.20799999999999999, 0.21599999999999997, 4499]","[0.22800000000000001, 0.21599999999999997, 4549]","[0.23599999999999999, 0.21599999999999997, 4584]","[0.23999999999999999, 0.21599999999999997, 4616]","[0.23999999999999999, 0.21599999999999997, 4649]","[0.23999999999999999, 0.21599999999999997, 4683]","[0.23999999999999999, 0.21599999999999997, 4716]","[0.23999999999999999, 0.21599999999999997, 4750]","[0.23999999999999999, 0.21599999999999997, 4783]","[0.23999999999999999, 0.21599999999999997, 4817]","[0.23999999999999999, 0.21599999999999997, 4850]","[0.23999999999999999, 0.21599999999999997, 4884]","[0.23999999999999999, 0.21599999999999997, 4917]","[0.23999999999999999, 0.21599999999999997, 4950]","[0.23999999999999999, 0.21599999999999997, 4984]","[0.23599999999999999, 0.21599999999999997, 5016]","[0.22800000000000001, 0.21599999999999997, 5050]","[0.224, 0.21599999999999997, 5083]","[0.22, 0.21599999999999997, 5117]","[0.22, 0.21599999999999997, 5150]","[0.216, 0.21599999999999997, 5183]","[0.21199999999999999, 0.21199999999999997, 5216]","[0.21199999999999999, 0.21199999999999997, 5250]","[0.20000000000000001, 0.21199999999999997, 5284]","[0.19600000000000001, 0.20799999999999996, 5317]","[0.192, 0.20799999999999996, 5350]","[0.184, 0.20799999999999996, 5383]","[0.16800000000000001, 0.20799999999999996, 5417]","[0.16, 0.20799999999999996, 5450]","[0.14799999999999999, 0.20399999999999996, 5483]","[0.13600000000000001, 0.20399999999999996, 5516]","[0.128, 0.20399999999999996, 5550]","[0.11600000000000001, 0.20399999999999996, 5583]","[0.112, 0.20399999999999996, 5617]","[0.104, 0.20399999999999996, 5650]","[0.096000000000000002, 0.20399999999999996, 5683]","[0.087999999999999995, 0.20399999999999996, 5716]","[0.080000000000000002, 0.20399999999999996, 5750]","[0.068000000000000005, 0.20399999999999996, 5783]","[0.056000000000000001, 0.19999999999999996, 5817]","[0.043999999999999997, 0.19999999999999996, 5850]","[0.040000000000000001, 0.19599999999999995, 5884]","[0.032000000000000001, 0.19199999999999995, 5917]","[0.02, 0.18000000000000005, 5950]","[0.012, 0.17200000000000004, 5984]","[0.0080000000000000002, 0.15600000000000003, 6018]","[0.0040000000000000001, 0.14400000000000002, 6051]","[0.0, 0.13200000000000001, 6084]","[0.0, 0.11599999999999999, 6117]","[-0.0040000000000000001, 0.099999999999999978, 6150]","[-0.0040000000000000001, 0.083999999999999964, 6184]","[0.0, 0.071999999999999953, 6217]","[0.0040000000000000001, 0.05600000000000005, 6251]","[0.012, 0.048000000000000043, 6284]","[0.024, 0.032000000000000028, 6317]","[0.032000000000000001, 0.028000000000000025, 6351]","[0.043999999999999997, 0.024000000000000021, 6384]","[0.051999999999999998, 0.020000000000000018, 6417]","[0.068000000000000005, 0.016000000000000014, 6451]","[0.080000000000000002, 0.012000000000000011, 6484]","[0.091999999999999998, 0.0080000000000000071, 6517]","[0.112, 0.0040000000000000036, 6550]","[0.124, 0.0, 6583]","[0.13600000000000001, -0.0040000000000000036, 6617]","[0.156, -0.0080000000000000071, 6650]","[0.16400000000000001, -0.0080000000000000071, 6684]","[0.17599999999999999, -0.0080000000000000071, 6717]","[0.184, -0.0080000000000000071, 6751]","[0.192, -0.0080000000000000071, 6783]","[0.19600000000000001, -0.0040000000000000036, 6818]","[0.20399999999999999, 0.0040000000000000036, 6850]","[0.20399999999999999, 0.012000000000000011, 6885]","[0.20399999999999999, 0.020000000000000018, 6918]","[0.20399999999999999, 0.024000000000000021, 6951]","[0.20399999999999999, 0.028000000000000025, 6984]","[0.20399999999999999, 0.032000000000000028, 7017]","[0.20399999999999999, 0.032000000000000028, 7051]","[0.20399999999999999, 0.032000000000000028, 7083]","[0.20399999999999999, 0.032000000000000028, 7118]"
"[0.028000000000000001, 0.024000000000000021, 8218]","[0.028000000000000001, 0.024000000000000021, 8268]","[0.028000000000000001, 0.024000000000000021, 8284]","[0.028000000000000001, 0.024000000000000021, 8302]","[0.028000000000000001, 0.024000000000000021, 8317]","[0.028000000000000001, 0.024000000000000021, 8335]","[0.028000000000000001, 0.024000000000000021, 8351]","[0.028000000000000001, 0.024000000000000021, 8368]","[0.028000000000000001, 0.024000000000000021, 8384]","[0.028000000000000001, 0.024000000000000021, 8402]","[0.028000000000000001, 0.024000000000000021, 8418]","[0.028000000000000001, 0.024000000000000021, 8435]","[0.028000000000000001, 0.024000000000000021, 8452]","[0.024, 0.020000000000000018, 8468]","[0.02, 0.0040000000000000036, 8485]","[0.016, -0.012000000000000011, 8501]","[0.012, -0.024000000000000021, 8518]","[0.012, -0.036000000000000032, 8535]","[0.012, -0.044000000000000039, 8552]","[0.0080000000000000002, -0.052000000000000046, 8568]","[0.0080000000000000002, -0.05600000000000005, 8584]","[0.0080000000000000002, -0.05600000000000005, 8602]","[0.0080000000000000002, -0.060000000000000053, 8619]","[0.0080000000000000002, -0.060000000000000053, 8635]","[0.0080000000000000002, -0.060000000000000053, 8652]","[0.0080000000000000002, -0.060000000000000053, 8668]","[0.0080000000000000002, -0.060000000000000053, 8685]","[0.0080000000000000002, -0.060000000000000053, 8702]","[0.0080000000000000002, -0.060000000000000053, 8718]","[0.0080000000000000002, -0.060000000000000053, 8735]","[0.0080000000000000002, -0.060000000000000053, 8751]","[0.0080000000000000002, -0.060000000000000053, 8768]","[0.0080000000000000002, -0.060000000000000053, 8784]","[0.0080000000000000002, -0.060000000000000053, 8801]","[0.0080000000000000002, -0.060000000000000053, 8819]","[0.0080000000000000002, -0.060000000000000053, 8835]","[0.0080000000000000002, -0.060000000000000053, 8852]","[0.0080000000000000002, -0.060000000000000053, 8884]","[0.0080000000000000002, -0.060000000000000053, 8903]","[0.0080000000000000002, -0.060000000000000053, 8918]","[0.0080000000000000002, -0.060000000000000053, 8935]","[0.0080000000000000002, -0.060000000000000053, 8952]","[0.0080000000000000002, -0.060000000000000053, 8969]","[0.0080000000000000002, -0.060000000000000053, 8985]","[0.0080000000000000002, -0.060000000000000053, 9002]","[0.0080000000000000002, -0.060000000000000053, 9018]","[0.0080000000000000002, -0.060000000000000053, 9035]","[0.0080000000000000002, -0.060000000000000053, 9051]","[0.0080000000000000002, -0.060000000000000053, 9069]","[0.0080000000000000002, -0.060000000000000053, 9085]","[0.0080000000000000002, -0.060000000000000053, 9102]","[0.0080000000000000002, -0.060000000000000053, 9135]","[0.0040000000000000001, -0.05600000000000005, 9168]","[0.0, -0.048000000000000043, 9202]","[-0.02, -0.044000000000000039, 9235]","[-0.032000000000000001, -0.040000000000000036, 9269]","[-0.056000000000000001, -0.036000000000000032, 9302]","[-0.080000000000000002, -0.036000000000000032, 9336]","[-0.096000000000000002, -0.040000000000000036, 9369]","[-0.108, -0.040000000000000036, 9402]","[-0.128, -0.052000000000000046, 9436]","[-0.13200000000000001, -0.05600000000000005, 9468]","[-0.13600000000000001, -0.060000000000000053, 9502]","[-0.14000000000000001, -0.064000000000000057, 9535]","[-0.14000000000000001, -0.064000000000000057, 9568]","[-0.14000000000000001, -0.064000000000000057, 9602]","[-0.13200000000000001, -0.064000000000000057, 9635]","[-0.11600000000000001, -0.060000000000000053, 9669]","[-0.080000000000000002, -0.044000000000000039, 9702]","[-0.056000000000000001, -0.036000000000000032, 9736]","[-0.035999999999999997, -0.032000000000000028, 9768]","[-0.02, -0.032000000000000028, 9802]","[0.0, -0.036000000000000032, 9836]","[0.016, -0.040000000000000036, 9869]","[0.024, -0.044000000000000039, 9903]","[0.035999999999999997, -0.052000000000000046, 9936]","[0.048000000000000001, -0.064000000000000057, 9968]","[0.056000000000000001, -0.076000000000000068, 10003]","[0.068000000000000005, -0.088000000000000078, 10036]","[0.071999999999999995, -0.096000000000000085, 10070]","[0.087999999999999995, -0.12000000000000011, 10136]","[0.091999999999999998, -0.12400000000000011, 10169]","[0.091999999999999998, -0.12799999999999989, 10203]","[0.091999999999999998, -0.1319999999999999, 10235]","[0.091999999999999998, -0.1359999999999999, 10269]"
