"[-0.312, 0.016000000000000014, 1250]","[-0.312, 0.016000000000000014, 1267]","[-0.312, 0.016000000000000014, 1282]","[-0.312, 0.016000000000000014, 1299]","[-0.312, 0.016000000000000014, 1316]","[-0.312, 0.016000000000000014, 1333]","[-0.312, 0.016000000000000014, 1349]","[-0.316, 0.024000000000000021, 1367]","[-0.312, 0.036000000000000032, 1383]","[-0.30399999999999999, 0.052000000000000046, 1400]","[-0.29199999999999998, 0.063999999999999946, 1416]","[-0.28000000000000003, 0.087999999999999967, 1434]","[-0.27200000000000002, 0.095999999999999974, 1450]","[-0.26400000000000001, 0.10399999999999998, 1466]","[-0.25600000000000001, 0.11199999999999999, 1483]","[-0.24399999999999999, 0.12, 1500]","[-0.22800000000000001, 0.128, 1517]","[-0.216, 0.13600000000000001, 1533]","[-0.20399999999999999, 0.13600000000000001, 1550]","[-0.19600000000000001, 0.13600000000000001, 1566]","[-0.192, 0.13600000000000001, 1583]","[-0.188, 0.12, 1600]","[-0.17999999999999999, 0.099999999999999978, 1617]","[-0.17199999999999999, 0.063999999999999946, 1633]","[-0.16800000000000001, 0.036000000000000032, 1649]","[-0.16800000000000001, 0.0, 1665]","[-0.16800000000000001, -0.012000000000000011, 1682]","[-0.16800000000000001, -0.044000000000000039, 1700]","[-0.16800000000000001, -0.064000000000000057, 1716]","[-0.16800000000000001, -0.088000000000000078, 1733]","[-0.16800000000000001, -0.12000000000000011, 1750]","[-0.16800000000000001, -0.1399999999999999, 1766]","[-0.16800000000000001, -0.15599999999999992, 1783]","[-0.17199999999999999, -0.16399999999999992, 1800]","[-0.17199999999999999, -0.17199999999999993, 1816]","[-0.17199999999999999, -0.18399999999999994, 1833]","[-0.17199999999999999, -0.19599999999999995, 1849]","[-0.17199999999999999, -0.20399999999999996, 1866]","[-0.17199999999999999, -0.20799999999999996, 1883]","[-0.17199999999999999, -0.20799999999999996, 1900]","[-0.17199999999999999, -0.20799999999999996, 1916]","[-0.17199999999999999, -0.20799999999999996, 1933]","[-0.17199999999999999, -0.20799999999999996, 1950]","[-0.17199999999999999, -0.19999999999999996, 1966]","[-0.17199999999999999, -0.18799999999999994, 1983]","[-0.17599999999999999, -0.17599999999999993, 2016]","[-0.17599999999999999, -0.14799999999999991, 2033]","[-0.17599999999999999, -0.1359999999999999, 2050]","[-0.17599999999999999, -0.12400000000000011, 2066]","[-0.17599999999999999, -0.1080000000000001, 2083]","[-0.17599999999999999, -0.10000000000000009, 2100]","[-0.17199999999999999, -0.084000000000000075, 2117]","[-0.16800000000000001, -0.072000000000000064, 2134]","[-0.16800000000000001, -0.060000000000000053, 2150]","[-0.16800000000000001, -0.044000000000000039, 2167]","[-0.16400000000000001, -0.036000000000000032, 2200]","[-0.16400000000000001, -0.024000000000000021, 2233]","[-0.16, -0.012000000000000011, 2267]","[-0.156, 0.0040000000000000036, 2300]","[-0.152, 0.012000000000000011, 2334]","[-0.14000000000000001, 0.020000000000000018, 2367]","[-0.124, 0.036000000000000032, 2400]","[-0.104, 0.044000000000000039, 2434]","[-0.075999999999999998, 0.044000000000000039, 2467]","[-0.048000000000000001, 0.048000000000000043, 2500]","[-0.012, 0.048000000000000043, 2533]","[0.012, 0.048000000000000043, 2567]","[0.056000000000000001, 0.048000000000000043, 2600]","[0.091999999999999998, 0.048000000000000043, 2633]","[0.11600000000000001, 0.048000000000000043, 2667]","[0.13200000000000001, 0.044000000000000039, 2700]","[0.152, 0.036000000000000032, 2733]","[0.16800000000000001, 0.028000000000000025, 2768]","[0.17199999999999999, 0.020000000000000018, 2801]","[0.184, 0.0, 2834]","[0.188, -0.024000000000000021, 2867]","[0.192, -0.052000000000000046, 2901]","[0.192, -0.072000000000000064, 2934]","[0.19600000000000001, -0.088000000000000078, 2967]","[0.19600000000000001, -0.1080000000000001, 3000]","[0.20000000000000001, -0.1160000000000001, 3050]","[0.20000000000000001, -0.1160000000000001, 3084]","[0.20000000000000001, -0.1160000000000001, 3117]"
"[-0.084000000000000005, 0.028000000000000025, 3734]","[-0.075999999999999998, 0.024000000000000021, 3784]","[-0.075999999999999998, 0.024000000000000021, 3800]","[-0.075999999999999998, 0.024000000000000021, 3818]","[-0.075999999999999998, 0.024000000000000021, 3834]","[-0.075999999999999998, 0.024000000000000021, 3851]","[-0.075999999999999998, 0.024000000000000021, 3867]","[-0.075999999999999998, 0.024000000000000021, 3884]","[-0.075999999999999998, 0.020000000000000018, 3901]","[-0.075999999999999998, 0.016000000000000014, 3917]","[-0.075999999999999998, 0.0040000000000000036, 3934]","[-0.075999999999999998, -0.012000000000000011, 3950]","[-0.075999999999999998, -0.028000000000000025, 3968]","[-0.075999999999999998, -0.040000000000000036, 3984]","[-0.071999999999999995, -0.048000000000000043, 4001]","[-0.071999999999999995, -0.064000000000000057, 4018]","[-0.068000000000000005, -0.076000000000000068, 4035]","[-0.064000000000000001, -0.084000000000000075, 4051]","[-0.059999999999999998, -0.088000000000000078, 4068]","[-0.059999999999999998, -0.092000000000000082, 4084]","[-0.051999999999999998, -0.10000000000000009, 4100]","[-0.043999999999999997, -0.10400000000000009, 4118]","[-0.040000000000000001, -0.1080000000000001, 4134]","[-0.032000000000000001, -0.1080000000000001, 4150]","[-0.028000000000000001, -0.1080000000000001, 4168]","[-0.024, -0.1080000000000001, 4184]","[-0.02, -0.1080000000000001, 4200]","[-0.012, -0.1080000000000001, 4218]","[-0.0040000000000000001, -0.1080000000000001, 4234]","[0.0, -0.1080000000000001, 4251]","[0.0080000000000000002, -0.1080000000000001, 4268]","[0.012, -0.10400000000000009, 4285]","[0.02, -0.10000000000000009, 4301]","[0.028000000000000001, -0.096000000000000085, 4318]","[0.032000000000000001, -0.096000000000000085, 4335]","[0.035999999999999997, -0.092000000000000082, 4351]","[0.043999999999999997, -0.084000000000000075, 4368]","[0.051999999999999998, -0.080000000000000071, 4386]","[0.056000000000000001, -0.072000000000000064, 4401]","[0.059999999999999998, -0.064000000000000057, 4418]","[0.068000000000000005, -0.05600000000000005, 4435]","[0.071999999999999995, -0.048000000000000043, 4451]","[0.075999999999999998, -0.036000000000000032, 4467]","[0.075999999999999998, -0.028000000000000025, 4485]","[0.080000000000000002, -0.020000000000000018, 4502]","[0.080000000000000002, -0.016000000000000014, 4518]","[0.080000000000000002, -0.012000000000000011, 4534]","[0.080000000000000002, -0.0040000000000000036, 4551]","[0.080000000000000002, 0.0080000000000000071, 4585]","[0.080000000000000002, 0.016000000000000014, 4618]","[0.080000000000000002, 0.020000000000000018, 4634]","[0.080000000000000002, 0.024000000000000021, 4651]","[0.080000000000000002, 0.024000000000000021, 4668]","[0.080000000000000002, 0.020000000000000018, 4684]"
