"[-0.308, 0.0040000000000000036, 1915]","[-0.312, 0.0040000000000000036, 1931]","[-0.312, 0.0040000000000000036, 1948]","[-0.312, 0.0040000000000000036, 1965]","[-0.312, 0.0040000000000000036, 1982]","[-0.312, 0.0040000000000000036, 1998]","[-0.312, 0.0040000000000000036, 2015]","[-0.312, 0.0040000000000000036, 2032]","[-0.312, 0.012000000000000011, 2048]","[-0.312, 0.016000000000000014, 2066]","[-0.308, 0.024000000000000021, 2082]","[-0.308, 0.028000000000000025, 2099]","[-0.30399999999999999, 0.036000000000000032, 2116]","[-0.30399999999999999, 0.040000000000000036, 2132]","[-0.29999999999999999, 0.044000000000000039, 2149]","[-0.29599999999999999, 0.048000000000000043, 2165]","[-0.29199999999999998, 0.052000000000000046, 2182]","[-0.28799999999999998, 0.05600000000000005, 2198]","[-0.28399999999999997, 0.063999999999999946, 2215]","[-0.27600000000000002, 0.071999999999999953, 2232]","[-0.27200000000000002, 0.075999999999999956, 2248]","[-0.27200000000000002, 0.075999999999999956, 2265]","[-0.26800000000000002, 0.07999999999999996, 2282]","[-0.26400000000000001, 0.07999999999999996, 2299]","[-0.26400000000000001, 0.083999999999999964, 2315]","[-0.26000000000000001, 0.083999999999999964, 2332]","[-0.26000000000000001, 0.083999999999999964, 2348]","[-0.26000000000000001, 0.087999999999999967, 2366]","[-0.25600000000000001, 0.087999999999999967, 2382]","[-0.252, 0.087999999999999967, 2399]","[-0.252, 0.087999999999999967, 2415]","[-0.252, 0.087999999999999967, 2432]","[-0.252, 0.087999999999999967, 2449]","[-0.252, 0.091999999999999971, 2466]","[-0.252, 0.091999999999999971, 2482]","[-0.252, 0.091999999999999971, 2498]","[-0.252, 0.091999999999999971, 2516]","[-0.252, 0.091999999999999971, 2532]"
"[-0.22800000000000001, 0.091999999999999971, 3933]","[-0.23200000000000001, 0.095999999999999974, 3966]","[-0.23200000000000001, 0.095999999999999974, 3983]","[-0.23200000000000001, 0.095999999999999974, 3999]","[-0.23200000000000001, 0.099999999999999978, 4016]","[-0.23599999999999999, 0.099999999999999978, 4032]","[-0.23599999999999999, 0.099999999999999978, 4049]","[-0.23599999999999999, 0.099999999999999978, 4066]","[-0.23599999999999999, 0.10399999999999998, 4083]","[-0.23599999999999999, 0.10399999999999998, 4100]","[-0.23599999999999999, 0.10399999999999998, 4116]","[-0.23599999999999999, 0.10399999999999998, 4133]","[-0.23599999999999999, 0.10399999999999998, 4150]","[-0.23599999999999999, 0.10399999999999998, 4166]","[-0.23599999999999999, 0.10399999999999998, 4182]","[-0.23599999999999999, 0.10399999999999998, 4199]","[-0.23599999999999999, 0.10399999999999998, 4216]","[-0.23599999999999999, 0.10399999999999998, 4232]","[-0.23599999999999999, 0.10399999999999998, 4249]","[-0.23599999999999999, 0.10399999999999998, 4266]","[-0.23599999999999999, 0.10399999999999998, 4283]","[-0.23599999999999999, 0.10399999999999998, 4299]","[-0.23599999999999999, 0.10399999999999998, 4316]","[-0.23200000000000001, 0.095999999999999974, 4332]","[-0.23200000000000001, 0.091999999999999971, 4350]","[-0.22800000000000001, 0.083999999999999964, 4365]","[-0.224, 0.07999999999999996, 4383]","[-0.224, 0.075999999999999956, 4400]","[-0.22, 0.060000000000000053, 4416]","[-0.216, 0.048000000000000043, 4433]","[-0.21199999999999999, 0.036000000000000032, 4450]","[-0.21199999999999999, 0.032000000000000028, 4467]","[-0.20799999999999999, 0.020000000000000018, 4483]","[-0.20399999999999999, 0.012000000000000011, 4499]","[-0.20399999999999999, 0.0080000000000000071, 4516]","[-0.20000000000000001, 0.0, 4533]","[-0.20000000000000001, -0.0080000000000000071, 4549]","[-0.20000000000000001, -0.016000000000000014, 4566]","[-0.20000000000000001, -0.020000000000000018, 4583]","[-0.19600000000000001, -0.024000000000000021, 4599]","[-0.19600000000000001, -0.032000000000000028, 4616]","[-0.19600000000000001, -0.040000000000000036, 4649]","[-0.19600000000000001, -0.048000000000000043, 4683]","[-0.19600000000000001, -0.052000000000000046, 4717]","[-0.19600000000000001, -0.060000000000000053, 4750]","[-0.19600000000000001, -0.064000000000000057, 4783]","[-0.19600000000000001, -0.076000000000000068, 4815]","[-0.20000000000000001, -0.080000000000000071, 4850]","[-0.20399999999999999, -0.088000000000000078, 4883]","[-0.20799999999999999, -0.092000000000000082, 4916]","[-0.20799999999999999, -0.096000000000000085, 4950]","[-0.21199999999999999, -0.10400000000000009, 4983]","[-0.216, -0.1080000000000001, 5016]","[-0.216, -0.1080000000000001, 5050]","[-0.216, -0.1080000000000001, 5083]","[-0.216, -0.1080000000000001, 5117]","[-0.216, -0.1080000000000001, 5150]","[-0.216, -0.1080000000000001, 5183]","[-0.216, -0.1080000000000001, 5216]","[-0.216, -0.1080000000000001, 5234]","[-0.216, -0.1080000000000001, 5267]","[-0.216, -0.1080000000000001, 5300]","[-0.216, -0.1080000000000001, 5333]","[-0.216, -0.1080000000000001, 5367]","[-0.216, -0.1080000000000001, 5399]","[-0.216, -0.1080000000000001, 5434]","[-0.216, -0.1080000000000001, 5467]","[-0.216, -0.1080000000000001, 5500]","[-0.216, -0.1080000000000001, 5534]","[-0.216, -0.1080000000000001, 5567]","[-0.216, -0.1080000000000001, 5600]","[-0.216, -0.1080000000000001, 5634]","[-0.216, -0.10400000000000009, 5667]","[-0.20799999999999999, -0.096000000000000085, 5700]","[-0.20399999999999999, -0.088000000000000078, 5734]","[-0.20399999999999999, -0.080000000000000071, 5768]","[-0.20000000000000001, -0.076000000000000068, 5801]","[-0.19600000000000001, -0.06800000000000006, 5833]","[-0.19600000000000001, -0.05600000000000005, 5867]","[-0.192, -0.044000000000000039, 5900]","[-0.192, -0.036000000000000032, 5967]","[-0.188, -0.028000000000000025, 6001]","[-0.188, -0.016000000000000014, 6033]","[-0.188, -0.012000000000000011, 6067]","[-0.188, -0.0040000000000000036, 6101]","[-0.188, 0.0040000000000000036, 6134]","[-0.188, 0.012000000000000011, 6167]","[-0.188, 0.024000000000000021, 6200]","[-0.188, 0.028000000000000025, 6234]","[-0.192, 0.040000000000000036, 6267]","[-0.19600000000000001, 0.048000000000000043, 6301]","[-0.20000000000000001, 0.05600000000000005, 6334]","[-0.20000000000000001, 0.063999999999999946, 6367]","[-0.20399999999999999, 0.071999999999999953, 6401]","[-0.20799999999999999, 0.083999999999999964, 6434]","[-0.20799999999999999, 0.087999999999999967, 6468]","[-0.20799999999999999, 0.091999999999999971, 6500]","[-0.20799999999999999, 0.099999999999999978, 6534]","[-0.21199999999999999, 0.10399999999999998, 6567]","[-0.21199999999999999, 0.10799999999999998, 6601]","[-0.216, 0.11599999999999999, 6634]","[-0.216, 0.12, 6667]","[-0.216, 0.128, 6701]","[-0.22, 0.13200000000000001, 6734]","[-0.22, 0.13600000000000001, 6768]","[-0.22, 0.14000000000000001, 6801]","[-0.22, 0.14800000000000002, 6834]","[-0.224, 0.16000000000000003, 6867]","[-0.224, 0.16800000000000004, 6901]","[-0.224, 0.17600000000000005, 6934]","[-0.224, 0.18000000000000005, 6967]","[-0.224, 0.19199999999999995, 7001]","[-0.224, 0.20399999999999996, 7035]","[-0.22, 0.21599999999999997, 7068]","[-0.22, 0.21999999999999997, 7101]","[-0.216, 0.22799999999999998, 7134]","[-0.20799999999999999, 0.23999999999999999, 7167]","[-0.20000000000000001, 0.252, 7201]","[-0.188, 0.26400000000000001, 7234]","[-0.17999999999999999, 0.27200000000000002, 7268]","[-0.16400000000000001, 0.28800000000000003, 7301]","[-0.14799999999999999, 0.30000000000000004, 7335]","[-0.128, 0.30400000000000005, 7367]","[-0.12, 0.30400000000000005, 7402]","[-0.091999999999999998, 0.30400000000000005, 7434]","[-0.064000000000000001, 0.30400000000000005, 7468]","[-0.059999999999999998, 0.30000000000000004, 7501]","[-0.043999999999999997, 0.28800000000000003, 7534]","[-0.028000000000000001, 0.27600000000000002, 7568]","[-0.016, 0.248, 7602]","[-0.0040000000000000001, 0.22399999999999998, 7635]","[0.0, 0.21199999999999997, 7668]","[0.0040000000000000001, 0.18799999999999994, 7702]","[0.012, 0.16800000000000004, 7734]","[0.012, 0.14800000000000002, 7768]","[0.016, 0.13600000000000001, 7801]","[0.016, 0.12, 7835]","[0.016, 0.10399999999999998, 7868]","[0.016, 0.091999999999999971, 7901]","[0.016, 0.075999999999999956, 7934]","[0.016, 0.060000000000000053, 7968]","[0.016, 0.044000000000000039, 8002]","[0.016, 0.028000000000000025, 8035]","[0.012, 0.012000000000000011, 8068]","[0.012, 0.0, 8102]","[0.012, -0.012000000000000011, 8135]","[0.012, -0.020000000000000018, 8168]","[0.012, -0.028000000000000025, 8201]","[0.012, -0.032000000000000028, 8235]","[0.012, -0.040000000000000036, 8269]","[0.012, -0.048000000000000043, 8301]","[0.012, -0.05600000000000005, 8335]","[0.012, -0.064000000000000057, 8369]","[0.012, -0.072000000000000064, 8402]","[0.012, -0.080000000000000071, 8435]","[0.012, -0.080000000000000071, 8468]","[0.012, -0.084000000000000075, 8502]","[0.012, -0.088000000000000078, 8535]","[0.012, -0.096000000000000085, 8568]","[0.012, -0.10000000000000009, 8602]","[0.012, -0.10000000000000009, 8635]","[0.0040000000000000001, -0.12000000000000011, 8702]","[0.0, -0.12799999999999989, 8735]","[0.0, -0.12799999999999989, 8769]","[0.0, -0.12799999999999989, 8802]","[0.0, -0.12799999999999989, 8836]"
"[0.0080000000000000002, 0.095999999999999974, 9335]","[0.0080000000000000002, 0.099999999999999978, 9402]","[0.0080000000000000002, 0.10799999999999998, 9419]","[0.0080000000000000002, 0.10799999999999998, 9435]","[0.0080000000000000002, 0.10799999999999998, 9452]","[0.0080000000000000002, 0.10799999999999998, 9469]","[0.0080000000000000002, 0.10799999999999998, 9486]","[0.0080000000000000002, 0.10799999999999998, 9502]","[0.0080000000000000002, 0.11199999999999999, 9519]","[0.012, 0.11199999999999999, 9535]","[0.012, 0.11199999999999999, 9553]","[0.012, 0.11199999999999999, 9568]","[0.016, 0.11199999999999999, 9586]","[0.016, 0.11599999999999999, 9602]","[0.02, 0.11599999999999999, 9620]","[0.02, 0.11599999999999999, 9636]","[0.02, 0.11599999999999999, 9652]","[0.02, 0.11599999999999999, 9669]","[0.024, 0.11599999999999999, 9685]","[0.024, 0.11599999999999999, 9703]","[0.024, 0.11599999999999999, 9719]","[0.024, 0.11599999999999999, 9736]","[0.024, 0.11599999999999999, 9752]","[0.024, 0.11599999999999999, 9769]","[0.024, 0.11599999999999999, 9786]","[0.028000000000000001, 0.11599999999999999, 9802]","[0.028000000000000001, 0.11599999999999999, 9819]","[0.032000000000000001, 0.11599999999999999, 9835]","[0.032000000000000001, 0.11599999999999999, 9852]","[0.032000000000000001, 0.11599999999999999, 9869]","[0.035999999999999997, 0.11599999999999999, 9886]","[0.040000000000000001, 0.11599999999999999, 9903]","[0.048000000000000001, 0.11599999999999999, 9935]","[0.064000000000000001, 0.11599999999999999, 9969]","[0.080000000000000002, 0.12, 9986]","[0.084000000000000005, 0.12, 10002]","[0.087999999999999995, 0.12, 10019]","[0.091999999999999998, 0.124, 10036]","[0.096000000000000002, 0.124, 10053]","[0.112, 0.128, 10085]","[0.12, 0.13200000000000001, 10119]","[0.12, 0.13200000000000001, 10153]","[0.12, 0.13200000000000001, 10186]","[0.12, 0.13200000000000001, 10219]","[0.12, 0.13200000000000001, 10253]","[0.12, 0.13200000000000001, 10286]","[0.12, 0.13200000000000001, 10319]","[0.12, 0.13200000000000001, 10353]"
