"[-0.20399999999999999, 0.18400000000000005, 2171]","[-0.20399999999999999, 0.18400000000000005, 2187]","[-0.20399999999999999, 0.18400000000000005, 2205]","[-0.20399999999999999, 0.18400000000000005, 2221]","[-0.20399999999999999, 0.18400000000000005, 2238]","[-0.20399999999999999, 0.18400000000000005, 2255]","[-0.20000000000000001, 0.18799999999999994, 2272]","[-0.19600000000000001, 0.18799999999999994, 2288]","[-0.192, 0.18799999999999994, 2305]","[-0.17999999999999999, 0.18799999999999994, 2321]","[-0.16, 0.18799999999999994, 2339]","[-0.14399999999999999, 0.18799999999999994, 2355]","[-0.124, 0.18799999999999994, 2372]","[-0.096000000000000002, 0.18799999999999994, 2389]","[-0.084000000000000005, 0.18799999999999994, 2405]","[-0.040000000000000001, 0.19199999999999995, 2422]","[-0.012, 0.19199999999999995, 2439]","[0.016, 0.19199999999999995, 2455]","[0.059999999999999998, 0.19599999999999995, 2471]","[0.087999999999999995, 0.19599999999999995, 2489]","[0.112, 0.19599999999999995, 2505]","[0.13600000000000001, 0.19599999999999995, 2522]","[0.16400000000000001, 0.19599999999999995, 2539]","[0.184, 0.19599999999999995, 2555]","[0.19600000000000001, 0.19599999999999995, 2572]","[0.20799999999999999, 0.19599999999999995, 2589]","[0.22, 0.19599999999999995, 2605]","[0.224, 0.19599999999999995, 2622]","[0.22800000000000001, 0.19599999999999995, 2641]","[0.22800000000000001, 0.19599999999999995, 2655]"
"[-0.032000000000000001, 0.18799999999999994, 3123]","[-0.032000000000000001, 0.18799999999999994, 3157]","[-0.032000000000000001, 0.18799999999999994, 3174]","[-0.035999999999999997, 0.18000000000000005, 3190]","[-0.035999999999999997, 0.18000000000000005, 3207]","[-0.035999999999999997, 0.17600000000000005, 3224]","[-0.035999999999999997, 0.17600000000000005, 3241]","[-0.032000000000000001, 0.17200000000000004, 3257]","[-0.032000000000000001, 0.17200000000000004, 3274]","[-0.032000000000000001, 0.16800000000000004, 3291]","[-0.032000000000000001, 0.16000000000000003, 3308]","[-0.032000000000000001, 0.15200000000000002, 3325]","[-0.032000000000000001, 0.14000000000000001, 3341]","[-0.035999999999999997, 0.12, 3357]","[-0.035999999999999997, 0.10399999999999998, 3374]","[-0.035999999999999997, 0.083999999999999964, 3391]","[-0.040000000000000001, 0.05600000000000005, 3407]","[-0.040000000000000001, 0.036000000000000032, 3424]","[-0.040000000000000001, 0.020000000000000018, 3441]","[-0.035999999999999997, 0.0040000000000000036, 3458]","[-0.032000000000000001, -0.0080000000000000071, 3475]","[-0.028000000000000001, -0.020000000000000018, 3492]","[-0.016, -0.036000000000000032, 3508]","[-0.0080000000000000002, -0.044000000000000039, 3525]","[0.0, -0.052000000000000046, 3541]","[0.016, -0.064000000000000057, 3558]","[0.028000000000000001, -0.06800000000000006, 3577]","[0.035999999999999997, -0.072000000000000064, 3592]","[0.048000000000000001, -0.072000000000000064, 3608]","[0.068000000000000005, -0.076000000000000068, 3624]","[0.075999999999999998, -0.076000000000000068, 3644]","[0.096000000000000002, -0.076000000000000068, 3659]","[0.108, -0.072000000000000064, 3675]","[0.11600000000000001, -0.064000000000000057, 3691]","[0.11600000000000001, -0.064000000000000057, 3708]","[0.11600000000000001, -0.060000000000000053, 3725]"
"[-0.051999999999999998, 0.05600000000000005, 4427]","[-0.056000000000000001, 0.052000000000000046, 4461]","[-0.056000000000000001, 0.052000000000000046, 4477]","[-0.056000000000000001, 0.048000000000000043, 4494]","[-0.056000000000000001, 0.048000000000000043, 4511]","[-0.056000000000000001, 0.048000000000000043, 4528]","[-0.059999999999999998, 0.044000000000000039, 4544]","[-0.064000000000000001, 0.044000000000000039, 4561]","[-0.068000000000000005, 0.040000000000000036, 4577]","[-0.071999999999999995, 0.040000000000000036, 4595]","[-0.080000000000000002, 0.040000000000000036, 4611]","[-0.084000000000000005, 0.040000000000000036, 4630]","[-0.087999999999999995, 0.040000000000000036, 4644]","[-0.096000000000000002, 0.040000000000000036, 4662]","[-0.104, 0.040000000000000036, 4677]","[-0.108, 0.040000000000000036, 4695]","[-0.11600000000000001, 0.044000000000000039, 4711]","[-0.128, 0.044000000000000039, 4728]","[-0.13600000000000001, 0.044000000000000039, 4745]","[-0.14399999999999999, 0.044000000000000039, 4762]","[-0.14799999999999999, 0.040000000000000036, 4778]","[-0.16, 0.032000000000000028, 4794]","[-0.16400000000000001, 0.032000000000000028, 4811]","[-0.17199999999999999, 0.020000000000000018, 4829]","[-0.17999999999999999, 0.012000000000000011, 4845]","[-0.184, 0.0, 4862]","[-0.188, -0.0080000000000000071, 4879]","[-0.188, -0.016000000000000014, 4895]","[-0.188, -0.020000000000000018, 4912]","[-0.188, -0.024000000000000021, 4928]"
