"[0.13600000000000001, 0.14000000000000001, 2505]","[0.152, 0.14800000000000002, 2522]","[0.156, 0.14800000000000002, 2538]","[0.16, 0.14800000000000002, 2556]","[0.16800000000000001, 0.15200000000000002, 2572]","[0.17599999999999999, 0.15200000000000002, 2589]","[0.188, 0.15200000000000002, 2605]","[0.192, 0.14400000000000002, 2622]","[0.192, 0.14000000000000001, 2639]","[0.192, 0.124, 2656]","[0.192, 0.091999999999999971, 2672]","[0.192, 0.075999999999999956, 2690]","[0.192, 0.060000000000000053, 2706]","[0.192, 0.040000000000000036, 2723]","[0.192, 0.032000000000000028, 2739]","[0.192, 0.024000000000000021, 2757]","[0.192, 0.0080000000000000071, 2772]","[0.192, 0.0040000000000000036, 2789]","[0.192, -0.0040000000000000036, 2806]","[0.192, -0.0080000000000000071, 2823]","[0.192, -0.012000000000000011, 2839]","[0.192, -0.012000000000000011, 2857]","[0.192, -0.012000000000000011, 2873]","[0.192, -0.012000000000000011, 2889]","[0.192, -0.012000000000000011, 2907]","[0.192, -0.012000000000000011, 2926]","[0.192, -0.0080000000000000071, 2940]","[0.192, 0.0, 2956]","[0.192, 0.016000000000000014, 2973]","[0.192, 0.036000000000000032, 2990]","[0.20000000000000001, 0.048000000000000043, 3007]","[0.20399999999999999, 0.060000000000000053, 3023]","[0.21199999999999999, 0.071999999999999953, 3041]","[0.224, 0.083999999999999964, 3056]","[0.22800000000000001, 0.087999999999999967, 3073]","[0.23200000000000001, 0.091999999999999971, 3090]","[0.23599999999999999, 0.095999999999999974, 3108]","[0.23999999999999999, 0.099999999999999978, 3123]","[0.24399999999999999, 0.10399999999999998, 3141]","[0.25600000000000001, 0.10799999999999998, 3157]","[0.26800000000000002, 0.11199999999999999, 3174]","[0.28000000000000003, 0.11199999999999999, 3190]","[0.29199999999999998, 0.11199999999999999, 3208]","[0.312, 0.11199999999999999, 3225]","[0.32000000000000001, 0.11199999999999999, 3241]"
"[0.21199999999999999, 0.07999999999999996, 3809]","[0.21199999999999999, 0.083999999999999964, 3842]","[0.21199999999999999, 0.083999999999999964, 3860]","[0.21199999999999999, 0.087999999999999967, 3876]","[0.21199999999999999, 0.095999999999999974, 3893]","[0.21199999999999999, 0.10399999999999998, 3910]","[0.21199999999999999, 0.12, 3928]","[0.21199999999999999, 0.13600000000000001, 3943]","[0.21199999999999999, 0.15200000000000002, 3959]","[0.21199999999999999, 0.16800000000000004, 3976]","[0.21199999999999999, 0.18400000000000005, 3992]","[0.20799999999999999, 0.20399999999999996, 4010]","[0.20399999999999999, 0.22399999999999998, 4027]","[0.20000000000000001, 0.24399999999999999, 4043]","[0.192, 0.26400000000000001, 4059]","[0.188, 0.27200000000000002, 4077]","[0.17199999999999999, 0.28400000000000003, 4093]","[0.16, 0.28800000000000003, 4110]","[0.152, 0.29200000000000004, 4126]","[0.14000000000000001, 0.29200000000000004, 4144]","[0.128, 0.29200000000000004, 4160]","[0.11600000000000001, 0.29200000000000004, 4176]","[0.096000000000000002, 0.28000000000000003, 4193]","[0.084000000000000005, 0.26800000000000002, 4210]","[0.071999999999999995, 0.25600000000000001, 4228]","[0.056000000000000001, 0.22799999999999998, 4244]","[0.048000000000000001, 0.21199999999999997, 4260]","[0.035999999999999997, 0.19199999999999995, 4278]","[0.028000000000000001, 0.17200000000000004, 4294]","[0.012, 0.14000000000000001, 4310]","[0.0040000000000000001, 0.11199999999999999, 4327]","[-0.0040000000000000001, 0.083999999999999964, 4344]","[-0.0040000000000000001, 0.05600000000000005, 4361]","[-0.0080000000000000002, 0.024000000000000021, 4378]","[-0.0080000000000000002, -0.020000000000000018, 4393]","[-0.0080000000000000002, -0.048000000000000043, 4410]","[0.0, -0.072000000000000064, 4428]","[0.012, -0.10400000000000009, 4444]","[0.024, -0.12400000000000011, 4460]","[0.040000000000000001, -0.1399999999999999, 4477]","[0.059999999999999998, -0.14399999999999991, 4494]","[0.104, -0.1319999999999999, 4511]","[0.13600000000000001, -0.10400000000000009, 4528]"
